antigen41|Q5HEC4|BA000018.3|mhcii|seq5894	antigen41|Q5HEC4|BA000018.3|mhcii|seq5894
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq2120
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq2122
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq2123
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq2124
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq2125
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq3284
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq7812
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq3285
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq7813
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq3286
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq7814
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq9207
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq1881
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq1878
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq1879
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq1880
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq1882
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq1883
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq1884
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq1885
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq5817
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq5818
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq9206
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq5816
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq4697
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq452
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq7076
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq7077
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq7078
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq7079
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq7080
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq7081
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq5291
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq453
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq5294
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq456
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq5292
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq454
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq5293
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq455
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq5297
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq459
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq4694
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq4695
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq3288
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq7816
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq4696
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq9208
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq3289
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq7817
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq9209
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq3290
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq7818
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq9210
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq5819
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq4700
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq4698
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq4699
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq4701
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq5820
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq5821
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq5822
antigen41|Q5HEC4|BA000018.3|mhcii|seq3287	antigen41|Q5HEC4|BA000018.3|mhcii|seq5823
antigen41|Q5HEC4|BA000018.3|mhcii|seq3767	antigen41|Q5HEC4|BA000018.3|mhcii|seq3767
antigen41|Q5HEC4|BA000018.3|mhcii|seq3799	antigen41|Q5HEC4|BA000018.3|mhcii|seq3799
antigen41|Q5HEC4|BA000018.3|mhcii|seq3799	antigen41|Q5HEC4|BA000018.3|mhcii|seq6501
antigen41|Q5HEC4|BA000018.3|mhcii|seq3799	antigen41|Q5HEC4|BA000018.3|mhcii|seq2273
antigen41|Q5HEC4|BA000018.3|mhcii|seq3799	antigen41|Q5HEC4|BA000018.3|mhcii|seq2274
antigen41|Q5HEC4|BA000018.3|mhcii|seq3799	antigen41|Q5HEC4|BA000018.3|mhcii|seq6499
antigen41|Q5HEC4|BA000018.3|mhcii|seq3799	antigen41|Q5HEC4|BA000018.3|mhcii|seq6500
antigen41|Q5HEC4|BA000018.3|mhcii|seq3799	antigen41|Q5HEC4|BA000018.3|mhcii|seq4903
antigen41|Q5HEC4|BA000018.3|mhcii|seq3799	antigen41|Q5HEC4|BA000018.3|mhcii|seq7153
antigen41|Q5HEC4|BA000018.3|mhcii|seq3799	antigen41|Q5HEC4|BA000018.3|mhcii|seq8519
antigen41|Q5HEC4|BA000018.3|mhcii|seq3799	antigen41|Q5HEC4|BA000018.3|mhcii|seq7151
antigen41|Q5HEC4|BA000018.3|mhcii|seq3799	antigen41|Q5HEC4|BA000018.3|mhcii|seq8517
antigen41|Q5HEC4|BA000018.3|mhcii|seq3799	antigen41|Q5HEC4|BA000018.3|mhcii|seq7152
antigen41|Q5HEC4|BA000018.3|mhcii|seq3799	antigen41|Q5HEC4|BA000018.3|mhcii|seq8518
antigen41|Q5HEC4|BA000018.3|mhcii|seq3799	antigen41|Q5HEC4|BA000018.3|mhcii|seq7154
antigen41|Q5HEC4|BA000018.3|mhcii|seq3799	antigen41|Q5HEC4|BA000018.3|mhcii|seq8520
antigen41|Q5HEC4|BA000018.3|mhcii|seq3799	antigen41|Q5HEC4|BA000018.3|mhcii|seq7155
antigen41|Q5HEC4|BA000018.3|mhcii|seq3799	antigen41|Q5HEC4|BA000018.3|mhcii|seq8521
antigen41|Q5HEC4|BA000018.3|mhcii|seq3799	antigen41|Q5HEC4|BA000018.3|mhcii|seq7156
antigen41|Q5HEC4|BA000018.3|mhcii|seq3799	antigen41|Q5HEC4|BA000018.3|mhcii|seq8522
antigen41|Q5HEC4|BA000018.3|mhcii|seq3799	antigen41|Q5HEC4|BA000018.3|mhcii|seq3800
antigen41|Q5HEC4|BA000018.3|mhcii|seq3799	antigen41|Q5HEC4|BA000018.3|mhcii|seq2272
antigen41|Q5HEC4|BA000018.3|mhcii|seq4407	antigen41|Q5HEC4|BA000018.3|mhcii|seq4407
antigen41|Q5HEC4|BA000018.3|mhcii|seq5399	antigen41|Q5HEC4|BA000018.3|mhcii|seq5399
antigen41|Q5HEC4|BA000018.3|mhcii|seq5591	antigen41|Q5HEC4|BA000018.3|mhcii|seq5591
antigen41|Q5HEC4|BA000018.3|mhcii|seq5623	antigen41|Q5HEC4|BA000018.3|mhcii|seq5623
antigen41|Q5HEC4|BA000018.3|mhcii|seq5815	antigen41|Q5HEC4|BA000018.3|mhcii|seq5815
antigen41|Q5HEC4|BA000018.3|mhcii|seq6199	antigen41|Q5HEC4|BA000018.3|mhcii|seq6199
antigen41|Q5HEC4|BA000018.3|mhcii|seq6455	antigen41|Q5HEC4|BA000018.3|mhcii|seq6455
antigen41|Q5HEC4|BA000018.3|mhcii|seq7287	antigen41|Q5HEC4|BA000018.3|mhcii|seq7287
antigen41|Q5HEC4|BA000018.3|mhcii|seq7287	antigen41|Q5HEC4|BA000018.3|mhcii|seq7286
antigen41|Q5HEC4|BA000018.3|mhcii|seq7287	antigen41|Q5HEC4|BA000018.3|mhcii|seq1698
antigen41|Q5HEC4|BA000018.3|mhcii|seq7287	antigen41|Q5HEC4|BA000018.3|mhcii|seq1697
antigen41|Q5HEC4|BA000018.3|mhcii|seq7287	antigen41|Q5HEC4|BA000018.3|mhcii|seq6010
antigen41|Q5HEC4|BA000018.3|mhcii|seq7287	antigen41|Q5HEC4|BA000018.3|mhcii|seq2747
antigen41|Q5HEC4|BA000018.3|mhcii|seq7287	antigen41|Q5HEC4|BA000018.3|mhcii|seq6011
antigen41|Q5HEC4|BA000018.3|mhcii|seq7287	antigen41|Q5HEC4|BA000018.3|mhcii|seq1696
antigen41|Q5HEC4|BA000018.3|mhcii|seq7991	antigen41|Q5HEC4|BA000018.3|mhcii|seq7991
antigen41|Q5HEC4|BA000018.3|mhcii|seq7991	antigen41|Q5HEC4|BA000018.3|mhcii|seq7720
antigen41|Q5HEC4|BA000018.3|mhcii|seq7991	antigen41|Q5HEC4|BA000018.3|mhcii|seq7990
antigen41|Q5HEC4|BA000018.3|mhcii|seq7991	antigen41|Q5HEC4|BA000018.3|mhcii|seq8021
antigen41|Q5HEC4|BA000018.3|mhcii|seq7991	antigen41|Q5HEC4|BA000018.3|mhcii|seq4785
antigen41|Q5HEC4|BA000018.3|mhcii|seq8695	antigen41|Q5HEC4|BA000018.3|mhcii|seq8695
antigen41|Q5HEC4|BA000018.3|mhcii|seq8951	antigen41|Q5HEC4|BA000018.3|mhcii|seq8951
antigen41|Q5HEC4|BA000018.3|mhcii|seq9527	antigen41|Q5HEC4|BA000018.3|mhcii|seq9527
antigen41|Q5HEC4|BA000018.3|mhcii|seq9527	antigen41|Q5HEC4|BA000018.3|mhcii|seq9528
antigen41|Q5HEC4|BA000018.3|mhcii|seq9751	antigen41|Q5HEC4|BA000018.3|mhcii|seq9751
antigen41|Q5HEC4|CP000253.1|mhcii|seq594	antigen41|Q5HEC4|CP000253.1|mhcii|seq594
antigen41|Q5HEC4|CP000253.1|mhcii|seq786	antigen41|Q5HEC4|CP000253.1|mhcii|seq786
antigen41|Q5HEC4|CP000253.1|mhcii|seq1298	antigen41|Q5HEC4|CP000253.1|mhcii|seq1298
antigen41|Q5HEC4|CP000253.1|mhcii|seq1362	antigen41|Q5HEC4|CP000253.1|mhcii|seq1362
antigen41|Q5HEC4|BA000018.3|mhcii|seq376	antigen41|Q5HEC4|BA000018.3|mhcii|seq376
antigen41|Q5HEC4|BA000018.3|mhcii|seq2232	antigen41|Q5HEC4|BA000018.3|mhcii|seq2232
antigen41|Q5HEC4|BA000018.3|mhcii|seq2232	antigen41|Q5HEC4|BA000018.3|mhcii|seq3684
antigen41|Q5HEC4|BA000018.3|mhcii|seq2232	antigen41|Q5HEC4|BA000018.3|mhcii|seq8313
antigen41|Q5HEC4|BA000018.3|mhcii|seq2232	antigen41|Q5HEC4|BA000018.3|mhcii|seq3685
antigen41|Q5HEC4|BA000018.3|mhcii|seq2232	antigen41|Q5HEC4|BA000018.3|mhcii|seq5838
antigen41|Q5HEC4|BA000018.3|mhcii|seq2232	antigen41|Q5HEC4|BA000018.3|mhcii|seq2229
antigen41|Q5HEC4|BA000018.3|mhcii|seq2232	antigen41|Q5HEC4|BA000018.3|mhcii|seq2230
antigen41|Q5HEC4|BA000018.3|mhcii|seq2232	antigen41|Q5HEC4|BA000018.3|mhcii|seq3574
antigen41|Q5HEC4|BA000018.3|mhcii|seq2232	antigen41|Q5HEC4|BA000018.3|mhcii|seq2231
antigen41|Q5HEC4|BA000018.3|mhcii|seq2232	antigen41|Q5HEC4|BA000018.3|mhcii|seq3575
antigen41|Q5HEC4|BA000018.3|mhcii|seq2232	antigen41|Q5HEC4|BA000018.3|mhcii|seq3576
antigen41|Q5HEC4|BA000018.3|mhcii|seq2232	antigen41|Q5HEC4|BA000018.3|mhcii|seq2233
antigen41|Q5HEC4|BA000018.3|mhcii|seq2232	antigen41|Q5HEC4|BA000018.3|mhcii|seq2234
antigen41|Q5HEC4|BA000018.3|mhcii|seq2488	antigen41|Q5HEC4|BA000018.3|mhcii|seq2488
antigen41|Q5HEC4|BA000018.3|mhcii|seq2488	antigen41|Q5HEC4|BA000018.3|mhcii|seq2593
antigen41|Q5HEC4|BA000018.3|mhcii|seq2488	antigen41|Q5HEC4|BA000018.3|mhcii|seq7758
antigen41|Q5HEC4|BA000018.3|mhcii|seq2488	antigen41|Q5HEC4|BA000018.3|mhcii|seq2594
antigen41|Q5HEC4|BA000018.3|mhcii|seq2488	antigen41|Q5HEC4|BA000018.3|mhcii|seq1070
antigen41|Q5HEC4|BA000018.3|mhcii|seq2488	antigen41|Q5HEC4|BA000018.3|mhcii|seq2094
antigen41|Q5HEC4|BA000018.3|mhcii|seq2488	antigen41|Q5HEC4|BA000018.3|mhcii|seq1072
antigen41|Q5HEC4|BA000018.3|mhcii|seq2488	antigen41|Q5HEC4|BA000018.3|mhcii|seq1073
antigen41|Q5HEC4|BA000018.3|mhcii|seq2488	antigen41|Q5HEC4|BA000018.3|mhcii|seq1074
antigen41|Q5HEC4|BA000018.3|mhcii|seq2488	antigen41|Q5HEC4|BA000018.3|mhcii|seq1075
antigen41|Q5HEC4|BA000018.3|mhcii|seq2488	antigen41|Q5HEC4|BA000018.3|mhcii|seq1076
antigen41|Q5HEC4|BA000018.3|mhcii|seq2488	antigen41|Q5HEC4|BA000018.3|mhcii|seq2487
antigen41|Q5HEC4|BA000018.3|mhcii|seq2488	antigen41|Q5HEC4|BA000018.3|mhcii|seq2489
antigen41|Q5HEC4|BA000018.3|mhcii|seq2616	antigen41|Q5HEC4|BA000018.3|mhcii|seq2616
antigen41|Q5HEC4|BA000018.3|mhcii|seq2840	antigen41|Q5HEC4|BA000018.3|mhcii|seq2840
antigen41|Q5HEC4|BA000018.3|mhcii|seq2968	antigen41|Q5HEC4|BA000018.3|mhcii|seq2968
antigen41|Q5HEC4|BA000018.3|mhcii|seq3448	antigen41|Q5HEC4|BA000018.3|mhcii|seq3448
antigen41|Q5HEC4|BA000018.3|mhcii|seq3768	antigen41|Q5HEC4|BA000018.3|mhcii|seq3768
antigen41|Q5HEC4|BA000018.3|mhcii|seq4024	antigen41|Q5HEC4|BA000018.3|mhcii|seq4024
antigen41|Q5HEC4|BA000018.3|mhcii|seq4152	antigen41|Q5HEC4|BA000018.3|mhcii|seq4152
antigen41|Q5HEC4|BA000018.3|mhcii|seq4184	antigen41|Q5HEC4|BA000018.3|mhcii|seq4184
antigen41|Q5HEC4|BA000018.3|mhcii|seq4184	antigen41|Q5HEC4|BA000018.3|mhcii|seq8353
antigen41|Q5HEC4|BA000018.3|mhcii|seq4184	antigen41|Q5HEC4|BA000018.3|mhcii|seq6754
antigen41|Q5HEC4|BA000018.3|mhcii|seq4184	antigen41|Q5HEC4|BA000018.3|mhcii|seq9706
antigen41|Q5HEC4|BA000018.3|mhcii|seq4184	antigen41|Q5HEC4|BA000018.3|mhcii|seq9707
antigen41|Q5HEC4|BA000018.3|mhcii|seq4184	antigen41|Q5HEC4|BA000018.3|mhcii|seq9708
antigen41|Q5HEC4|BA000018.3|mhcii|seq4184	antigen41|Q5HEC4|BA000018.3|mhcii|seq5684
antigen41|Q5HEC4|BA000018.3|mhcii|seq4184	antigen41|Q5HEC4|BA000018.3|mhcii|seq4182
antigen41|Q5HEC4|BA000018.3|mhcii|seq4184	antigen41|Q5HEC4|BA000018.3|mhcii|seq8351
antigen41|Q5HEC4|BA000018.3|mhcii|seq4184	antigen41|Q5HEC4|BA000018.3|mhcii|seq4183
antigen41|Q5HEC4|BA000018.3|mhcii|seq4184	antigen41|Q5HEC4|BA000018.3|mhcii|seq8352
antigen41|Q5HEC4|BA000018.3|mhcii|seq4184	antigen41|Q5HEC4|BA000018.3|mhcii|seq4185
antigen41|Q5HEC4|BA000018.3|mhcii|seq4184	antigen41|Q5HEC4|BA000018.3|mhcii|seq8354
antigen41|Q5HEC4|BA000018.3|mhcii|seq4184	antigen41|Q5HEC4|BA000018.3|mhcii|seq4186
antigen41|Q5HEC4|BA000018.3|mhcii|seq4184	antigen41|Q5HEC4|BA000018.3|mhcii|seq8355
antigen41|Q5HEC4|BA000018.3|mhcii|seq4184	antigen41|Q5HEC4|BA000018.3|mhcii|seq9709
antigen41|Q5HEC4|BA000018.3|mhcii|seq4184	antigen41|Q5HEC4|BA000018.3|mhcii|seq5683
antigen41|Q5HEC4|BA000018.3|mhcii|seq4504	antigen41|Q5HEC4|BA000018.3|mhcii|seq4504
antigen41|Q5HEC4|BA000018.3|mhcii|seq4504	antigen41|Q5HEC4|BA000018.3|mhcii|seq4502
antigen41|Q5HEC4|BA000018.3|mhcii|seq4504	antigen41|Q5HEC4|BA000018.3|mhcii|seq4503
antigen41|Q5HEC4|BA000018.3|mhcii|seq4504	antigen41|Q5HEC4|BA000018.3|mhcii|seq4505
antigen41|Q5HEC4|BA000018.3|mhcii|seq4504	antigen41|Q5HEC4|BA000018.3|mhcii|seq3185
antigen41|Q5HEC4|BA000018.3|mhcii|seq4504	antigen41|Q5HEC4|BA000018.3|mhcii|seq3182
antigen41|Q5HEC4|BA000018.3|mhcii|seq4504	antigen41|Q5HEC4|BA000018.3|mhcii|seq3183
antigen41|Q5HEC4|BA000018.3|mhcii|seq4504	antigen41|Q5HEC4|BA000018.3|mhcii|seq3184
antigen41|Q5HEC4|BA000018.3|mhcii|seq4504	antigen41|Q5HEC4|BA000018.3|mhcii|seq3186
antigen41|Q5HEC4|BA000018.3|mhcii|seq4888	antigen41|Q5HEC4|BA000018.3|mhcii|seq4888
antigen41|Q5HEC4|BA000018.3|mhcii|seq4888	antigen41|Q5HEC4|BA000018.3|mhcii|seq6882
antigen41|Q5HEC4|BA000018.3|mhcii|seq4888	antigen41|Q5HEC4|BA000018.3|mhcii|seq6883
antigen41|Q5HEC4|BA000018.3|mhcii|seq4888	antigen41|Q5HEC4|BA000018.3|mhcii|seq6881
antigen41|Q5HEC4|BA000018.3|mhcii|seq4888	antigen41|Q5HEC4|BA000018.3|mhcii|seq6323
antigen41|Q5HEC4|BA000018.3|mhcii|seq4888	antigen41|Q5HEC4|BA000018.3|mhcii|seq4890
antigen41|Q5HEC4|BA000018.3|mhcii|seq4888	antigen41|Q5HEC4|BA000018.3|mhcii|seq4889
antigen41|Q5HEC4|BA000018.3|mhcii|seq4888	antigen41|Q5HEC4|BA000018.3|mhcii|seq287
antigen41|Q5HEC4|BA000018.3|mhcii|seq4888	antigen41|Q5HEC4|BA000018.3|mhcii|seq9722
antigen41|Q5HEC4|BA000018.3|mhcii|seq4888	antigen41|Q5HEC4|BA000018.3|mhcii|seq9721
antigen41|Q5HEC4|BA000018.3|mhcii|seq4888	antigen41|Q5HEC4|BA000018.3|mhcii|seq9723
antigen41|Q5HEC4|BA000018.3|mhcii|seq4888	antigen41|Q5HEC4|BA000018.3|mhcii|seq9724
antigen41|Q5HEC4|BA000018.3|mhcii|seq4888	antigen41|Q5HEC4|BA000018.3|mhcii|seq9725
antigen41|Q5HEC4|BA000018.3|mhcii|seq4888	antigen41|Q5HEC4|BA000018.3|mhcii|seq286
antigen41|Q5HEC4|BA000018.3|mhcii|seq4888	antigen41|Q5HEC4|BA000018.3|mhcii|seq6880
antigen41|Q5HEC4|BA000018.3|mhcii|seq5336	antigen41|Q5HEC4|BA000018.3|mhcii|seq5336
antigen41|Q5HEC4|BA000018.3|mhcii|seq5336	antigen41|Q5HEC4|BA000018.3|mhcii|seq4618
antigen41|Q5HEC4|BA000018.3|mhcii|seq5336	antigen41|Q5HEC4|BA000018.3|mhcii|seq5335
antigen41|Q5HEC4|BA000018.3|mhcii|seq5336	antigen41|Q5HEC4|BA000018.3|mhcii|seq9296
antigen41|Q5HEC4|BA000018.3|mhcii|seq5336	antigen41|Q5HEC4|BA000018.3|mhcii|seq8082
antigen41|Q5HEC4|BA000018.3|mhcii|seq5400	antigen41|Q5HEC4|BA000018.3|mhcii|seq5400
antigen41|Q5HEC4|BA000018.3|mhcii|seq5560	antigen41|Q5HEC4|BA000018.3|mhcii|seq5560
antigen41|Q5HEC4|BA000018.3|mhcii|seq5624	antigen41|Q5HEC4|BA000018.3|mhcii|seq5624
antigen41|Q5HEC4|BA000018.3|mhcii|seq7192	antigen41|Q5HEC4|BA000018.3|mhcii|seq7192
antigen41|Q5HEC4|BA000018.3|mhcii|seq7192	antigen41|Q5HEC4|BA000018.3|mhcii|seq7188
antigen41|Q5HEC4|BA000018.3|mhcii|seq7192	antigen41|Q5HEC4|BA000018.3|mhcii|seq7189
antigen41|Q5HEC4|BA000018.3|mhcii|seq7192	antigen41|Q5HEC4|BA000018.3|mhcii|seq7190
antigen41|Q5HEC4|BA000018.3|mhcii|seq7192	antigen41|Q5HEC4|BA000018.3|mhcii|seq7191
antigen41|Q5HEC4|BA000018.3|mhcii|seq7192	antigen41|Q5HEC4|BA000018.3|mhcii|seq7193
antigen41|Q5HEC4|BA000018.3|mhcii|seq7192	antigen41|Q5HEC4|BA000018.3|mhcii|seq7194
antigen41|Q5HEC4|BA000018.3|mhcii|seq7192	antigen41|Q5HEC4|BA000018.3|mhcii|seq1782
antigen41|Q5HEC4|BA000018.3|mhcii|seq7192	antigen41|Q5HEC4|BA000018.3|mhcii|seq1781
antigen41|Q5HEC4|BA000018.3|mhcii|seq7192	antigen41|Q5HEC4|BA000018.3|mhcii|seq1783
antigen41|Q5HEC4|BA000018.3|mhcii|seq7192	antigen41|Q5HEC4|BA000018.3|mhcii|seq2551
antigen41|Q5HEC4|BA000018.3|mhcii|seq7192	antigen41|Q5HEC4|BA000018.3|mhcii|seq1784
antigen41|Q5HEC4|BA000018.3|mhcii|seq7192	antigen41|Q5HEC4|BA000018.3|mhcii|seq2552
antigen41|Q5HEC4|BA000018.3|mhcii|seq7192	antigen41|Q5HEC4|BA000018.3|mhcii|seq1785
antigen41|Q5HEC4|BA000018.3|mhcii|seq7192	antigen41|Q5HEC4|BA000018.3|mhcii|seq2553
antigen41|Q5HEC4|BA000018.3|mhcii|seq7192	antigen41|Q5HEC4|BA000018.3|mhcii|seq2554
antigen41|Q5HEC4|BA000018.3|mhcii|seq7192	antigen41|Q5HEC4|BA000018.3|mhcii|seq2555
antigen41|Q5HEC4|BA000018.3|mhcii|seq7480	antigen41|Q5HEC4|BA000018.3|mhcii|seq7480
antigen41|Q5HEC4|BA000018.3|mhcii|seq7480	antigen41|Q5HEC4|BA000018.3|mhcii|seq737
antigen41|Q5HEC4|BA000018.3|mhcii|seq7480	antigen41|Q5HEC4|BA000018.3|mhcii|seq7481
antigen41|Q5HEC4|BA000018.3|mhcii|seq7480	antigen41|Q5HEC4|BA000018.3|mhcii|seq738
antigen41|Q5HEC4|BA000018.3|mhcii|seq7480	antigen41|Q5HEC4|BA000018.3|mhcii|seq7482
antigen41|Q5HEC4|BA000018.3|mhcii|seq7480	antigen41|Q5HEC4|BA000018.3|mhcii|seq739
antigen41|Q5HEC4|BA000018.3|mhcii|seq7960	antigen41|Q5HEC4|BA000018.3|mhcii|seq7960
antigen41|Q5HEC4|BA000018.3|mhcii|seq8440	antigen41|Q5HEC4|BA000018.3|mhcii|seq8440
antigen41|Q5HEC4|BA000018.3|mhcii|seq8696	antigen41|Q5HEC4|BA000018.3|mhcii|seq8696
antigen41|Q5HEC4|BA000018.3|mhcii|seq8920	antigen41|Q5HEC4|BA000018.3|mhcii|seq8920
antigen41|Q5HEC4|BA000018.3|mhcii|seq8952	antigen41|Q5HEC4|BA000018.3|mhcii|seq8952
antigen41|Q5HEC4|BA000018.3|mhcii|seq9176	antigen41|Q5HEC4|BA000018.3|mhcii|seq9176
antigen41|Q5HEC4|BA000018.3|mhcii|seq9176	antigen41|Q5HEC4|BA000018.3|mhcii|seq4497
antigen41|Q5HEC4|BA000018.3|mhcii|seq9176	antigen41|Q5HEC4|BA000018.3|mhcii|seq4498
antigen41|Q5HEC4|BA000018.3|mhcii|seq9176	antigen41|Q5HEC4|BA000018.3|mhcii|seq9175
antigen41|Q5HEC4|BA000018.3|mhcii|seq9176	antigen41|Q5HEC4|BA000018.3|mhcii|seq5801
antigen41|Q5HEC4|BA000018.3|mhcii|seq9176	antigen41|Q5HEC4|BA000018.3|mhcii|seq483
antigen41|Q5HEC4|BA000018.3|mhcii|seq9752	antigen41|Q5HEC4|BA000018.3|mhcii|seq9752
