antigen188|Q5HGH0|BX571856.1|mhcii|seq1126	antigen188|Q5HGH0|BX571856.1|mhcii|seq1126
antigen188|Q5HGH0|BX571856.1|mhcii|seq452	antigen188|Q5HGH0|BX571856.1|mhcii|seq2998
antigen188|Q5HGH0|BX571856.1|mhcii|seq452	antigen188|Q5HGH0|BX571856.1|mhcii|seq1495
antigen188|Q5HGH0|BX571856.1|mhcii|seq452	antigen188|Q5HGH0|BX571856.1|mhcii|seq1496
antigen188|Q5HGH0|BX571856.1|mhcii|seq452	antigen188|Q5HGH0|BX571856.1|mhcii|seq1497
antigen188|Q5HGH0|BX571856.1|mhcii|seq452	antigen188|Q5HGH0|BX571856.1|mhcii|seq3385
antigen188|Q5HGH0|BX571856.1|mhcii|seq452	antigen188|Q5HGH0|BX571856.1|mhcii|seq3386
antigen188|Q5HGH0|BX571856.1|mhcii|seq452	antigen188|Q5HGH0|BX571856.1|mhcii|seq3387
antigen188|Q5HGH0|BX571856.1|mhcii|seq452	antigen188|Q5HGH0|BX571856.1|mhcii|seq3388
antigen188|Q5HGH0|BX571856.1|mhcii|seq452	antigen188|Q5HGH0|BX571856.1|mhcii|seq3389
antigen188|Q5HGH0|BX571856.1|mhcii|seq452	antigen188|Q5HGH0|BX571856.1|mhcii|seq3390
antigen188|Q5HGH0|BX571856.1|mhcii|seq452	antigen188|Q5HGH0|BX571856.1|mhcii|seq447
antigen188|Q5HGH0|BX571856.1|mhcii|seq452	antigen188|Q5HGH0|BX571856.1|mhcii|seq448
antigen188|Q5HGH0|BX571856.1|mhcii|seq676	antigen188|Q5HGH0|BX571856.1|mhcii|seq676
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq708
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq705
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq706
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq707
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq2822
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq2823
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq2824
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq2825
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq2826
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq2827
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq3565
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq782
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq3566
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq623
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq783
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq3567
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq624
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq3568
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq625
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq3569
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq402
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq3570
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq403
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq2867
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq404
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq2868
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq405
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq2869
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq406
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq2870
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq3158
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq407
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq471
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq2871
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq3159
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq472
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq2872
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq3160
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq473
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq3161
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq474
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq3162
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq475
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq3163
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq2301
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq2302
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq703
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq1215
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq2303
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq704
antigen188|Q5HGH0|BX571856.1|mhcii|seq708	antigen188|Q5HGH0|BX571856.1|mhcii|seq2304
antigen188|Q5HGH0|BX571856.1|mhcii|seq1156	antigen188|Q5HGH0|BX571856.1|mhcii|seq1156
antigen188|Q5HGH0|BX571856.1|mhcii|seq1156	antigen188|Q5HGH0|BX571856.1|mhcii|seq1157
antigen188|Q5HGH0|BX571856.1|mhcii|seq1476	antigen188|Q5HGH0|BX571856.1|mhcii|seq1476
antigen188|Q5HGH0|BX571856.1|mhcii|seq1476	antigen188|Q5HGH0|BX571856.1|mhcii|seq1473
antigen188|Q5HGH0|BX571856.1|mhcii|seq1476	antigen188|Q5HGH0|BX571856.1|mhcii|seq1474
antigen188|Q5HGH0|BX571856.1|mhcii|seq1476	antigen188|Q5HGH0|BX571856.1|mhcii|seq1475
antigen188|Q5HGH0|BX571856.1|mhcii|seq1476	antigen188|Q5HGH0|BX571856.1|mhcii|seq2163
antigen188|Q5HGH0|BX571856.1|mhcii|seq1476	antigen188|Q5HGH0|BX571856.1|mhcii|seq2453
antigen188|Q5HGH0|BX571856.1|mhcii|seq1476	antigen188|Q5HGH0|BX571856.1|mhcii|seq2454
antigen188|Q5HGH0|BX571856.1|mhcii|seq1476	antigen188|Q5HGH0|BX571856.1|mhcii|seq543
antigen188|Q5HGH0|BX571856.1|mhcii|seq1476	antigen188|Q5HGH0|BX571856.1|mhcii|seq2881
antigen188|Q5HGH0|BX571856.1|mhcii|seq1476	antigen188|Q5HGH0|BX571856.1|mhcii|seq544
antigen188|Q5HGH0|BX571856.1|mhcii|seq1476	antigen188|Q5HGH0|BX571856.1|mhcii|seq2882
antigen188|Q5HGH0|BX571856.1|mhcii|seq1476	antigen188|Q5HGH0|BX571856.1|mhcii|seq3354
antigen188|Q5HGH0|BX571856.1|mhcii|seq1476	antigen188|Q5HGH0|BX571856.1|mhcii|seq3624
antigen188|Q5HGH0|BX571856.1|mhcii|seq1828	antigen188|Q5HGH0|BX571856.1|mhcii|seq1828
antigen188|Q5HGH0|BX571856.1|mhcii|seq1828	antigen188|Q5HGH0|BX571856.1|mhcii|seq81
antigen188|Q5HGH0|BX571856.1|mhcii|seq1828	antigen188|Q5HGH0|BX571856.1|mhcii|seq1697
antigen188|Q5HGH0|BX571856.1|mhcii|seq1828	antigen188|Q5HGH0|BX571856.1|mhcii|seq1825
antigen188|Q5HGH0|BX571856.1|mhcii|seq1828	antigen188|Q5HGH0|BX571856.1|mhcii|seq1826
antigen188|Q5HGH0|BX571856.1|mhcii|seq1828	antigen188|Q5HGH0|BX571856.1|mhcii|seq79
antigen188|Q5HGH0|BX571856.1|mhcii|seq1828	antigen188|Q5HGH0|BX571856.1|mhcii|seq1827
antigen188|Q5HGH0|BX571856.1|mhcii|seq1828	antigen188|Q5HGH0|BX571856.1|mhcii|seq80
antigen188|Q5HGH0|BX571856.1|mhcii|seq1828	antigen188|Q5HGH0|BX571856.1|mhcii|seq107
antigen188|Q5HGH0|BX571856.1|mhcii|seq1828	antigen188|Q5HGH0|BX571856.1|mhcii|seq1296
antigen188|Q5HGH0|BX571856.1|mhcii|seq1828	antigen188|Q5HGH0|BX571856.1|mhcii|seq1142
antigen188|Q5HGH0|BX571856.1|mhcii|seq1828	antigen188|Q5HGH0|BX571856.1|mhcii|seq1143
antigen188|Q5HGH0|BX571856.1|mhcii|seq1828	antigen188|Q5HGH0|BX571856.1|mhcii|seq1144
antigen188|Q5HGH0|BX571856.1|mhcii|seq1828	antigen188|Q5HGH0|BX571856.1|mhcii|seq1945
antigen188|Q5HGH0|BX571856.1|mhcii|seq1828	antigen188|Q5HGH0|BX571856.1|mhcii|seq108
antigen188|Q5HGH0|BX571856.1|mhcii|seq1988	antigen188|Q5HGH0|BX571856.1|mhcii|seq1988
antigen188|Q5HGH0|BX571856.1|mhcii|seq1988	antigen188|Q5HGH0|BX571856.1|mhcii|seq1985
antigen188|Q5HGH0|BX571856.1|mhcii|seq1988	antigen188|Q5HGH0|BX571856.1|mhcii|seq1986
antigen188|Q5HGH0|BX571856.1|mhcii|seq1988	antigen188|Q5HGH0|BX571856.1|mhcii|seq2978
antigen188|Q5HGH0|BX571856.1|mhcii|seq1988	antigen188|Q5HGH0|BX571856.1|mhcii|seq1987
antigen188|Q5HGH0|BX571856.1|mhcii|seq1988	antigen188|Q5HGH0|BX571856.1|mhcii|seq2979
antigen188|Q5HGH0|BX571856.1|mhcii|seq1988	antigen188|Q5HGH0|BX571856.1|mhcii|seq2980
antigen188|Q5HGH0|BX571856.1|mhcii|seq1988	antigen188|Q5HGH0|BX571856.1|mhcii|seq2757
antigen188|Q5HGH0|BX571856.1|mhcii|seq1988	antigen188|Q5HGH0|BX571856.1|mhcii|seq2981
antigen188|Q5HGH0|BX571856.1|mhcii|seq1988	antigen188|Q5HGH0|BX571856.1|mhcii|seq2758
antigen188|Q5HGH0|BX571856.1|mhcii|seq1988	antigen188|Q5HGH0|BX571856.1|mhcii|seq2982
antigen188|Q5HGH0|BX571856.1|mhcii|seq1988	antigen188|Q5HGH0|BX571856.1|mhcii|seq2983
antigen188|Q5HGH0|BX571856.1|mhcii|seq1988	antigen188|Q5HGH0|BX571856.1|mhcii|seq1419
antigen188|Q5HGH0|BX571856.1|mhcii|seq1988	antigen188|Q5HGH0|BX571856.1|mhcii|seq1420
antigen188|Q5HGH0|BX571856.1|mhcii|seq1988	antigen188|Q5HGH0|BX571856.1|mhcii|seq1165
antigen188|Q5HGH0|BX571856.1|mhcii|seq1988	antigen188|Q5HGH0|BX571856.1|mhcii|seq1421
antigen188|Q5HGH0|BX571856.1|mhcii|seq1988	antigen188|Q5HGH0|BX571856.1|mhcii|seq1166
antigen188|Q5HGH0|BX571856.1|mhcii|seq1988	antigen188|Q5HGH0|BX571856.1|mhcii|seq1422
antigen188|Q5HGH0|BX571856.1|mhcii|seq1988	antigen188|Q5HGH0|BX571856.1|mhcii|seq1167
antigen188|Q5HGH0|BX571856.1|mhcii|seq1988	antigen188|Q5HGH0|BX571856.1|mhcii|seq1168
antigen188|Q5HGH0|BX571856.1|mhcii|seq1988	antigen188|Q5HGH0|BX571856.1|mhcii|seq145
antigen188|Q5HGH0|BX571856.1|mhcii|seq1988	antigen188|Q5HGH0|BX571856.1|mhcii|seq3281
antigen188|Q5HGH0|BX571856.1|mhcii|seq1988	antigen188|Q5HGH0|BX571856.1|mhcii|seq146
antigen188|Q5HGH0|BX571856.1|mhcii|seq1988	antigen188|Q5HGH0|BX571856.1|mhcii|seq3282
antigen188|Q5HGH0|BX571856.1|mhcii|seq1988	antigen188|Q5HGH0|BX571856.1|mhcii|seq147
antigen188|Q5HGH0|BX571856.1|mhcii|seq1988	antigen188|Q5HGH0|BX571856.1|mhcii|seq2739
antigen188|Q5HGH0|BX571856.1|mhcii|seq1988	antigen188|Q5HGH0|BX571856.1|mhcii|seq3283
antigen188|Q5HGH0|BX571856.1|mhcii|seq1988	antigen188|Q5HGH0|BX571856.1|mhcii|seq2740
antigen188|Q5HGH0|BX571856.1|mhcii|seq1988	antigen188|Q5HGH0|BX571856.1|mhcii|seq2741
antigen188|Q5HGH0|BX571856.1|mhcii|seq1988	antigen188|Q5HGH0|BX571856.1|mhcii|seq2742
antigen188|Q5HGH0|BX571856.1|mhcii|seq1988	antigen188|Q5HGH0|BX571856.1|mhcii|seq2743
antigen188|Q5HGH0|BX571856.1|mhcii|seq1988	antigen188|Q5HGH0|BX571856.1|mhcii|seq1848
antigen188|Q5HGH0|BX571856.1|mhcii|seq1988	antigen188|Q5HGH0|BX571856.1|mhcii|seq1657
antigen188|Q5HGH0|BX571856.1|mhcii|seq1988	antigen188|Q5HGH0|BX571856.1|mhcii|seq1849
antigen188|Q5HGH0|BX571856.1|mhcii|seq1988	antigen188|Q5HGH0|BX571856.1|mhcii|seq1658
antigen188|Q5HGH0|BX571856.1|mhcii|seq1988	antigen188|Q5HGH0|BX571856.1|mhcii|seq1850
antigen188|Q5HGH0|BX571856.1|mhcii|seq1988	antigen188|Q5HGH0|BX571856.1|mhcii|seq1659
antigen188|Q5HGH0|BX571856.1|mhcii|seq1988	antigen188|Q5HGH0|BX571856.1|mhcii|seq1851
antigen188|Q5HGH0|BX571856.1|mhcii|seq1988	antigen188|Q5HGH0|BX571856.1|mhcii|seq1660
antigen188|Q5HGH0|BX571856.1|mhcii|seq1988	antigen188|Q5HGH0|BX571856.1|mhcii|seq1852
antigen188|Q5HGH0|BX571856.1|mhcii|seq1988	antigen188|Q5HGH0|BX571856.1|mhcii|seq1661
antigen188|Q5HGH0|BX571856.1|mhcii|seq1988	antigen188|Q5HGH0|BX571856.1|mhcii|seq1662
antigen188|Q5HGH0|BX571856.1|mhcii|seq1988	antigen188|Q5HGH0|BX571856.1|mhcii|seq1983
antigen188|Q5HGH0|BX571856.1|mhcii|seq1988	antigen188|Q5HGH0|BX571856.1|mhcii|seq1984
antigen188|Q5HGH0|BX571856.1|mhcii|seq2148	antigen188|Q5HGH0|BX571856.1|mhcii|seq2148
antigen188|Q5HGH0|BX571856.1|mhcii|seq2148	antigen188|Q5HGH0|BX571856.1|mhcii|seq2145
antigen188|Q5HGH0|BX571856.1|mhcii|seq2148	antigen188|Q5HGH0|BX571856.1|mhcii|seq2146
antigen188|Q5HGH0|BX571856.1|mhcii|seq2148	antigen188|Q5HGH0|BX571856.1|mhcii|seq2147
antigen188|Q5HGH0|BX571856.1|mhcii|seq2148	antigen188|Q5HGH0|BX571856.1|mhcii|seq1772
antigen188|Q5HGH0|BX571856.1|mhcii|seq2148	antigen188|Q5HGH0|BX571856.1|mhcii|seq499
antigen188|Q5HGH0|BX571856.1|mhcii|seq2148	antigen188|Q5HGH0|BX571856.1|mhcii|seq1878
antigen188|Q5HGH0|BX571856.1|mhcii|seq2148	antigen188|Q5HGH0|BX571856.1|mhcii|seq3129
antigen188|Q5HGH0|BX571856.1|mhcii|seq2148	antigen188|Q5HGH0|BX571856.1|mhcii|seq1371
antigen188|Q5HGH0|BX571856.1|mhcii|seq2308	antigen188|Q5HGH0|BX571856.1|mhcii|seq2308
antigen188|Q5HGH0|BX571856.1|mhcii|seq2308	antigen188|Q5HGH0|BX571856.1|mhcii|seq2307
antigen188|Q5HGH0|BX571856.1|mhcii|seq2308	antigen188|Q5HGH0|BX571856.1|mhcii|seq678
antigen188|Q5HGH0|BX571856.1|mhcii|seq3044	antigen188|Q5HGH0|BX571856.1|mhcii|seq3044
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq3268
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq3265
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq3266
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq3267
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq2854
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq1255
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq1863
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq2855
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq1256
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq1864
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq2856
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq1257
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq1865
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq1897
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq2857
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq1258
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq1866
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq1898
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq1259
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq1867
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq940
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq1260
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq1868
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq941
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq942
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq943
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq176
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq944
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq177
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq945
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq178
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq179
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq180
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq1270
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq1271
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq1272
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq1273
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq1274
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq1402
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq1275
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq1403
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq1435
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq1404
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq1436
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq1405
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq1437
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq1406
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq3263
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq960
antigen188|Q5HGH0|BX571856.1|mhcii|seq3268	antigen188|Q5HGH0|BX571856.1|mhcii|seq3264
antigen188|Q5HGH0|BX571856.1|mhcii|seq3396	antigen188|Q5HGH0|BX571856.1|mhcii|seq3396
antigen188|Q5HGH0|BX571856.1|mhcii|seq3396	antigen188|Q5HGH0|BX571856.1|mhcii|seq2689
antigen188|Q5HGH0|BX571856.1|mhcii|seq3396	antigen188|Q5HGH0|BX571856.1|mhcii|seq2690
antigen188|Q5HGH0|BX571856.1|mhcii|seq3396	antigen188|Q5HGH0|BX571856.1|mhcii|seq2691
antigen188|Q5HGH0|BX571856.1|mhcii|seq3396	antigen188|Q5HGH0|BX571856.1|mhcii|seq2692
antigen188|Q5HGH0|BX571856.1|mhcii|seq3396	antigen188|Q5HGH0|BX571856.1|mhcii|seq2686
antigen188|Q5HGH0|BX571856.1|mhcii|seq3396	antigen188|Q5HGH0|BX571856.1|mhcii|seq2687
antigen188|Q5HGH0|BX571856.1|mhcii|seq3396	antigen188|Q5HGH0|BX571856.1|mhcii|seq2688
antigen188|Q5HGH0|BX571856.1|mhcii|seq3396	antigen188|Q5HGH0|BX571856.1|mhcii|seq3393
antigen188|Q5HGH0|BX571856.1|mhcii|seq3396	antigen188|Q5HGH0|BX571856.1|mhcii|seq1410
antigen188|Q5HGH0|BX571856.1|mhcii|seq3396	antigen188|Q5HGH0|BX571856.1|mhcii|seq3394
antigen188|Q5HGH0|BX571856.1|mhcii|seq3396	antigen188|Q5HGH0|BX571856.1|mhcii|seq3395
antigen188|Q5HGH0|BX571856.1|mhcii|seq3396	antigen188|Q5HGH0|BX571856.1|mhcii|seq1412
antigen188|Q5HGH0|BX571856.1|mhcii|seq3396	antigen188|Q5HGH0|BX571856.1|mhcii|seq3397
antigen188|Q5HGH0|BX571856.1|mhcii|seq3396	antigen188|Q5HGH0|BX571856.1|mhcii|seq3398
antigen188|Q5HGH0|BX571856.1|mhcii|seq3396	antigen188|Q5HGH0|BX571856.1|mhcii|seq3271
antigen188|Q5HGH0|BX571856.1|mhcii|seq3396	antigen188|Q5HGH0|BX571856.1|mhcii|seq3399
antigen188|Q5HGH0|BX571856.1|mhcii|seq3396	antigen188|Q5HGH0|BX571856.1|mhcii|seq3272
antigen188|Q5HGH0|BX571856.1|mhcii|seq3396	antigen188|Q5HGH0|BX571856.1|mhcii|seq3273
antigen188|Q5HGH0|BX571856.1|mhcii|seq3396	antigen188|Q5HGH0|BX571856.1|mhcii|seq3529
antigen188|Q5HGH0|BX571856.1|mhcii|seq3396	antigen188|Q5HGH0|BX571856.1|mhcii|seq3274
antigen188|Q5HGH0|BX571856.1|mhcii|seq3396	antigen188|Q5HGH0|BX571856.1|mhcii|seq3530
antigen188|Q5HGH0|BX571856.1|mhcii|seq3396	antigen188|Q5HGH0|BX571856.1|mhcii|seq3531
antigen188|Q5HGH0|BX571856.1|mhcii|seq3396	antigen188|Q5HGH0|BX571856.1|mhcii|seq3532
antigen188|Q5HGH0|BX571856.1|mhcii|seq3396	antigen188|Q5HGH0|BX571856.1|mhcii|seq3533
antigen188|Q5HGH0|BX571856.1|mhcii|seq3396	antigen188|Q5HGH0|BX571856.1|mhcii|seq3534
antigen188|Q5HGH0|BX571856.1|mhcii|seq3396	antigen188|Q5HGH0|BX571856.1|mhcii|seq984
antigen188|Q5HGH0|BX571856.1|mhcii|seq3396	antigen188|Q5HGH0|BX571856.1|mhcii|seq2746
antigen188|Q5HGH0|BX571856.1|mhcii|seq3396	antigen188|Q5HGH0|BX571856.1|mhcii|seq2747
antigen188|Q5HGH0|BX571856.1|mhcii|seq3396	antigen188|Q5HGH0|BX571856.1|mhcii|seq2748
antigen188|Q5HGH0|BX571856.1|mhcii|seq3396	antigen188|Q5HGH0|BX571856.1|mhcii|seq2749
antigen188|Q5HGH0|BX571856.1|mhcii|seq3396	antigen188|Q5HGH0|BX571856.1|mhcii|seq2750
antigen188|Q5HGH0|BX571856.1|mhcii|seq3396	antigen188|Q5HGH0|BX571856.1|mhcii|seq2751
