antigen180|P99070|CP002114.3|mhcii|seq4196	antigen180|P99070|CP002114.3|mhcii|seq4196
antigen180|P99070|CP002114.3|mhcii|seq2320	antigen180|P99070|CP002114.3|mhcii|seq886
antigen180|P99070|CP002114.3|mhcii|seq2320	antigen180|P99070|CP002114.3|mhcii|seq1910
antigen180|P99070|CP002114.3|mhcii|seq2320	antigen180|P99070|CP002114.3|mhcii|seq887
antigen180|P99070|CP002114.3|mhcii|seq2320	antigen180|P99070|CP002114.3|mhcii|seq1911
antigen180|P99070|CP002114.3|mhcii|seq2320	antigen180|P99070|CP002114.3|mhcii|seq2775
antigen180|P99070|CP002114.3|mhcii|seq2320	antigen180|P99070|CP002114.3|mhcii|seq888
antigen180|P99070|CP002114.3|mhcii|seq2320	antigen180|P99070|CP002114.3|mhcii|seq1912
antigen180|P99070|CP002114.3|mhcii|seq2320	antigen180|P99070|CP002114.3|mhcii|seq2168
antigen180|P99070|CP002114.3|mhcii|seq2320	antigen180|P99070|CP002114.3|mhcii|seq2776
antigen180|P99070|CP002114.3|mhcii|seq2320	antigen180|P99070|CP002114.3|mhcii|seq889
antigen180|P99070|CP002114.3|mhcii|seq2320	antigen180|P99070|CP002114.3|mhcii|seq2169
antigen180|P99070|CP002114.3|mhcii|seq2320	antigen180|P99070|CP002114.3|mhcii|seq2777
antigen180|P99070|CP002114.3|mhcii|seq2320	antigen180|P99070|CP002114.3|mhcii|seq890
antigen180|P99070|CP002114.3|mhcii|seq2320	antigen180|P99070|CP002114.3|mhcii|seq2170
antigen180|P99070|CP002114.3|mhcii|seq2320	antigen180|P99070|CP002114.3|mhcii|seq2490
antigen180|P99070|CP002114.3|mhcii|seq2320	antigen180|P99070|CP002114.3|mhcii|seq3577
antigen180|P99070|CP002114.3|mhcii|seq2320	antigen180|P99070|CP002114.3|mhcii|seq2778
antigen180|P99070|CP002114.3|mhcii|seq2320	antigen180|P99070|CP002114.3|mhcii|seq1691
antigen180|P99070|CP002114.3|mhcii|seq2320	antigen180|P99070|CP002114.3|mhcii|seq2171
antigen180|P99070|CP002114.3|mhcii|seq2320	antigen180|P99070|CP002114.3|mhcii|seq2491
antigen180|P99070|CP002114.3|mhcii|seq2320	antigen180|P99070|CP002114.3|mhcii|seq3578
antigen180|P99070|CP002114.3|mhcii|seq2320	antigen180|P99070|CP002114.3|mhcii|seq1692
antigen180|P99070|CP002114.3|mhcii|seq2320	antigen180|P99070|CP002114.3|mhcii|seq2172
antigen180|P99070|CP002114.3|mhcii|seq2320	antigen180|P99070|CP002114.3|mhcii|seq2492
antigen180|P99070|CP002114.3|mhcii|seq2320	antigen180|P99070|CP002114.3|mhcii|seq3579
antigen180|P99070|CP002114.3|mhcii|seq2320	antigen180|P99070|CP002114.3|mhcii|seq1693
antigen180|P99070|CP002114.3|mhcii|seq2320	antigen180|P99070|CP002114.3|mhcii|seq2493
antigen180|P99070|CP002114.3|mhcii|seq2320	antigen180|P99070|CP002114.3|mhcii|seq1694
antigen180|P99070|CP002114.3|mhcii|seq2800	antigen180|P99070|CP002114.3|mhcii|seq2800
antigen180|P99070|CP002114.3|mhcii|seq2800	antigen180|P99070|CP002114.3|mhcii|seq2801
antigen180|P99070|CP002114.3|mhcii|seq97	antigen180|P99070|CP002114.3|mhcii|seq97
antigen180|P99070|CP002114.3|mhcii|seq545	antigen180|P99070|CP002114.3|mhcii|seq545
antigen180|P99070|CP002114.3|mhcii|seq545	antigen180|P99070|CP002114.3|mhcii|seq2657
antigen180|P99070|CP002114.3|mhcii|seq545	antigen180|P99070|CP002114.3|mhcii|seq546
antigen180|P99070|CP002114.3|mhcii|seq545	antigen180|P99070|CP002114.3|mhcii|seq2658
antigen180|P99070|CP002114.3|mhcii|seq545	antigen180|P99070|CP002114.3|mhcii|seq3874
antigen180|P99070|CP002114.3|mhcii|seq545	antigen180|P99070|CP002114.3|mhcii|seq547
antigen180|P99070|CP002114.3|mhcii|seq545	antigen180|P99070|CP002114.3|mhcii|seq2659
antigen180|P99070|CP002114.3|mhcii|seq545	antigen180|P99070|CP002114.3|mhcii|seq3875
antigen180|P99070|CP002114.3|mhcii|seq545	antigen180|P99070|CP002114.3|mhcii|seq548
antigen180|P99070|CP002114.3|mhcii|seq545	antigen180|P99070|CP002114.3|mhcii|seq3876
antigen180|P99070|CP002114.3|mhcii|seq545	antigen180|P99070|CP002114.3|mhcii|seq549
antigen180|P99070|CP002114.3|mhcii|seq545	antigen180|P99070|CP002114.3|mhcii|seq3877
antigen180|P99070|CP002114.3|mhcii|seq545	antigen180|P99070|CP002114.3|mhcii|seq3878
antigen180|P99070|CP002114.3|mhcii|seq545	antigen180|P99070|CP002114.3|mhcii|seq1704
antigen180|P99070|CP002114.3|mhcii|seq545	antigen180|P99070|CP002114.3|mhcii|seq2376
antigen180|P99070|CP002114.3|mhcii|seq545	antigen180|P99070|CP002114.3|mhcii|seq1705
antigen180|P99070|CP002114.3|mhcii|seq545	antigen180|P99070|CP002114.3|mhcii|seq2377
antigen180|P99070|CP002114.3|mhcii|seq545	antigen180|P99070|CP002114.3|mhcii|seq1706
antigen180|P99070|CP002114.3|mhcii|seq545	antigen180|P99070|CP002114.3|mhcii|seq2378
antigen180|P99070|CP002114.3|mhcii|seq545	antigen180|P99070|CP002114.3|mhcii|seq1707
antigen180|P99070|CP002114.3|mhcii|seq545	antigen180|P99070|CP002114.3|mhcii|seq2379
antigen180|P99070|CP002114.3|mhcii|seq545	antigen180|P99070|CP002114.3|mhcii|seq2380
antigen180|P99070|CP002114.3|mhcii|seq545	antigen180|P99070|CP002114.3|mhcii|seq2381
antigen180|P99070|CP002114.3|mhcii|seq545	antigen180|P99070|CP002114.3|mhcii|seq530
antigen180|P99070|CP002114.3|mhcii|seq545	antigen180|P99070|CP002114.3|mhcii|seq104
antigen180|P99070|CP002114.3|mhcii|seq545	antigen180|P99070|CP002114.3|mhcii|seq531
antigen180|P99070|CP002114.3|mhcii|seq545	antigen180|P99070|CP002114.3|mhcii|seq105
antigen180|P99070|CP002114.3|mhcii|seq545	antigen180|P99070|CP002114.3|mhcii|seq532
antigen180|P99070|CP002114.3|mhcii|seq545	antigen180|P99070|CP002114.3|mhcii|seq2653
antigen180|P99070|CP002114.3|mhcii|seq545	antigen180|P99070|CP002114.3|mhcii|seq542
antigen180|P99070|CP002114.3|mhcii|seq545	antigen180|P99070|CP002114.3|mhcii|seq2654
antigen180|P99070|CP002114.3|mhcii|seq545	antigen180|P99070|CP002114.3|mhcii|seq543
antigen180|P99070|CP002114.3|mhcii|seq545	antigen180|P99070|CP002114.3|mhcii|seq2655
antigen180|P99070|CP002114.3|mhcii|seq545	antigen180|P99070|CP002114.3|mhcii|seq544
antigen180|P99070|CP002114.3|mhcii|seq545	antigen180|P99070|CP002114.3|mhcii|seq2656
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq833
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq4065
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq3112
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq1545
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq3113
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq4137
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq1546
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq3114
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq4138
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq1387
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq1547
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq4139
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq1388
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq1548
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq4140
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq1037
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq1549
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq1038
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq1550
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq3790
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq1039
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq2959
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq3791
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq1040
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq2960
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq3792
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq1041
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq2961
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq3761
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq3793
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq1042
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq2962
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq3762
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq3794
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq2963
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq3763
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq3795
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq2964
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq3764
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq3765
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq1177
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq828
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq4060
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq829
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq4061
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq830
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq4062
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq831
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq4063
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq832
antigen180|P99070|CP002114.3|mhcii|seq833	antigen180|P99070|CP002114.3|mhcii|seq4064
antigen180|P99070|CP002114.3|mhcii|seq1057	antigen180|P99070|CP002114.3|mhcii|seq1057
antigen180|P99070|CP002114.3|mhcii|seq1057	antigen180|P99070|CP002114.3|mhcii|seq228
antigen180|P99070|CP002114.3|mhcii|seq1057	antigen180|P99070|CP002114.3|mhcii|seq229
antigen180|P99070|CP002114.3|mhcii|seq1057	antigen180|P99070|CP002114.3|mhcii|seq230
antigen180|P99070|CP002114.3|mhcii|seq1057	antigen180|P99070|CP002114.3|mhcii|seq231
antigen180|P99070|CP002114.3|mhcii|seq1057	antigen180|P99070|CP002114.3|mhcii|seq232
antigen180|P99070|CP002114.3|mhcii|seq1057	antigen180|P99070|CP002114.3|mhcii|seq3214
antigen180|P99070|CP002114.3|mhcii|seq1057	antigen180|P99070|CP002114.3|mhcii|seq3215
antigen180|P99070|CP002114.3|mhcii|seq1057	antigen180|P99070|CP002114.3|mhcii|seq1971
antigen180|P99070|CP002114.3|mhcii|seq1057	antigen180|P99070|CP002114.3|mhcii|seq1972
antigen180|P99070|CP002114.3|mhcii|seq1057	antigen180|P99070|CP002114.3|mhcii|seq1973
antigen180|P99070|CP002114.3|mhcii|seq1057	antigen180|P99070|CP002114.3|mhcii|seq1142
antigen180|P99070|CP002114.3|mhcii|seq1057	antigen180|P99070|CP002114.3|mhcii|seq1881
antigen180|P99070|CP002114.3|mhcii|seq1057	antigen180|P99070|CP002114.3|mhcii|seq1882
antigen180|P99070|CP002114.3|mhcii|seq1057	antigen180|P99070|CP002114.3|mhcii|seq1883
antigen180|P99070|CP002114.3|mhcii|seq1057	antigen180|P99070|CP002114.3|mhcii|seq1052
antigen180|P99070|CP002114.3|mhcii|seq1057	antigen180|P99070|CP002114.3|mhcii|seq1884
antigen180|P99070|CP002114.3|mhcii|seq1057	antigen180|P99070|CP002114.3|mhcii|seq1053
antigen180|P99070|CP002114.3|mhcii|seq1057	antigen180|P99070|CP002114.3|mhcii|seq1054
antigen180|P99070|CP002114.3|mhcii|seq1057	antigen180|P99070|CP002114.3|mhcii|seq1055
antigen180|P99070|CP002114.3|mhcii|seq1057	antigen180|P99070|CP002114.3|mhcii|seq1056
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq1313
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq801
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq2145
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq802
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq803
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq233
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq1455
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq3375
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq1456
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq3216
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq3376
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq1457
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq3217
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq3377
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq1458
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq3218
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq3378
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq1459
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq3219
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq3379
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq1460
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq3380
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq1974
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq151
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq1143
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq1975
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq152
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq1144
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq1976
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq153
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq1145
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq154
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq1146
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq155
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq1147
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq156
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq1308
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq2140
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq1309
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq1885
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq2141
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq798
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq1310
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq1886
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq2142
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq799
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq1311
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq2143
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq800
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq1312
antigen180|P99070|CP002114.3|mhcii|seq1313	antigen180|P99070|CP002114.3|mhcii|seq2144
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq1505
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq609
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq993
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq2753
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq4033
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq610
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq994
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq2754
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq4034
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq611
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq995
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq4035
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq612
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq996
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq613
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq997
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq582
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq583
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq1740
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq1741
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq2765
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq1742
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq2766
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq1743
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq2767
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq1744
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq2768
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq2992
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq1745
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq2769
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq2993
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq2994
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq3610
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq3611
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq1500
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq3612
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq1501
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq2749
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq3613
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq1502
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq2750
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq3614
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq1087
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq1503
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq2751
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq3615
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq608
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq992
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq1504
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq2752
antigen180|P99070|CP002114.3|mhcii|seq1505	antigen180|P99070|CP002114.3|mhcii|seq4032
antigen180|P99070|CP002114.3|mhcii|seq2081	antigen180|P99070|CP002114.3|mhcii|seq2081
antigen180|P99070|CP002114.3|mhcii|seq2081	antigen180|P99070|CP002114.3|mhcii|seq293
antigen180|P99070|CP002114.3|mhcii|seq2081	antigen180|P99070|CP002114.3|mhcii|seq2245
antigen180|P99070|CP002114.3|mhcii|seq2081	antigen180|P99070|CP002114.3|mhcii|seq3525
antigen180|P99070|CP002114.3|mhcii|seq2081	antigen180|P99070|CP002114.3|mhcii|seq4197
antigen180|P99070|CP002114.3|mhcii|seq2081	antigen180|P99070|CP002114.3|mhcii|seq294
antigen180|P99070|CP002114.3|mhcii|seq2081	antigen180|P99070|CP002114.3|mhcii|seq2246
antigen180|P99070|CP002114.3|mhcii|seq2081	antigen180|P99070|CP002114.3|mhcii|seq3526
antigen180|P99070|CP002114.3|mhcii|seq2081	antigen180|P99070|CP002114.3|mhcii|seq4198
antigen180|P99070|CP002114.3|mhcii|seq2081	antigen180|P99070|CP002114.3|mhcii|seq295
antigen180|P99070|CP002114.3|mhcii|seq2081	antigen180|P99070|CP002114.3|mhcii|seq935
antigen180|P99070|CP002114.3|mhcii|seq2081	antigen180|P99070|CP002114.3|mhcii|seq2247
antigen180|P99070|CP002114.3|mhcii|seq2081	antigen180|P99070|CP002114.3|mhcii|seq3527
antigen180|P99070|CP002114.3|mhcii|seq2081	antigen180|P99070|CP002114.3|mhcii|seq4199
antigen180|P99070|CP002114.3|mhcii|seq2081	antigen180|P99070|CP002114.3|mhcii|seq296
antigen180|P99070|CP002114.3|mhcii|seq2081	antigen180|P99070|CP002114.3|mhcii|seq936
antigen180|P99070|CP002114.3|mhcii|seq2081	antigen180|P99070|CP002114.3|mhcii|seq2248
