antigen90|A5IRH5|BX571856.1|mhcii|seq225	antigen90|A5IRH5|BX571856.1|mhcii|seq225
antigen90|A5IRH5|BX571856.1|mhcii|seq2187	antigen90|A5IRH5|BX571856.1|mhcii|seq1571
antigen90|A5IRH5|BX571856.1|mhcii|seq2187	antigen90|A5IRH5|BX571856.1|mhcii|seq2553
antigen90|A5IRH5|BX571856.1|mhcii|seq2187	antigen90|A5IRH5|BX571856.1|mhcii|seq1444
antigen90|A5IRH5|BX571856.1|mhcii|seq2187	antigen90|A5IRH5|BX571856.1|mhcii|seq1445
antigen90|A5IRH5|BX571856.1|mhcii|seq2187	antigen90|A5IRH5|BX571856.1|mhcii|seq1573
antigen90|A5IRH5|BX571856.1|mhcii|seq2187	antigen90|A5IRH5|BX571856.1|mhcii|seq1572
antigen90|A5IRH5|BX571856.1|mhcii|seq2187	antigen90|A5IRH5|BX571856.1|mhcii|seq2554
antigen90|A5IRH5|BX571856.1|mhcii|seq2187	antigen90|A5IRH5|BX571856.1|mhcii|seq1446
antigen90|A5IRH5|BX571856.1|mhcii|seq2187	antigen90|A5IRH5|BX571856.1|mhcii|seq488
antigen90|A5IRH5|BX571856.1|mhcii|seq2187	antigen90|A5IRH5|BX571856.1|mhcii|seq2184
antigen90|A5IRH5|BX571856.1|mhcii|seq2187	antigen90|A5IRH5|BX571856.1|mhcii|seq35
antigen90|A5IRH5|BX571856.1|mhcii|seq2187	antigen90|A5IRH5|BX571856.1|mhcii|seq489
antigen90|A5IRH5|BX571856.1|mhcii|seq2187	antigen90|A5IRH5|BX571856.1|mhcii|seq2185
antigen90|A5IRH5|BX571856.1|mhcii|seq2187	antigen90|A5IRH5|BX571856.1|mhcii|seq36
antigen90|A5IRH5|BX571856.1|mhcii|seq2187	antigen90|A5IRH5|BX571856.1|mhcii|seq490
antigen90|A5IRH5|BX571856.1|mhcii|seq2187	antigen90|A5IRH5|BX571856.1|mhcii|seq2186
antigen90|A5IRH5|BX571856.1|mhcii|seq2187	antigen90|A5IRH5|BX571856.1|mhcii|seq37
antigen90|A5IRH5|BX571856.1|mhcii|seq2187	antigen90|A5IRH5|BX571856.1|mhcii|seq1463
antigen90|A5IRH5|BX571856.1|mhcii|seq2187	antigen90|A5IRH5|BX571856.1|mhcii|seq760
antigen90|A5IRH5|BX571856.1|mhcii|seq2187	antigen90|A5IRH5|BX571856.1|mhcii|seq761
antigen90|A5IRH5|BX571856.1|mhcii|seq2187	antigen90|A5IRH5|BX571856.1|mhcii|seq1145
antigen90|A5IRH5|BX571856.1|mhcii|seq2187	antigen90|A5IRH5|BX571856.1|mhcii|seq762
antigen90|A5IRH5|BX571856.1|mhcii|seq2187	antigen90|A5IRH5|BX571856.1|mhcii|seq1146
antigen90|A5IRH5|BX571856.1|mhcii|seq2187	antigen90|A5IRH5|BX571856.1|mhcii|seq2394
antigen90|A5IRH5|BX571856.1|mhcii|seq2187	antigen90|A5IRH5|BX571856.1|mhcii|seq1147
antigen90|A5IRH5|BX571856.1|mhcii|seq2187	antigen90|A5IRH5|BX571856.1|mhcii|seq2395
antigen90|A5IRH5|BX571856.1|mhcii|seq2699	antigen90|A5IRH5|BX571856.1|mhcii|seq2699
antigen90|A5IRH5|BX571856.1|mhcii|seq2699	antigen90|A5IRH5|BX571856.1|mhcii|seq2820
antigen90|A5IRH5|BX571856.1|mhcii|seq300	antigen90|A5IRH5|BX571856.1|mhcii|seq300
antigen90|A5IRH5|BX571856.1|mhcii|seq524	antigen90|A5IRH5|BX571856.1|mhcii|seq524
antigen90|A5IRH5|BX571856.1|mhcii|seq1420	antigen90|A5IRH5|BX571856.1|mhcii|seq1420
antigen90|A5IRH5|BX571856.1|mhcii|seq1420	antigen90|A5IRH5|BX571856.1|mhcii|seq1419
antigen90|A5IRH5|BX571856.1|mhcii|seq1420	antigen90|A5IRH5|BX571856.1|mhcii|seq3029
antigen90|A5IRH5|BX571856.1|mhcii|seq1420	antigen90|A5IRH5|BX571856.1|mhcii|seq3030
antigen90|A5IRH5|BX571856.1|mhcii|seq1580	antigen90|A5IRH5|BX571856.1|mhcii|seq1580
antigen90|A5IRH5|BX571856.1|mhcii|seq1676	antigen90|A5IRH5|BX571856.1|mhcii|seq1676
antigen90|A5IRH5|BX571856.1|mhcii|seq1676	antigen90|A5IRH5|BX571856.1|mhcii|seq2781
antigen90|A5IRH5|BX571856.1|mhcii|seq1676	antigen90|A5IRH5|BX571856.1|mhcii|seq707
antigen90|A5IRH5|BX571856.1|mhcii|seq1676	antigen90|A5IRH5|BX571856.1|mhcii|seq708
antigen90|A5IRH5|BX571856.1|mhcii|seq1676	antigen90|A5IRH5|BX571856.1|mhcii|seq709
antigen90|A5IRH5|BX571856.1|mhcii|seq1676	antigen90|A5IRH5|BX571856.1|mhcii|seq710
antigen90|A5IRH5|BX571856.1|mhcii|seq1676	antigen90|A5IRH5|BX571856.1|mhcii|seq711
antigen90|A5IRH5|BX571856.1|mhcii|seq1676	antigen90|A5IRH5|BX571856.1|mhcii|seq712
antigen90|A5IRH5|BX571856.1|mhcii|seq1676	antigen90|A5IRH5|BX571856.1|mhcii|seq713
antigen90|A5IRH5|BX571856.1|mhcii|seq1676	antigen90|A5IRH5|BX571856.1|mhcii|seq1673
antigen90|A5IRH5|BX571856.1|mhcii|seq1676	antigen90|A5IRH5|BX571856.1|mhcii|seq2778
antigen90|A5IRH5|BX571856.1|mhcii|seq1676	antigen90|A5IRH5|BX571856.1|mhcii|seq1674
antigen90|A5IRH5|BX571856.1|mhcii|seq1676	antigen90|A5IRH5|BX571856.1|mhcii|seq2779
antigen90|A5IRH5|BX571856.1|mhcii|seq1676	antigen90|A5IRH5|BX571856.1|mhcii|seq1675
antigen90|A5IRH5|BX571856.1|mhcii|seq1676	antigen90|A5IRH5|BX571856.1|mhcii|seq2780
antigen90|A5IRH5|BX571856.1|mhcii|seq1676	antigen90|A5IRH5|BX571856.1|mhcii|seq1677
antigen90|A5IRH5|BX571856.1|mhcii|seq1676	antigen90|A5IRH5|BX571856.1|mhcii|seq2782
antigen90|A5IRH5|BX571856.1|mhcii|seq1676	antigen90|A5IRH5|BX571856.1|mhcii|seq1678
antigen90|A5IRH5|BX571856.1|mhcii|seq1676	antigen90|A5IRH5|BX571856.1|mhcii|seq2258
antigen90|A5IRH5|BX571856.1|mhcii|seq1676	antigen90|A5IRH5|BX571856.1|mhcii|seq49
antigen90|A5IRH5|BX571856.1|mhcii|seq1676	antigen90|A5IRH5|BX571856.1|mhcii|seq2259
antigen90|A5IRH5|BX571856.1|mhcii|seq1676	antigen90|A5IRH5|BX571856.1|mhcii|seq50
antigen90|A5IRH5|BX571856.1|mhcii|seq1676	antigen90|A5IRH5|BX571856.1|mhcii|seq2260
antigen90|A5IRH5|BX571856.1|mhcii|seq1676	antigen90|A5IRH5|BX571856.1|mhcii|seq51
antigen90|A5IRH5|BX571856.1|mhcii|seq1676	antigen90|A5IRH5|BX571856.1|mhcii|seq2261
antigen90|A5IRH5|BX571856.1|mhcii|seq1676	antigen90|A5IRH5|BX571856.1|mhcii|seq1083
antigen90|A5IRH5|BX571856.1|mhcii|seq1676	antigen90|A5IRH5|BX571856.1|mhcii|seq1084
antigen90|A5IRH5|BX571856.1|mhcii|seq1676	antigen90|A5IRH5|BX571856.1|mhcii|seq1085
antigen90|A5IRH5|BX571856.1|mhcii|seq1676	antigen90|A5IRH5|BX571856.1|mhcii|seq1086
antigen90|A5IRH5|BX571856.1|mhcii|seq2636	antigen90|A5IRH5|BX571856.1|mhcii|seq2636
antigen90|A5IRH5|BX571856.1|mhcii|seq2636	antigen90|A5IRH5|BX571856.1|mhcii|seq1596
antigen90|A5IRH5|BX571856.1|mhcii|seq2956	antigen90|A5IRH5|BX571856.1|mhcii|seq2956
antigen90|A5IRH5|BX571856.1|mhcii|seq2956	antigen90|A5IRH5|BX571856.1|mhcii|seq870
antigen90|A5IRH5|BX571856.1|mhcii|seq2956	antigen90|A5IRH5|BX571856.1|mhcii|seq2954
antigen90|A5IRH5|BX571856.1|mhcii|seq2956	antigen90|A5IRH5|BX571856.1|mhcii|seq2955
antigen90|A5IRH5|BX571856.1|mhcii|seq2956	antigen90|A5IRH5|BX571856.1|mhcii|seq869
antigen90|A5IRH5|BX571856.1|mhcii|seq2956	antigen90|A5IRH5|BX571856.1|mhcii|seq3078
antigen90|A5IRH5|BX571856.1|mhcii|seq3180	antigen90|A5IRH5|BX571856.1|mhcii|seq3180
antigen90|A5IRH5|BX571856.1|mhcii|seq3180	antigen90|A5IRH5|BX571856.1|mhcii|seq1313
antigen90|A5IRH5|BX571856.1|mhcii|seq3180	antigen90|A5IRH5|BX571856.1|mhcii|seq1289
antigen90|A5IRH5|BX571856.1|mhcii|seq3180	antigen90|A5IRH5|BX571856.1|mhcii|seq3179
antigen90|A5IRH5|BX571856.1|mhcii|seq749	antigen90|A5IRH5|BX571856.1|mhcii|seq749
antigen90|A5IRH5|BX571856.1|mhcii|seq781	antigen90|A5IRH5|BX571856.1|mhcii|seq781
antigen90|A5IRH5|BX571856.1|mhcii|seq781	antigen90|A5IRH5|BX571856.1|mhcii|seq780
antigen90|A5IRH5|BX571856.1|mhcii|seq781	antigen90|A5IRH5|BX571856.1|mhcii|seq1685
antigen90|A5IRH5|BX571856.1|mhcii|seq781	antigen90|A5IRH5|BX571856.1|mhcii|seq1686
antigen90|A5IRH5|BX571856.1|mhcii|seq781	antigen90|A5IRH5|BX571856.1|mhcii|seq645
antigen90|A5IRH5|BX571856.1|mhcii|seq781	antigen90|A5IRH5|BX571856.1|mhcii|seq644
antigen90|A5IRH5|BX571856.1|mhcii|seq781	antigen90|A5IRH5|BX571856.1|mhcii|seq646
antigen90|A5IRH5|BX571856.1|mhcii|seq781	antigen90|A5IRH5|BX571856.1|mhcii|seq647
antigen90|A5IRH5|BX571856.1|mhcii|seq781	antigen90|A5IRH5|BX571856.1|mhcii|seq648
antigen90|A5IRH5|BX571856.1|mhcii|seq781	antigen90|A5IRH5|BX571856.1|mhcii|seq779
antigen90|A5IRH5|BX571856.1|mhcii|seq781	antigen90|A5IRH5|BX571856.1|mhcii|seq974
antigen90|A5IRH5|BX571856.1|mhcii|seq1453	antigen90|A5IRH5|BX571856.1|mhcii|seq1453
antigen90|A5IRH5|BX571856.1|mhcii|seq1453	antigen90|A5IRH5|BX571856.1|mhcii|seq2764
antigen90|A5IRH5|BX571856.1|mhcii|seq1453	antigen90|A5IRH5|BX571856.1|mhcii|seq1452
antigen90|A5IRH5|BX571856.1|mhcii|seq1453	antigen90|A5IRH5|BX571856.1|mhcii|seq752
antigen90|A5IRH5|BX571856.1|mhcii|seq1805	antigen90|A5IRH5|BX571856.1|mhcii|seq1805
antigen90|A5IRH5|BX571856.1|mhcii|seq1805	antigen90|A5IRH5|BX571856.1|mhcii|seq1806
antigen90|A5IRH5|BX571856.1|mhcii|seq2829	antigen90|A5IRH5|BX571856.1|mhcii|seq2829
antigen90|A5IRH5|BX571856.1|mhcii|seq2829	antigen90|A5IRH5|BX571856.1|mhcii|seq682
antigen90|A5IRH5|BX571856.1|mhcii|seq2829	antigen90|A5IRH5|BX571856.1|mhcii|seq2708
antigen90|A5IRH5|BX571856.1|mhcii|seq2829	antigen90|A5IRH5|BX571856.1|mhcii|seq1399
antigen90|A5IRH5|BX571856.1|mhcii|seq2829	antigen90|A5IRH5|BX571856.1|mhcii|seq1400
antigen90|A5IRH5|BX571856.1|mhcii|seq2925	antigen90|A5IRH5|BX571856.1|mhcii|seq2925
antigen90|A5IRH5|BX571856.1|mhcii|seq2925	antigen90|A5IRH5|BX571856.1|mhcii|seq2924
antigen90|A5IRH5|BX571856.1|mhcii|seq2925	antigen90|A5IRH5|BX571856.1|mhcii|seq2926
antigen90|A5IRH5|BX571856.1|mhcii|seq2925	antigen90|A5IRH5|BX571856.1|mhcii|seq2927
antigen90|A5IRH5|BX571856.1|mhcii|seq2925	antigen90|A5IRH5|BX571856.1|mhcii|seq2928
antigen90|A5IRH5|BX571856.1|mhcii|seq2925	antigen90|A5IRH5|BX571856.1|mhcii|seq345
antigen90|A5IRH5|BX571856.1|mhcii|seq3149	antigen90|A5IRH5|BX571856.1|mhcii|seq3149
antigen90|A5IRH5|BX571856.1|mhcii|seq3181	antigen90|A5IRH5|BX571856.1|mhcii|seq3181
antigen90|A5IRH5|BX571856.1|mhcii|seq750	antigen90|A5IRH5|BX571856.1|mhcii|seq750
antigen90|A5IRH5|BX571856.1|mhcii|seq878	antigen90|A5IRH5|BX571856.1|mhcii|seq878
antigen90|A5IRH5|BX571856.1|mhcii|seq878	antigen90|A5IRH5|BX571856.1|mhcii|seq1379
antigen90|A5IRH5|BX571856.1|mhcii|seq878	antigen90|A5IRH5|BX571856.1|mhcii|seq2750
antigen90|A5IRH5|BX571856.1|mhcii|seq878	antigen90|A5IRH5|BX571856.1|mhcii|seq1380
antigen90|A5IRH5|BX571856.1|mhcii|seq878	antigen90|A5IRH5|BX571856.1|mhcii|seq2751
antigen90|A5IRH5|BX571856.1|mhcii|seq878	antigen90|A5IRH5|BX571856.1|mhcii|seq773
antigen90|A5IRH5|BX571856.1|mhcii|seq878	antigen90|A5IRH5|BX571856.1|mhcii|seq1381
antigen90|A5IRH5|BX571856.1|mhcii|seq878	antigen90|A5IRH5|BX571856.1|mhcii|seq2752
antigen90|A5IRH5|BX571856.1|mhcii|seq878	antigen90|A5IRH5|BX571856.1|mhcii|seq774
antigen90|A5IRH5|BX571856.1|mhcii|seq878	antigen90|A5IRH5|BX571856.1|mhcii|seq1382
antigen90|A5IRH5|BX571856.1|mhcii|seq878	antigen90|A5IRH5|BX571856.1|mhcii|seq775
antigen90|A5IRH5|BX571856.1|mhcii|seq878	antigen90|A5IRH5|BX571856.1|mhcii|seq776
antigen90|A5IRH5|BX571856.1|mhcii|seq878	antigen90|A5IRH5|BX571856.1|mhcii|seq777
antigen90|A5IRH5|BX571856.1|mhcii|seq878	antigen90|A5IRH5|BX571856.1|mhcii|seq778
antigen90|A5IRH5|BX571856.1|mhcii|seq878	antigen90|A5IRH5|BX571856.1|mhcii|seq874
antigen90|A5IRH5|BX571856.1|mhcii|seq878	antigen90|A5IRH5|BX571856.1|mhcii|seq875
antigen90|A5IRH5|BX571856.1|mhcii|seq878	antigen90|A5IRH5|BX571856.1|mhcii|seq3083
antigen90|A5IRH5|BX571856.1|mhcii|seq878	antigen90|A5IRH5|BX571856.1|mhcii|seq876
antigen90|A5IRH5|BX571856.1|mhcii|seq878	antigen90|A5IRH5|BX571856.1|mhcii|seq3084
antigen90|A5IRH5|BX571856.1|mhcii|seq878	antigen90|A5IRH5|BX571856.1|mhcii|seq877
antigen90|A5IRH5|BX571856.1|mhcii|seq878	antigen90|A5IRH5|BX571856.1|mhcii|seq973
antigen90|A5IRH5|BX571856.1|mhcii|seq878	antigen90|A5IRH5|BX571856.1|mhcii|seq3085
antigen90|A5IRH5|BX571856.1|mhcii|seq878	antigen90|A5IRH5|BX571856.1|mhcii|seq3086
antigen90|A5IRH5|BX571856.1|mhcii|seq878	antigen90|A5IRH5|BX571856.1|mhcii|seq879
antigen90|A5IRH5|BX571856.1|mhcii|seq878	antigen90|A5IRH5|BX571856.1|mhcii|seq3087
antigen90|A5IRH5|BX571856.1|mhcii|seq878	antigen90|A5IRH5|BX571856.1|mhcii|seq1488
antigen90|A5IRH5|BX571856.1|mhcii|seq878	antigen90|A5IRH5|BX571856.1|mhcii|seq2960
antigen90|A5IRH5|BX571856.1|mhcii|seq878	antigen90|A5IRH5|BX571856.1|mhcii|seq1489
antigen90|A5IRH5|BX571856.1|mhcii|seq878	antigen90|A5IRH5|BX571856.1|mhcii|seq2961
antigen90|A5IRH5|BX571856.1|mhcii|seq878	antigen90|A5IRH5|BX571856.1|mhcii|seq1490
antigen90|A5IRH5|BX571856.1|mhcii|seq878	antigen90|A5IRH5|BX571856.1|mhcii|seq2962
antigen90|A5IRH5|BX571856.1|mhcii|seq878	antigen90|A5IRH5|BX571856.1|mhcii|seq1491
antigen90|A5IRH5|BX571856.1|mhcii|seq878	antigen90|A5IRH5|BX571856.1|mhcii|seq2963
antigen90|A5IRH5|BX571856.1|mhcii|seq878	antigen90|A5IRH5|BX571856.1|mhcii|seq1492
antigen90|A5IRH5|BX571856.1|mhcii|seq878	antigen90|A5IRH5|BX571856.1|mhcii|seq2964
antigen90|A5IRH5|BX571856.1|mhcii|seq878	antigen90|A5IRH5|BX571856.1|mhcii|seq2965
antigen90|A5IRH5|BX571856.1|mhcii|seq878	antigen90|A5IRH5|BX571856.1|mhcii|seq1177
antigen90|A5IRH5|BX571856.1|mhcii|seq878	antigen90|A5IRH5|BX571856.1|mhcii|seq1178
antigen90|A5IRH5|BX571856.1|mhcii|seq878	antigen90|A5IRH5|BX571856.1|mhcii|seq1179
antigen90|A5IRH5|BX571856.1|mhcii|seq878	antigen90|A5IRH5|BX571856.1|mhcii|seq1180
antigen90|A5IRH5|BX571856.1|mhcii|seq878	antigen90|A5IRH5|BX571856.1|mhcii|seq1181
antigen90|A5IRH5|BX571856.1|mhcii|seq2254	antigen90|A5IRH5|BX571856.1|mhcii|seq2254
antigen90|A5IRH5|BX571856.1|mhcii|seq2254	antigen90|A5IRH5|BX571856.1|mhcii|seq45
antigen90|A5IRH5|BX571856.1|mhcii|seq2254	antigen90|A5IRH5|BX571856.1|mhcii|seq44
antigen90|A5IRH5|BX571856.1|mhcii|seq2254	antigen90|A5IRH5|BX571856.1|mhcii|seq43
antigen90|A5IRH5|BX571856.1|mhcii|seq2254	antigen90|A5IRH5|BX571856.1|mhcii|seq2253
antigen90|A5IRH5|BX571856.1|mhcii|seq2254	antigen90|A5IRH5|BX571856.1|mhcii|seq1614
antigen90|A5IRH5|BX571856.1|mhcii|seq2254	antigen90|A5IRH5|BX571856.1|mhcii|seq1611
antigen90|A5IRH5|BX571856.1|mhcii|seq2254	antigen90|A5IRH5|BX571856.1|mhcii|seq1612
antigen90|A5IRH5|BX571856.1|mhcii|seq2254	antigen90|A5IRH5|BX571856.1|mhcii|seq1613
antigen90|A5IRH5|BX571856.1|mhcii|seq2254	antigen90|A5IRH5|BX571856.1|mhcii|seq2255
antigen90|A5IRH5|BX571856.1|mhcii|seq2254	antigen90|A5IRH5|BX571856.1|mhcii|seq46
antigen90|A5IRH5|BX571856.1|mhcii|seq2254	antigen90|A5IRH5|BX571856.1|mhcii|seq2256
antigen90|A5IRH5|BX571856.1|mhcii|seq2254	antigen90|A5IRH5|BX571856.1|mhcii|seq47
antigen90|A5IRH5|BX571856.1|mhcii|seq2254	antigen90|A5IRH5|BX571856.1|mhcii|seq2257
antigen90|A5IRH5|BX571856.1|mhcii|seq2254	antigen90|A5IRH5|BX571856.1|mhcii|seq48
antigen90|A5IRH5|BX571856.1|mhcii|seq2254	antigen90|A5IRH5|BX571856.1|mhcii|seq1617
antigen90|A5IRH5|BX571856.1|mhcii|seq2254	antigen90|A5IRH5|BX571856.1|mhcii|seq803
antigen90|A5IRH5|BX571856.1|mhcii|seq2254	antigen90|A5IRH5|BX571856.1|mhcii|seq1615
antigen90|A5IRH5|BX571856.1|mhcii|seq2254	antigen90|A5IRH5|BX571856.1|mhcii|seq1616
antigen90|A5IRH5|BX571856.1|mhcii|seq2254	antigen90|A5IRH5|BX571856.1|mhcii|seq1618
antigen90|A5IRH5|BX571856.1|mhcii|seq2254	antigen90|A5IRH5|BX571856.1|mhcii|seq1723
antigen90|A5IRH5|BX571856.1|mhcii|seq2254	antigen90|A5IRH5|BX571856.1|mhcii|seq2143
antigen90|A5IRH5|BX571856.1|mhcii|seq2254	antigen90|A5IRH5|BX571856.1|mhcii|seq2776
antigen90|A5IRH5|BX571856.1|mhcii|seq2254	antigen90|A5IRH5|BX571856.1|mhcii|seq2774
antigen90|A5IRH5|BX571856.1|mhcii|seq2606	antigen90|A5IRH5|BX571856.1|mhcii|seq2606
antigen90|A5IRH5|BX571856.1|mhcii|seq2670	antigen90|A5IRH5|BX571856.1|mhcii|seq2670
antigen90|A5IRH5|BX571856.1|mhcii|seq2670	antigen90|A5IRH5|BX571856.1|mhcii|seq92
antigen90|A5IRH5|BX571856.1|mhcii|seq2670	antigen90|A5IRH5|BX571856.1|mhcii|seq2669
antigen90|A5IRH5|BX571856.1|mhcii|seq2670	antigen90|A5IRH5|BX571856.1|mhcii|seq91
antigen90|A5IRH5|BX571856.1|mhcii|seq2670	antigen90|A5IRH5|BX571856.1|mhcii|seq360
antigen90|A5IRH5|BX571856.1|mhcii|seq2894	antigen90|A5IRH5|BX571856.1|mhcii|seq2894
antigen90|A5IRH5|BX571856.1|mhcii|seq3246	antigen90|A5IRH5|BX571856.1|mhcii|seq3246
antigen90|A5IRH5|BX571856.1|mhcii|seq3246	antigen90|A5IRH5|BX571856.1|mhcii|seq257
antigen90|A5IRH5|BX571856.1|mhcii|seq3246	antigen90|A5IRH5|BX571856.1|mhcii|seq1921
antigen90|A5IRH5|BX571856.1|mhcii|seq3246	antigen90|A5IRH5|BX571856.1|mhcii|seq1922
antigen90|A5IRH5|BX571856.1|mhcii|seq3246	antigen90|A5IRH5|BX571856.1|mhcii|seq3244
antigen90|A5IRH5|BX571856.1|mhcii|seq3246	antigen90|A5IRH5|BX571856.1|mhcii|seq3245
antigen90|A5IRH5|BX571856.1|mhcii|seq3246	antigen90|A5IRH5|BX571856.1|mhcii|seq3247
antigen90|A5IRH5|BX571856.1|mhcii|seq3246	antigen90|A5IRH5|BX571856.1|mhcii|seq3248
antigen90|A5IRH5|BX571856.1|mhcii|seq3246	antigen90|A5IRH5|BX571856.1|mhcii|seq3249
antigen90|A5IRH5|BX571856.1|mhcii|seq3246	antigen90|A5IRH5|BX571856.1|mhcii|seq1810
antigen90|A5IRH5|BX571856.1|mhcii|seq3246	antigen90|A5IRH5|BX571856.1|mhcii|seq1811
antigen90|A5IRH5|BX571856.1|mhcii|seq3246	antigen90|A5IRH5|BX571856.1|mhcii|seq1812
antigen90|A5IRH5|BX571856.1|mhcii|seq3246	antigen90|A5IRH5|BX571856.1|mhcii|seq1813
antigen90|A5IRH5|BX571856.1|mhcii|seq3246	antigen90|A5IRH5|BX571856.1|mhcii|seq1753
antigen90|A5IRH5|BX571856.1|mhcii|seq3246	antigen90|A5IRH5|BX571856.1|mhcii|seq2911
antigen90|A5IRH5|BX571856.1|mhcii|seq3246	antigen90|A5IRH5|BX571856.1|mhcii|seq1920
antigen90|A5IRH5|BX571856.1|mhcii|seq3246	antigen90|A5IRH5|BX571856.1|mhcii|seq2912
antigen90|A5IRH5|BX571856.1|mhcii|seq3246	antigen90|A5IRH5|BX571856.1|mhcii|seq1923
antigen90|A5IRH5|BX571856.1|mhcii|seq3246	antigen90|A5IRH5|BX571856.1|mhcii|seq305
antigen90|A5IRH5|BX571856.1|mhcii|seq3246	antigen90|A5IRH5|BX571856.1|mhcii|seq3243
antigen90|A5IRH5|BX571856.1|mhcii|seq3246	antigen90|A5IRH5|BX571856.1|mhcii|seq302
antigen90|A5IRH5|BX571856.1|mhcii|seq3246	antigen90|A5IRH5|BX571856.1|mhcii|seq303
antigen90|A5IRH5|BX571856.1|mhcii|seq3246	antigen90|A5IRH5|BX571856.1|mhcii|seq1807
antigen90|A5IRH5|BX571856.1|mhcii|seq3246	antigen90|A5IRH5|BX571856.1|mhcii|seq304
antigen90|A5IRH5|BX571856.1|mhcii|seq3246	antigen90|A5IRH5|BX571856.1|mhcii|seq1808
antigen90|A5IRH5|BX571856.1|mhcii|seq3246	antigen90|A5IRH5|BX571856.1|mhcii|seq529
antigen90|A5IRH5|BX571856.1|mhcii|seq3246	antigen90|A5IRH5|BX571856.1|mhcii|seq1809
antigen90|A5IRH5|BX571856.1|mhcii|seq3246	antigen90|A5IRH5|BX571856.1|mhcii|seq306
antigen90|A5IRH5|BX571856.1|mhcii|seq3246	antigen90|A5IRH5|BX571856.1|mhcii|seq530
antigen90|A5IRH5|BX571856.1|mhcii|seq3246	antigen90|A5IRH5|BX571856.1|mhcii|seq307
antigen90|A5IRH5|BX571856.1|mhcii|seq3246	antigen90|A5IRH5|BX571856.1|mhcii|seq531
antigen90|A5IRH5|BX571856.1|mhcii|seq3246	antigen90|A5IRH5|BX571856.1|mhcii|seq1747
antigen90|A5IRH5|BX571856.1|mhcii|seq3246	antigen90|A5IRH5|BX571856.1|mhcii|seq308
antigen90|A5IRH5|BX571856.1|mhcii|seq3246	antigen90|A5IRH5|BX571856.1|mhcii|seq532
antigen90|A5IRH5|BX571856.1|mhcii|seq3246	antigen90|A5IRH5|BX571856.1|mhcii|seq1748
antigen90|A5IRH5|BX571856.1|mhcii|seq3246	antigen90|A5IRH5|BX571856.1|mhcii|seq1749
antigen90|A5IRH5|BX571856.1|mhcii|seq3246	antigen90|A5IRH5|BX571856.1|mhcii|seq950
antigen90|A5IRH5|BX571856.1|mhcii|seq3246	antigen90|A5IRH5|BX571856.1|mhcii|seq1750
antigen90|A5IRH5|BX571856.1|mhcii|seq3246	antigen90|A5IRH5|BX571856.1|mhcii|seq951
antigen90|A5IRH5|BX571856.1|mhcii|seq3246	antigen90|A5IRH5|BX571856.1|mhcii|seq1751
antigen90|A5IRH5|BX571856.1|mhcii|seq3246	antigen90|A5IRH5|BX571856.1|mhcii|seq952
antigen90|A5IRH5|BX571856.1|mhcii|seq3246	antigen90|A5IRH5|BX571856.1|mhcii|seq1752
antigen90|A5IRH5|BX571856.1|mhcii|seq751	antigen90|A5IRH5|BX571856.1|mhcii|seq751
antigen90|A5IRH5|BX571856.1|mhcii|seq1199	antigen90|A5IRH5|BX571856.1|mhcii|seq1199
antigen90|A5IRH5|BX571856.1|mhcii|seq1199	antigen90|A5IRH5|BX571856.1|mhcii|seq1200
antigen90|A5IRH5|BX571856.1|mhcii|seq1359	antigen90|A5IRH5|BX571856.1|mhcii|seq1359
antigen90|A5IRH5|BX571856.1|mhcii|seq1775	antigen90|A5IRH5|BX571856.1|mhcii|seq1775
antigen90|A5IRH5|BX571856.1|mhcii|seq2479	antigen90|A5IRH5|BX571856.1|mhcii|seq2479
antigen90|A5IRH5|BX571856.1|mhcii|seq16	antigen90|A5IRH5|BX571856.1|mhcii|seq16
antigen90|A5IRH5|BX571856.1|mhcii|seq272	antigen90|A5IRH5|BX571856.1|mhcii|seq272
antigen90|A5IRH5|BX571856.1|mhcii|seq272	antigen90|A5IRH5|BX571856.1|mhcii|seq2497
antigen90|A5IRH5|BX571856.1|mhcii|seq272	antigen90|A5IRH5|BX571856.1|mhcii|seq270
antigen90|A5IRH5|BX571856.1|mhcii|seq272	antigen90|A5IRH5|BX571856.1|mhcii|seq2495
antigen90|A5IRH5|BX571856.1|mhcii|seq272	antigen90|A5IRH5|BX571856.1|mhcii|seq271
antigen90|A5IRH5|BX571856.1|mhcii|seq272	antigen90|A5IRH5|BX571856.1|mhcii|seq2496
antigen90|A5IRH5|BX571856.1|mhcii|seq272	antigen90|A5IRH5|BX571856.1|mhcii|seq1250
antigen90|A5IRH5|BX571856.1|mhcii|seq272	antigen90|A5IRH5|BX571856.1|mhcii|seq494
antigen90|A5IRH5|BX571856.1|mhcii|seq272	antigen90|A5IRH5|BX571856.1|mhcii|seq495
antigen90|A5IRH5|BX571856.1|mhcii|seq688	antigen90|A5IRH5|BX571856.1|mhcii|seq688
antigen90|A5IRH5|BX571856.1|mhcii|seq688	antigen90|A5IRH5|BX571856.1|mhcii|seq683
antigen90|A5IRH5|BX571856.1|mhcii|seq688	antigen90|A5IRH5|BX571856.1|mhcii|seq684
antigen90|A5IRH5|BX571856.1|mhcii|seq688	antigen90|A5IRH5|BX571856.1|mhcii|seq685
antigen90|A5IRH5|BX571856.1|mhcii|seq688	antigen90|A5IRH5|BX571856.1|mhcii|seq686
