antigen169|Q7A0H5|CP002114.3|mhcii|seq289	antigen169|Q7A0H5|CP002114.3|mhcii|seq289
antigen169|Q7A0H5|CP002114.3|mhcii|seq1873	antigen169|Q7A0H5|CP002114.3|mhcii|seq1237
antigen169|Q7A0H5|CP002114.3|mhcii|seq1873	antigen169|Q7A0H5|CP002114.3|mhcii|seq1301
antigen169|Q7A0H5|CP002114.3|mhcii|seq1873	antigen169|Q7A0H5|CP002114.3|mhcii|seq1206
antigen169|Q7A0H5|CP002114.3|mhcii|seq1873	antigen169|Q7A0H5|CP002114.3|mhcii|seq1238
antigen169|Q7A0H5|CP002114.3|mhcii|seq1873	antigen169|Q7A0H5|CP002114.3|mhcii|seq1398
antigen169|Q7A0H5|CP002114.3|mhcii|seq1873	antigen169|Q7A0H5|CP002114.3|mhcii|seq1494
antigen169|Q7A0H5|CP002114.3|mhcii|seq1873	antigen169|Q7A0H5|CP002114.3|mhcii|seq1207
antigen169|Q7A0H5|CP002114.3|mhcii|seq1873	antigen169|Q7A0H5|CP002114.3|mhcii|seq1239
antigen169|Q7A0H5|CP002114.3|mhcii|seq1873	antigen169|Q7A0H5|CP002114.3|mhcii|seq1399
antigen169|Q7A0H5|CP002114.3|mhcii|seq1873	antigen169|Q7A0H5|CP002114.3|mhcii|seq1495
antigen169|Q7A0H5|CP002114.3|mhcii|seq1873	antigen169|Q7A0H5|CP002114.3|mhcii|seq1176
antigen169|Q7A0H5|CP002114.3|mhcii|seq1873	antigen169|Q7A0H5|CP002114.3|mhcii|seq1208
antigen169|Q7A0H5|CP002114.3|mhcii|seq1873	antigen169|Q7A0H5|CP002114.3|mhcii|seq1400
antigen169|Q7A0H5|CP002114.3|mhcii|seq1873	antigen169|Q7A0H5|CP002114.3|mhcii|seq1496
antigen169|Q7A0H5|CP002114.3|mhcii|seq1873	antigen169|Q7A0H5|CP002114.3|mhcii|seq1177
antigen169|Q7A0H5|CP002114.3|mhcii|seq1873	antigen169|Q7A0H5|CP002114.3|mhcii|seq1401
antigen169|Q7A0H5|CP002114.3|mhcii|seq1873	antigen169|Q7A0H5|CP002114.3|mhcii|seq1497
antigen169|Q7A0H5|CP002114.3|mhcii|seq1873	antigen169|Q7A0H5|CP002114.3|mhcii|seq1178
antigen169|Q7A0H5|CP002114.3|mhcii|seq1873	antigen169|Q7A0H5|CP002114.3|mhcii|seq1498
antigen169|Q7A0H5|CP002114.3|mhcii|seq1873	antigen169|Q7A0H5|CP002114.3|mhcii|seq1179
antigen169|Q7A0H5|CP002114.3|mhcii|seq1873	antigen169|Q7A0H5|CP002114.3|mhcii|seq1180
antigen169|Q7A0H5|CP002114.3|mhcii|seq1873	antigen169|Q7A0H5|CP002114.3|mhcii|seq1181
antigen169|Q7A0H5|CP002114.3|mhcii|seq18	antigen169|Q7A0H5|CP002114.3|mhcii|seq18
antigen169|Q7A0H5|CP002114.3|mhcii|seq18	antigen169|Q7A0H5|CP002114.3|mhcii|seq204
antigen169|Q7A0H5|CP002114.3|mhcii|seq18	antigen169|Q7A0H5|CP002114.3|mhcii|seq2108
antigen169|Q7A0H5|CP002114.3|mhcii|seq18	antigen169|Q7A0H5|CP002114.3|mhcii|seq203
antigen169|Q7A0H5|CP002114.3|mhcii|seq18	antigen169|Q7A0H5|CP002114.3|mhcii|seq17
antigen169|Q7A0H5|CP002114.3|mhcii|seq18	antigen169|Q7A0H5|CP002114.3|mhcii|seq16
antigen169|Q7A0H5|CP002114.3|mhcii|seq18	antigen169|Q7A0H5|CP002114.3|mhcii|seq19
antigen169|Q7A0H5|CP002114.3|mhcii|seq18	antigen169|Q7A0H5|CP002114.3|mhcii|seq205
antigen169|Q7A0H5|CP002114.3|mhcii|seq18	antigen169|Q7A0H5|CP002114.3|mhcii|seq2109
antigen169|Q7A0H5|CP002114.3|mhcii|seq626	antigen169|Q7A0H5|CP002114.3|mhcii|seq626
antigen169|Q7A0H5|CP002114.3|mhcii|seq626	antigen169|Q7A0H5|CP002114.3|mhcii|seq641
antigen169|Q7A0H5|CP002114.3|mhcii|seq626	antigen169|Q7A0H5|CP002114.3|mhcii|seq642
antigen169|Q7A0H5|CP002114.3|mhcii|seq626	antigen169|Q7A0H5|CP002114.3|mhcii|seq2147
antigen169|Q7A0H5|CP002114.3|mhcii|seq626	antigen169|Q7A0H5|CP002114.3|mhcii|seq2148
antigen169|Q7A0H5|CP002114.3|mhcii|seq626	antigen169|Q7A0H5|CP002114.3|mhcii|seq2149
antigen169|Q7A0H5|CP002114.3|mhcii|seq626	antigen169|Q7A0H5|CP002114.3|mhcii|seq1478
antigen169|Q7A0H5|CP002114.3|mhcii|seq626	antigen169|Q7A0H5|CP002114.3|mhcii|seq2150
antigen169|Q7A0H5|CP002114.3|mhcii|seq626	antigen169|Q7A0H5|CP002114.3|mhcii|seq7
antigen169|Q7A0H5|CP002114.3|mhcii|seq626	antigen169|Q7A0H5|CP002114.3|mhcii|seq66
antigen169|Q7A0H5|CP002114.3|mhcii|seq626	antigen169|Q7A0H5|CP002114.3|mhcii|seq887
antigen169|Q7A0H5|CP002114.3|mhcii|seq626	antigen169|Q7A0H5|CP002114.3|mhcii|seq2151
antigen169|Q7A0H5|CP002114.3|mhcii|seq626	antigen169|Q7A0H5|CP002114.3|mhcii|seq8
antigen169|Q7A0H5|CP002114.3|mhcii|seq626	antigen169|Q7A0H5|CP002114.3|mhcii|seq67
antigen169|Q7A0H5|CP002114.3|mhcii|seq626	antigen169|Q7A0H5|CP002114.3|mhcii|seq888
antigen169|Q7A0H5|CP002114.3|mhcii|seq626	antigen169|Q7A0H5|CP002114.3|mhcii|seq2152
antigen169|Q7A0H5|CP002114.3|mhcii|seq626	antigen169|Q7A0H5|CP002114.3|mhcii|seq9
antigen169|Q7A0H5|CP002114.3|mhcii|seq626	antigen169|Q7A0H5|CP002114.3|mhcii|seq68
antigen169|Q7A0H5|CP002114.3|mhcii|seq626	antigen169|Q7A0H5|CP002114.3|mhcii|seq889
antigen169|Q7A0H5|CP002114.3|mhcii|seq626	antigen169|Q7A0H5|CP002114.3|mhcii|seq905
antigen169|Q7A0H5|CP002114.3|mhcii|seq626	antigen169|Q7A0H5|CP002114.3|mhcii|seq2153
antigen169|Q7A0H5|CP002114.3|mhcii|seq626	antigen169|Q7A0H5|CP002114.3|mhcii|seq10
antigen169|Q7A0H5|CP002114.3|mhcii|seq626	antigen169|Q7A0H5|CP002114.3|mhcii|seq69
antigen169|Q7A0H5|CP002114.3|mhcii|seq626	antigen169|Q7A0H5|CP002114.3|mhcii|seq890
antigen169|Q7A0H5|CP002114.3|mhcii|seq626	antigen169|Q7A0H5|CP002114.3|mhcii|seq906
antigen169|Q7A0H5|CP002114.3|mhcii|seq626	antigen169|Q7A0H5|CP002114.3|mhcii|seq11
antigen169|Q7A0H5|CP002114.3|mhcii|seq626	antigen169|Q7A0H5|CP002114.3|mhcii|seq70
antigen169|Q7A0H5|CP002114.3|mhcii|seq626	antigen169|Q7A0H5|CP002114.3|mhcii|seq891
antigen169|Q7A0H5|CP002114.3|mhcii|seq626	antigen169|Q7A0H5|CP002114.3|mhcii|seq907
antigen169|Q7A0H5|CP002114.3|mhcii|seq626	antigen169|Q7A0H5|CP002114.3|mhcii|seq908
antigen169|Q7A0H5|CP002114.3|mhcii|seq626	antigen169|Q7A0H5|CP002114.3|mhcii|seq909
antigen169|Q7A0H5|CP002114.3|mhcii|seq626	antigen169|Q7A0H5|CP002114.3|mhcii|seq622
antigen169|Q7A0H5|CP002114.3|mhcii|seq626	antigen169|Q7A0H5|CP002114.3|mhcii|seq910
antigen169|Q7A0H5|CP002114.3|mhcii|seq626	antigen169|Q7A0H5|CP002114.3|mhcii|seq623
antigen169|Q7A0H5|CP002114.3|mhcii|seq626	antigen169|Q7A0H5|CP002114.3|mhcii|seq911
antigen169|Q7A0H5|CP002114.3|mhcii|seq626	antigen169|Q7A0H5|CP002114.3|mhcii|seq624
antigen169|Q7A0H5|CP002114.3|mhcii|seq626	antigen169|Q7A0H5|CP002114.3|mhcii|seq912
antigen169|Q7A0H5|CP002114.3|mhcii|seq626	antigen169|Q7A0H5|CP002114.3|mhcii|seq625
antigen169|Q7A0H5|CP002114.3|mhcii|seq626	antigen169|Q7A0H5|CP002114.3|mhcii|seq627
antigen169|Q7A0H5|CP002114.3|mhcii|seq626	antigen169|Q7A0H5|CP002114.3|mhcii|seq628
antigen169|Q7A0H5|CP002114.3|mhcii|seq626	antigen169|Q7A0H5|CP002114.3|mhcii|seq629
antigen169|Q7A0H5|CP002114.3|mhcii|seq626	antigen169|Q7A0H5|CP002114.3|mhcii|seq637
antigen169|Q7A0H5|CP002114.3|mhcii|seq626	antigen169|Q7A0H5|CP002114.3|mhcii|seq638
antigen169|Q7A0H5|CP002114.3|mhcii|seq626	antigen169|Q7A0H5|CP002114.3|mhcii|seq639
antigen169|Q7A0H5|CP002114.3|mhcii|seq626	antigen169|Q7A0H5|CP002114.3|mhcii|seq640
antigen169|Q7A0H5|CP002114.3|mhcii|seq1106	antigen169|Q7A0H5|CP002114.3|mhcii|seq1106
antigen169|Q7A0H5|CP002114.3|mhcii|seq1106	antigen169|Q7A0H5|CP002114.3|mhcii|seq77
antigen169|Q7A0H5|CP002114.3|mhcii|seq1106	antigen169|Q7A0H5|CP002114.3|mhcii|seq1108
antigen169|Q7A0H5|CP002114.3|mhcii|seq1106	antigen169|Q7A0H5|CP002114.3|mhcii|seq79
antigen169|Q7A0H5|CP002114.3|mhcii|seq1490	antigen169|Q7A0H5|CP002114.3|mhcii|seq1490
antigen169|Q7A0H5|CP002114.3|mhcii|seq1490	antigen169|Q7A0H5|CP002114.3|mhcii|seq391
antigen169|Q7A0H5|CP002114.3|mhcii|seq1490	antigen169|Q7A0H5|CP002114.3|mhcii|seq392
antigen169|Q7A0H5|CP002114.3|mhcii|seq1490	antigen169|Q7A0H5|CP002114.3|mhcii|seq1292
antigen169|Q7A0H5|CP002114.3|mhcii|seq1490	antigen169|Q7A0H5|CP002114.3|mhcii|seq1229
antigen169|Q7A0H5|CP002114.3|mhcii|seq1490	antigen169|Q7A0H5|CP002114.3|mhcii|seq1293
antigen169|Q7A0H5|CP002114.3|mhcii|seq1490	antigen169|Q7A0H5|CP002114.3|mhcii|seq1230
antigen169|Q7A0H5|CP002114.3|mhcii|seq1490	antigen169|Q7A0H5|CP002114.3|mhcii|seq1294
antigen169|Q7A0H5|CP002114.3|mhcii|seq1490	antigen169|Q7A0H5|CP002114.3|mhcii|seq1199
antigen169|Q7A0H5|CP002114.3|mhcii|seq1490	antigen169|Q7A0H5|CP002114.3|mhcii|seq1231
antigen169|Q7A0H5|CP002114.3|mhcii|seq1490	antigen169|Q7A0H5|CP002114.3|mhcii|seq1295
antigen169|Q7A0H5|CP002114.3|mhcii|seq1490	antigen169|Q7A0H5|CP002114.3|mhcii|seq1487
antigen169|Q7A0H5|CP002114.3|mhcii|seq1490	antigen169|Q7A0H5|CP002114.3|mhcii|seq1200
antigen169|Q7A0H5|CP002114.3|mhcii|seq1490	antigen169|Q7A0H5|CP002114.3|mhcii|seq1232
antigen169|Q7A0H5|CP002114.3|mhcii|seq1490	antigen169|Q7A0H5|CP002114.3|mhcii|seq1296
antigen169|Q7A0H5|CP002114.3|mhcii|seq1490	antigen169|Q7A0H5|CP002114.3|mhcii|seq1488
antigen169|Q7A0H5|CP002114.3|mhcii|seq1490	antigen169|Q7A0H5|CP002114.3|mhcii|seq1201
antigen169|Q7A0H5|CP002114.3|mhcii|seq1490	antigen169|Q7A0H5|CP002114.3|mhcii|seq1233
antigen169|Q7A0H5|CP002114.3|mhcii|seq1490	antigen169|Q7A0H5|CP002114.3|mhcii|seq1489
antigen169|Q7A0H5|CP002114.3|mhcii|seq1490	antigen169|Q7A0H5|CP002114.3|mhcii|seq1170
antigen169|Q7A0H5|CP002114.3|mhcii|seq1490	antigen169|Q7A0H5|CP002114.3|mhcii|seq1863
antigen169|Q7A0H5|CP002114.3|mhcii|seq1490	antigen169|Q7A0H5|CP002114.3|mhcii|seq1202
antigen169|Q7A0H5|CP002114.3|mhcii|seq1490	antigen169|Q7A0H5|CP002114.3|mhcii|seq1234
antigen169|Q7A0H5|CP002114.3|mhcii|seq1490	antigen169|Q7A0H5|CP002114.3|mhcii|seq1171
antigen169|Q7A0H5|CP002114.3|mhcii|seq1490	antigen169|Q7A0H5|CP002114.3|mhcii|seq1864
antigen169|Q7A0H5|CP002114.3|mhcii|seq1490	antigen169|Q7A0H5|CP002114.3|mhcii|seq1203
antigen169|Q7A0H5|CP002114.3|mhcii|seq1490	antigen169|Q7A0H5|CP002114.3|mhcii|seq1491
antigen169|Q7A0H5|CP002114.3|mhcii|seq1490	antigen169|Q7A0H5|CP002114.3|mhcii|seq1172
antigen169|Q7A0H5|CP002114.3|mhcii|seq1490	antigen169|Q7A0H5|CP002114.3|mhcii|seq1865
antigen169|Q7A0H5|CP002114.3|mhcii|seq1490	antigen169|Q7A0H5|CP002114.3|mhcii|seq1396
antigen169|Q7A0H5|CP002114.3|mhcii|seq1490	antigen169|Q7A0H5|CP002114.3|mhcii|seq1492
antigen169|Q7A0H5|CP002114.3|mhcii|seq1490	antigen169|Q7A0H5|CP002114.3|mhcii|seq1173
antigen169|Q7A0H5|CP002114.3|mhcii|seq1490	antigen169|Q7A0H5|CP002114.3|mhcii|seq1866
antigen169|Q7A0H5|CP002114.3|mhcii|seq1490	antigen169|Q7A0H5|CP002114.3|mhcii|seq1493
antigen169|Q7A0H5|CP002114.3|mhcii|seq1490	antigen169|Q7A0H5|CP002114.3|mhcii|seq1174
antigen169|Q7A0H5|CP002114.3|mhcii|seq1490	antigen169|Q7A0H5|CP002114.3|mhcii|seq1867
antigen169|Q7A0H5|CP002114.3|mhcii|seq1490	antigen169|Q7A0H5|CP002114.3|mhcii|seq1175
antigen169|Q7A0H5|CP002114.3|mhcii|seq1682	antigen169|Q7A0H5|CP002114.3|mhcii|seq1682
antigen169|Q7A0H5|CP002114.3|mhcii|seq1682	antigen169|Q7A0H5|CP002114.3|mhcii|seq1680
antigen169|Q7A0H5|CP002114.3|mhcii|seq1682	antigen169|Q7A0H5|CP002114.3|mhcii|seq1683
antigen169|Q7A0H5|CP002114.3|mhcii|seq1682	antigen169|Q7A0H5|CP002114.3|mhcii|seq1684
antigen169|Q7A0H5|CP002114.3|mhcii|seq1682	antigen169|Q7A0H5|CP002114.3|mhcii|seq514
antigen169|Q7A0H5|CP002114.3|mhcii|seq1682	antigen169|Q7A0H5|CP002114.3|mhcii|seq515
antigen169|Q7A0H5|CP002114.3|mhcii|seq1682	antigen169|Q7A0H5|CP002114.3|mhcii|seq1186
antigen169|Q7A0H5|CP002114.3|mhcii|seq1682	antigen169|Q7A0H5|CP002114.3|mhcii|seq513
antigen169|Q7A0H5|CP002114.3|mhcii|seq1682	antigen169|Q7A0H5|CP002114.3|mhcii|seq1185
antigen169|Q7A0H5|CP002114.3|mhcii|seq1682	antigen169|Q7A0H5|CP002114.3|mhcii|seq738
antigen169|Q7A0H5|CP002114.3|mhcii|seq1682	antigen169|Q7A0H5|CP002114.3|mhcii|seq739
antigen169|Q7A0H5|CP002114.3|mhcii|seq1682	antigen169|Q7A0H5|CP002114.3|mhcii|seq1187
antigen169|Q7A0H5|CP002114.3|mhcii|seq1682	antigen169|Q7A0H5|CP002114.3|mhcii|seq260
antigen169|Q7A0H5|CP002114.3|mhcii|seq1682	antigen169|Q7A0H5|CP002114.3|mhcii|seq740
antigen169|Q7A0H5|CP002114.3|mhcii|seq1682	antigen169|Q7A0H5|CP002114.3|mhcii|seq261
antigen169|Q7A0H5|CP002114.3|mhcii|seq1682	antigen169|Q7A0H5|CP002114.3|mhcii|seq741
antigen169|Q7A0H5|CP002114.3|mhcii|seq1682	antigen169|Q7A0H5|CP002114.3|mhcii|seq262
antigen169|Q7A0H5|CP002114.3|mhcii|seq1682	antigen169|Q7A0H5|CP002114.3|mhcii|seq263
antigen169|Q7A0H5|CP002114.3|mhcii|seq1682	antigen169|Q7A0H5|CP002114.3|mhcii|seq1681
antigen169|Q7A0H5|CP002114.3|mhcii|seq1682	antigen169|Q7A0H5|CP002114.3|mhcii|seq1183
antigen169|Q7A0H5|CP002114.3|mhcii|seq1682	antigen169|Q7A0H5|CP002114.3|mhcii|seq512
antigen169|Q7A0H5|CP002114.3|mhcii|seq1682	antigen169|Q7A0H5|CP002114.3|mhcii|seq1184
antigen169|Q7A0H5|CP002114.3|mhcii|seq1682	antigen169|Q7A0H5|CP002114.3|mhcii|seq2034
antigen169|Q7A0H5|CP002114.3|mhcii|seq1682	antigen169|Q7A0H5|CP002114.3|mhcii|seq2033
antigen169|Q7A0H5|CP002114.3|mhcii|seq1682	antigen169|Q7A0H5|CP002114.3|mhcii|seq2035
antigen169|Q7A0H5|CP002114.3|mhcii|seq1682	antigen169|Q7A0H5|CP002114.3|mhcii|seq2036
antigen169|Q7A0H5|CP002114.3|mhcii|seq1682	antigen169|Q7A0H5|CP002114.3|mhcii|seq404
antigen169|Q7A0H5|CP002114.3|mhcii|seq1746	antigen169|Q7A0H5|CP002114.3|mhcii|seq1746
antigen169|Q7A0H5|CP002114.3|mhcii|seq1746	antigen169|Q7A0H5|CP002114.3|mhcii|seq871
antigen169|Q7A0H5|CP002114.3|mhcii|seq1746	antigen169|Q7A0H5|CP002114.3|mhcii|seq50
antigen169|Q7A0H5|CP002114.3|mhcii|seq1746	antigen169|Q7A0H5|CP002114.3|mhcii|seq872
antigen169|Q7A0H5|CP002114.3|mhcii|seq1746	antigen169|Q7A0H5|CP002114.3|mhcii|seq51
antigen169|Q7A0H5|CP002114.3|mhcii|seq1746	antigen169|Q7A0H5|CP002114.3|mhcii|seq1448
antigen169|Q7A0H5|CP002114.3|mhcii|seq1746	antigen169|Q7A0H5|CP002114.3|mhcii|seq873
antigen169|Q7A0H5|CP002114.3|mhcii|seq1746	antigen169|Q7A0H5|CP002114.3|mhcii|seq52
antigen169|Q7A0H5|CP002114.3|mhcii|seq1746	antigen169|Q7A0H5|CP002114.3|mhcii|seq874
antigen169|Q7A0H5|CP002114.3|mhcii|seq1746	antigen169|Q7A0H5|CP002114.3|mhcii|seq53
antigen169|Q7A0H5|CP002114.3|mhcii|seq1746	antigen169|Q7A0H5|CP002114.3|mhcii|seq1743
antigen169|Q7A0H5|CP002114.3|mhcii|seq1746	antigen169|Q7A0H5|CP002114.3|mhcii|seq816
antigen169|Q7A0H5|CP002114.3|mhcii|seq1746	antigen169|Q7A0H5|CP002114.3|mhcii|seq1744
antigen169|Q7A0H5|CP002114.3|mhcii|seq1746	antigen169|Q7A0H5|CP002114.3|mhcii|seq817
antigen169|Q7A0H5|CP002114.3|mhcii|seq1746	antigen169|Q7A0H5|CP002114.3|mhcii|seq1745
antigen169|Q7A0H5|CP002114.3|mhcii|seq1746	antigen169|Q7A0H5|CP002114.3|mhcii|seq818
antigen169|Q7A0H5|CP002114.3|mhcii|seq1746	antigen169|Q7A0H5|CP002114.3|mhcii|seq819
antigen169|Q7A0H5|CP002114.3|mhcii|seq1746	antigen169|Q7A0H5|CP002114.3|mhcii|seq1747
antigen169|Q7A0H5|CP002114.3|mhcii|seq1746	antigen169|Q7A0H5|CP002114.3|mhcii|seq820
antigen169|Q7A0H5|CP002114.3|mhcii|seq1746	antigen169|Q7A0H5|CP002114.3|mhcii|seq1748
antigen169|Q7A0H5|CP002114.3|mhcii|seq1746	antigen169|Q7A0H5|CP002114.3|mhcii|seq341
antigen169|Q7A0H5|CP002114.3|mhcii|seq1746	antigen169|Q7A0H5|CP002114.3|mhcii|seq342
antigen169|Q7A0H5|CP002114.3|mhcii|seq1874	antigen169|Q7A0H5|CP002114.3|mhcii|seq1874
antigen169|Q7A0H5|CP002114.3|mhcii|seq2162	antigen169|Q7A0H5|CP002114.3|mhcii|seq2162
antigen169|Q7A0H5|CP002114.3|mhcii|seq2162	antigen169|Q7A0H5|CP002114.3|mhcii|seq1537
antigen169|Q7A0H5|CP002114.3|mhcii|seq2162	antigen169|Q7A0H5|CP002114.3|mhcii|seq1538
antigen169|Q7A0H5|CP002114.3|mhcii|seq2162	antigen169|Q7A0H5|CP002114.3|mhcii|seq1443
antigen169|Q7A0H5|CP002114.3|mhcii|seq2162	antigen169|Q7A0H5|CP002114.3|mhcii|seq1539
antigen169|Q7A0H5|CP002114.3|mhcii|seq2162	antigen169|Q7A0H5|CP002114.3|mhcii|seq1444
antigen169|Q7A0H5|CP002114.3|mhcii|seq2162	antigen169|Q7A0H5|CP002114.3|mhcii|seq1445
antigen169|Q7A0H5|CP002114.3|mhcii|seq2162	antigen169|Q7A0H5|CP002114.3|mhcii|seq1446
antigen169|Q7A0H5|CP002114.3|mhcii|seq2162	antigen169|Q7A0H5|CP002114.3|mhcii|seq1447
antigen169|Q7A0H5|CP002114.3|mhcii|seq2162	antigen169|Q7A0H5|CP002114.3|mhcii|seq1004
antigen169|Q7A0H5|CP002114.3|mhcii|seq2162	antigen169|Q7A0H5|CP002114.3|mhcii|seq1068
antigen169|Q7A0H5|CP002114.3|mhcii|seq2162	antigen169|Q7A0H5|CP002114.3|mhcii|seq1005
antigen169|Q7A0H5|CP002114.3|mhcii|seq2162	antigen169|Q7A0H5|CP002114.3|mhcii|seq1069
antigen169|Q7A0H5|CP002114.3|mhcii|seq2162	antigen169|Q7A0H5|CP002114.3|mhcii|seq1006
antigen169|Q7A0H5|CP002114.3|mhcii|seq2162	antigen169|Q7A0H5|CP002114.3|mhcii|seq1007
antigen169|Q7A0H5|CP002114.3|mhcii|seq2162	antigen169|Q7A0H5|CP002114.3|mhcii|seq2159
antigen169|Q7A0H5|CP002114.3|mhcii|seq2162	antigen169|Q7A0H5|CP002114.3|mhcii|seq1008
antigen169|Q7A0H5|CP002114.3|mhcii|seq2162	antigen169|Q7A0H5|CP002114.3|mhcii|seq2160
antigen169|Q7A0H5|CP002114.3|mhcii|seq2162	antigen169|Q7A0H5|CP002114.3|mhcii|seq337
antigen169|Q7A0H5|CP002114.3|mhcii|seq2162	antigen169|Q7A0H5|CP002114.3|mhcii|seq1009
antigen169|Q7A0H5|CP002114.3|mhcii|seq2162	antigen169|Q7A0H5|CP002114.3|mhcii|seq2161
antigen169|Q7A0H5|CP002114.3|mhcii|seq2162	antigen169|Q7A0H5|CP002114.3|mhcii|seq338
antigen169|Q7A0H5|CP002114.3|mhcii|seq2162	antigen169|Q7A0H5|CP002114.3|mhcii|seq2226
antigen169|Q7A0H5|CP002114.3|mhcii|seq2162	antigen169|Q7A0H5|CP002114.3|mhcii|seq339
antigen169|Q7A0H5|CP002114.3|mhcii|seq2162	antigen169|Q7A0H5|CP002114.3|mhcii|seq2163
antigen169|Q7A0H5|CP002114.3|mhcii|seq2162	antigen169|Q7A0H5|CP002114.3|mhcii|seq2227
antigen169|Q7A0H5|CP002114.3|mhcii|seq2162	antigen169|Q7A0H5|CP002114.3|mhcii|seq340
antigen169|Q7A0H5|CP002114.3|mhcii|seq2162	antigen169|Q7A0H5|CP002114.3|mhcii|seq2164
antigen169|Q7A0H5|CP002114.3|mhcii|seq2162	antigen169|Q7A0H5|CP002114.3|mhcii|seq2228
antigen169|Q7A0H5|CP002114.3|mhcii|seq2162	antigen169|Q7A0H5|CP002114.3|mhcii|seq2229
antigen169|Q7A0H5|CP002114.3|mhcii|seq2162	antigen169|Q7A0H5|CP002114.3|mhcii|seq2230
antigen169|Q7A0H5|CP002114.3|mhcii|seq2162	antigen169|Q7A0H5|CP002114.3|mhcii|seq2231
antigen169|Q7A0H5|CP002114.3|mhcii|seq2162	antigen169|Q7A0H5|CP002114.3|mhcii|seq1535
antigen169|Q7A0H5|CP002114.3|mhcii|seq2162	antigen169|Q7A0H5|CP002114.3|mhcii|seq1536
antigen169|Q7A0H5|CP002114.3|mhcii|seq2162	antigen169|Q7A0H5|CP002114.3|mhcii|seq1160
antigen169|Q7A0H5|CP002114.3|mhcii|seq2162	antigen169|Q7A0H5|CP002114.3|mhcii|seq1067
antigen169|Q7A0H5|CP002114.3|mhcii|seq2162	antigen169|Q7A0H5|CP002114.3|mhcii|seq1534
antigen169|Q7A0H5|CP002114.3|mhcii|seq723	antigen169|Q7A0H5|CP002114.3|mhcii|seq723
antigen169|Q7A0H5|CP002114.3|mhcii|seq723	antigen169|Q7A0H5|CP002114.3|mhcii|seq1961
antigen169|Q7A0H5|CP002114.3|mhcii|seq723	antigen169|Q7A0H5|CP002114.3|mhcii|seq721
antigen169|Q7A0H5|CP002114.3|mhcii|seq723	antigen169|Q7A0H5|CP002114.3|mhcii|seq1959
antigen169|Q7A0H5|CP002114.3|mhcii|seq723	antigen169|Q7A0H5|CP002114.3|mhcii|seq722
antigen169|Q7A0H5|CP002114.3|mhcii|seq723	antigen169|Q7A0H5|CP002114.3|mhcii|seq1960
antigen169|Q7A0H5|CP002114.3|mhcii|seq723	antigen169|Q7A0H5|CP002114.3|mhcii|seq724
antigen169|Q7A0H5|CP002114.3|mhcii|seq723	antigen169|Q7A0H5|CP002114.3|mhcii|seq1962
antigen169|Q7A0H5|CP002114.3|mhcii|seq723	antigen169|Q7A0H5|CP002114.3|mhcii|seq1076
antigen169|Q7A0H5|CP002114.3|mhcii|seq723	antigen169|Q7A0H5|CP002114.3|mhcii|seq725
antigen169|Q7A0H5|CP002114.3|mhcii|seq723	antigen169|Q7A0H5|CP002114.3|mhcii|seq1963
antigen169|Q7A0H5|CP002114.3|mhcii|seq723	antigen169|Q7A0H5|CP002114.3|mhcii|seq1077
antigen169|Q7A0H5|CP002114.3|mhcii|seq723	antigen169|Q7A0H5|CP002114.3|mhcii|seq1078
antigen169|Q7A0H5|CP002114.3|mhcii|seq723	antigen169|Q7A0H5|CP002114.3|mhcii|seq1079
antigen169|Q7A0H5|CP002114.3|mhcii|seq723	antigen169|Q7A0H5|CP002114.3|mhcii|seq349
antigen169|Q7A0H5|CP002114.3|mhcii|seq723	antigen169|Q7A0H5|CP002114.3|mhcii|seq350
antigen169|Q7A0H5|CP002114.3|mhcii|seq723	antigen169|Q7A0H5|CP002114.3|mhcii|seq1216
antigen169|Q7A0H5|CP002114.3|mhcii|seq723	antigen169|Q7A0H5|CP002114.3|mhcii|seq1217
antigen169|Q7A0H5|CP002114.3|mhcii|seq723	antigen169|Q7A0H5|CP002114.3|mhcii|seq1218
antigen169|Q7A0H5|CP002114.3|mhcii|seq723	antigen169|Q7A0H5|CP002114.3|mhcii|seq1213
antigen169|Q7A0H5|CP002114.3|mhcii|seq723	antigen169|Q7A0H5|CP002114.3|mhcii|seq1214
antigen169|Q7A0H5|CP002114.3|mhcii|seq723	antigen169|Q7A0H5|CP002114.3|mhcii|seq1215
antigen169|Q7A0H5|CP002114.3|mhcii|seq1395	antigen169|Q7A0H5|CP002114.3|mhcii|seq1395
antigen169|Q7A0H5|CP002114.3|mhcii|seq1395	antigen169|Q7A0H5|CP002114.3|mhcii|seq1392
antigen169|Q7A0H5|CP002114.3|mhcii|seq1395	antigen169|Q7A0H5|CP002114.3|mhcii|seq1393
antigen169|Q7A0H5|CP002114.3|mhcii|seq1395	antigen169|Q7A0H5|CP002114.3|mhcii|seq1394
antigen169|Q7A0H5|CP002114.3|mhcii|seq1395	antigen169|Q7A0H5|CP002114.3|mhcii|seq1397
antigen169|Q7A0H5|CP002114.3|mhcii|seq372	antigen169|Q7A0H5|CP002114.3|mhcii|seq372
antigen169|Q7A0H5|CP002114.3|mhcii|seq372	antigen169|Q7A0H5|CP002114.3|mhcii|seq371
antigen169|Q7A0H5|CP002114.3|mhcii|seq468	antigen169|Q7A0H5|CP002114.3|mhcii|seq468
antigen169|Q7A0H5|CP002114.3|mhcii|seq468	antigen169|Q7A0H5|CP002114.3|mhcii|seq648
