antigen41|Q5HEC4|CP000253.1|mhcii|seq1298	antigen41|Q5HEC4|CP000253.1|mhcii|seq1298
antigen41|Q5HEC4|CP000253.1|mhcii|seq412	antigen41|Q5HEC4|CP000253.1|mhcii|seq263
antigen41|Q5HEC4|CP000253.1|mhcii|seq412	antigen41|Q5HEC4|CP000253.1|mhcii|seq554
antigen41|Q5HEC4|CP000253.1|mhcii|seq412	antigen41|Q5HEC4|CP000253.1|mhcii|seq1398
antigen41|Q5HEC4|CP000253.1|mhcii|seq412	antigen41|Q5HEC4|CP000253.1|mhcii|seq555
antigen41|Q5HEC4|CP000253.1|mhcii|seq412	antigen41|Q5HEC4|CP000253.1|mhcii|seq1399
antigen41|Q5HEC4|CP000253.1|mhcii|seq412	antigen41|Q5HEC4|CP000253.1|mhcii|seq556
antigen41|Q5HEC4|CP000253.1|mhcii|seq412	antigen41|Q5HEC4|CP000253.1|mhcii|seq1400
antigen41|Q5HEC4|CP000253.1|mhcii|seq412	antigen41|Q5HEC4|CP000253.1|mhcii|seq557
antigen41|Q5HEC4|CP000253.1|mhcii|seq412	antigen41|Q5HEC4|CP000253.1|mhcii|seq1401
antigen41|Q5HEC4|CP000253.1|mhcii|seq412	antigen41|Q5HEC4|CP000253.1|mhcii|seq558
antigen41|Q5HEC4|CP000253.1|mhcii|seq412	antigen41|Q5HEC4|CP000253.1|mhcii|seq1402
antigen41|Q5HEC4|CP000253.1|mhcii|seq412	antigen41|Q5HEC4|CP000253.1|mhcii|seq559
antigen41|Q5HEC4|CP000253.1|mhcii|seq412	antigen41|Q5HEC4|CP000253.1|mhcii|seq1403
antigen41|Q5HEC4|CP000253.1|mhcii|seq412	antigen41|Q5HEC4|CP000253.1|mhcii|seq759
antigen41|Q5HEC4|CP000253.1|mhcii|seq412	antigen41|Q5HEC4|CP000253.1|mhcii|seq760
antigen41|Q5HEC4|CP000253.1|mhcii|seq412	antigen41|Q5HEC4|CP000253.1|mhcii|seq409
antigen41|Q5HEC4|CP000253.1|mhcii|seq412	antigen41|Q5HEC4|CP000253.1|mhcii|seq1330
antigen41|Q5HEC4|CP000253.1|mhcii|seq412	antigen41|Q5HEC4|CP000253.1|mhcii|seq761
antigen41|Q5HEC4|CP000253.1|mhcii|seq412	antigen41|Q5HEC4|CP000253.1|mhcii|seq410
antigen41|Q5HEC4|CP000253.1|mhcii|seq412	antigen41|Q5HEC4|CP000253.1|mhcii|seq1331
antigen41|Q5HEC4|CP000253.1|mhcii|seq412	antigen41|Q5HEC4|CP000253.1|mhcii|seq762
antigen41|Q5HEC4|CP000253.1|mhcii|seq412	antigen41|Q5HEC4|CP000253.1|mhcii|seq411
antigen41|Q5HEC4|CP000253.1|mhcii|seq412	antigen41|Q5HEC4|CP000253.1|mhcii|seq1332
antigen41|Q5HEC4|CP000253.1|mhcii|seq412	antigen41|Q5HEC4|CP000253.1|mhcii|seq763
antigen41|Q5HEC4|CP000253.1|mhcii|seq412	antigen41|Q5HEC4|CP000253.1|mhcii|seq764
antigen41|Q5HEC4|CP000253.1|mhcii|seq412	antigen41|Q5HEC4|CP000253.1|mhcii|seq413
antigen41|Q5HEC4|CP000253.1|mhcii|seq412	antigen41|Q5HEC4|CP000253.1|mhcii|seq1334
antigen41|Q5HEC4|CP000253.1|mhcii|seq412	antigen41|Q5HEC4|CP000253.1|mhcii|seq414
antigen41|Q5HEC4|CP000253.1|mhcii|seq412	antigen41|Q5HEC4|CP000253.1|mhcii|seq1335
antigen41|Q5HEC4|CP000253.1|mhcii|seq412	antigen41|Q5HEC4|CP000253.1|mhcii|seq415
antigen41|Q5HEC4|CP000253.1|mhcii|seq412	antigen41|Q5HEC4|CP000253.1|mhcii|seq1336
antigen41|Q5HEC4|CP000253.1|mhcii|seq1468	antigen41|Q5HEC4|CP000253.1|mhcii|seq1468
antigen41|Q5HEC4|CP000253.1|mhcii|seq61	antigen41|Q5HEC4|CP000253.1|mhcii|seq61
antigen41|Q5HEC4|CP000253.1|mhcii|seq61	antigen41|Q5HEC4|CP000253.1|mhcii|seq62
antigen41|Q5HEC4|CP000253.1|mhcii|seq829	antigen41|Q5HEC4|CP000253.1|mhcii|seq829
antigen41|Q5HEC4|CP000253.1|mhcii|seq989	antigen41|Q5HEC4|CP000253.1|mhcii|seq989
antigen41|Q5HEC4|CP000253.1|mhcii|seq1021	antigen41|Q5HEC4|CP000253.1|mhcii|seq1021
antigen41|Q5HEC4|CP000253.1|mhcii|seq1021	antigen41|Q5HEC4|CP000253.1|mhcii|seq1019
antigen41|Q5HEC4|CP000253.1|mhcii|seq1021	antigen41|Q5HEC4|CP000253.1|mhcii|seq1020
antigen41|Q5HEC4|CP000253.1|mhcii|seq1021	antigen41|Q5HEC4|CP000253.1|mhcii|seq1575
antigen41|Q5HEC4|CP000253.1|mhcii|seq1021	antigen41|Q5HEC4|CP000253.1|mhcii|seq182
antigen41|Q5HEC4|CP000253.1|mhcii|seq1021	antigen41|Q5HEC4|CP000253.1|mhcii|seq1577
antigen41|Q5HEC4|CP000253.1|mhcii|seq1021	antigen41|Q5HEC4|CP000253.1|mhcii|seq184
antigen41|Q5HEC4|CP000253.1|mhcii|seq1021	antigen41|Q5HEC4|CP000253.1|mhcii|seq1576
antigen41|Q5HEC4|CP000253.1|mhcii|seq1021	antigen41|Q5HEC4|CP000253.1|mhcii|seq183
antigen41|Q5HEC4|CP000253.1|mhcii|seq1021	antigen41|Q5HEC4|CP000253.1|mhcii|seq181
antigen41|Q5HEC4|CP000253.1|mhcii|seq1021	antigen41|Q5HEC4|CP000253.1|mhcii|seq1054
antigen41|Q5HEC4|CP000253.1|mhcii|seq1021	antigen41|Q5HEC4|CP000253.1|mhcii|seq1285
antigen41|Q5HEC4|CP000253.1|mhcii|seq1021	antigen41|Q5HEC4|CP000253.1|mhcii|seq1282
antigen41|Q5HEC4|CP000253.1|mhcii|seq1021	antigen41|Q5HEC4|CP000253.1|mhcii|seq1283
antigen41|Q5HEC4|CP000253.1|mhcii|seq1021	antigen41|Q5HEC4|CP000253.1|mhcii|seq1284
antigen41|Q5HEC4|CP000253.1|mhcii|seq1021	antigen41|Q5HEC4|CP000253.1|mhcii|seq1286
antigen41|Q5HEC4|CP000253.1|mhcii|seq1021	antigen41|Q5HEC4|CP000253.1|mhcii|seq1287
antigen41|Q5HEC4|CP000253.1|mhcii|seq1021	antigen41|Q5HEC4|CP000253.1|mhcii|seq1288
antigen41|Q5HEC4|CP000253.1|mhcii|seq1021	antigen41|Q5HEC4|CP000253.1|mhcii|seq264
antigen41|Q5HEC4|CP000253.1|mhcii|seq1021	antigen41|Q5HEC4|CP000253.1|mhcii|seq1544
antigen41|Q5HEC4|CP000253.1|mhcii|seq1021	antigen41|Q5HEC4|CP000253.1|mhcii|seq1289
antigen41|Q5HEC4|CP000253.1|mhcii|seq1021	antigen41|Q5HEC4|CP000253.1|mhcii|seq1545
antigen41|Q5HEC4|CP000253.1|mhcii|seq1021	antigen41|Q5HEC4|CP000253.1|mhcii|seq1546
antigen41|Q5HEC4|CP000253.1|mhcii|seq1021	antigen41|Q5HEC4|CP000253.1|mhcii|seq1547
antigen41|Q5HEC4|CP000253.1|mhcii|seq1021	antigen41|Q5HEC4|CP000253.1|mhcii|seq1051
antigen41|Q5HEC4|CP000253.1|mhcii|seq1021	antigen41|Q5HEC4|CP000253.1|mhcii|seq1052
antigen41|Q5HEC4|CP000253.1|mhcii|seq1021	antigen41|Q5HEC4|CP000253.1|mhcii|seq509
antigen41|Q5HEC4|CP000253.1|mhcii|seq1021	antigen41|Q5HEC4|CP000253.1|mhcii|seq506
antigen41|Q5HEC4|CP000253.1|mhcii|seq1021	antigen41|Q5HEC4|CP000253.1|mhcii|seq507
antigen41|Q5HEC4|CP000253.1|mhcii|seq1021	antigen41|Q5HEC4|CP000253.1|mhcii|seq508
antigen41|Q5HEC4|CP000253.1|mhcii|seq1021	antigen41|Q5HEC4|CP000253.1|mhcii|seq510
antigen41|Q5HEC4|CP000253.1|mhcii|seq1021	antigen41|Q5HEC4|CP000253.1|mhcii|seq511
antigen41|Q5HEC4|CP000253.1|mhcii|seq1021	antigen41|Q5HEC4|CP000253.1|mhcii|seq512
antigen41|Q5HEC4|CP000253.1|mhcii|seq1021	antigen41|Q5HEC4|CP000253.1|mhcii|seq1053
antigen41|Q5HEC4|CP000253.1|mhcii|seq1021	antigen41|Q5HEC4|CP000253.1|mhcii|seq1022
antigen41|Q5HEC4|CP000253.1|mhcii|seq1021	antigen41|Q5HEC4|CP000253.1|mhcii|seq1023
antigen41|Q5HEC4|CP000253.1|mhcii|seq1021	antigen41|Q5HEC4|CP000253.1|mhcii|seq1055
antigen41|Q5HEC4|CP000253.1|mhcii|seq1021	antigen41|Q5HEC4|CP000253.1|mhcii|seq1024
antigen41|Q5HEC4|CP000253.1|mhcii|seq1021	antigen41|Q5HEC4|CP000253.1|mhcii|seq1056
antigen41|Q5HEC4|CP000253.1|mhcii|seq1117	antigen41|Q5HEC4|CP000253.1|mhcii|seq1117
antigen41|Q5HEC4|CP000253.1|mhcii|seq1117	antigen41|Q5HEC4|CP000253.1|mhcii|seq124
antigen41|Q5HEC4|CP000253.1|mhcii|seq1117	antigen41|Q5HEC4|CP000253.1|mhcii|seq1219
antigen41|Q5HEC4|CP000253.1|mhcii|seq1117	antigen41|Q5HEC4|CP000253.1|mhcii|seq1220
antigen41|Q5HEC4|CP000253.1|mhcii|seq1117	antigen41|Q5HEC4|CP000253.1|mhcii|seq1221
antigen41|Q5HEC4|CP000253.1|mhcii|seq1117	antigen41|Q5HEC4|CP000253.1|mhcii|seq1222
antigen41|Q5HEC4|CP000253.1|mhcii|seq1117	antigen41|Q5HEC4|CP000253.1|mhcii|seq1223
antigen41|Q5HEC4|CP000253.1|mhcii|seq1117	antigen41|Q5HEC4|CP000253.1|mhcii|seq552
antigen41|Q5HEC4|CP000253.1|mhcii|seq1117	antigen41|Q5HEC4|CP000253.1|mhcii|seq1396
antigen41|Q5HEC4|CP000253.1|mhcii|seq1117	antigen41|Q5HEC4|CP000253.1|mhcii|seq1224
antigen41|Q5HEC4|CP000253.1|mhcii|seq1117	antigen41|Q5HEC4|CP000253.1|mhcii|seq553
antigen41|Q5HEC4|CP000253.1|mhcii|seq1117	antigen41|Q5HEC4|CP000253.1|mhcii|seq1397
antigen41|Q5HEC4|CP000253.1|mhcii|seq1117	antigen41|Q5HEC4|CP000253.1|mhcii|seq426
antigen41|Q5HEC4|CP000253.1|mhcii|seq1117	antigen41|Q5HEC4|CP000253.1|mhcii|seq427
antigen41|Q5HEC4|CP000253.1|mhcii|seq1117	antigen41|Q5HEC4|CP000253.1|mhcii|seq428
antigen41|Q5HEC4|CP000253.1|mhcii|seq1117	antigen41|Q5HEC4|CP000253.1|mhcii|seq429
antigen41|Q5HEC4|CP000253.1|mhcii|seq1117	antigen41|Q5HEC4|CP000253.1|mhcii|seq308
antigen41|Q5HEC4|CP000253.1|mhcii|seq1117	antigen41|Q5HEC4|CP000253.1|mhcii|seq309
antigen41|Q5HEC4|CP000253.1|mhcii|seq1117	antigen41|Q5HEC4|CP000253.1|mhcii|seq1114
antigen41|Q5HEC4|CP000253.1|mhcii|seq1117	antigen41|Q5HEC4|CP000253.1|mhcii|seq121
antigen41|Q5HEC4|CP000253.1|mhcii|seq1117	antigen41|Q5HEC4|CP000253.1|mhcii|seq1115
antigen41|Q5HEC4|CP000253.1|mhcii|seq1117	antigen41|Q5HEC4|CP000253.1|mhcii|seq122
antigen41|Q5HEC4|CP000253.1|mhcii|seq1117	antigen41|Q5HEC4|CP000253.1|mhcii|seq1116
antigen41|Q5HEC4|CP000253.1|mhcii|seq1117	antigen41|Q5HEC4|CP000253.1|mhcii|seq123
antigen41|Q5HEC4|CP000253.1|mhcii|seq1117	antigen41|Q5HEC4|CP000253.1|mhcii|seq1118
antigen41|Q5HEC4|CP000253.1|mhcii|seq1117	antigen41|Q5HEC4|CP000253.1|mhcii|seq125
antigen41|Q5HEC4|CP000253.1|mhcii|seq1117	antigen41|Q5HEC4|CP000253.1|mhcii|seq1119
antigen41|Q5HEC4|CP000253.1|mhcii|seq1341	antigen41|Q5HEC4|CP000253.1|mhcii|seq1341
antigen41|Q5HEC4|CP000253.1|mhcii|seq1469	antigen41|Q5HEC4|CP000253.1|mhcii|seq1469
antigen41|Q5HEC4|CP000253.1|mhcii|seq256	antigen41|Q5HEC4|CP000253.1|mhcii|seq256
antigen41|Q5HEC4|CP000253.1|mhcii|seq256	antigen41|Q5HEC4|CP000253.1|mhcii|seq257
antigen41|Q5HEC4|CP000253.1|mhcii|seq256	antigen41|Q5HEC4|CP000253.1|mhcii|seq258
antigen41|Q5HEC4|CP000253.1|mhcii|seq480	antigen41|Q5HEC4|CP000253.1|mhcii|seq480
antigen41|Q5HEC4|CP000253.1|mhcii|seq1312	antigen41|Q5HEC4|CP000253.1|mhcii|seq1312
antigen41|Q5HEC4|CP000253.1|mhcii|seq954	antigen41|Q5HEC4|CP000253.1|mhcii|seq954
antigen41|Q5HEC4|CP000253.1|mhcii|seq954	antigen41|Q5HEC4|CP000253.1|mhcii|seq581
antigen41|Q5HEC4|CP000253.1|mhcii|seq954	antigen41|Q5HEC4|CP000253.1|mhcii|seq579
antigen41|Q5HEC4|CP000253.1|mhcii|seq954	antigen41|Q5HEC4|CP000253.1|mhcii|seq580
antigen41|Q5HEC4|CP000253.1|mhcii|seq954	antigen41|Q5HEC4|CP000253.1|mhcii|seq582
antigen41|Q5HEC4|CP000253.1|mhcii|seq954	antigen41|Q5HEC4|CP000253.1|mhcii|seq583
antigen41|Q5HEC4|CP000253.1|mhcii|seq954	antigen41|Q5HEC4|CP000253.1|mhcii|seq1231
antigen41|Q5HEC4|CP000253.1|mhcii|seq954	antigen41|Q5HEC4|CP000253.1|mhcii|seq1232
antigen41|Q5HEC4|CP000253.1|mhcii|seq954	antigen41|Q5HEC4|CP000253.1|mhcii|seq1234
antigen41|Q5HEC4|CP000253.1|mhcii|seq954	antigen41|Q5HEC4|CP000253.1|mhcii|seq1233
antigen41|Q5HEC4|CP000253.1|mhcii|seq954	antigen41|Q5HEC4|CP000253.1|mhcii|seq1235
antigen41|Q5HEC4|CP000253.1|mhcii|seq954	antigen41|Q5HEC4|CP000253.1|mhcii|seq952
antigen41|Q5HEC4|CP000253.1|mhcii|seq954	antigen41|Q5HEC4|CP000253.1|mhcii|seq1560
antigen41|Q5HEC4|CP000253.1|mhcii|seq954	antigen41|Q5HEC4|CP000253.1|mhcii|seq953
antigen41|Q5HEC4|CP000253.1|mhcii|seq954	antigen41|Q5HEC4|CP000253.1|mhcii|seq1561
antigen41|Q5HEC4|CP000253.1|mhcii|seq954	antigen41|Q5HEC4|CP000253.1|mhcii|seq1562
antigen41|Q5HEC4|CP000253.1|mhcii|seq954	antigen41|Q5HEC4|CP000253.1|mhcii|seq1563
antigen41|Q5HEC4|CP000253.1|mhcii|seq954	antigen41|Q5HEC4|CP000253.1|mhcii|seq957
antigen41|Q5HEC4|CP000253.1|mhcii|seq954	antigen41|Q5HEC4|CP000253.1|mhcii|seq955
antigen41|Q5HEC4|CP000253.1|mhcii|seq954	antigen41|Q5HEC4|CP000253.1|mhcii|seq956
antigen41|Q5HEC4|CP000253.1|mhcii|seq1498	antigen41|Q5HEC4|CP000253.1|mhcii|seq1498
antigen41|Q5HEC4|CP000253.1|mhcii|seq1498	antigen41|Q5HEC4|CP000253.1|mhcii|seq1497
antigen41|Q5HEC4|CP000253.1|mhcii|seq1498	antigen41|Q5HEC4|CP000253.1|mhcii|seq1499
antigen41|Q5HEC4|CP000253.1|mhcii|seq1498	antigen41|Q5HEC4|CP000253.1|mhcii|seq606
antigen41|Q5HEC4|CP000253.1|mhcii|seq1467	antigen41|Q5HEC4|CP000253.1|mhcii|seq1467
antigen41|Q5HEC4|CP000253.1|mhcii|seq286	antigen41|Q5HEC4|CP000253.1|mhcii|seq286
antigen41|Q5HEC4|CP000253.1|mhcii|seq286	antigen41|Q5HEC4|CP000253.1|mhcii|seq287
antigen41|Q5HEC4|CP000253.1|mhcii|seq382	antigen41|Q5HEC4|CP000253.1|mhcii|seq382
antigen41|Q5HEC4|CP000253.1|mhcii|seq382	antigen41|Q5HEC4|CP000253.1|mhcii|seq1254
antigen41|Q5HEC4|CP000253.1|mhcii|seq382	antigen41|Q5HEC4|CP000253.1|mhcii|seq775
antigen41|Q5HEC4|CP000253.1|mhcii|seq382	antigen41|Q5HEC4|CP000253.1|mhcii|seq96
antigen41|Q5HEC4|CP000253.1|mhcii|seq382	antigen41|Q5HEC4|CP000253.1|mhcii|seq1255
antigen41|Q5HEC4|CP000253.1|mhcii|seq382	antigen41|Q5HEC4|CP000253.1|mhcii|seq776
antigen41|Q5HEC4|CP000253.1|mhcii|seq382	antigen41|Q5HEC4|CP000253.1|mhcii|seq97
antigen41|Q5HEC4|CP000253.1|mhcii|seq382	antigen41|Q5HEC4|CP000253.1|mhcii|seq1256
antigen41|Q5HEC4|CP000253.1|mhcii|seq382	antigen41|Q5HEC4|CP000253.1|mhcii|seq777
antigen41|Q5HEC4|CP000253.1|mhcii|seq382	antigen41|Q5HEC4|CP000253.1|mhcii|seq98
antigen41|Q5HEC4|CP000253.1|mhcii|seq382	antigen41|Q5HEC4|CP000253.1|mhcii|seq1257
antigen41|Q5HEC4|CP000253.1|mhcii|seq382	antigen41|Q5HEC4|CP000253.1|mhcii|seq778
antigen41|Q5HEC4|CP000253.1|mhcii|seq382	antigen41|Q5HEC4|CP000253.1|mhcii|seq99
antigen41|Q5HEC4|CP000253.1|mhcii|seq382	antigen41|Q5HEC4|CP000253.1|mhcii|seq1258
antigen41|Q5HEC4|CP000253.1|mhcii|seq382	antigen41|Q5HEC4|CP000253.1|mhcii|seq779
antigen41|Q5HEC4|CP000253.1|mhcii|seq382	antigen41|Q5HEC4|CP000253.1|mhcii|seq1259
antigen41|Q5HEC4|CP000253.1|mhcii|seq382	antigen41|Q5HEC4|CP000253.1|mhcii|seq748
antigen41|Q5HEC4|CP000253.1|mhcii|seq382	antigen41|Q5HEC4|CP000253.1|mhcii|seq1415
antigen41|Q5HEC4|CP000253.1|mhcii|seq382	antigen41|Q5HEC4|CP000253.1|mhcii|seq749
antigen41|Q5HEC4|CP000253.1|mhcii|seq382	antigen41|Q5HEC4|CP000253.1|mhcii|seq468
antigen41|Q5HEC4|CP000253.1|mhcii|seq382	antigen41|Q5HEC4|CP000253.1|mhcii|seq469
antigen41|Q5HEC4|CP000253.1|mhcii|seq382	antigen41|Q5HEC4|CP000253.1|mhcii|seq470
antigen41|Q5HEC4|CP000253.1|mhcii|seq382	antigen41|Q5HEC4|CP000253.1|mhcii|seq471
antigen41|Q5HEC4|CP000253.1|mhcii|seq382	antigen41|Q5HEC4|CP000253.1|mhcii|seq472
antigen41|Q5HEC4|CP000253.1|mhcii|seq382	antigen41|Q5HEC4|CP000253.1|mhcii|seq379
antigen41|Q5HEC4|CP000253.1|mhcii|seq382	antigen41|Q5HEC4|CP000253.1|mhcii|seq380
antigen41|Q5HEC4|CP000253.1|mhcii|seq382	antigen41|Q5HEC4|CP000253.1|mhcii|seq381
antigen41|Q5HEC4|CP000253.1|mhcii|seq382	antigen41|Q5HEC4|CP000253.1|mhcii|seq383
antigen41|Q5HEC4|CP000253.1|mhcii|seq382	antigen41|Q5HEC4|CP000253.1|mhcii|seq384
antigen41|Q5HEC4|CP000253.1|mhcii|seq1470	antigen41|Q5HEC4|CP000253.1|mhcii|seq1470
antigen41|Q5HEC4|CP000253.1|mhcii|seq1598	antigen41|Q5HEC4|CP000253.1|mhcii|seq1598
antigen41|Q5HEC4|CP000253.1|mhcii|seq1598	antigen41|Q5HEC4|CP000253.1|mhcii|seq673
antigen41|Q5HEC4|CP000253.1|mhcii|seq1598	antigen41|Q5HEC4|CP000253.1|mhcii|seq674
antigen41|Q5HEC4|CP000253.1|mhcii|seq1598	antigen41|Q5HEC4|CP000253.1|mhcii|seq1519
antigen41|Q5HEC4|CP000253.1|mhcii|seq1598	antigen41|Q5HEC4|CP000253.1|mhcii|seq1520
antigen41|Q5HEC4|CP000253.1|mhcii|seq1598	antigen41|Q5HEC4|CP000253.1|mhcii|seq1595
antigen41|Q5HEC4|CP000253.1|mhcii|seq1598	antigen41|Q5HEC4|CP000253.1|mhcii|seq1596
antigen41|Q5HEC4|CP000253.1|mhcii|seq1598	antigen41|Q5HEC4|CP000253.1|mhcii|seq1597
antigen41|Q5HEC4|CP000253.1|mhcii|seq1598	antigen41|Q5HEC4|CP000253.1|mhcii|seq672
antigen41|Q5HEC4|CP000253.1|mhcii|seq31	antigen41|Q5HEC4|CP000253.1|mhcii|seq31
antigen41|Q5HEC4|CP000253.1|mhcii|seq607	antigen41|Q5HEC4|CP000253.1|mhcii|seq607
antigen41|Q5HEC4|CP000253.1|mhcii|seq1311	antigen41|Q5HEC4|CP000253.1|mhcii|seq1311
antigen41|Q5HEC4|CP000253.1|mhcii|seq1407	antigen41|Q5HEC4|CP000253.1|mhcii|seq1407
antigen41|Q5HEC4|CP000253.1|mhcii|seq628	antigen41|Q5HEC4|CP000253.1|mhcii|seq628
antigen41|Q5HEC4|CP000253.1|mhcii|seq628	antigen41|Q5HEC4|CP000253.1|mhcii|seq808
antigen41|Q5HEC4|CP000253.1|mhcii|seq628	antigen41|Q5HEC4|CP000253.1|mhcii|seq1640
antigen41|Q5HEC4|CP000253.1|mhcii|seq628	antigen41|Q5HEC4|CP000253.1|mhcii|seq809
antigen41|Q5HEC4|CP000253.1|mhcii|seq628	antigen41|Q5HEC4|CP000253.1|mhcii|seq1641
antigen41|Q5HEC4|CP000253.1|mhcii|seq628	antigen41|Q5HEC4|CP000253.1|mhcii|seq810
antigen41|Q5HEC4|CP000253.1|mhcii|seq628	antigen41|Q5HEC4|CP000253.1|mhcii|seq1642
antigen41|Q5HEC4|CP000253.1|mhcii|seq628	antigen41|Q5HEC4|CP000253.1|mhcii|seq1643
antigen41|Q5HEC4|CP000253.1|mhcii|seq628	antigen41|Q5HEC4|CP000253.1|mhcii|seq1008
antigen41|Q5HEC4|CP000253.1|mhcii|seq628	antigen41|Q5HEC4|CP000253.1|mhcii|seq625
antigen41|Q5HEC4|CP000253.1|mhcii|seq628	antigen41|Q5HEC4|CP000253.1|mhcii|seq1009
antigen41|Q5HEC4|CP000253.1|mhcii|seq628	antigen41|Q5HEC4|CP000253.1|mhcii|seq626
antigen41|Q5HEC4|CP000253.1|mhcii|seq628	antigen41|Q5HEC4|CP000253.1|mhcii|seq658
antigen41|Q5HEC4|CP000253.1|mhcii|seq628	antigen41|Q5HEC4|CP000253.1|mhcii|seq1010
antigen41|Q5HEC4|CP000253.1|mhcii|seq628	antigen41|Q5HEC4|CP000253.1|mhcii|seq627
antigen41|Q5HEC4|CP000253.1|mhcii|seq628	antigen41|Q5HEC4|CP000253.1|mhcii|seq659
antigen41|Q5HEC4|CP000253.1|mhcii|seq628	antigen41|Q5HEC4|CP000253.1|mhcii|seq1011
antigen41|Q5HEC4|CP000253.1|mhcii|seq628	antigen41|Q5HEC4|CP000253.1|mhcii|seq660
antigen41|Q5HEC4|CP000253.1|mhcii|seq628	antigen41|Q5HEC4|CP000253.1|mhcii|seq1012
antigen41|Q5HEC4|CP000253.1|mhcii|seq628	antigen41|Q5HEC4|CP000253.1|mhcii|seq245
antigen41|Q5HEC4|CP000253.1|mhcii|seq628	antigen41|Q5HEC4|CP000253.1|mhcii|seq629
antigen41|Q5HEC4|CP000253.1|mhcii|seq628	antigen41|Q5HEC4|CP000253.1|mhcii|seq661
antigen41|Q5HEC4|CP000253.1|mhcii|seq628	antigen41|Q5HEC4|CP000253.1|mhcii|seq246
antigen41|Q5HEC4|CP000253.1|mhcii|seq628	antigen41|Q5HEC4|CP000253.1|mhcii|seq247
antigen41|Q5HEC4|CP000253.1|mhcii|seq628	antigen41|Q5HEC4|CP000253.1|mhcii|seq248
antigen41|Q5HEC4|CP000253.1|mhcii|seq628	antigen41|Q5HEC4|CP000253.1|mhcii|seq888
antigen41|Q5HEC4|CP000253.1|mhcii|seq628	antigen41|Q5HEC4|CP000253.1|mhcii|seq249
antigen41|Q5HEC4|CP000253.1|mhcii|seq628	antigen41|Q5HEC4|CP000253.1|mhcii|seq441
antigen41|Q5HEC4|CP000253.1|mhcii|seq628	antigen41|Q5HEC4|CP000253.1|mhcii|seq889
antigen41|Q5HEC4|CP000253.1|mhcii|seq628	antigen41|Q5HEC4|CP000253.1|mhcii|seq442
antigen41|Q5HEC4|CP000253.1|mhcii|seq628	antigen41|Q5HEC4|CP000253.1|mhcii|seq890
antigen41|Q5HEC4|CP000253.1|mhcii|seq628	antigen41|Q5HEC4|CP000253.1|mhcii|seq443
antigen41|Q5HEC4|CP000253.1|mhcii|seq628	antigen41|Q5HEC4|CP000253.1|mhcii|seq891
antigen41|Q5HEC4|CP000253.1|mhcii|seq628	antigen41|Q5HEC4|CP000253.1|mhcii|seq444
antigen41|Q5HEC4|CP000253.1|mhcii|seq756	antigen41|Q5HEC4|CP000253.1|mhcii|seq756
antigen41|Q5HEC4|CP000253.1|mhcii|seq756	antigen41|Q5HEC4|CP000253.1|mhcii|seq757
antigen41|Q5HEC4|CP000253.1|mhcii|seq756	antigen41|Q5HEC4|CP000253.1|mhcii|seq758
antigen41|Q5HEC4|CP000253.1|mhcii|seq756	antigen41|Q5HEC4|CP000253.1|mhcii|seq407
antigen41|Q5HEC4|CP000253.1|mhcii|seq756	antigen41|Q5HEC4|CP000253.1|mhcii|seq1328
antigen41|Q5HEC4|CP000253.1|mhcii|seq756	antigen41|Q5HEC4|CP000253.1|mhcii|seq406
antigen41|Q5HEC4|CP000253.1|mhcii|seq756	antigen41|Q5HEC4|CP000253.1|mhcii|seq1327
antigen41|Q5HEC4|CP000253.1|mhcii|seq756	antigen41|Q5HEC4|CP000253.1|mhcii|seq408
antigen41|Q5HEC4|CP000253.1|mhcii|seq756	antigen41|Q5HEC4|CP000253.1|mhcii|seq1329
antigen41|Q5HEC4|CP000253.1|mhcii|seq213	antigen41|Q5HEC4|CP000253.1|mhcii|seq213
antigen41|Q5HEC4|CP000253.1|mhcii|seq150	antigen41|Q5HEC4|CP000253.1|mhcii|seq150
antigen41|Q5HEC4|CP000253.1|mhcii|seq150	antigen41|Q5HEC4|CP000253.1|mhcii|seq149
