antigen26|Q5HHQ3|BX571857.1|mhcii|seq2906	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2906
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2058	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2061
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2058	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2190
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2058	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2191
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2058	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2192
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2058	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2608
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2058	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2193
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2058	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2609
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2058	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2194
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2058	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2610
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2058	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2195
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2058	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2611
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2058	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1044
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2058	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2196
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2058	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2612
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2058	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1045
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2058	antigen26|Q5HHQ3|BX571857.1|mhcii|seq278
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2058	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1046
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2058	antigen26|Q5HHQ3|BX571857.1|mhcii|seq279
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2058	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1047
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2058	antigen26|Q5HHQ3|BX571857.1|mhcii|seq280
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2058	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1048
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2058	antigen26|Q5HHQ3|BX571857.1|mhcii|seq281
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2058	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1049
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2058	antigen26|Q5HHQ3|BX571857.1|mhcii|seq282
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2058	antigen26|Q5HHQ3|BX571857.1|mhcii|seq283
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2058	antigen26|Q5HHQ3|BX571857.1|mhcii|seq284
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2058	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2420
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2058	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2418
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2058	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2419
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2122	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2122
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2122	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2123
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2922	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2922
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2922	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2921
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3658	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3658
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3658	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3657
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3658	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1264
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3658	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3660
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3658	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1265
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3658	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3661
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3658	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1266
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3658	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3662
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3658	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3372
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3658	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1262
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3658	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1263
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3658	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3659
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3658	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4020
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3658	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2362
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3658	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2363
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3658	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2364
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3658	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2365
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3658	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4018
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3658	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4017
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3658	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4019
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3976
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3977
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2574
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2575
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1010
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2080
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1014
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2081
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2082
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2083
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2084
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2085
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2086
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq459
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3979
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3980
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2576
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2577
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2578
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1011
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2579
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq500
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1012
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2580
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq501
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1013
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2581
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq502
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq503
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1015
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq504
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1016
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1017
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq155
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3599
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3540
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq632
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq156
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3600
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3541
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq633
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq157
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3601
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3542
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq634
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq158
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3602
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3543
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3978	antigen26|Q5HHQ3|BX571857.1|mhcii|seq635
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4202	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4202
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4202	antigen26|Q5HHQ3|BX571857.1|mhcii|seq961
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4202	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3876
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4202	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3877
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4202	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4198
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4202	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4199
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4202	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4200
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4202	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4201
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4202	antigen26|Q5HHQ3|BX571857.1|mhcii|seq880
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4202	antigen26|Q5HHQ3|BX571857.1|mhcii|seq881
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4202	antigen26|Q5HHQ3|BX571857.1|mhcii|seq882
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4202	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1304
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4202	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1305
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4202	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1306
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4202	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2266
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4202	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2267
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4202	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2268
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4202	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2812
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4202	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2269
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4202	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2685
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4202	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2813
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4202	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2270
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4202	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2686
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4202	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2814
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4202	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2687
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4202	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2815
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4202	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2688
antigen26|Q5HHQ3|BX571857.1|mhcii|seq331	antigen26|Q5HHQ3|BX571857.1|mhcii|seq331
antigen26|Q5HHQ3|BX571857.1|mhcii|seq811	antigen26|Q5HHQ3|BX571857.1|mhcii|seq811
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1067	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1067
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1067	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3613
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1451	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1451
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1451	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3392
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1451	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1449
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1451	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3390
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1451	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1450
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1451	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3391
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1451	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1452
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1451	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3393
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1451	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1453
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1451	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3394
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2347	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2347
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2347	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2348
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2347	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2346
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2347	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3192
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2347	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3193
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2411	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2411
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2411	antigen26|Q5HHQ3|BX571857.1|mhcii|seq930
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2411	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2408
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2411	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2409
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2411	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2410
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2411	antigen26|Q5HHQ3|BX571857.1|mhcii|seq652
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2411	antigen26|Q5HHQ3|BX571857.1|mhcii|seq653
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2411	antigen26|Q5HHQ3|BX571857.1|mhcii|seq654
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2411	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1886
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2411	antigen26|Q5HHQ3|BX571857.1|mhcii|seq319
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2411	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3571
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2411	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1887
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2411	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1888
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2891	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2891
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2891	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2892
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2891	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2893
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3403	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3403
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3403	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1943
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3403	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1942
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3403	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1944
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3403	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1946
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3403	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1913
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3403	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3404
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3403	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1912
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3403	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1945
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3403	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1914
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3403	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3405
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3403	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1915
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3403	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3406
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3403	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1916
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3403	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3407
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3723	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3723
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3723	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3362
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3723	antigen26|Q5HHQ3|BX571857.1|mhcii|seq981
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3723	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3720
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3723	antigen26|Q5HHQ3|BX571857.1|mhcii|seq978
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3723	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3359
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3723	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4040
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3723	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3724
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3723	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3363
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3723	antigen26|Q5HHQ3|BX571857.1|mhcii|seq982
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3723	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3725
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3723	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3364
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3723	antigen26|Q5HHQ3|BX571857.1|mhcii|seq983
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3883	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3883
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3883	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2467
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3883	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3882
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3883	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3058
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3883	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3510
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3883	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1432
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3883	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1433
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4107	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4107
antigen26|Q5HHQ3|BX571857.1|mhcii|seq396	antigen26|Q5HHQ3|BX571857.1|mhcii|seq396
antigen26|Q5HHQ3|BX571857.1|mhcii|seq396	antigen26|Q5HHQ3|BX571857.1|mhcii|seq899
antigen26|Q5HHQ3|BX571857.1|mhcii|seq396	antigen26|Q5HHQ3|BX571857.1|mhcii|seq900
antigen26|Q5HHQ3|BX571857.1|mhcii|seq396	antigen26|Q5HHQ3|BX571857.1|mhcii|seq901
antigen26|Q5HHQ3|BX571857.1|mhcii|seq396	antigen26|Q5HHQ3|BX571857.1|mhcii|seq393
antigen26|Q5HHQ3|BX571857.1|mhcii|seq396	antigen26|Q5HHQ3|BX571857.1|mhcii|seq394
antigen26|Q5HHQ3|BX571857.1|mhcii|seq396	antigen26|Q5HHQ3|BX571857.1|mhcii|seq395
antigen26|Q5HHQ3|BX571857.1|mhcii|seq396	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2923
antigen26|Q5HHQ3|BX571857.1|mhcii|seq396	antigen26|Q5HHQ3|BX571857.1|mhcii|seq397
antigen26|Q5HHQ3|BX571857.1|mhcii|seq396	antigen26|Q5HHQ3|BX571857.1|mhcii|seq398
antigen26|Q5HHQ3|BX571857.1|mhcii|seq396	antigen26|Q5HHQ3|BX571857.1|mhcii|seq399
antigen26|Q5HHQ3|BX571857.1|mhcii|seq396	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3825
antigen26|Q5HHQ3|BX571857.1|mhcii|seq396	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2706
antigen26|Q5HHQ3|BX571857.1|mhcii|seq396	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3826
antigen26|Q5HHQ3|BX571857.1|mhcii|seq396	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2707
antigen26|Q5HHQ3|BX571857.1|mhcii|seq396	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3827
antigen26|Q5HHQ3|BX571857.1|mhcii|seq396	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2708
antigen26|Q5HHQ3|BX571857.1|mhcii|seq396	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3828
antigen26|Q5HHQ3|BX571857.1|mhcii|seq396	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2709
antigen26|Q5HHQ3|BX571857.1|mhcii|seq396	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3829
antigen26|Q5HHQ3|BX571857.1|mhcii|seq396	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2710
antigen26|Q5HHQ3|BX571857.1|mhcii|seq396	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3830
antigen26|Q5HHQ3|BX571857.1|mhcii|seq396	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4152
antigen26|Q5HHQ3|BX571857.1|mhcii|seq396	antigen26|Q5HHQ3|BX571857.1|mhcii|seq217
antigen26|Q5HHQ3|BX571857.1|mhcii|seq396	antigen26|Q5HHQ3|BX571857.1|mhcii|seq218
