antigen129|P63980|CP002114.3|mhcii|seq1	antigen129|P63980|CP002114.3|mhcii|seq1
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq4880
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq3345
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq4881
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq3346
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq5362
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq5842
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq5363
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq5843
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq1044
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq1716
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq5364
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq5844
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq1717
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq5365
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq5845
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq1718
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq5366
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq5846
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq1719
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq5367
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq5847
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq1720
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq1721
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq5980
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq5981
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq5982
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq6112
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq4070
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq4071
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq4073
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq4074
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq4075
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq6509
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq6510
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq6511
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq6512
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq6513
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq6514
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq1715
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq1276
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq5360
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq1277
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq5361
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq1278
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq1279
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq3007
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq1280
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq3008
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq4992
antigen129|P63980|CP002114.3|mhcii|seq4072	antigen129|P63980|CP002114.3|mhcii|seq6515
antigen129|P63980|CP002114.3|mhcii|seq5032	antigen129|P63980|CP002114.3|mhcii|seq5032
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq5832
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq5827
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq5828
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq5829
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq3206
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq5830
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq3207
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq3687
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq5831
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq3208
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq3688
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq1385
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq3209
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq3689
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq1386
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq3210
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq3690
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq1387
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq3211
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq3691
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq1388
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq3692
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq1389
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq654
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq4654
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq4655
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq4656
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq1521
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq1522
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq1523
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq1971
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq1524
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq1972
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq1973
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq1974
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq1975
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq1624
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq1656
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq1976
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq1625
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq1657
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq1626
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq1658
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq1627
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq1659
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq1628
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq1660
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq2940
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq1629
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq1661
antigen129|P63980|CP002114.3|mhcii|seq5832	antigen129|P63980|CP002114.3|mhcii|seq2941
antigen129|P63980|CP002114.3|mhcii|seq2409	antigen129|P63980|CP002114.3|mhcii|seq2409
antigen129|P63980|CP002114.3|mhcii|seq2409	antigen129|P63980|CP002114.3|mhcii|seq2405
antigen129|P63980|CP002114.3|mhcii|seq2409	antigen129|P63980|CP002114.3|mhcii|seq2406
antigen129|P63980|CP002114.3|mhcii|seq2409	antigen129|P63980|CP002114.3|mhcii|seq2407
antigen129|P63980|CP002114.3|mhcii|seq2409	antigen129|P63980|CP002114.3|mhcii|seq2408
antigen129|P63980|CP002114.3|mhcii|seq2409	antigen129|P63980|CP002114.3|mhcii|seq6792
antigen129|P63980|CP002114.3|mhcii|seq2409	antigen129|P63980|CP002114.3|mhcii|seq6793
antigen129|P63980|CP002114.3|mhcii|seq2409	antigen129|P63980|CP002114.3|mhcii|seq2410
antigen129|P63980|CP002114.3|mhcii|seq2409	antigen129|P63980|CP002114.3|mhcii|seq6794
antigen129|P63980|CP002114.3|mhcii|seq2409	antigen129|P63980|CP002114.3|mhcii|seq2411
antigen129|P63980|CP002114.3|mhcii|seq2409	antigen129|P63980|CP002114.3|mhcii|seq6795
antigen129|P63980|CP002114.3|mhcii|seq2409	antigen129|P63980|CP002114.3|mhcii|seq6796
antigen129|P63980|CP002114.3|mhcii|seq2409	antigen129|P63980|CP002114.3|mhcii|seq6797
antigen129|P63980|CP002114.3|mhcii|seq2409	antigen129|P63980|CP002114.3|mhcii|seq6798
antigen129|P63980|CP002114.3|mhcii|seq2409	antigen129|P63980|CP002114.3|mhcii|seq3251
antigen129|P63980|CP002114.3|mhcii|seq2409	antigen129|P63980|CP002114.3|mhcii|seq3252
antigen129|P63980|CP002114.3|mhcii|seq2409	antigen129|P63980|CP002114.3|mhcii|seq3253
antigen129|P63980|CP002114.3|mhcii|seq2409	antigen129|P63980|CP002114.3|mhcii|seq3861
antigen129|P63980|CP002114.3|mhcii|seq2409	antigen129|P63980|CP002114.3|mhcii|seq3254
antigen129|P63980|CP002114.3|mhcii|seq2409	antigen129|P63980|CP002114.3|mhcii|seq3862
antigen129|P63980|CP002114.3|mhcii|seq2409	antigen129|P63980|CP002114.3|mhcii|seq3255
antigen129|P63980|CP002114.3|mhcii|seq2409	antigen129|P63980|CP002114.3|mhcii|seq3863
antigen129|P63980|CP002114.3|mhcii|seq2409	antigen129|P63980|CP002114.3|mhcii|seq3256
antigen129|P63980|CP002114.3|mhcii|seq2409	antigen129|P63980|CP002114.3|mhcii|seq3864
antigen129|P63980|CP002114.3|mhcii|seq2409	antigen129|P63980|CP002114.3|mhcii|seq3865
antigen129|P63980|CP002114.3|mhcii|seq2409	antigen129|P63980|CP002114.3|mhcii|seq858
antigen129|P63980|CP002114.3|mhcii|seq2409	antigen129|P63980|CP002114.3|mhcii|seq3866
antigen129|P63980|CP002114.3|mhcii|seq2409	antigen129|P63980|CP002114.3|mhcii|seq4410
antigen129|P63980|CP002114.3|mhcii|seq2409	antigen129|P63980|CP002114.3|mhcii|seq859
antigen129|P63980|CP002114.3|mhcii|seq2409	antigen129|P63980|CP002114.3|mhcii|seq3867
antigen129|P63980|CP002114.3|mhcii|seq2409	antigen129|P63980|CP002114.3|mhcii|seq4411
antigen129|P63980|CP002114.3|mhcii|seq2409	antigen129|P63980|CP002114.3|mhcii|seq860
antigen129|P63980|CP002114.3|mhcii|seq2409	antigen129|P63980|CP002114.3|mhcii|seq4412
antigen129|P63980|CP002114.3|mhcii|seq2409	antigen129|P63980|CP002114.3|mhcii|seq861
antigen129|P63980|CP002114.3|mhcii|seq2409	antigen129|P63980|CP002114.3|mhcii|seq4413
antigen129|P63980|CP002114.3|mhcii|seq2409	antigen129|P63980|CP002114.3|mhcii|seq862
antigen129|P63980|CP002114.3|mhcii|seq2409	antigen129|P63980|CP002114.3|mhcii|seq4414
antigen129|P63980|CP002114.3|mhcii|seq2409	antigen129|P63980|CP002114.3|mhcii|seq4415
antigen129|P63980|CP002114.3|mhcii|seq2409	antigen129|P63980|CP002114.3|mhcii|seq4416
antigen129|P63980|CP002114.3|mhcii|seq2569	antigen129|P63980|CP002114.3|mhcii|seq2569
antigen129|P63980|CP002114.3|mhcii|seq2569	antigen129|P63980|CP002114.3|mhcii|seq1606
antigen129|P63980|CP002114.3|mhcii|seq2569	antigen129|P63980|CP002114.3|mhcii|seq2566
antigen129|P63980|CP002114.3|mhcii|seq2569	antigen129|P63980|CP002114.3|mhcii|seq1607
antigen129|P63980|CP002114.3|mhcii|seq2569	antigen129|P63980|CP002114.3|mhcii|seq2567
antigen129|P63980|CP002114.3|mhcii|seq2569	antigen129|P63980|CP002114.3|mhcii|seq1608
antigen129|P63980|CP002114.3|mhcii|seq2569	antigen129|P63980|CP002114.3|mhcii|seq2568
antigen129|P63980|CP002114.3|mhcii|seq2569	antigen129|P63980|CP002114.3|mhcii|seq2570
antigen129|P63980|CP002114.3|mhcii|seq2569	antigen129|P63980|CP002114.3|mhcii|seq2571
antigen129|P63980|CP002114.3|mhcii|seq2569	antigen129|P63980|CP002114.3|mhcii|seq2476
antigen129|P63980|CP002114.3|mhcii|seq2569	antigen129|P63980|CP002114.3|mhcii|seq2572
antigen129|P63980|CP002114.3|mhcii|seq2569	antigen129|P63980|CP002114.3|mhcii|seq2573
antigen129|P63980|CP002114.3|mhcii|seq2569	antigen129|P63980|CP002114.3|mhcii|seq2766
antigen129|P63980|CP002114.3|mhcii|seq2569	antigen129|P63980|CP002114.3|mhcii|seq5463
antigen129|P63980|CP002114.3|mhcii|seq2569	antigen129|P63980|CP002114.3|mhcii|seq2767
antigen129|P63980|CP002114.3|mhcii|seq2569	antigen129|P63980|CP002114.3|mhcii|seq5464
antigen129|P63980|CP002114.3|mhcii|seq2569	antigen129|P63980|CP002114.3|mhcii|seq2768
antigen129|P63980|CP002114.3|mhcii|seq2569	antigen129|P63980|CP002114.3|mhcii|seq5465
antigen129|P63980|CP002114.3|mhcii|seq2569	antigen129|P63980|CP002114.3|mhcii|seq542
antigen129|P63980|CP002114.3|mhcii|seq2569	antigen129|P63980|CP002114.3|mhcii|seq543
antigen129|P63980|CP002114.3|mhcii|seq2697	antigen129|P63980|CP002114.3|mhcii|seq2697
antigen129|P63980|CP002114.3|mhcii|seq2697	antigen129|P63980|CP002114.3|mhcii|seq2693
antigen129|P63980|CP002114.3|mhcii|seq2697	antigen129|P63980|CP002114.3|mhcii|seq2694
antigen129|P63980|CP002114.3|mhcii|seq2697	antigen129|P63980|CP002114.3|mhcii|seq2695
antigen129|P63980|CP002114.3|mhcii|seq2697	antigen129|P63980|CP002114.3|mhcii|seq2696
antigen129|P63980|CP002114.3|mhcii|seq2697	antigen129|P63980|CP002114.3|mhcii|seq2698
antigen129|P63980|CP002114.3|mhcii|seq2697	antigen129|P63980|CP002114.3|mhcii|seq2699
antigen129|P63980|CP002114.3|mhcii|seq2697	antigen129|P63980|CP002114.3|mhcii|seq2700
antigen129|P63980|CP002114.3|mhcii|seq2697	antigen129|P63980|CP002114.3|mhcii|seq1293
antigen129|P63980|CP002114.3|mhcii|seq2697	antigen129|P63980|CP002114.3|mhcii|seq1396
antigen129|P63980|CP002114.3|mhcii|seq2697	antigen129|P63980|CP002114.3|mhcii|seq1397
antigen129|P63980|CP002114.3|mhcii|seq2697	antigen129|P63980|CP002114.3|mhcii|seq4213
antigen129|P63980|CP002114.3|mhcii|seq2697	antigen129|P63980|CP002114.3|mhcii|seq6020
antigen129|P63980|CP002114.3|mhcii|seq2697	antigen129|P63980|CP002114.3|mhcii|seq1398
antigen129|P63980|CP002114.3|mhcii|seq2697	antigen129|P63980|CP002114.3|mhcii|seq3158
antigen129|P63980|CP002114.3|mhcii|seq2697	antigen129|P63980|CP002114.3|mhcii|seq4214
antigen129|P63980|CP002114.3|mhcii|seq2697	antigen129|P63980|CP002114.3|mhcii|seq6021
antigen129|P63980|CP002114.3|mhcii|seq2697	antigen129|P63980|CP002114.3|mhcii|seq1399
antigen129|P63980|CP002114.3|mhcii|seq2697	antigen129|P63980|CP002114.3|mhcii|seq3159
antigen129|P63980|CP002114.3|mhcii|seq2697	antigen129|P63980|CP002114.3|mhcii|seq4215
antigen129|P63980|CP002114.3|mhcii|seq2697	antigen129|P63980|CP002114.3|mhcii|seq6022
antigen129|P63980|CP002114.3|mhcii|seq2697	antigen129|P63980|CP002114.3|mhcii|seq1400
antigen129|P63980|CP002114.3|mhcii|seq2697	antigen129|P63980|CP002114.3|mhcii|seq3160
antigen129|P63980|CP002114.3|mhcii|seq2697	antigen129|P63980|CP002114.3|mhcii|seq4184
antigen129|P63980|CP002114.3|mhcii|seq2697	antigen129|P63980|CP002114.3|mhcii|seq4216
antigen129|P63980|CP002114.3|mhcii|seq2697	antigen129|P63980|CP002114.3|mhcii|seq6023
antigen129|P63980|CP002114.3|mhcii|seq2697	antigen129|P63980|CP002114.3|mhcii|seq1401
antigen129|P63980|CP002114.3|mhcii|seq2697	antigen129|P63980|CP002114.3|mhcii|seq3161
antigen129|P63980|CP002114.3|mhcii|seq2697	antigen129|P63980|CP002114.3|mhcii|seq4185
antigen129|P63980|CP002114.3|mhcii|seq2697	antigen129|P63980|CP002114.3|mhcii|seq4217
antigen129|P63980|CP002114.3|mhcii|seq2697	antigen129|P63980|CP002114.3|mhcii|seq6024
antigen129|P63980|CP002114.3|mhcii|seq2697	antigen129|P63980|CP002114.3|mhcii|seq1402
antigen129|P63980|CP002114.3|mhcii|seq2697	antigen129|P63980|CP002114.3|mhcii|seq4186
antigen129|P63980|CP002114.3|mhcii|seq2697	antigen129|P63980|CP002114.3|mhcii|seq4187
antigen129|P63980|CP002114.3|mhcii|seq2697	antigen129|P63980|CP002114.3|mhcii|seq4188
antigen129|P63980|CP002114.3|mhcii|seq2697	antigen129|P63980|CP002114.3|mhcii|seq4189
antigen129|P63980|CP002114.3|mhcii|seq2697	antigen129|P63980|CP002114.3|mhcii|seq4190
antigen129|P63980|CP002114.3|mhcii|seq2697	antigen129|P63980|CP002114.3|mhcii|seq4191
antigen129|P63980|CP002114.3|mhcii|seq3529	antigen129|P63980|CP002114.3|mhcii|seq3529
antigen129|P63980|CP002114.3|mhcii|seq3529	antigen129|P63980|CP002114.3|mhcii|seq3528
antigen129|P63980|CP002114.3|mhcii|seq3529	antigen129|P63980|CP002114.3|mhcii|seq716
antigen129|P63980|CP002114.3|mhcii|seq3529	antigen129|P63980|CP002114.3|mhcii|seq715
antigen129|P63980|CP002114.3|mhcii|seq3529	antigen129|P63980|CP002114.3|mhcii|seq6445
antigen129|P63980|CP002114.3|mhcii|seq3529	antigen129|P63980|CP002114.3|mhcii|seq4552
antigen129|P63980|CP002114.3|mhcii|seq3529	antigen129|P63980|CP002114.3|mhcii|seq6444
antigen129|P63980|CP002114.3|mhcii|seq4297	antigen129|P63980|CP002114.3|mhcii|seq4297
antigen129|P63980|CP002114.3|mhcii|seq4777	antigen129|P63980|CP002114.3|mhcii|seq4777
antigen129|P63980|CP002114.3|mhcii|seq5353	antigen129|P63980|CP002114.3|mhcii|seq5353
antigen129|P63980|CP002114.3|mhcii|seq2397	antigen129|P63980|CP002114.3|mhcii|seq2397
antigen129|P63980|CP002114.3|mhcii|seq2397	antigen129|P63980|CP002114.3|mhcii|seq2398
antigen129|P63980|CP002114.3|mhcii|seq4477	antigen129|P63980|CP002114.3|mhcii|seq4477
antigen129|P63980|CP002114.3|mhcii|seq4477	antigen129|P63980|CP002114.3|mhcii|seq4478
antigen129|P63980|CP002114.3|mhcii|seq520	antigen129|P63980|CP002114.3|mhcii|seq520
antigen129|P63980|CP002114.3|mhcii|seq1032	antigen129|P63980|CP002114.3|mhcii|seq1032
antigen129|P63980|CP002114.3|mhcii|seq1032	antigen129|P63980|CP002114.3|mhcii|seq3619
antigen129|P63980|CP002114.3|mhcii|seq1032	antigen129|P63980|CP002114.3|mhcii|seq3620
antigen129|P63980|CP002114.3|mhcii|seq1032	antigen129|P63980|CP002114.3|mhcii|seq3621
antigen129|P63980|CP002114.3|mhcii|seq1032	antigen129|P63980|CP002114.3|mhcii|seq1030
antigen129|P63980|CP002114.3|mhcii|seq1032	antigen129|P63980|CP002114.3|mhcii|seq1031
antigen129|P63980|CP002114.3|mhcii|seq1032	antigen129|P63980|CP002114.3|mhcii|seq1035
antigen129|P63980|CP002114.3|mhcii|seq1032	antigen129|P63980|CP002114.3|mhcii|seq1033
antigen129|P63980|CP002114.3|mhcii|seq1032	antigen129|P63980|CP002114.3|mhcii|seq1034
antigen129|P63980|CP002114.3|mhcii|seq1032	antigen129|P63980|CP002114.3|mhcii|seq1036
antigen129|P63980|CP002114.3|mhcii|seq1032	antigen129|P63980|CP002114.3|mhcii|seq1037
antigen129|P63980|CP002114.3|mhcii|seq1032	antigen129|P63980|CP002114.3|mhcii|seq1038
antigen129|P63980|CP002114.3|mhcii|seq1032	antigen129|P63980|CP002114.3|mhcii|seq5968
antigen129|P63980|CP002114.3|mhcii|seq1032	antigen129|P63980|CP002114.3|mhcii|seq5969
antigen129|P63980|CP002114.3|mhcii|seq1032	antigen129|P63980|CP002114.3|mhcii|seq925
antigen129|P63980|CP002114.3|mhcii|seq1032	antigen129|P63980|CP002114.3|mhcii|seq926
antigen129|P63980|CP002114.3|mhcii|seq1480	antigen129|P63980|CP002114.3|mhcii|seq1480
antigen129|P63980|CP002114.3|mhcii|seq2248	antigen129|P63980|CP002114.3|mhcii|seq2248
antigen129|P63980|CP002114.3|mhcii|seq2248	antigen129|P63980|CP002114.3|mhcii|seq2247
antigen129|P63980|CP002114.3|mhcii|seq2248	antigen129|P63980|CP002114.3|mhcii|seq5609
antigen129|P63980|CP002114.3|mhcii|seq2248	antigen129|P63980|CP002114.3|mhcii|seq5608
antigen129|P63980|CP002114.3|mhcii|seq2504	antigen129|P63980|CP002114.3|mhcii|seq2504
antigen129|P63980|CP002114.3|mhcii|seq2504	antigen129|P63980|CP002114.3|mhcii|seq5446
antigen129|P63980|CP002114.3|mhcii|seq2504	antigen129|P63980|CP002114.3|mhcii|seq2502
antigen129|P63980|CP002114.3|mhcii|seq2504	antigen129|P63980|CP002114.3|mhcii|seq2503
antigen129|P63980|CP002114.3|mhcii|seq2504	antigen129|P63980|CP002114.3|mhcii|seq5445
antigen129|P63980|CP002114.3|mhcii|seq2504	antigen129|P63980|CP002114.3|mhcii|seq2277
antigen129|P63980|CP002114.3|mhcii|seq2504	antigen129|P63980|CP002114.3|mhcii|seq2278
antigen129|P63980|CP002114.3|mhcii|seq2504	antigen129|P63980|CP002114.3|mhcii|seq2279
antigen129|P63980|CP002114.3|mhcii|seq2504	antigen129|P63980|CP002114.3|mhcii|seq5728
antigen129|P63980|CP002114.3|mhcii|seq1390	antigen129|P63980|CP002114.3|mhcii|seq1390
antigen129|P63980|CP002114.3|mhcii|seq1646	antigen129|P63980|CP002114.3|mhcii|seq1646
antigen129|P63980|CP002114.3|mhcii|seq1646	antigen129|P63980|CP002114.3|mhcii|seq1645
antigen129|P63980|CP002114.3|mhcii|seq1646	antigen129|P63980|CP002114.3|mhcii|seq3512
antigen129|P63980|CP002114.3|mhcii|seq2382	antigen129|P63980|CP002114.3|mhcii|seq2382
antigen129|P63980|CP002114.3|mhcii|seq2382	antigen129|P63980|CP002114.3|mhcii|seq2383
antigen129|P63980|CP002114.3|mhcii|seq2734	antigen129|P63980|CP002114.3|mhcii|seq2734
antigen129|P63980|CP002114.3|mhcii|seq2734	antigen129|P63980|CP002114.3|mhcii|seq2793
antigen129|P63980|CP002114.3|mhcii|seq2734	antigen129|P63980|CP002114.3|mhcii|seq5475
antigen129|P63980|CP002114.3|mhcii|seq2734	antigen129|P63980|CP002114.3|mhcii|seq2792
antigen129|P63980|CP002114.3|mhcii|seq2734	antigen129|P63980|CP002114.3|mhcii|seq2794
antigen129|P63980|CP002114.3|mhcii|seq2734	antigen129|P63980|CP002114.3|mhcii|seq5476
