antigen14|A5IRD0|CP000253.1|mhcii|seq6120	antigen14|A5IRD0|CP000253.1|mhcii|seq6120
antigen14|A5IRD0|CP000253.1|mhcii|seq4034	antigen14|A5IRD0|CP000253.1|mhcii|seq6310
antigen14|A5IRD0|CP000253.1|mhcii|seq4034	antigen14|A5IRD0|CP000253.1|mhcii|seq7430
antigen14|A5IRD0|CP000253.1|mhcii|seq4034	antigen14|A5IRD0|CP000253.1|mhcii|seq6857
antigen14|A5IRD0|CP000253.1|mhcii|seq4034	antigen14|A5IRD0|CP000253.1|mhcii|seq6858
antigen14|A5IRD0|CP000253.1|mhcii|seq4034	antigen14|A5IRD0|CP000253.1|mhcii|seq10892
antigen14|A5IRD0|CP000253.1|mhcii|seq4034	antigen14|A5IRD0|CP000253.1|mhcii|seq10893
antigen14|A5IRD0|CP000253.1|mhcii|seq4034	antigen14|A5IRD0|CP000253.1|mhcii|seq10894
antigen14|A5IRD0|CP000253.1|mhcii|seq4034	antigen14|A5IRD0|CP000253.1|mhcii|seq10997
antigen14|A5IRD0|CP000253.1|mhcii|seq4034	antigen14|A5IRD0|CP000253.1|mhcii|seq8055
antigen14|A5IRD0|CP000253.1|mhcii|seq4034	antigen14|A5IRD0|CP000253.1|mhcii|seq6456
antigen14|A5IRD0|CP000253.1|mhcii|seq4034	antigen14|A5IRD0|CP000253.1|mhcii|seq8056
antigen14|A5IRD0|CP000253.1|mhcii|seq4034	antigen14|A5IRD0|CP000253.1|mhcii|seq6457
antigen14|A5IRD0|CP000253.1|mhcii|seq4034	antigen14|A5IRD0|CP000253.1|mhcii|seq8057
antigen14|A5IRD0|CP000253.1|mhcii|seq4034	antigen14|A5IRD0|CP000253.1|mhcii|seq9306
antigen14|A5IRD0|CP000253.1|mhcii|seq4034	antigen14|A5IRD0|CP000253.1|mhcii|seq9307
antigen14|A5IRD0|CP000253.1|mhcii|seq4034	antigen14|A5IRD0|CP000253.1|mhcii|seq9308
antigen14|A5IRD0|CP000253.1|mhcii|seq4034	antigen14|A5IRD0|CP000253.1|mhcii|seq4029
antigen14|A5IRD0|CP000253.1|mhcii|seq4034	antigen14|A5IRD0|CP000253.1|mhcii|seq9309
antigen14|A5IRD0|CP000253.1|mhcii|seq4034	antigen14|A5IRD0|CP000253.1|mhcii|seq4030
antigen14|A5IRD0|CP000253.1|mhcii|seq4034	antigen14|A5IRD0|CP000253.1|mhcii|seq4031
antigen14|A5IRD0|CP000253.1|mhcii|seq4034	antigen14|A5IRD0|CP000253.1|mhcii|seq4032
antigen14|A5IRD0|CP000253.1|mhcii|seq4034	antigen14|A5IRD0|CP000253.1|mhcii|seq5920
antigen14|A5IRD0|CP000253.1|mhcii|seq4994	antigen14|A5IRD0|CP000253.1|mhcii|seq4994
antigen14|A5IRD0|CP000253.1|mhcii|seq4994	antigen14|A5IRD0|CP000253.1|mhcii|seq4993
antigen14|A5IRD0|CP000253.1|mhcii|seq4994	antigen14|A5IRD0|CP000253.1|mhcii|seq8577
antigen14|A5IRD0|CP000253.1|mhcii|seq4994	antigen14|A5IRD0|CP000253.1|mhcii|seq8578
antigen14|A5IRD0|CP000253.1|mhcii|seq4994	antigen14|A5IRD0|CP000253.1|mhcii|seq6467
antigen14|A5IRD0|CP000253.1|mhcii|seq4994	antigen14|A5IRD0|CP000253.1|mhcii|seq6468
antigen14|A5IRD0|CP000253.1|mhcii|seq4994	antigen14|A5IRD0|CP000253.1|mhcii|seq6469
antigen14|A5IRD0|CP000253.1|mhcii|seq4994	antigen14|A5IRD0|CP000253.1|mhcii|seq11717
antigen14|A5IRD0|CP000253.1|mhcii|seq4994	antigen14|A5IRD0|CP000253.1|mhcii|seq6470
antigen14|A5IRD0|CP000253.1|mhcii|seq4994	antigen14|A5IRD0|CP000253.1|mhcii|seq6662
antigen14|A5IRD0|CP000253.1|mhcii|seq4994	antigen14|A5IRD0|CP000253.1|mhcii|seq11718
antigen14|A5IRD0|CP000253.1|mhcii|seq4994	antigen14|A5IRD0|CP000253.1|mhcii|seq6471
antigen14|A5IRD0|CP000253.1|mhcii|seq4994	antigen14|A5IRD0|CP000253.1|mhcii|seq6663
antigen14|A5IRD0|CP000253.1|mhcii|seq4994	antigen14|A5IRD0|CP000253.1|mhcii|seq11719
antigen14|A5IRD0|CP000253.1|mhcii|seq4994	antigen14|A5IRD0|CP000253.1|mhcii|seq6472
antigen14|A5IRD0|CP000253.1|mhcii|seq4994	antigen14|A5IRD0|CP000253.1|mhcii|seq6664
antigen14|A5IRD0|CP000253.1|mhcii|seq4994	antigen14|A5IRD0|CP000253.1|mhcii|seq11720
antigen14|A5IRD0|CP000253.1|mhcii|seq4994	antigen14|A5IRD0|CP000253.1|mhcii|seq6665
antigen14|A5IRD0|CP000253.1|mhcii|seq4994	antigen14|A5IRD0|CP000253.1|mhcii|seq11721
antigen14|A5IRD0|CP000253.1|mhcii|seq4994	antigen14|A5IRD0|CP000253.1|mhcii|seq266
antigen14|A5IRD0|CP000253.1|mhcii|seq4994	antigen14|A5IRD0|CP000253.1|mhcii|seq6666
antigen14|A5IRD0|CP000253.1|mhcii|seq4994	antigen14|A5IRD0|CP000253.1|mhcii|seq11722
antigen14|A5IRD0|CP000253.1|mhcii|seq4994	antigen14|A5IRD0|CP000253.1|mhcii|seq267
antigen14|A5IRD0|CP000253.1|mhcii|seq4994	antigen14|A5IRD0|CP000253.1|mhcii|seq6667
antigen14|A5IRD0|CP000253.1|mhcii|seq4994	antigen14|A5IRD0|CP000253.1|mhcii|seq268
antigen14|A5IRD0|CP000253.1|mhcii|seq4994	antigen14|A5IRD0|CP000253.1|mhcii|seq269
antigen14|A5IRD0|CP000253.1|mhcii|seq4994	antigen14|A5IRD0|CP000253.1|mhcii|seq270
antigen14|A5IRD0|CP000253.1|mhcii|seq4994	antigen14|A5IRD0|CP000253.1|mhcii|seq9649
antigen14|A5IRD0|CP000253.1|mhcii|seq4994	antigen14|A5IRD0|CP000253.1|mhcii|seq9650
antigen14|A5IRD0|CP000253.1|mhcii|seq4994	antigen14|A5IRD0|CP000253.1|mhcii|seq9651
antigen14|A5IRD0|CP000253.1|mhcii|seq4994	antigen14|A5IRD0|CP000253.1|mhcii|seq9652
antigen14|A5IRD0|CP000253.1|mhcii|seq4994	antigen14|A5IRD0|CP000253.1|mhcii|seq9653
antigen14|A5IRD0|CP000253.1|mhcii|seq4994	antigen14|A5IRD0|CP000253.1|mhcii|seq9654
antigen14|A5IRD0|CP000253.1|mhcii|seq4994	antigen14|A5IRD0|CP000253.1|mhcii|seq4989
antigen14|A5IRD0|CP000253.1|mhcii|seq4994	antigen14|A5IRD0|CP000253.1|mhcii|seq8573
antigen14|A5IRD0|CP000253.1|mhcii|seq4994	antigen14|A5IRD0|CP000253.1|mhcii|seq4990
antigen14|A5IRD0|CP000253.1|mhcii|seq4994	antigen14|A5IRD0|CP000253.1|mhcii|seq8574
antigen14|A5IRD0|CP000253.1|mhcii|seq4994	antigen14|A5IRD0|CP000253.1|mhcii|seq4991
antigen14|A5IRD0|CP000253.1|mhcii|seq4994	antigen14|A5IRD0|CP000253.1|mhcii|seq8575
antigen14|A5IRD0|CP000253.1|mhcii|seq4994	antigen14|A5IRD0|CP000253.1|mhcii|seq4992
antigen14|A5IRD0|CP000253.1|mhcii|seq4994	antigen14|A5IRD0|CP000253.1|mhcii|seq8576
antigen14|A5IRD0|CP000253.1|mhcii|seq5122	antigen14|A5IRD0|CP000253.1|mhcii|seq5122
antigen14|A5IRD0|CP000253.1|mhcii|seq5122	antigen14|A5IRD0|CP000253.1|mhcii|seq9198
antigen14|A5IRD0|CP000253.1|mhcii|seq5122	antigen14|A5IRD0|CP000253.1|mhcii|seq5121
antigen14|A5IRD0|CP000253.1|mhcii|seq5122	antigen14|A5IRD0|CP000253.1|mhcii|seq9197
antigen14|A5IRD0|CP000253.1|mhcii|seq5122	antigen14|A5IRD0|CP000253.1|mhcii|seq5123
antigen14|A5IRD0|CP000253.1|mhcii|seq5122	antigen14|A5IRD0|CP000253.1|mhcii|seq8583
antigen14|A5IRD0|CP000253.1|mhcii|seq5122	antigen14|A5IRD0|CP000253.1|mhcii|seq8584
antigen14|A5IRD0|CP000253.1|mhcii|seq5122	antigen14|A5IRD0|CP000253.1|mhcii|seq8585
antigen14|A5IRD0|CP000253.1|mhcii|seq5122	antigen14|A5IRD0|CP000253.1|mhcii|seq8586
antigen14|A5IRD0|CP000253.1|mhcii|seq5122	antigen14|A5IRD0|CP000253.1|mhcii|seq8587
antigen14|A5IRD0|CP000253.1|mhcii|seq5122	antigen14|A5IRD0|CP000253.1|mhcii|seq8889
antigen14|A5IRD0|CP000253.1|mhcii|seq5122	antigen14|A5IRD0|CP000253.1|mhcii|seq8890
antigen14|A5IRD0|CP000253.1|mhcii|seq5122	antigen14|A5IRD0|CP000253.1|mhcii|seq8891
antigen14|A5IRD0|CP000253.1|mhcii|seq5122	antigen14|A5IRD0|CP000253.1|mhcii|seq8892
antigen14|A5IRD0|CP000253.1|mhcii|seq5122	antigen14|A5IRD0|CP000253.1|mhcii|seq6175
antigen14|A5IRD0|CP000253.1|mhcii|seq5474	antigen14|A5IRD0|CP000253.1|mhcii|seq5474
antigen14|A5IRD0|CP000253.1|mhcii|seq5474	antigen14|A5IRD0|CP000253.1|mhcii|seq5473
antigen14|A5IRD0|CP000253.1|mhcii|seq5474	antigen14|A5IRD0|CP000253.1|mhcii|seq5424
antigen14|A5IRD0|CP000253.1|mhcii|seq5474	antigen14|A5IRD0|CP000253.1|mhcii|seq6512
antigen14|A5IRD0|CP000253.1|mhcii|seq5474	antigen14|A5IRD0|CP000253.1|mhcii|seq5425
antigen14|A5IRD0|CP000253.1|mhcii|seq5474	antigen14|A5IRD0|CP000253.1|mhcii|seq6513
antigen14|A5IRD0|CP000253.1|mhcii|seq5474	antigen14|A5IRD0|CP000253.1|mhcii|seq882
antigen14|A5IRD0|CP000253.1|mhcii|seq5474	antigen14|A5IRD0|CP000253.1|mhcii|seq5426
antigen14|A5IRD0|CP000253.1|mhcii|seq5474	antigen14|A5IRD0|CP000253.1|mhcii|seq6514
antigen14|A5IRD0|CP000253.1|mhcii|seq5474	antigen14|A5IRD0|CP000253.1|mhcii|seq883
antigen14|A5IRD0|CP000253.1|mhcii|seq5474	antigen14|A5IRD0|CP000253.1|mhcii|seq5427
antigen14|A5IRD0|CP000253.1|mhcii|seq5474	antigen14|A5IRD0|CP000253.1|mhcii|seq6515
antigen14|A5IRD0|CP000253.1|mhcii|seq5474	antigen14|A5IRD0|CP000253.1|mhcii|seq884
antigen14|A5IRD0|CP000253.1|mhcii|seq5474	antigen14|A5IRD0|CP000253.1|mhcii|seq5428
antigen14|A5IRD0|CP000253.1|mhcii|seq5474	antigen14|A5IRD0|CP000253.1|mhcii|seq6516
antigen14|A5IRD0|CP000253.1|mhcii|seq5474	antigen14|A5IRD0|CP000253.1|mhcii|seq8788
antigen14|A5IRD0|CP000253.1|mhcii|seq5474	antigen14|A5IRD0|CP000253.1|mhcii|seq885
antigen14|A5IRD0|CP000253.1|mhcii|seq5474	antigen14|A5IRD0|CP000253.1|mhcii|seq5429
antigen14|A5IRD0|CP000253.1|mhcii|seq5474	antigen14|A5IRD0|CP000253.1|mhcii|seq6517
antigen14|A5IRD0|CP000253.1|mhcii|seq5474	antigen14|A5IRD0|CP000253.1|mhcii|seq8789
antigen14|A5IRD0|CP000253.1|mhcii|seq5474	antigen14|A5IRD0|CP000253.1|mhcii|seq886
antigen14|A5IRD0|CP000253.1|mhcii|seq5474	antigen14|A5IRD0|CP000253.1|mhcii|seq8790
antigen14|A5IRD0|CP000253.1|mhcii|seq5474	antigen14|A5IRD0|CP000253.1|mhcii|seq8791
antigen14|A5IRD0|CP000253.1|mhcii|seq5474	antigen14|A5IRD0|CP000253.1|mhcii|seq8792
antigen14|A5IRD0|CP000253.1|mhcii|seq5474	antigen14|A5IRD0|CP000253.1|mhcii|seq1017
antigen14|A5IRD0|CP000253.1|mhcii|seq5474	antigen14|A5IRD0|CP000253.1|mhcii|seq8793
antigen14|A5IRD0|CP000253.1|mhcii|seq5474	antigen14|A5IRD0|CP000253.1|mhcii|seq1018
antigen14|A5IRD0|CP000253.1|mhcii|seq5474	antigen14|A5IRD0|CP000253.1|mhcii|seq1019
antigen14|A5IRD0|CP000253.1|mhcii|seq5474	antigen14|A5IRD0|CP000253.1|mhcii|seq1020
antigen14|A5IRD0|CP000253.1|mhcii|seq5474	antigen14|A5IRD0|CP000253.1|mhcii|seq1021
antigen14|A5IRD0|CP000253.1|mhcii|seq5474	antigen14|A5IRD0|CP000253.1|mhcii|seq5469
antigen14|A5IRD0|CP000253.1|mhcii|seq5474	antigen14|A5IRD0|CP000253.1|mhcii|seq1022
antigen14|A5IRD0|CP000253.1|mhcii|seq5474	antigen14|A5IRD0|CP000253.1|mhcii|seq5470
antigen14|A5IRD0|CP000253.1|mhcii|seq5474	antigen14|A5IRD0|CP000253.1|mhcii|seq5471
antigen14|A5IRD0|CP000253.1|mhcii|seq5474	antigen14|A5IRD0|CP000253.1|mhcii|seq5472
antigen14|A5IRD0|CP000253.1|mhcii|seq5986	antigen14|A5IRD0|CP000253.1|mhcii|seq5986
antigen14|A5IRD0|CP000253.1|mhcii|seq6210	antigen14|A5IRD0|CP000253.1|mhcii|seq6210
antigen14|A5IRD0|CP000253.1|mhcii|seq6434	antigen14|A5IRD0|CP000253.1|mhcii|seq6434
antigen14|A5IRD0|CP000253.1|mhcii|seq6434	antigen14|A5IRD0|CP000253.1|mhcii|seq6433
antigen14|A5IRD0|CP000253.1|mhcii|seq6434	antigen14|A5IRD0|CP000253.1|mhcii|seq8705
antigen14|A5IRD0|CP000253.1|mhcii|seq6434	antigen14|A5IRD0|CP000253.1|mhcii|seq8706
antigen14|A5IRD0|CP000253.1|mhcii|seq6434	antigen14|A5IRD0|CP000253.1|mhcii|seq6435
antigen14|A5IRD0|CP000253.1|mhcii|seq6434	antigen14|A5IRD0|CP000253.1|mhcii|seq6436
antigen14|A5IRD0|CP000253.1|mhcii|seq6434	antigen14|A5IRD0|CP000253.1|mhcii|seq1030
antigen14|A5IRD0|CP000253.1|mhcii|seq6434	antigen14|A5IRD0|CP000253.1|mhcii|seq1031
antigen14|A5IRD0|CP000253.1|mhcii|seq6434	antigen14|A5IRD0|CP000253.1|mhcii|seq1032
antigen14|A5IRD0|CP000253.1|mhcii|seq6434	antigen14|A5IRD0|CP000253.1|mhcii|seq8016
antigen14|A5IRD0|CP000253.1|mhcii|seq6434	antigen14|A5IRD0|CP000253.1|mhcii|seq8017
antigen14|A5IRD0|CP000253.1|mhcii|seq6434	antigen14|A5IRD0|CP000253.1|mhcii|seq8018
antigen14|A5IRD0|CP000253.1|mhcii|seq6434	antigen14|A5IRD0|CP000253.1|mhcii|seq8019
antigen14|A5IRD0|CP000253.1|mhcii|seq6434	antigen14|A5IRD0|CP000253.1|mhcii|seq8020
antigen14|A5IRD0|CP000253.1|mhcii|seq6434	antigen14|A5IRD0|CP000253.1|mhcii|seq8021
antigen14|A5IRD0|CP000253.1|mhcii|seq6434	antigen14|A5IRD0|CP000253.1|mhcii|seq4823
antigen14|A5IRD0|CP000253.1|mhcii|seq6434	antigen14|A5IRD0|CP000253.1|mhcii|seq4824
antigen14|A5IRD0|CP000253.1|mhcii|seq6434	antigen14|A5IRD0|CP000253.1|mhcii|seq4825
antigen14|A5IRD0|CP000253.1|mhcii|seq6434	antigen14|A5IRD0|CP000253.1|mhcii|seq7707
antigen14|A5IRD0|CP000253.1|mhcii|seq6434	antigen14|A5IRD0|CP000253.1|mhcii|seq2204
antigen14|A5IRD0|CP000253.1|mhcii|seq6434	antigen14|A5IRD0|CP000253.1|mhcii|seq7708
antigen14|A5IRD0|CP000253.1|mhcii|seq6434	antigen14|A5IRD0|CP000253.1|mhcii|seq2205
antigen14|A5IRD0|CP000253.1|mhcii|seq6434	antigen14|A5IRD0|CP000253.1|mhcii|seq7709
antigen14|A5IRD0|CP000253.1|mhcii|seq6434	antigen14|A5IRD0|CP000253.1|mhcii|seq2206
antigen14|A5IRD0|CP000253.1|mhcii|seq6434	antigen14|A5IRD0|CP000253.1|mhcii|seq7710
antigen14|A5IRD0|CP000253.1|mhcii|seq6434	antigen14|A5IRD0|CP000253.1|mhcii|seq8702
antigen14|A5IRD0|CP000253.1|mhcii|seq6434	antigen14|A5IRD0|CP000253.1|mhcii|seq2207
antigen14|A5IRD0|CP000253.1|mhcii|seq6434	antigen14|A5IRD0|CP000253.1|mhcii|seq6431
antigen14|A5IRD0|CP000253.1|mhcii|seq6434	antigen14|A5IRD0|CP000253.1|mhcii|seq7711
antigen14|A5IRD0|CP000253.1|mhcii|seq6434	antigen14|A5IRD0|CP000253.1|mhcii|seq8703
antigen14|A5IRD0|CP000253.1|mhcii|seq6434	antigen14|A5IRD0|CP000253.1|mhcii|seq6432
antigen14|A5IRD0|CP000253.1|mhcii|seq6434	antigen14|A5IRD0|CP000253.1|mhcii|seq8704
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq6562
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq1281
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq6561
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq7009
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq9185
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq1282
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq7010
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq9186
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq1283
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq7011
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq9187
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq1284
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq6340
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq7012
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq9188
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq1765
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq6341
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq9189
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq4839
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq4840
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq4841
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq4842
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq4843
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq4844
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq7535
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq1776
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq7536
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq1777
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq7537
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq1778
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq1779
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq1780
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq1685
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq1686
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq1687
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq1688
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq1689
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq1690
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq2362
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq2363
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq2364
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq2365
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq6557
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq6558
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq1279
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq6559
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq7007
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq1280
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq6560
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq7008
antigen14|A5IRD0|CP000253.1|mhcii|seq6562	antigen14|A5IRD0|CP000253.1|mhcii|seq9184
antigen14|A5IRD0|CP000253.1|mhcii|seq6818	antigen14|A5IRD0|CP000253.1|mhcii|seq6818
antigen14|A5IRD0|CP000253.1|mhcii|seq7074	antigen14|A5IRD0|CP000253.1|mhcii|seq7074
antigen14|A5IRD0|CP000253.1|mhcii|seq7298	antigen14|A5IRD0|CP000253.1|mhcii|seq7298
antigen14|A5IRD0|CP000253.1|mhcii|seq7394	antigen14|A5IRD0|CP000253.1|mhcii|seq7394
antigen14|A5IRD0|CP000253.1|mhcii|seq7394	antigen14|A5IRD0|CP000253.1|mhcii|seq10785
antigen14|A5IRD0|CP000253.1|mhcii|seq7394	antigen14|A5IRD0|CP000253.1|mhcii|seq10786
antigen14|A5IRD0|CP000253.1|mhcii|seq7394	antigen14|A5IRD0|CP000253.1|mhcii|seq7395
antigen14|A5IRD0|CP000253.1|mhcii|seq7394	antigen14|A5IRD0|CP000253.1|mhcii|seq7396
antigen14|A5IRD0|CP000253.1|mhcii|seq7394	antigen14|A5IRD0|CP000253.1|mhcii|seq4773
antigen14|A5IRD0|CP000253.1|mhcii|seq7394	antigen14|A5IRD0|CP000253.1|mhcii|seq4774
antigen14|A5IRD0|CP000253.1|mhcii|seq7394	antigen14|A5IRD0|CP000253.1|mhcii|seq4775
antigen14|A5IRD0|CP000253.1|mhcii|seq7394	antigen14|A5IRD0|CP000253.1|mhcii|seq10215
antigen14|A5IRD0|CP000253.1|mhcii|seq7394	antigen14|A5IRD0|CP000253.1|mhcii|seq4776
antigen14|A5IRD0|CP000253.1|mhcii|seq7394	antigen14|A5IRD0|CP000253.1|mhcii|seq10216
antigen14|A5IRD0|CP000253.1|mhcii|seq7394	antigen14|A5IRD0|CP000253.1|mhcii|seq4777
antigen14|A5IRD0|CP000253.1|mhcii|seq7394	antigen14|A5IRD0|CP000253.1|mhcii|seq714
antigen14|A5IRD0|CP000253.1|mhcii|seq7394	antigen14|A5IRD0|CP000253.1|mhcii|seq3249
antigen14|A5IRD0|CP000253.1|mhcii|seq7394	antigen14|A5IRD0|CP000253.1|mhcii|seq8957
antigen14|A5IRD0|CP000253.1|mhcii|seq7394	antigen14|A5IRD0|CP000253.1|mhcii|seq10213
antigen14|A5IRD0|CP000253.1|mhcii|seq7394	antigen14|A5IRD0|CP000253.1|mhcii|seq712
antigen14|A5IRD0|CP000253.1|mhcii|seq7394	antigen14|A5IRD0|CP000253.1|mhcii|seq7392
antigen14|A5IRD0|CP000253.1|mhcii|seq7394	antigen14|A5IRD0|CP000253.1|mhcii|seq10781
antigen14|A5IRD0|CP000253.1|mhcii|seq7394	antigen14|A5IRD0|CP000253.1|mhcii|seq8958
antigen14|A5IRD0|CP000253.1|mhcii|seq7394	antigen14|A5IRD0|CP000253.1|mhcii|seq7393
antigen14|A5IRD0|CP000253.1|mhcii|seq7394	antigen14|A5IRD0|CP000253.1|mhcii|seq10214
antigen14|A5IRD0|CP000253.1|mhcii|seq7394	antigen14|A5IRD0|CP000253.1|mhcii|seq713
antigen14|A5IRD0|CP000253.1|mhcii|seq7394	antigen14|A5IRD0|CP000253.1|mhcii|seq10782
antigen14|A5IRD0|CP000253.1|mhcii|seq7394	antigen14|A5IRD0|CP000253.1|mhcii|seq10783
antigen14|A5IRD0|CP000253.1|mhcii|seq7394	antigen14|A5IRD0|CP000253.1|mhcii|seq10784
antigen14|A5IRD0|CP000253.1|mhcii|seq7522	antigen14|A5IRD0|CP000253.1|mhcii|seq7522
antigen14|A5IRD0|CP000253.1|mhcii|seq7522	antigen14|A5IRD0|CP000253.1|mhcii|seq7521
antigen14|A5IRD0|CP000253.1|mhcii|seq7522	antigen14|A5IRD0|CP000253.1|mhcii|seq9473
antigen14|A5IRD0|CP000253.1|mhcii|seq7522	antigen14|A5IRD0|CP000253.1|mhcii|seq9474
antigen14|A5IRD0|CP000253.1|mhcii|seq7522	antigen14|A5IRD0|CP000253.1|mhcii|seq8228
antigen14|A5IRD0|CP000253.1|mhcii|seq7522	antigen14|A5IRD0|CP000253.1|mhcii|seq1445
antigen14|A5IRD0|CP000253.1|mhcii|seq7522	antigen14|A5IRD0|CP000253.1|mhcii|seq8229
antigen14|A5IRD0|CP000253.1|mhcii|seq7522	antigen14|A5IRD0|CP000253.1|mhcii|seq1446
antigen14|A5IRD0|CP000253.1|mhcii|seq7522	antigen14|A5IRD0|CP000253.1|mhcii|seq8230
antigen14|A5IRD0|CP000253.1|mhcii|seq7522	antigen14|A5IRD0|CP000253.1|mhcii|seq1447
antigen14|A5IRD0|CP000253.1|mhcii|seq7522	antigen14|A5IRD0|CP000253.1|mhcii|seq8231
antigen14|A5IRD0|CP000253.1|mhcii|seq7522	antigen14|A5IRD0|CP000253.1|mhcii|seq1448
antigen14|A5IRD0|CP000253.1|mhcii|seq7522	antigen14|A5IRD0|CP000253.1|mhcii|seq8232
