antigen91|Q6GIE0|BX571857.1|mhcii|seq129	antigen91|Q6GIE0|BX571857.1|mhcii|seq129
antigen91|Q6GIE0|BX571857.1|mhcii|seq946	antigen91|Q6GIE0|BX571857.1|mhcii|seq946
antigen91|Q6GIE0|BX571857.1|mhcii|seq946	antigen91|Q6GIE0|BX571857.1|mhcii|seq312
antigen91|Q6GIE0|BX571857.1|mhcii|seq946	antigen91|Q6GIE0|BX571857.1|mhcii|seq667
antigen91|Q6GIE0|BX571857.1|mhcii|seq946	antigen91|Q6GIE0|BX571857.1|mhcii|seq23
antigen91|Q6GIE0|BX571857.1|mhcii|seq946	antigen91|Q6GIE0|BX571857.1|mhcii|seq668
antigen91|Q6GIE0|BX571857.1|mhcii|seq946	antigen91|Q6GIE0|BX571857.1|mhcii|seq24
antigen91|Q6GIE0|BX571857.1|mhcii|seq946	antigen91|Q6GIE0|BX571857.1|mhcii|seq669
antigen91|Q6GIE0|BX571857.1|mhcii|seq946	antigen91|Q6GIE0|BX571857.1|mhcii|seq25
antigen91|Q6GIE0|BX571857.1|mhcii|seq1682	antigen91|Q6GIE0|BX571857.1|mhcii|seq1682
antigen91|Q6GIE0|BX571857.1|mhcii|seq1682	antigen91|Q6GIE0|BX571857.1|mhcii|seq1623
antigen91|Q6GIE0|BX571857.1|mhcii|seq1682	antigen91|Q6GIE0|BX571857.1|mhcii|seq1683
antigen91|Q6GIE0|BX571857.1|mhcii|seq1682	antigen91|Q6GIE0|BX571857.1|mhcii|seq1624
antigen91|Q6GIE0|BX571857.1|mhcii|seq1714	antigen91|Q6GIE0|BX571857.1|mhcii|seq1714
antigen91|Q6GIE0|BX571857.1|mhcii|seq1714	antigen91|Q6GIE0|BX571857.1|mhcii|seq1089
antigen91|Q6GIE0|BX571857.1|mhcii|seq1714	antigen91|Q6GIE0|BX571857.1|mhcii|seq1090
antigen91|Q6GIE0|BX571857.1|mhcii|seq1714	antigen91|Q6GIE0|BX571857.1|mhcii|seq708
antigen91|Q6GIE0|BX571857.1|mhcii|seq1714	antigen91|Q6GIE0|BX571857.1|mhcii|seq709
antigen91|Q6GIE0|BX571857.1|mhcii|seq1714	antigen91|Q6GIE0|BX571857.1|mhcii|seq710
antigen91|Q6GIE0|BX571857.1|mhcii|seq1714	antigen91|Q6GIE0|BX571857.1|mhcii|seq1715
antigen91|Q6GIE0|BX571857.1|mhcii|seq1714	antigen91|Q6GIE0|BX571857.1|mhcii|seq1195
antigen91|Q6GIE0|BX571857.1|mhcii|seq1714	antigen91|Q6GIE0|BX571857.1|mhcii|seq324
antigen91|Q6GIE0|BX571857.1|mhcii|seq1714	antigen91|Q6GIE0|BX571857.1|mhcii|seq1192
antigen91|Q6GIE0|BX571857.1|mhcii|seq1714	antigen91|Q6GIE0|BX571857.1|mhcii|seq1193
antigen91|Q6GIE0|BX571857.1|mhcii|seq1714	antigen91|Q6GIE0|BX571857.1|mhcii|seq1194
antigen91|Q6GIE0|BX571857.1|mhcii|seq1714	antigen91|Q6GIE0|BX571857.1|mhcii|seq1196
antigen91|Q6GIE0|BX571857.1|mhcii|seq1714	antigen91|Q6GIE0|BX571857.1|mhcii|seq1197
antigen91|Q6GIE0|BX571857.1|mhcii|seq1714	antigen91|Q6GIE0|BX571857.1|mhcii|seq1198
antigen91|Q6GIE0|BX571857.1|mhcii|seq1714	antigen91|Q6GIE0|BX571857.1|mhcii|seq1712
antigen91|Q6GIE0|BX571857.1|mhcii|seq1714	antigen91|Q6GIE0|BX571857.1|mhcii|seq1713
antigen91|Q6GIE0|BX571857.1|mhcii|seq1714	antigen91|Q6GIE0|BX571857.1|mhcii|seq320
antigen91|Q6GIE0|BX571857.1|mhcii|seq1714	antigen91|Q6GIE0|BX571857.1|mhcii|seq1702
antigen91|Q6GIE0|BX571857.1|mhcii|seq1714	antigen91|Q6GIE0|BX571857.1|mhcii|seq321
antigen91|Q6GIE0|BX571857.1|mhcii|seq1714	antigen91|Q6GIE0|BX571857.1|mhcii|seq1703
antigen91|Q6GIE0|BX571857.1|mhcii|seq1714	antigen91|Q6GIE0|BX571857.1|mhcii|seq322
antigen91|Q6GIE0|BX571857.1|mhcii|seq1714	antigen91|Q6GIE0|BX571857.1|mhcii|seq1704
antigen91|Q6GIE0|BX571857.1|mhcii|seq1714	antigen91|Q6GIE0|BX571857.1|mhcii|seq323
antigen91|Q6GIE0|BX571857.1|mhcii|seq1714	antigen91|Q6GIE0|BX571857.1|mhcii|seq1705
antigen91|Q6GIE0|BX571857.1|mhcii|seq1714	antigen91|Q6GIE0|BX571857.1|mhcii|seq317
antigen91|Q6GIE0|BX571857.1|mhcii|seq1714	antigen91|Q6GIE0|BX571857.1|mhcii|seq1699
antigen91|Q6GIE0|BX571857.1|mhcii|seq1714	antigen91|Q6GIE0|BX571857.1|mhcii|seq318
antigen91|Q6GIE0|BX571857.1|mhcii|seq1714	antigen91|Q6GIE0|BX571857.1|mhcii|seq1700
antigen91|Q6GIE0|BX571857.1|mhcii|seq1714	antigen91|Q6GIE0|BX571857.1|mhcii|seq319
antigen91|Q6GIE0|BX571857.1|mhcii|seq1714	antigen91|Q6GIE0|BX571857.1|mhcii|seq1701
antigen91|Q6GIE0|BX571857.1|mhcii|seq1970	antigen91|Q6GIE0|BX571857.1|mhcii|seq1970
antigen91|Q6GIE0|BX571857.1|mhcii|seq1970	antigen91|Q6GIE0|BX571857.1|mhcii|seq1969
antigen91|Q6GIE0|BX571857.1|mhcii|seq1970	antigen91|Q6GIE0|BX571857.1|mhcii|seq1836
antigen91|Q6GIE0|BX571857.1|mhcii|seq1970	antigen91|Q6GIE0|BX571857.1|mhcii|seq865
antigen91|Q6GIE0|BX571857.1|mhcii|seq1970	antigen91|Q6GIE0|BX571857.1|mhcii|seq1833
antigen91|Q6GIE0|BX571857.1|mhcii|seq1970	antigen91|Q6GIE0|BX571857.1|mhcii|seq1834
antigen91|Q6GIE0|BX571857.1|mhcii|seq1970	antigen91|Q6GIE0|BX571857.1|mhcii|seq1835
antigen91|Q6GIE0|BX571857.1|mhcii|seq1970	antigen91|Q6GIE0|BX571857.1|mhcii|seq1837
antigen91|Q6GIE0|BX571857.1|mhcii|seq1970	antigen91|Q6GIE0|BX571857.1|mhcii|seq1838
antigen91|Q6GIE0|BX571857.1|mhcii|seq1970	antigen91|Q6GIE0|BX571857.1|mhcii|seq1839
antigen91|Q6GIE0|BX571857.1|mhcii|seq1970	antigen91|Q6GIE0|BX571857.1|mhcii|seq17
antigen91|Q6GIE0|BX571857.1|mhcii|seq1970	antigen91|Q6GIE0|BX571857.1|mhcii|seq1971
antigen91|Q6GIE0|BX571857.1|mhcii|seq1970	antigen91|Q6GIE0|BX571857.1|mhcii|seq1972
antigen91|Q6GIE0|BX571857.1|mhcii|seq1970	antigen91|Q6GIE0|BX571857.1|mhcii|seq1973
antigen91|Q6GIE0|BX571857.1|mhcii|seq1970	antigen91|Q6GIE0|BX571857.1|mhcii|seq663
antigen91|Q6GIE0|BX571857.1|mhcii|seq1970	antigen91|Q6GIE0|BX571857.1|mhcii|seq19
antigen91|Q6GIE0|BX571857.1|mhcii|seq1970	antigen91|Q6GIE0|BX571857.1|mhcii|seq664
antigen91|Q6GIE0|BX571857.1|mhcii|seq1970	antigen91|Q6GIE0|BX571857.1|mhcii|seq20
antigen91|Q6GIE0|BX571857.1|mhcii|seq1970	antigen91|Q6GIE0|BX571857.1|mhcii|seq665
antigen91|Q6GIE0|BX571857.1|mhcii|seq1970	antigen91|Q6GIE0|BX571857.1|mhcii|seq21
antigen91|Q6GIE0|BX571857.1|mhcii|seq1970	antigen91|Q6GIE0|BX571857.1|mhcii|seq666
antigen91|Q6GIE0|BX571857.1|mhcii|seq1970	antigen91|Q6GIE0|BX571857.1|mhcii|seq22
antigen91|Q6GIE0|BX571857.1|mhcii|seq1970	antigen91|Q6GIE0|BX571857.1|mhcii|seq864
antigen91|Q6GIE0|BX571857.1|mhcii|seq1970	antigen91|Q6GIE0|BX571857.1|mhcii|seq862
antigen91|Q6GIE0|BX571857.1|mhcii|seq211	antigen91|Q6GIE0|BX571857.1|mhcii|seq211
antigen91|Q6GIE0|BX571857.1|mhcii|seq339	antigen91|Q6GIE0|BX571857.1|mhcii|seq339
antigen91|Q6GIE0|BX571857.1|mhcii|seq1075	antigen91|Q6GIE0|BX571857.1|mhcii|seq1075
antigen91|Q6GIE0|BX571857.1|mhcii|seq1075	antigen91|Q6GIE0|BX571857.1|mhcii|seq1074
antigen91|Q6GIE0|BX571857.1|mhcii|seq1075	antigen91|Q6GIE0|BX571857.1|mhcii|seq571
antigen91|Q6GIE0|BX571857.1|mhcii|seq1075	antigen91|Q6GIE0|BX571857.1|mhcii|seq572
antigen91|Q6GIE0|BX571857.1|mhcii|seq1523	antigen91|Q6GIE0|BX571857.1|mhcii|seq1523
antigen91|Q6GIE0|BX571857.1|mhcii|seq1523	antigen91|Q6GIE0|BX571857.1|mhcii|seq557
antigen91|Q6GIE0|BX571857.1|mhcii|seq1523	antigen91|Q6GIE0|BX571857.1|mhcii|seq1524
antigen91|Q6GIE0|BX571857.1|mhcii|seq1523	antigen91|Q6GIE0|BX571857.1|mhcii|seq556
antigen91|Q6GIE0|BX571857.1|mhcii|seq1523	antigen91|Q6GIE0|BX571857.1|mhcii|seq527
antigen91|Q6GIE0|BX571857.1|mhcii|seq1523	antigen91|Q6GIE0|BX571857.1|mhcii|seq1522
antigen91|Q6GIE0|BX571857.1|mhcii|seq1555	antigen91|Q6GIE0|BX571857.1|mhcii|seq1555
antigen91|Q6GIE0|BX571857.1|mhcii|seq756	antigen91|Q6GIE0|BX571857.1|mhcii|seq756
antigen91|Q6GIE0|BX571857.1|mhcii|seq756	antigen91|Q6GIE0|BX571857.1|mhcii|seq754
antigen91|Q6GIE0|BX571857.1|mhcii|seq756	antigen91|Q6GIE0|BX571857.1|mhcii|seq755
antigen91|Q6GIE0|BX571857.1|mhcii|seq756	antigen91|Q6GIE0|BX571857.1|mhcii|seq744
antigen91|Q6GIE0|BX571857.1|mhcii|seq756	antigen91|Q6GIE0|BX571857.1|mhcii|seq1825
antigen91|Q6GIE0|BX571857.1|mhcii|seq756	antigen91|Q6GIE0|BX571857.1|mhcii|seq741
antigen91|Q6GIE0|BX571857.1|mhcii|seq756	antigen91|Q6GIE0|BX571857.1|mhcii|seq742
antigen91|Q6GIE0|BX571857.1|mhcii|seq756	antigen91|Q6GIE0|BX571857.1|mhcii|seq743
antigen91|Q6GIE0|BX571857.1|mhcii|seq756	antigen91|Q6GIE0|BX571857.1|mhcii|seq745
antigen91|Q6GIE0|BX571857.1|mhcii|seq756	antigen91|Q6GIE0|BX571857.1|mhcii|seq746
antigen91|Q6GIE0|BX571857.1|mhcii|seq756	antigen91|Q6GIE0|BX571857.1|mhcii|seq1418
antigen91|Q6GIE0|BX571857.1|mhcii|seq756	antigen91|Q6GIE0|BX571857.1|mhcii|seq1419
antigen91|Q6GIE0|BX571857.1|mhcii|seq756	antigen91|Q6GIE0|BX571857.1|mhcii|seq1420
antigen91|Q6GIE0|BX571857.1|mhcii|seq756	antigen91|Q6GIE0|BX571857.1|mhcii|seq1421
antigen91|Q6GIE0|BX571857.1|mhcii|seq756	antigen91|Q6GIE0|BX571857.1|mhcii|seq1422
antigen91|Q6GIE0|BX571857.1|mhcii|seq756	antigen91|Q6GIE0|BX571857.1|mhcii|seq757
antigen91|Q6GIE0|BX571857.1|mhcii|seq756	antigen91|Q6GIE0|BX571857.1|mhcii|seq758
antigen91|Q6GIE0|BX571857.1|mhcii|seq756	antigen91|Q6GIE0|BX571857.1|mhcii|seq1658
antigen91|Q6GIE0|BX571857.1|mhcii|seq756	antigen91|Q6GIE0|BX571857.1|mhcii|seq1851
antigen91|Q6GIE0|BX571857.1|mhcii|seq756	antigen91|Q6GIE0|BX571857.1|mhcii|seq1822
antigen91|Q6GIE0|BX571857.1|mhcii|seq756	antigen91|Q6GIE0|BX571857.1|mhcii|seq1659
antigen91|Q6GIE0|BX571857.1|mhcii|seq756	antigen91|Q6GIE0|BX571857.1|mhcii|seq1852
antigen91|Q6GIE0|BX571857.1|mhcii|seq756	antigen91|Q6GIE0|BX571857.1|mhcii|seq1823
antigen91|Q6GIE0|BX571857.1|mhcii|seq756	antigen91|Q6GIE0|BX571857.1|mhcii|seq1660
antigen91|Q6GIE0|BX571857.1|mhcii|seq756	antigen91|Q6GIE0|BX571857.1|mhcii|seq1853
antigen91|Q6GIE0|BX571857.1|mhcii|seq756	antigen91|Q6GIE0|BX571857.1|mhcii|seq1824
antigen91|Q6GIE0|BX571857.1|mhcii|seq756	antigen91|Q6GIE0|BX571857.1|mhcii|seq1854
antigen91|Q6GIE0|BX571857.1|mhcii|seq756	antigen91|Q6GIE0|BX571857.1|mhcii|seq1855
antigen91|Q6GIE0|BX571857.1|mhcii|seq756	antigen91|Q6GIE0|BX571857.1|mhcii|seq1356
antigen91|Q6GIE0|BX571857.1|mhcii|seq756	antigen91|Q6GIE0|BX571857.1|mhcii|seq1594
antigen91|Q6GIE0|BX571857.1|mhcii|seq756	antigen91|Q6GIE0|BX571857.1|mhcii|seq1355
antigen91|Q6GIE0|BX571857.1|mhcii|seq756	antigen91|Q6GIE0|BX571857.1|mhcii|seq1593
antigen91|Q6GIE0|BX571857.1|mhcii|seq756	antigen91|Q6GIE0|BX571857.1|mhcii|seq1357
antigen91|Q6GIE0|BX571857.1|mhcii|seq756	antigen91|Q6GIE0|BX571857.1|mhcii|seq1595
antigen91|Q6GIE0|BX571857.1|mhcii|seq756	antigen91|Q6GIE0|BX571857.1|mhcii|seq1358
antigen91|Q6GIE0|BX571857.1|mhcii|seq756	antigen91|Q6GIE0|BX571857.1|mhcii|seq1596
antigen91|Q6GIE0|BX571857.1|mhcii|seq756	antigen91|Q6GIE0|BX571857.1|mhcii|seq1359
antigen91|Q6GIE0|BX571857.1|mhcii|seq756	antigen91|Q6GIE0|BX571857.1|mhcii|seq1597
antigen91|Q6GIE0|BX571857.1|mhcii|seq1364	antigen91|Q6GIE0|BX571857.1|mhcii|seq1364
antigen91|Q6GIE0|BX571857.1|mhcii|seq1364	antigen91|Q6GIE0|BX571857.1|mhcii|seq1602
antigen91|Q6GIE0|BX571857.1|mhcii|seq1364	antigen91|Q6GIE0|BX571857.1|mhcii|seq993
antigen91|Q6GIE0|BX571857.1|mhcii|seq1364	antigen91|Q6GIE0|BX571857.1|mhcii|seq1580
antigen91|Q6GIE0|BX571857.1|mhcii|seq1364	antigen91|Q6GIE0|BX571857.1|mhcii|seq994
antigen91|Q6GIE0|BX571857.1|mhcii|seq1364	antigen91|Q6GIE0|BX571857.1|mhcii|seq1581
antigen91|Q6GIE0|BX571857.1|mhcii|seq1364	antigen91|Q6GIE0|BX571857.1|mhcii|seq111
antigen91|Q6GIE0|BX571857.1|mhcii|seq1364	antigen91|Q6GIE0|BX571857.1|mhcii|seq1423
antigen91|Q6GIE0|BX571857.1|mhcii|seq1364	antigen91|Q6GIE0|BX571857.1|mhcii|seq112
antigen91|Q6GIE0|BX571857.1|mhcii|seq1364	antigen91|Q6GIE0|BX571857.1|mhcii|seq1360
antigen91|Q6GIE0|BX571857.1|mhcii|seq1364	antigen91|Q6GIE0|BX571857.1|mhcii|seq1598
antigen91|Q6GIE0|BX571857.1|mhcii|seq1364	antigen91|Q6GIE0|BX571857.1|mhcii|seq113
antigen91|Q6GIE0|BX571857.1|mhcii|seq1364	antigen91|Q6GIE0|BX571857.1|mhcii|seq1361
antigen91|Q6GIE0|BX571857.1|mhcii|seq1364	antigen91|Q6GIE0|BX571857.1|mhcii|seq1599
antigen91|Q6GIE0|BX571857.1|mhcii|seq1364	antigen91|Q6GIE0|BX571857.1|mhcii|seq114
antigen91|Q6GIE0|BX571857.1|mhcii|seq1364	antigen91|Q6GIE0|BX571857.1|mhcii|seq1362
antigen91|Q6GIE0|BX571857.1|mhcii|seq1364	antigen91|Q6GIE0|BX571857.1|mhcii|seq1600
antigen91|Q6GIE0|BX571857.1|mhcii|seq1364	antigen91|Q6GIE0|BX571857.1|mhcii|seq115
antigen91|Q6GIE0|BX571857.1|mhcii|seq1364	antigen91|Q6GIE0|BX571857.1|mhcii|seq1363
antigen91|Q6GIE0|BX571857.1|mhcii|seq1364	antigen91|Q6GIE0|BX571857.1|mhcii|seq1601
antigen91|Q6GIE0|BX571857.1|mhcii|seq1364	antigen91|Q6GIE0|BX571857.1|mhcii|seq116
antigen91|Q6GIE0|BX571857.1|mhcii|seq1364	antigen91|Q6GIE0|BX571857.1|mhcii|seq117
antigen91|Q6GIE0|BX571857.1|mhcii|seq1364	antigen91|Q6GIE0|BX571857.1|mhcii|seq1365
antigen91|Q6GIE0|BX571857.1|mhcii|seq1364	antigen91|Q6GIE0|BX571857.1|mhcii|seq1603
antigen91|Q6GIE0|BX571857.1|mhcii|seq1364	antigen91|Q6GIE0|BX571857.1|mhcii|seq118
antigen91|Q6GIE0|BX571857.1|mhcii|seq1364	antigen91|Q6GIE0|BX571857.1|mhcii|seq1366
antigen91|Q6GIE0|BX571857.1|mhcii|seq1364	antigen91|Q6GIE0|BX571857.1|mhcii|seq1604
antigen91|Q6GIE0|BX571857.1|mhcii|seq1364	antigen91|Q6GIE0|BX571857.1|mhcii|seq1367
antigen91|Q6GIE0|BX571857.1|mhcii|seq1364	antigen91|Q6GIE0|BX571857.1|mhcii|seq1605
antigen91|Q6GIE0|BX571857.1|mhcii|seq1364	antigen91|Q6GIE0|BX571857.1|mhcii|seq760
antigen91|Q6GIE0|BX571857.1|mhcii|seq1364	antigen91|Q6GIE0|BX571857.1|mhcii|seq1368
antigen91|Q6GIE0|BX571857.1|mhcii|seq1364	antigen91|Q6GIE0|BX571857.1|mhcii|seq1606
antigen91|Q6GIE0|BX571857.1|mhcii|seq1364	antigen91|Q6GIE0|BX571857.1|mhcii|seq761
antigen91|Q6GIE0|BX571857.1|mhcii|seq1364	antigen91|Q6GIE0|BX571857.1|mhcii|seq989
antigen91|Q6GIE0|BX571857.1|mhcii|seq1364	antigen91|Q6GIE0|BX571857.1|mhcii|seq1576
antigen91|Q6GIE0|BX571857.1|mhcii|seq1364	antigen91|Q6GIE0|BX571857.1|mhcii|seq990
antigen91|Q6GIE0|BX571857.1|mhcii|seq1364	antigen91|Q6GIE0|BX571857.1|mhcii|seq1577
antigen91|Q6GIE0|BX571857.1|mhcii|seq1364	antigen91|Q6GIE0|BX571857.1|mhcii|seq991
antigen91|Q6GIE0|BX571857.1|mhcii|seq1364	antigen91|Q6GIE0|BX571857.1|mhcii|seq1578
antigen91|Q6GIE0|BX571857.1|mhcii|seq1364	antigen91|Q6GIE0|BX571857.1|mhcii|seq992
antigen91|Q6GIE0|BX571857.1|mhcii|seq1364	antigen91|Q6GIE0|BX571857.1|mhcii|seq1579
antigen91|Q6GIE0|BX571857.1|mhcii|seq1556	antigen91|Q6GIE0|BX571857.1|mhcii|seq1556
antigen91|Q6GIE0|BX571857.1|mhcii|seq1652	antigen91|Q6GIE0|BX571857.1|mhcii|seq1652
antigen91|Q6GIE0|BX571857.1|mhcii|seq1652	antigen91|Q6GIE0|BX571857.1|mhcii|seq453
antigen91|Q6GIE0|BX571857.1|mhcii|seq1652	antigen91|Q6GIE0|BX571857.1|mhcii|seq451
antigen91|Q6GIE0|BX571857.1|mhcii|seq1652	antigen91|Q6GIE0|BX571857.1|mhcii|seq452
antigen91|Q6GIE0|BX571857.1|mhcii|seq1652	antigen91|Q6GIE0|BX571857.1|mhcii|seq454
antigen91|Q6GIE0|BX571857.1|mhcii|seq1652	antigen91|Q6GIE0|BX571857.1|mhcii|seq1326
antigen91|Q6GIE0|BX571857.1|mhcii|seq1652	antigen91|Q6GIE0|BX571857.1|mhcii|seq1759
antigen91|Q6GIE0|BX571857.1|mhcii|seq1652	antigen91|Q6GIE0|BX571857.1|mhcii|seq1325
antigen91|Q6GIE0|BX571857.1|mhcii|seq1652	antigen91|Q6GIE0|BX571857.1|mhcii|seq1758
antigen91|Q6GIE0|BX571857.1|mhcii|seq1652	antigen91|Q6GIE0|BX571857.1|mhcii|seq1327
antigen91|Q6GIE0|BX571857.1|mhcii|seq1652	antigen91|Q6GIE0|BX571857.1|mhcii|seq1760
antigen91|Q6GIE0|BX571857.1|mhcii|seq1652	antigen91|Q6GIE0|BX571857.1|mhcii|seq1328
antigen91|Q6GIE0|BX571857.1|mhcii|seq1652	antigen91|Q6GIE0|BX571857.1|mhcii|seq1761
antigen91|Q6GIE0|BX571857.1|mhcii|seq1652	antigen91|Q6GIE0|BX571857.1|mhcii|seq1653
antigen91|Q6GIE0|BX571857.1|mhcii|seq1652	antigen91|Q6GIE0|BX571857.1|mhcii|seq1656
antigen91|Q6GIE0|BX571857.1|mhcii|seq1652	antigen91|Q6GIE0|BX571857.1|mhcii|seq1849
antigen91|Q6GIE0|BX571857.1|mhcii|seq1652	antigen91|Q6GIE0|BX571857.1|mhcii|seq1820
antigen91|Q6GIE0|BX571857.1|mhcii|seq1652	antigen91|Q6GIE0|BX571857.1|mhcii|seq739
antigen91|Q6GIE0|BX571857.1|mhcii|seq1652	antigen91|Q6GIE0|BX571857.1|mhcii|seq740
antigen91|Q6GIE0|BX571857.1|mhcii|seq1652	antigen91|Q6GIE0|BX571857.1|mhcii|seq1654
antigen91|Q6GIE0|BX571857.1|mhcii|seq1652	antigen91|Q6GIE0|BX571857.1|mhcii|seq1847
antigen91|Q6GIE0|BX571857.1|mhcii|seq1652	antigen91|Q6GIE0|BX571857.1|mhcii|seq1818
antigen91|Q6GIE0|BX571857.1|mhcii|seq1652	antigen91|Q6GIE0|BX571857.1|mhcii|seq1655
antigen91|Q6GIE0|BX571857.1|mhcii|seq1652	antigen91|Q6GIE0|BX571857.1|mhcii|seq1848
antigen91|Q6GIE0|BX571857.1|mhcii|seq1652	antigen91|Q6GIE0|BX571857.1|mhcii|seq1819
antigen91|Q6GIE0|BX571857.1|mhcii|seq1652	antigen91|Q6GIE0|BX571857.1|mhcii|seq1657
antigen91|Q6GIE0|BX571857.1|mhcii|seq1652	antigen91|Q6GIE0|BX571857.1|mhcii|seq1850
antigen91|Q6GIE0|BX571857.1|mhcii|seq1652	antigen91|Q6GIE0|BX571857.1|mhcii|seq1821
antigen91|Q6GIE0|BX571857.1|mhcii|seq1652	antigen91|Q6GIE0|BX571857.1|mhcii|seq1817
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq85
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq961
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq165
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq166
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq167
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq396
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq81
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq82
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq83
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq84
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq276
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq53
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq277
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq501
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq54
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq86
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq278
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq502
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq87
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq279
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq503
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq88
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq280
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq504
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq89
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq281
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq505
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq506
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq507
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq508
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq958
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq959
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq960
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq1348
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq52
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq397
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq962
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq963
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq394
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq395
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq398
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq399
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq400
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq1625
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq242
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq1684
