antigen100|Q5HGP6|BX571856.1|mhcii|seq1	antigen100|Q5HGP6|BX571856.1|mhcii|seq1
antigen100|Q5HGP6|BX571856.1|mhcii|seq1993	antigen100|Q5HGP6|BX571856.1|mhcii|seq174
antigen100|Q5HGP6|BX571856.1|mhcii|seq1993	antigen100|Q5HGP6|BX571856.1|mhcii|seq5038
antigen100|Q5HGP6|BX571856.1|mhcii|seq1993	antigen100|Q5HGP6|BX571856.1|mhcii|seq5418
antigen100|Q5HGP6|BX571856.1|mhcii|seq1993	antigen100|Q5HGP6|BX571856.1|mhcii|seq3277
antigen100|Q5HGP6|BX571856.1|mhcii|seq1993	antigen100|Q5HGP6|BX571856.1|mhcii|seq176
antigen100|Q5HGP6|BX571856.1|mhcii|seq1993	antigen100|Q5HGP6|BX571856.1|mhcii|seq5040
antigen100|Q5HGP6|BX571856.1|mhcii|seq1993	antigen100|Q5HGP6|BX571856.1|mhcii|seq5419
antigen100|Q5HGP6|BX571856.1|mhcii|seq1993	antigen100|Q5HGP6|BX571856.1|mhcii|seq3278
antigen100|Q5HGP6|BX571856.1|mhcii|seq1993	antigen100|Q5HGP6|BX571856.1|mhcii|seq177
antigen100|Q5HGP6|BX571856.1|mhcii|seq1993	antigen100|Q5HGP6|BX571856.1|mhcii|seq5041
antigen100|Q5HGP6|BX571856.1|mhcii|seq1993	antigen100|Q5HGP6|BX571856.1|mhcii|seq1996
antigen100|Q5HGP6|BX571856.1|mhcii|seq1993	antigen100|Q5HGP6|BX571856.1|mhcii|seq5420
antigen100|Q5HGP6|BX571856.1|mhcii|seq1993	antigen100|Q5HGP6|BX571856.1|mhcii|seq3279
antigen100|Q5HGP6|BX571856.1|mhcii|seq1993	antigen100|Q5HGP6|BX571856.1|mhcii|seq178
antigen100|Q5HGP6|BX571856.1|mhcii|seq1993	antigen100|Q5HGP6|BX571856.1|mhcii|seq5042
antigen100|Q5HGP6|BX571856.1|mhcii|seq1993	antigen100|Q5HGP6|BX571856.1|mhcii|seq1997
antigen100|Q5HGP6|BX571856.1|mhcii|seq1993	antigen100|Q5HGP6|BX571856.1|mhcii|seq1998
antigen100|Q5HGP6|BX571856.1|mhcii|seq1993	antigen100|Q5HGP6|BX571856.1|mhcii|seq1232
antigen100|Q5HGP6|BX571856.1|mhcii|seq1993	antigen100|Q5HGP6|BX571856.1|mhcii|seq1233
antigen100|Q5HGP6|BX571856.1|mhcii|seq1993	antigen100|Q5HGP6|BX571856.1|mhcii|seq5503
antigen100|Q5HGP6|BX571856.1|mhcii|seq1993	antigen100|Q5HGP6|BX571856.1|mhcii|seq5742
antigen100|Q5HGP6|BX571856.1|mhcii|seq1993	antigen100|Q5HGP6|BX571856.1|mhcii|seq3258
antigen100|Q5HGP6|BX571856.1|mhcii|seq1993	antigen100|Q5HGP6|BX571856.1|mhcii|seq5504
antigen100|Q5HGP6|BX571856.1|mhcii|seq1993	antigen100|Q5HGP6|BX571856.1|mhcii|seq5743
antigen100|Q5HGP6|BX571856.1|mhcii|seq1993	antigen100|Q5HGP6|BX571856.1|mhcii|seq3259
antigen100|Q5HGP6|BX571856.1|mhcii|seq1993	antigen100|Q5HGP6|BX571856.1|mhcii|seq1226
antigen100|Q5HGP6|BX571856.1|mhcii|seq1993	antigen100|Q5HGP6|BX571856.1|mhcii|seq1227
antigen100|Q5HGP6|BX571856.1|mhcii|seq1993	antigen100|Q5HGP6|BX571856.1|mhcii|seq1228
antigen100|Q5HGP6|BX571856.1|mhcii|seq1993	antigen100|Q5HGP6|BX571856.1|mhcii|seq1229
antigen100|Q5HGP6|BX571856.1|mhcii|seq1993	antigen100|Q5HGP6|BX571856.1|mhcii|seq1230
antigen100|Q5HGP6|BX571856.1|mhcii|seq1993	antigen100|Q5HGP6|BX571856.1|mhcii|seq1231
antigen100|Q5HGP6|BX571856.1|mhcii|seq1993	antigen100|Q5HGP6|BX571856.1|mhcii|seq4563
antigen100|Q5HGP6|BX571856.1|mhcii|seq2473	antigen100|Q5HGP6|BX571856.1|mhcii|seq2473
antigen100|Q5HGP6|BX571856.1|mhcii|seq2473	antigen100|Q5HGP6|BX571856.1|mhcii|seq131
antigen100|Q5HGP6|BX571856.1|mhcii|seq2473	antigen100|Q5HGP6|BX571856.1|mhcii|seq3201
antigen100|Q5HGP6|BX571856.1|mhcii|seq2473	antigen100|Q5HGP6|BX571856.1|mhcii|seq1058
antigen100|Q5HGP6|BX571856.1|mhcii|seq2473	antigen100|Q5HGP6|BX571856.1|mhcii|seq6146
antigen100|Q5HGP6|BX571856.1|mhcii|seq2473	antigen100|Q5HGP6|BX571856.1|mhcii|seq1059
antigen100|Q5HGP6|BX571856.1|mhcii|seq2473	antigen100|Q5HGP6|BX571856.1|mhcii|seq6147
antigen100|Q5HGP6|BX571856.1|mhcii|seq2473	antigen100|Q5HGP6|BX571856.1|mhcii|seq1060
antigen100|Q5HGP6|BX571856.1|mhcii|seq2473	antigen100|Q5HGP6|BX571856.1|mhcii|seq6148
antigen100|Q5HGP6|BX571856.1|mhcii|seq2473	antigen100|Q5HGP6|BX571856.1|mhcii|seq1061
antigen100|Q5HGP6|BX571856.1|mhcii|seq2473	antigen100|Q5HGP6|BX571856.1|mhcii|seq2469
antigen100|Q5HGP6|BX571856.1|mhcii|seq2473	antigen100|Q5HGP6|BX571856.1|mhcii|seq127
antigen100|Q5HGP6|BX571856.1|mhcii|seq2473	antigen100|Q5HGP6|BX571856.1|mhcii|seq6149
antigen100|Q5HGP6|BX571856.1|mhcii|seq2473	antigen100|Q5HGP6|BX571856.1|mhcii|seq1062
antigen100|Q5HGP6|BX571856.1|mhcii|seq2473	antigen100|Q5HGP6|BX571856.1|mhcii|seq2470
antigen100|Q5HGP6|BX571856.1|mhcii|seq2473	antigen100|Q5HGP6|BX571856.1|mhcii|seq128
antigen100|Q5HGP6|BX571856.1|mhcii|seq2473	antigen100|Q5HGP6|BX571856.1|mhcii|seq1063
antigen100|Q5HGP6|BX571856.1|mhcii|seq2473	antigen100|Q5HGP6|BX571856.1|mhcii|seq2471
antigen100|Q5HGP6|BX571856.1|mhcii|seq2473	antigen100|Q5HGP6|BX571856.1|mhcii|seq129
antigen100|Q5HGP6|BX571856.1|mhcii|seq2473	antigen100|Q5HGP6|BX571856.1|mhcii|seq2472
antigen100|Q5HGP6|BX571856.1|mhcii|seq2473	antigen100|Q5HGP6|BX571856.1|mhcii|seq130
antigen100|Q5HGP6|BX571856.1|mhcii|seq2473	antigen100|Q5HGP6|BX571856.1|mhcii|seq2474
antigen100|Q5HGP6|BX571856.1|mhcii|seq2473	antigen100|Q5HGP6|BX571856.1|mhcii|seq132
antigen100|Q5HGP6|BX571856.1|mhcii|seq2473	antigen100|Q5HGP6|BX571856.1|mhcii|seq2475
antigen100|Q5HGP6|BX571856.1|mhcii|seq2473	antigen100|Q5HGP6|BX571856.1|mhcii|seq133
antigen100|Q5HGP6|BX571856.1|mhcii|seq2473	antigen100|Q5HGP6|BX571856.1|mhcii|seq6030
antigen100|Q5HGP6|BX571856.1|mhcii|seq2473	antigen100|Q5HGP6|BX571856.1|mhcii|seq2703
antigen100|Q5HGP6|BX571856.1|mhcii|seq2473	antigen100|Q5HGP6|BX571856.1|mhcii|seq6031
antigen100|Q5HGP6|BX571856.1|mhcii|seq2473	antigen100|Q5HGP6|BX571856.1|mhcii|seq2704
antigen100|Q5HGP6|BX571856.1|mhcii|seq2473	antigen100|Q5HGP6|BX571856.1|mhcii|seq6032
antigen100|Q5HGP6|BX571856.1|mhcii|seq2473	antigen100|Q5HGP6|BX571856.1|mhcii|seq2705
antigen100|Q5HGP6|BX571856.1|mhcii|seq2473	antigen100|Q5HGP6|BX571856.1|mhcii|seq6033
antigen100|Q5HGP6|BX571856.1|mhcii|seq2473	antigen100|Q5HGP6|BX571856.1|mhcii|seq6034
antigen100|Q5HGP6|BX571856.1|mhcii|seq2473	antigen100|Q5HGP6|BX571856.1|mhcii|seq6035
antigen100|Q5HGP6|BX571856.1|mhcii|seq2473	antigen100|Q5HGP6|BX571856.1|mhcii|seq3198
antigen100|Q5HGP6|BX571856.1|mhcii|seq2473	antigen100|Q5HGP6|BX571856.1|mhcii|seq157
antigen100|Q5HGP6|BX571856.1|mhcii|seq2473	antigen100|Q5HGP6|BX571856.1|mhcii|seq3199
antigen100|Q5HGP6|BX571856.1|mhcii|seq2473	antigen100|Q5HGP6|BX571856.1|mhcii|seq158
antigen100|Q5HGP6|BX571856.1|mhcii|seq2473	antigen100|Q5HGP6|BX571856.1|mhcii|seq6029
antigen100|Q5HGP6|BX571856.1|mhcii|seq2473	antigen100|Q5HGP6|BX571856.1|mhcii|seq2706
antigen100|Q5HGP6|BX571856.1|mhcii|seq2473	antigen100|Q5HGP6|BX571856.1|mhcii|seq6150
antigen100|Q5HGP6|BX571856.1|mhcii|seq2473	antigen100|Q5HGP6|BX571856.1|mhcii|seq6151
antigen100|Q5HGP6|BX571856.1|mhcii|seq2953	antigen100|Q5HGP6|BX571856.1|mhcii|seq2953
antigen100|Q5HGP6|BX571856.1|mhcii|seq3657	antigen100|Q5HGP6|BX571856.1|mhcii|seq3657
antigen100|Q5HGP6|BX571856.1|mhcii|seq3657	antigen100|Q5HGP6|BX571856.1|mhcii|seq3077
antigen100|Q5HGP6|BX571856.1|mhcii|seq3657	antigen100|Q5HGP6|BX571856.1|mhcii|seq3074
antigen100|Q5HGP6|BX571856.1|mhcii|seq3657	antigen100|Q5HGP6|BX571856.1|mhcii|seq3075
antigen100|Q5HGP6|BX571856.1|mhcii|seq3657	antigen100|Q5HGP6|BX571856.1|mhcii|seq3076
antigen100|Q5HGP6|BX571856.1|mhcii|seq3657	antigen100|Q5HGP6|BX571856.1|mhcii|seq3658
antigen100|Q5HGP6|BX571856.1|mhcii|seq3657	antigen100|Q5HGP6|BX571856.1|mhcii|seq3659
antigen100|Q5HGP6|BX571856.1|mhcii|seq3657	antigen100|Q5HGP6|BX571856.1|mhcii|seq4377
antigen100|Q5HGP6|BX571856.1|mhcii|seq3657	antigen100|Q5HGP6|BX571856.1|mhcii|seq4378
antigen100|Q5HGP6|BX571856.1|mhcii|seq3657	antigen100|Q5HGP6|BX571856.1|mhcii|seq2270
antigen100|Q5HGP6|BX571856.1|mhcii|seq3657	antigen100|Q5HGP6|BX571856.1|mhcii|seq3656
antigen100|Q5HGP6|BX571856.1|mhcii|seq3657	antigen100|Q5HGP6|BX571856.1|mhcii|seq4376
antigen100|Q5HGP6|BX571856.1|mhcii|seq4585	antigen100|Q5HGP6|BX571856.1|mhcii|seq4585
antigen100|Q5HGP6|BX571856.1|mhcii|seq4617	antigen100|Q5HGP6|BX571856.1|mhcii|seq4617
antigen100|Q5HGP6|BX571856.1|mhcii|seq4617	antigen100|Q5HGP6|BX571856.1|mhcii|seq5799
antigen100|Q5HGP6|BX571856.1|mhcii|seq4617	antigen100|Q5HGP6|BX571856.1|mhcii|seq4615
antigen100|Q5HGP6|BX571856.1|mhcii|seq4617	antigen100|Q5HGP6|BX571856.1|mhcii|seq5797
antigen100|Q5HGP6|BX571856.1|mhcii|seq4617	antigen100|Q5HGP6|BX571856.1|mhcii|seq4616
antigen100|Q5HGP6|BX571856.1|mhcii|seq4617	antigen100|Q5HGP6|BX571856.1|mhcii|seq5798
antigen100|Q5HGP6|BX571856.1|mhcii|seq4617	antigen100|Q5HGP6|BX571856.1|mhcii|seq5391
antigen100|Q5HGP6|BX571856.1|mhcii|seq4617	antigen100|Q5HGP6|BX571856.1|mhcii|seq2646
antigen100|Q5HGP6|BX571856.1|mhcii|seq4617	antigen100|Q5HGP6|BX571856.1|mhcii|seq2647
antigen100|Q5HGP6|BX571856.1|mhcii|seq4617	antigen100|Q5HGP6|BX571856.1|mhcii|seq4759
antigen100|Q5HGP6|BX571856.1|mhcii|seq4617	antigen100|Q5HGP6|BX571856.1|mhcii|seq5392
antigen100|Q5HGP6|BX571856.1|mhcii|seq4617	antigen100|Q5HGP6|BX571856.1|mhcii|seq4760
antigen100|Q5HGP6|BX571856.1|mhcii|seq4617	antigen100|Q5HGP6|BX571856.1|mhcii|seq5393
antigen100|Q5HGP6|BX571856.1|mhcii|seq4969	antigen100|Q5HGP6|BX571856.1|mhcii|seq4969
antigen100|Q5HGP6|BX571856.1|mhcii|seq6057	antigen100|Q5HGP6|BX571856.1|mhcii|seq6057
antigen100|Q5HGP6|BX571856.1|mhcii|seq6057	antigen100|Q5HGP6|BX571856.1|mhcii|seq5878
antigen100|Q5HGP6|BX571856.1|mhcii|seq6057	antigen100|Q5HGP6|BX571856.1|mhcii|seq1569
antigen100|Q5HGP6|BX571856.1|mhcii|seq6057	antigen100|Q5HGP6|BX571856.1|mhcii|seq1570
antigen100|Q5HGP6|BX571856.1|mhcii|seq6057	antigen100|Q5HGP6|BX571856.1|mhcii|seq2914
antigen100|Q5HGP6|BX571856.1|mhcii|seq6057	antigen100|Q5HGP6|BX571856.1|mhcii|seq2915
antigen100|Q5HGP6|BX571856.1|mhcii|seq6057	antigen100|Q5HGP6|BX571856.1|mhcii|seq2916
antigen100|Q5HGP6|BX571856.1|mhcii|seq6057	antigen100|Q5HGP6|BX571856.1|mhcii|seq4837
antigen100|Q5HGP6|BX571856.1|mhcii|seq6057	antigen100|Q5HGP6|BX571856.1|mhcii|seq4838
antigen100|Q5HGP6|BX571856.1|mhcii|seq6057	antigen100|Q5HGP6|BX571856.1|mhcii|seq6054
antigen100|Q5HGP6|BX571856.1|mhcii|seq6057	antigen100|Q5HGP6|BX571856.1|mhcii|seq5875
antigen100|Q5HGP6|BX571856.1|mhcii|seq6057	antigen100|Q5HGP6|BX571856.1|mhcii|seq4839
antigen100|Q5HGP6|BX571856.1|mhcii|seq6057	antigen100|Q5HGP6|BX571856.1|mhcii|seq6055
antigen100|Q5HGP6|BX571856.1|mhcii|seq6057	antigen100|Q5HGP6|BX571856.1|mhcii|seq5876
antigen100|Q5HGP6|BX571856.1|mhcii|seq6057	antigen100|Q5HGP6|BX571856.1|mhcii|seq4840
antigen100|Q5HGP6|BX571856.1|mhcii|seq6057	antigen100|Q5HGP6|BX571856.1|mhcii|seq6056
antigen100|Q5HGP6|BX571856.1|mhcii|seq6057	antigen100|Q5HGP6|BX571856.1|mhcii|seq5877
antigen100|Q5HGP6|BX571856.1|mhcii|seq6057	antigen100|Q5HGP6|BX571856.1|mhcii|seq4841
antigen100|Q5HGP6|BX571856.1|mhcii|seq6057	antigen100|Q5HGP6|BX571856.1|mhcii|seq6058
antigen100|Q5HGP6|BX571856.1|mhcii|seq6057	antigen100|Q5HGP6|BX571856.1|mhcii|seq5879
antigen100|Q5HGP6|BX571856.1|mhcii|seq6057	antigen100|Q5HGP6|BX571856.1|mhcii|seq6059
antigen100|Q5HGP6|BX571856.1|mhcii|seq6057	antigen100|Q5HGP6|BX571856.1|mhcii|seq2004
antigen100|Q5HGP6|BX571856.1|mhcii|seq6057	antigen100|Q5HGP6|BX571856.1|mhcii|seq2005
antigen100|Q5HGP6|BX571856.1|mhcii|seq6057	antigen100|Q5HGP6|BX571856.1|mhcii|seq2006
antigen100|Q5HGP6|BX571856.1|mhcii|seq6057	antigen100|Q5HGP6|BX571856.1|mhcii|seq2007
antigen100|Q5HGP6|BX571856.1|mhcii|seq6057	antigen100|Q5HGP6|BX571856.1|mhcii|seq5979
antigen100|Q5HGP6|BX571856.1|mhcii|seq6057	antigen100|Q5HGP6|BX571856.1|mhcii|seq5980
antigen100|Q5HGP6|BX571856.1|mhcii|seq6057	antigen100|Q5HGP6|BX571856.1|mhcii|seq1565
antigen100|Q5HGP6|BX571856.1|mhcii|seq6057	antigen100|Q5HGP6|BX571856.1|mhcii|seq5981
antigen100|Q5HGP6|BX571856.1|mhcii|seq6057	antigen100|Q5HGP6|BX571856.1|mhcii|seq1566
antigen100|Q5HGP6|BX571856.1|mhcii|seq6057	antigen100|Q5HGP6|BX571856.1|mhcii|seq5982
antigen100|Q5HGP6|BX571856.1|mhcii|seq6057	antigen100|Q5HGP6|BX571856.1|mhcii|seq1567
antigen100|Q5HGP6|BX571856.1|mhcii|seq6057	antigen100|Q5HGP6|BX571856.1|mhcii|seq1568
antigen100|Q5HGP6|BX571856.1|mhcii|seq6281	antigen100|Q5HGP6|BX571856.1|mhcii|seq6281
antigen100|Q5HGP6|BX571856.1|mhcii|seq6281	antigen100|Q5HGP6|BX571856.1|mhcii|seq6280
antigen100|Q5HGP6|BX571856.1|mhcii|seq6281	antigen100|Q5HGP6|BX571856.1|mhcii|seq3839
antigen100|Q5HGP6|BX571856.1|mhcii|seq6281	antigen100|Q5HGP6|BX571856.1|mhcii|seq3840
antigen100|Q5HGP6|BX571856.1|mhcii|seq6281	antigen100|Q5HGP6|BX571856.1|mhcii|seq934
antigen100|Q5HGP6|BX571856.1|mhcii|seq6281	antigen100|Q5HGP6|BX571856.1|mhcii|seq931
antigen100|Q5HGP6|BX571856.1|mhcii|seq6281	antigen100|Q5HGP6|BX571856.1|mhcii|seq932
antigen100|Q5HGP6|BX571856.1|mhcii|seq6281	antigen100|Q5HGP6|BX571856.1|mhcii|seq933
antigen100|Q5HGP6|BX571856.1|mhcii|seq6281	antigen100|Q5HGP6|BX571856.1|mhcii|seq6278
antigen100|Q5HGP6|BX571856.1|mhcii|seq6281	antigen100|Q5HGP6|BX571856.1|mhcii|seq935
antigen100|Q5HGP6|BX571856.1|mhcii|seq6281	antigen100|Q5HGP6|BX571856.1|mhcii|seq6279
antigen100|Q5HGP6|BX571856.1|mhcii|seq6281	antigen100|Q5HGP6|BX571856.1|mhcii|seq936
antigen100|Q5HGP6|BX571856.1|mhcii|seq6281	antigen100|Q5HGP6|BX571856.1|mhcii|seq937
antigen100|Q5HGP6|BX571856.1|mhcii|seq6281	antigen100|Q5HGP6|BX571856.1|mhcii|seq5993
antigen100|Q5HGP6|BX571856.1|mhcii|seq6281	antigen100|Q5HGP6|BX571856.1|mhcii|seq5994
antigen100|Q5HGP6|BX571856.1|mhcii|seq6281	antigen100|Q5HGP6|BX571856.1|mhcii|seq5995
antigen100|Q5HGP6|BX571856.1|mhcii|seq6281	antigen100|Q5HGP6|BX571856.1|mhcii|seq5996
antigen100|Q5HGP6|BX571856.1|mhcii|seq6281	antigen100|Q5HGP6|BX571856.1|mhcii|seq5997
antigen100|Q5HGP6|BX571856.1|mhcii|seq6281	antigen100|Q5HGP6|BX571856.1|mhcii|seq5998
antigen100|Q5HGP6|BX571856.1|mhcii|seq6281	antigen100|Q5HGP6|BX571856.1|mhcii|seq337
antigen100|Q5HGP6|BX571856.1|mhcii|seq6281	antigen100|Q5HGP6|BX571856.1|mhcii|seq8
antigen100|Q5HGP6|BX571856.1|mhcii|seq6281	antigen100|Q5HGP6|BX571856.1|mhcii|seq338
antigen100|Q5HGP6|BX571856.1|mhcii|seq6281	antigen100|Q5HGP6|BX571856.1|mhcii|seq9
antigen100|Q5HGP6|BX571856.1|mhcii|seq6281	antigen100|Q5HGP6|BX571856.1|mhcii|seq2452
antigen100|Q5HGP6|BX571856.1|mhcii|seq6281	antigen100|Q5HGP6|BX571856.1|mhcii|seq2453
antigen100|Q5HGP6|BX571856.1|mhcii|seq6281	antigen100|Q5HGP6|BX571856.1|mhcii|seq2454
antigen100|Q5HGP6|BX571856.1|mhcii|seq6281	antigen100|Q5HGP6|BX571856.1|mhcii|seq2455
antigen100|Q5HGP6|BX571856.1|mhcii|seq6281	antigen100|Q5HGP6|BX571856.1|mhcii|seq2456
antigen100|Q5HGP6|BX571856.1|mhcii|seq6281	antigen100|Q5HGP6|BX571856.1|mhcii|seq3837
antigen100|Q5HGP6|BX571856.1|mhcii|seq6281	antigen100|Q5HGP6|BX571856.1|mhcii|seq3838
antigen100|Q5HGP6|BX571856.1|mhcii|seq6281	antigen100|Q5HGP6|BX571856.1|mhcii|seq5999
antigen100|Q5HGP6|BX571856.1|mhcii|seq6281	antigen100|Q5HGP6|BX571856.1|mhcii|seq339
antigen100|Q5HGP6|BX571856.1|mhcii|seq6281	antigen100|Q5HGP6|BX571856.1|mhcii|seq2457
antigen100|Q5HGP6|BX571856.1|mhcii|seq6345	antigen100|Q5HGP6|BX571856.1|mhcii|seq6345
antigen100|Q5HGP6|BX571856.1|mhcii|seq6345	antigen100|Q5HGP6|BX571856.1|mhcii|seq674
antigen100|Q5HGP6|BX571856.1|mhcii|seq6345	antigen100|Q5HGP6|BX571856.1|mhcii|seq6342
antigen100|Q5HGP6|BX571856.1|mhcii|seq6345	antigen100|Q5HGP6|BX571856.1|mhcii|seq6343
antigen100|Q5HGP6|BX571856.1|mhcii|seq6345	antigen100|Q5HGP6|BX571856.1|mhcii|seq2664
antigen100|Q5HGP6|BX571856.1|mhcii|seq6345	antigen100|Q5HGP6|BX571856.1|mhcii|seq6344
antigen100|Q5HGP6|BX571856.1|mhcii|seq6345	antigen100|Q5HGP6|BX571856.1|mhcii|seq2666
antigen100|Q5HGP6|BX571856.1|mhcii|seq6345	antigen100|Q5HGP6|BX571856.1|mhcii|seq2667
antigen100|Q5HGP6|BX571856.1|mhcii|seq6345	antigen100|Q5HGP6|BX571856.1|mhcii|seq652
antigen100|Q5HGP6|BX571856.1|mhcii|seq6345	antigen100|Q5HGP6|BX571856.1|mhcii|seq653
antigen100|Q5HGP6|BX571856.1|mhcii|seq6345	antigen100|Q5HGP6|BX571856.1|mhcii|seq3409
antigen100|Q5HGP6|BX571856.1|mhcii|seq6345	antigen100|Q5HGP6|BX571856.1|mhcii|seq4665
antigen100|Q5HGP6|BX571856.1|mhcii|seq6345	antigen100|Q5HGP6|BX571856.1|mhcii|seq1274
antigen100|Q5HGP6|BX571856.1|mhcii|seq6345	antigen100|Q5HGP6|BX571856.1|mhcii|seq4666
antigen100|Q5HGP6|BX571856.1|mhcii|seq6345	antigen100|Q5HGP6|BX571856.1|mhcii|seq1275
antigen100|Q5HGP6|BX571856.1|mhcii|seq6345	antigen100|Q5HGP6|BX571856.1|mhcii|seq4667
antigen100|Q5HGP6|BX571856.1|mhcii|seq6345	antigen100|Q5HGP6|BX571856.1|mhcii|seq4668
antigen100|Q5HGP6|BX571856.1|mhcii|seq6345	antigen100|Q5HGP6|BX571856.1|mhcii|seq2665
antigen100|Q5HGP6|BX571856.1|mhcii|seq6345	antigen100|Q5HGP6|BX571856.1|mhcii|seq1272
antigen100|Q5HGP6|BX571856.1|mhcii|seq6345	antigen100|Q5HGP6|BX571856.1|mhcii|seq1273
antigen100|Q5HGP6|BX571856.1|mhcii|seq106	antigen100|Q5HGP6|BX571856.1|mhcii|seq106
antigen100|Q5HGP6|BX571856.1|mhcii|seq586	antigen100|Q5HGP6|BX571856.1|mhcii|seq586
antigen100|Q5HGP6|BX571856.1|mhcii|seq586	antigen100|Q5HGP6|BX571856.1|mhcii|seq587
antigen100|Q5HGP6|BX571856.1|mhcii|seq1066	antigen100|Q5HGP6|BX571856.1|mhcii|seq1066
antigen100|Q5HGP6|BX571856.1|mhcii|seq1066	antigen100|Q5HGP6|BX571856.1|mhcii|seq1067
antigen100|Q5HGP6|BX571856.1|mhcii|seq1066	antigen100|Q5HGP6|BX571856.1|mhcii|seq1065
antigen100|Q5HGP6|BX571856.1|mhcii|seq1066	antigen100|Q5HGP6|BX571856.1|mhcii|seq241
antigen100|Q5HGP6|BX571856.1|mhcii|seq1258	antigen100|Q5HGP6|BX571856.1|mhcii|seq1258
antigen100|Q5HGP6|BX571856.1|mhcii|seq1258	antigen100|Q5HGP6|BX571856.1|mhcii|seq1254
antigen100|Q5HGP6|BX571856.1|mhcii|seq1258	antigen100|Q5HGP6|BX571856.1|mhcii|seq1257
antigen100|Q5HGP6|BX571856.1|mhcii|seq1258	antigen100|Q5HGP6|BX571856.1|mhcii|seq1259
antigen100|Q5HGP6|BX571856.1|mhcii|seq1258	antigen100|Q5HGP6|BX571856.1|mhcii|seq3691
antigen100|Q5HGP6|BX571856.1|mhcii|seq1258	antigen100|Q5HGP6|BX571856.1|mhcii|seq4779
antigen100|Q5HGP6|BX571856.1|mhcii|seq1258	antigen100|Q5HGP6|BX571856.1|mhcii|seq2572
antigen100|Q5HGP6|BX571856.1|mhcii|seq1258	antigen100|Q5HGP6|BX571856.1|mhcii|seq3692
antigen100|Q5HGP6|BX571856.1|mhcii|seq1258	antigen100|Q5HGP6|BX571856.1|mhcii|seq2573
antigen100|Q5HGP6|BX571856.1|mhcii|seq1258	antigen100|Q5HGP6|BX571856.1|mhcii|seq2574
antigen100|Q5HGP6|BX571856.1|mhcii|seq1258	antigen100|Q5HGP6|BX571856.1|mhcii|seq1263
antigen100|Q5HGP6|BX571856.1|mhcii|seq1258	antigen100|Q5HGP6|BX571856.1|mhcii|seq4417
antigen100|Q5HGP6|BX571856.1|mhcii|seq1258	antigen100|Q5HGP6|BX571856.1|mhcii|seq4418
antigen100|Q5HGP6|BX571856.1|mhcii|seq1258	antigen100|Q5HGP6|BX571856.1|mhcii|seq4419
antigen100|Q5HGP6|BX571856.1|mhcii|seq1258	antigen100|Q5HGP6|BX571856.1|mhcii|seq2533
antigen100|Q5HGP6|BX571856.1|mhcii|seq1258	antigen100|Q5HGP6|BX571856.1|mhcii|seq1094
antigen100|Q5HGP6|BX571856.1|mhcii|seq1258	antigen100|Q5HGP6|BX571856.1|mhcii|seq2534
antigen100|Q5HGP6|BX571856.1|mhcii|seq1258	antigen100|Q5HGP6|BX571856.1|mhcii|seq2535
antigen100|Q5HGP6|BX571856.1|mhcii|seq1258	antigen100|Q5HGP6|BX571856.1|mhcii|seq2536
antigen100|Q5HGP6|BX571856.1|mhcii|seq1258	antigen100|Q5HGP6|BX571856.1|mhcii|seq779
antigen100|Q5HGP6|BX571856.1|mhcii|seq1258	antigen100|Q5HGP6|BX571856.1|mhcii|seq1260
antigen100|Q5HGP6|BX571856.1|mhcii|seq1258	antigen100|Q5HGP6|BX571856.1|mhcii|seq1261
antigen100|Q5HGP6|BX571856.1|mhcii|seq1258	antigen100|Q5HGP6|BX571856.1|mhcii|seq1262
antigen100|Q5HGP6|BX571856.1|mhcii|seq1258	antigen100|Q5HGP6|BX571856.1|mhcii|seq3695
antigen100|Q5HGP6|BX571856.1|mhcii|seq1258	antigen100|Q5HGP6|BX571856.1|mhcii|seq4783
antigen100|Q5HGP6|BX571856.1|mhcii|seq1258	antigen100|Q5HGP6|BX571856.1|mhcii|seq3696
antigen100|Q5HGP6|BX571856.1|mhcii|seq1258	antigen100|Q5HGP6|BX571856.1|mhcii|seq4784
antigen100|Q5HGP6|BX571856.1|mhcii|seq1258	antigen100|Q5HGP6|BX571856.1|mhcii|seq2577
antigen100|Q5HGP6|BX571856.1|mhcii|seq1258	antigen100|Q5HGP6|BX571856.1|mhcii|seq3697
antigen100|Q5HGP6|BX571856.1|mhcii|seq1258	antigen100|Q5HGP6|BX571856.1|mhcii|seq4785
antigen100|Q5HGP6|BX571856.1|mhcii|seq1258	antigen100|Q5HGP6|BX571856.1|mhcii|seq2578
antigen100|Q5HGP6|BX571856.1|mhcii|seq1258	antigen100|Q5HGP6|BX571856.1|mhcii|seq2610
antigen100|Q5HGP6|BX571856.1|mhcii|seq1258	antigen100|Q5HGP6|BX571856.1|mhcii|seq3698
antigen100|Q5HGP6|BX571856.1|mhcii|seq1258	antigen100|Q5HGP6|BX571856.1|mhcii|seq4434
antigen100|Q5HGP6|BX571856.1|mhcii|seq1258	antigen100|Q5HGP6|BX571856.1|mhcii|seq4786
antigen100|Q5HGP6|BX571856.1|mhcii|seq1258	antigen100|Q5HGP6|BX571856.1|mhcii|seq2579
antigen100|Q5HGP6|BX571856.1|mhcii|seq1258	antigen100|Q5HGP6|BX571856.1|mhcii|seq2611
