antigen128|Q7A0H9|CP002114.3|mhcii|seq1	antigen128|Q7A0H9|CP002114.3|mhcii|seq1
antigen128|Q7A0H9|CP002114.3|mhcii|seq562	antigen128|Q7A0H9|CP002114.3|mhcii|seq2017
antigen128|Q7A0H9|CP002114.3|mhcii|seq562	antigen128|Q7A0H9|CP002114.3|mhcii|seq2269
antigen128|Q7A0H9|CP002114.3|mhcii|seq562	antigen128|Q7A0H9|CP002114.3|mhcii|seq2016
antigen128|Q7A0H9|CP002114.3|mhcii|seq562	antigen128|Q7A0H9|CP002114.3|mhcii|seq2268
antigen128|Q7A0H9|CP002114.3|mhcii|seq1554	antigen128|Q7A0H9|CP002114.3|mhcii|seq1554
antigen128|Q7A0H9|CP002114.3|mhcii|seq1554	antigen128|Q7A0H9|CP002114.3|mhcii|seq1555
antigen128|Q7A0H9|CP002114.3|mhcii|seq1682	antigen128|Q7A0H9|CP002114.3|mhcii|seq1682
antigen128|Q7A0H9|CP002114.3|mhcii|seq1810	antigen128|Q7A0H9|CP002114.3|mhcii|seq1810
antigen128|Q7A0H9|CP002114.3|mhcii|seq1810	antigen128|Q7A0H9|CP002114.3|mhcii|seq1809
antigen128|Q7A0H9|CP002114.3|mhcii|seq1810	antigen128|Q7A0H9|CP002114.3|mhcii|seq1811
antigen128|Q7A0H9|CP002114.3|mhcii|seq1810	antigen128|Q7A0H9|CP002114.3|mhcii|seq1370
antigen128|Q7A0H9|CP002114.3|mhcii|seq1810	antigen128|Q7A0H9|CP002114.3|mhcii|seq1371
antigen128|Q7A0H9|CP002114.3|mhcii|seq2450	antigen128|Q7A0H9|CP002114.3|mhcii|seq2450
antigen128|Q7A0H9|CP002114.3|mhcii|seq1235	antigen128|Q7A0H9|CP002114.3|mhcii|seq1235
antigen128|Q7A0H9|CP002114.3|mhcii|seq1235	antigen128|Q7A0H9|CP002114.3|mhcii|seq1236
antigen128|Q7A0H9|CP002114.3|mhcii|seq1235	antigen128|Q7A0H9|CP002114.3|mhcii|seq1237
antigen128|Q7A0H9|CP002114.3|mhcii|seq2323	antigen128|Q7A0H9|CP002114.3|mhcii|seq2323
antigen128|Q7A0H9|CP002114.3|mhcii|seq500	antigen128|Q7A0H9|CP002114.3|mhcii|seq500
antigen128|Q7A0H9|CP002114.3|mhcii|seq500	antigen128|Q7A0H9|CP002114.3|mhcii|seq17
antigen128|Q7A0H9|CP002114.3|mhcii|seq500	antigen128|Q7A0H9|CP002114.3|mhcii|seq501
antigen128|Q7A0H9|CP002114.3|mhcii|seq500	antigen128|Q7A0H9|CP002114.3|mhcii|seq18
antigen128|Q7A0H9|CP002114.3|mhcii|seq628	antigen128|Q7A0H9|CP002114.3|mhcii|seq628
antigen128|Q7A0H9|CP002114.3|mhcii|seq884	antigen128|Q7A0H9|CP002114.3|mhcii|seq884
antigen128|Q7A0H9|CP002114.3|mhcii|seq884	antigen128|Q7A0H9|CP002114.3|mhcii|seq386
antigen128|Q7A0H9|CP002114.3|mhcii|seq884	antigen128|Q7A0H9|CP002114.3|mhcii|seq387
antigen128|Q7A0H9|CP002114.3|mhcii|seq884	antigen128|Q7A0H9|CP002114.3|mhcii|seq1987
antigen128|Q7A0H9|CP002114.3|mhcii|seq884	antigen128|Q7A0H9|CP002114.3|mhcii|seq112
antigen128|Q7A0H9|CP002114.3|mhcii|seq884	antigen128|Q7A0H9|CP002114.3|mhcii|seq388
antigen128|Q7A0H9|CP002114.3|mhcii|seq884	antigen128|Q7A0H9|CP002114.3|mhcii|seq1988
antigen128|Q7A0H9|CP002114.3|mhcii|seq884	antigen128|Q7A0H9|CP002114.3|mhcii|seq113
antigen128|Q7A0H9|CP002114.3|mhcii|seq884	antigen128|Q7A0H9|CP002114.3|mhcii|seq389
antigen128|Q7A0H9|CP002114.3|mhcii|seq884	antigen128|Q7A0H9|CP002114.3|mhcii|seq1989
antigen128|Q7A0H9|CP002114.3|mhcii|seq884	antigen128|Q7A0H9|CP002114.3|mhcii|seq114
antigen128|Q7A0H9|CP002114.3|mhcii|seq884	antigen128|Q7A0H9|CP002114.3|mhcii|seq390
antigen128|Q7A0H9|CP002114.3|mhcii|seq884	antigen128|Q7A0H9|CP002114.3|mhcii|seq1990
antigen128|Q7A0H9|CP002114.3|mhcii|seq884	antigen128|Q7A0H9|CP002114.3|mhcii|seq115
antigen128|Q7A0H9|CP002114.3|mhcii|seq884	antigen128|Q7A0H9|CP002114.3|mhcii|seq1675
antigen128|Q7A0H9|CP002114.3|mhcii|seq884	antigen128|Q7A0H9|CP002114.3|mhcii|seq1676
antigen128|Q7A0H9|CP002114.3|mhcii|seq884	antigen128|Q7A0H9|CP002114.3|mhcii|seq1677
antigen128|Q7A0H9|CP002114.3|mhcii|seq884	antigen128|Q7A0H9|CP002114.3|mhcii|seq1678
antigen128|Q7A0H9|CP002114.3|mhcii|seq884	antigen128|Q7A0H9|CP002114.3|mhcii|seq1679
antigen128|Q7A0H9|CP002114.3|mhcii|seq884	antigen128|Q7A0H9|CP002114.3|mhcii|seq880
antigen128|Q7A0H9|CP002114.3|mhcii|seq884	antigen128|Q7A0H9|CP002114.3|mhcii|seq1680
antigen128|Q7A0H9|CP002114.3|mhcii|seq884	antigen128|Q7A0H9|CP002114.3|mhcii|seq881
antigen128|Q7A0H9|CP002114.3|mhcii|seq884	antigen128|Q7A0H9|CP002114.3|mhcii|seq882
antigen128|Q7A0H9|CP002114.3|mhcii|seq884	antigen128|Q7A0H9|CP002114.3|mhcii|seq883
antigen128|Q7A0H9|CP002114.3|mhcii|seq884	antigen128|Q7A0H9|CP002114.3|mhcii|seq885
antigen128|Q7A0H9|CP002114.3|mhcii|seq884	antigen128|Q7A0H9|CP002114.3|mhcii|seq1688
antigen128|Q7A0H9|CP002114.3|mhcii|seq884	antigen128|Q7A0H9|CP002114.3|mhcii|seq1689
antigen128|Q7A0H9|CP002114.3|mhcii|seq884	antigen128|Q7A0H9|CP002114.3|mhcii|seq1721
antigen128|Q7A0H9|CP002114.3|mhcii|seq884	antigen128|Q7A0H9|CP002114.3|mhcii|seq2457
antigen128|Q7A0H9|CP002114.3|mhcii|seq884	antigen128|Q7A0H9|CP002114.3|mhcii|seq1690
antigen128|Q7A0H9|CP002114.3|mhcii|seq884	antigen128|Q7A0H9|CP002114.3|mhcii|seq1722
antigen128|Q7A0H9|CP002114.3|mhcii|seq884	antigen128|Q7A0H9|CP002114.3|mhcii|seq2458
antigen128|Q7A0H9|CP002114.3|mhcii|seq884	antigen128|Q7A0H9|CP002114.3|mhcii|seq1691
antigen128|Q7A0H9|CP002114.3|mhcii|seq884	antigen128|Q7A0H9|CP002114.3|mhcii|seq1723
antigen128|Q7A0H9|CP002114.3|mhcii|seq884	antigen128|Q7A0H9|CP002114.3|mhcii|seq2459
antigen128|Q7A0H9|CP002114.3|mhcii|seq884	antigen128|Q7A0H9|CP002114.3|mhcii|seq1692
antigen128|Q7A0H9|CP002114.3|mhcii|seq884	antigen128|Q7A0H9|CP002114.3|mhcii|seq1724
antigen128|Q7A0H9|CP002114.3|mhcii|seq884	antigen128|Q7A0H9|CP002114.3|mhcii|seq2460
antigen128|Q7A0H9|CP002114.3|mhcii|seq884	antigen128|Q7A0H9|CP002114.3|mhcii|seq1693
antigen128|Q7A0H9|CP002114.3|mhcii|seq884	antigen128|Q7A0H9|CP002114.3|mhcii|seq1725
antigen128|Q7A0H9|CP002114.3|mhcii|seq884	antigen128|Q7A0H9|CP002114.3|mhcii|seq2461
antigen128|Q7A0H9|CP002114.3|mhcii|seq884	antigen128|Q7A0H9|CP002114.3|mhcii|seq1726
antigen128|Q7A0H9|CP002114.3|mhcii|seq884	antigen128|Q7A0H9|CP002114.3|mhcii|seq2462
antigen128|Q7A0H9|CP002114.3|mhcii|seq1012	antigen128|Q7A0H9|CP002114.3|mhcii|seq1012
antigen128|Q7A0H9|CP002114.3|mhcii|seq1012	antigen128|Q7A0H9|CP002114.3|mhcii|seq2132
antigen128|Q7A0H9|CP002114.3|mhcii|seq1012	antigen128|Q7A0H9|CP002114.3|mhcii|seq353
antigen128|Q7A0H9|CP002114.3|mhcii|seq1012	antigen128|Q7A0H9|CP002114.3|mhcii|seq354
antigen128|Q7A0H9|CP002114.3|mhcii|seq1012	antigen128|Q7A0H9|CP002114.3|mhcii|seq1355
antigen128|Q7A0H9|CP002114.3|mhcii|seq1012	antigen128|Q7A0H9|CP002114.3|mhcii|seq1356
antigen128|Q7A0H9|CP002114.3|mhcii|seq1012	antigen128|Q7A0H9|CP002114.3|mhcii|seq1357
antigen128|Q7A0H9|CP002114.3|mhcii|seq1012	antigen128|Q7A0H9|CP002114.3|mhcii|seq1010
antigen128|Q7A0H9|CP002114.3|mhcii|seq1012	antigen128|Q7A0H9|CP002114.3|mhcii|seq2130
antigen128|Q7A0H9|CP002114.3|mhcii|seq1012	antigen128|Q7A0H9|CP002114.3|mhcii|seq1011
antigen128|Q7A0H9|CP002114.3|mhcii|seq1012	antigen128|Q7A0H9|CP002114.3|mhcii|seq2131
antigen128|Q7A0H9|CP002114.3|mhcii|seq1012	antigen128|Q7A0H9|CP002114.3|mhcii|seq725
antigen128|Q7A0H9|CP002114.3|mhcii|seq1012	antigen128|Q7A0H9|CP002114.3|mhcii|seq1013
antigen128|Q7A0H9|CP002114.3|mhcii|seq1012	antigen128|Q7A0H9|CP002114.3|mhcii|seq2133
antigen128|Q7A0H9|CP002114.3|mhcii|seq1012	antigen128|Q7A0H9|CP002114.3|mhcii|seq726
antigen128|Q7A0H9|CP002114.3|mhcii|seq1012	antigen128|Q7A0H9|CP002114.3|mhcii|seq1014
antigen128|Q7A0H9|CP002114.3|mhcii|seq1012	antigen128|Q7A0H9|CP002114.3|mhcii|seq2134
antigen128|Q7A0H9|CP002114.3|mhcii|seq1012	antigen128|Q7A0H9|CP002114.3|mhcii|seq1015
antigen128|Q7A0H9|CP002114.3|mhcii|seq1012	antigen128|Q7A0H9|CP002114.3|mhcii|seq2135
antigen128|Q7A0H9|CP002114.3|mhcii|seq1012	antigen128|Q7A0H9|CP002114.3|mhcii|seq1016
antigen128|Q7A0H9|CP002114.3|mhcii|seq1012	antigen128|Q7A0H9|CP002114.3|mhcii|seq2136
antigen128|Q7A0H9|CP002114.3|mhcii|seq1012	antigen128|Q7A0H9|CP002114.3|mhcii|seq727
antigen128|Q7A0H9|CP002114.3|mhcii|seq1012	antigen128|Q7A0H9|CP002114.3|mhcii|seq728
antigen128|Q7A0H9|CP002114.3|mhcii|seq1012	antigen128|Q7A0H9|CP002114.3|mhcii|seq351
antigen128|Q7A0H9|CP002114.3|mhcii|seq1012	antigen128|Q7A0H9|CP002114.3|mhcii|seq352
antigen128|Q7A0H9|CP002114.3|mhcii|seq1140	antigen128|Q7A0H9|CP002114.3|mhcii|seq1140
antigen128|Q7A0H9|CP002114.3|mhcii|seq1364	antigen128|Q7A0H9|CP002114.3|mhcii|seq1364
antigen128|Q7A0H9|CP002114.3|mhcii|seq1364	antigen128|Q7A0H9|CP002114.3|mhcii|seq964
antigen128|Q7A0H9|CP002114.3|mhcii|seq1364	antigen128|Q7A0H9|CP002114.3|mhcii|seq358
antigen128|Q7A0H9|CP002114.3|mhcii|seq1364	antigen128|Q7A0H9|CP002114.3|mhcii|seq1574
antigen128|Q7A0H9|CP002114.3|mhcii|seq1364	antigen128|Q7A0H9|CP002114.3|mhcii|seq359
antigen128|Q7A0H9|CP002114.3|mhcii|seq1364	antigen128|Q7A0H9|CP002114.3|mhcii|seq1575
antigen128|Q7A0H9|CP002114.3|mhcii|seq1364	antigen128|Q7A0H9|CP002114.3|mhcii|seq360
antigen128|Q7A0H9|CP002114.3|mhcii|seq1364	antigen128|Q7A0H9|CP002114.3|mhcii|seq1576
antigen128|Q7A0H9|CP002114.3|mhcii|seq1364	antigen128|Q7A0H9|CP002114.3|mhcii|seq361
antigen128|Q7A0H9|CP002114.3|mhcii|seq1364	antigen128|Q7A0H9|CP002114.3|mhcii|seq1577
antigen128|Q7A0H9|CP002114.3|mhcii|seq1364	antigen128|Q7A0H9|CP002114.3|mhcii|seq362
antigen128|Q7A0H9|CP002114.3|mhcii|seq1364	antigen128|Q7A0H9|CP002114.3|mhcii|seq1360
antigen128|Q7A0H9|CP002114.3|mhcii|seq1364	antigen128|Q7A0H9|CP002114.3|mhcii|seq1361
antigen128|Q7A0H9|CP002114.3|mhcii|seq1364	antigen128|Q7A0H9|CP002114.3|mhcii|seq1362
antigen128|Q7A0H9|CP002114.3|mhcii|seq1364	antigen128|Q7A0H9|CP002114.3|mhcii|seq1363
antigen128|Q7A0H9|CP002114.3|mhcii|seq1364	antigen128|Q7A0H9|CP002114.3|mhcii|seq1747
antigen128|Q7A0H9|CP002114.3|mhcii|seq1364	antigen128|Q7A0H9|CP002114.3|mhcii|seq1748
antigen128|Q7A0H9|CP002114.3|mhcii|seq1364	antigen128|Q7A0H9|CP002114.3|mhcii|seq1749
antigen128|Q7A0H9|CP002114.3|mhcii|seq1364	antigen128|Q7A0H9|CP002114.3|mhcii|seq1750
antigen128|Q7A0H9|CP002114.3|mhcii|seq1364	antigen128|Q7A0H9|CP002114.3|mhcii|seq1017
antigen128|Q7A0H9|CP002114.3|mhcii|seq1364	antigen128|Q7A0H9|CP002114.3|mhcii|seq2137
antigen128|Q7A0H9|CP002114.3|mhcii|seq1364	antigen128|Q7A0H9|CP002114.3|mhcii|seq1018
antigen128|Q7A0H9|CP002114.3|mhcii|seq1364	antigen128|Q7A0H9|CP002114.3|mhcii|seq2138
antigen128|Q7A0H9|CP002114.3|mhcii|seq1364	antigen128|Q7A0H9|CP002114.3|mhcii|seq2426
antigen128|Q7A0H9|CP002114.3|mhcii|seq1364	antigen128|Q7A0H9|CP002114.3|mhcii|seq731
antigen128|Q7A0H9|CP002114.3|mhcii|seq1364	antigen128|Q7A0H9|CP002114.3|mhcii|seq1019
antigen128|Q7A0H9|CP002114.3|mhcii|seq1364	antigen128|Q7A0H9|CP002114.3|mhcii|seq2139
antigen128|Q7A0H9|CP002114.3|mhcii|seq1364	antigen128|Q7A0H9|CP002114.3|mhcii|seq2427
antigen128|Q7A0H9|CP002114.3|mhcii|seq1364	antigen128|Q7A0H9|CP002114.3|mhcii|seq732
antigen128|Q7A0H9|CP002114.3|mhcii|seq1364	antigen128|Q7A0H9|CP002114.3|mhcii|seq1020
antigen128|Q7A0H9|CP002114.3|mhcii|seq1364	antigen128|Q7A0H9|CP002114.3|mhcii|seq2140
antigen128|Q7A0H9|CP002114.3|mhcii|seq1364	antigen128|Q7A0H9|CP002114.3|mhcii|seq2428
antigen128|Q7A0H9|CP002114.3|mhcii|seq1364	antigen128|Q7A0H9|CP002114.3|mhcii|seq189
antigen128|Q7A0H9|CP002114.3|mhcii|seq1364	antigen128|Q7A0H9|CP002114.3|mhcii|seq733
antigen128|Q7A0H9|CP002114.3|mhcii|seq1364	antigen128|Q7A0H9|CP002114.3|mhcii|seq1021
antigen128|Q7A0H9|CP002114.3|mhcii|seq1364	antigen128|Q7A0H9|CP002114.3|mhcii|seq2141
antigen128|Q7A0H9|CP002114.3|mhcii|seq1364	antigen128|Q7A0H9|CP002114.3|mhcii|seq190
antigen128|Q7A0H9|CP002114.3|mhcii|seq1364	antigen128|Q7A0H9|CP002114.3|mhcii|seq734
antigen128|Q7A0H9|CP002114.3|mhcii|seq1364	antigen128|Q7A0H9|CP002114.3|mhcii|seq191
antigen128|Q7A0H9|CP002114.3|mhcii|seq1364	antigen128|Q7A0H9|CP002114.3|mhcii|seq735
antigen128|Q7A0H9|CP002114.3|mhcii|seq1364	antigen128|Q7A0H9|CP002114.3|mhcii|seq192
antigen128|Q7A0H9|CP002114.3|mhcii|seq1460	antigen128|Q7A0H9|CP002114.3|mhcii|seq1460
antigen128|Q7A0H9|CP002114.3|mhcii|seq1460	antigen128|Q7A0H9|CP002114.3|mhcii|seq786
antigen128|Q7A0H9|CP002114.3|mhcii|seq1460	antigen128|Q7A0H9|CP002114.3|mhcii|seq1912
antigen128|Q7A0H9|CP002114.3|mhcii|seq1460	antigen128|Q7A0H9|CP002114.3|mhcii|seq316
antigen128|Q7A0H9|CP002114.3|mhcii|seq1972	antigen128|Q7A0H9|CP002114.3|mhcii|seq1972
antigen128|Q7A0H9|CP002114.3|mhcii|seq1972	antigen128|Q7A0H9|CP002114.3|mhcii|seq97
antigen128|Q7A0H9|CP002114.3|mhcii|seq1972	antigen128|Q7A0H9|CP002114.3|mhcii|seq1970
antigen128|Q7A0H9|CP002114.3|mhcii|seq1972	antigen128|Q7A0H9|CP002114.3|mhcii|seq95
antigen128|Q7A0H9|CP002114.3|mhcii|seq1972	antigen128|Q7A0H9|CP002114.3|mhcii|seq1971
antigen128|Q7A0H9|CP002114.3|mhcii|seq1972	antigen128|Q7A0H9|CP002114.3|mhcii|seq96
antigen128|Q7A0H9|CP002114.3|mhcii|seq1972	antigen128|Q7A0H9|CP002114.3|mhcii|seq1973
antigen128|Q7A0H9|CP002114.3|mhcii|seq1972	antigen128|Q7A0H9|CP002114.3|mhcii|seq98
antigen128|Q7A0H9|CP002114.3|mhcii|seq1972	antigen128|Q7A0H9|CP002114.3|mhcii|seq1974
antigen128|Q7A0H9|CP002114.3|mhcii|seq1972	antigen128|Q7A0H9|CP002114.3|mhcii|seq99
antigen128|Q7A0H9|CP002114.3|mhcii|seq1972	antigen128|Q7A0H9|CP002114.3|mhcii|seq1975
antigen128|Q7A0H9|CP002114.3|mhcii|seq1972	antigen128|Q7A0H9|CP002114.3|mhcii|seq2440
antigen128|Q7A0H9|CP002114.3|mhcii|seq1972	antigen128|Q7A0H9|CP002114.3|mhcii|seq2437
antigen128|Q7A0H9|CP002114.3|mhcii|seq1972	antigen128|Q7A0H9|CP002114.3|mhcii|seq2438
antigen128|Q7A0H9|CP002114.3|mhcii|seq1972	antigen128|Q7A0H9|CP002114.3|mhcii|seq2439
antigen128|Q7A0H9|CP002114.3|mhcii|seq1972	antigen128|Q7A0H9|CP002114.3|mhcii|seq2441
antigen128|Q7A0H9|CP002114.3|mhcii|seq1972	antigen128|Q7A0H9|CP002114.3|mhcii|seq2442
antigen128|Q7A0H9|CP002114.3|mhcii|seq1972	antigen128|Q7A0H9|CP002114.3|mhcii|seq2443
antigen128|Q7A0H9|CP002114.3|mhcii|seq1972	antigen128|Q7A0H9|CP002114.3|mhcii|seq2444
antigen128|Q7A0H9|CP002114.3|mhcii|seq1972	antigen128|Q7A0H9|CP002114.3|mhcii|seq1643
antigen128|Q7A0H9|CP002114.3|mhcii|seq1972	antigen128|Q7A0H9|CP002114.3|mhcii|seq1640
antigen128|Q7A0H9|CP002114.3|mhcii|seq1972	antigen128|Q7A0H9|CP002114.3|mhcii|seq1641
antigen128|Q7A0H9|CP002114.3|mhcii|seq1972	antigen128|Q7A0H9|CP002114.3|mhcii|seq1642
antigen128|Q7A0H9|CP002114.3|mhcii|seq1972	antigen128|Q7A0H9|CP002114.3|mhcii|seq1644
antigen128|Q7A0H9|CP002114.3|mhcii|seq1972	antigen128|Q7A0H9|CP002114.3|mhcii|seq1645
antigen128|Q7A0H9|CP002114.3|mhcii|seq1972	antigen128|Q7A0H9|CP002114.3|mhcii|seq1646
antigen128|Q7A0H9|CP002114.3|mhcii|seq1972	antigen128|Q7A0H9|CP002114.3|mhcii|seq1647
antigen128|Q7A0H9|CP002114.3|mhcii|seq1972	antigen128|Q7A0H9|CP002114.3|mhcii|seq1969
antigen128|Q7A0H9|CP002114.3|mhcii|seq1972	antigen128|Q7A0H9|CP002114.3|mhcii|seq94
antigen128|Q7A0H9|CP002114.3|mhcii|seq1972	antigen128|Q7A0H9|CP002114.3|mhcii|seq478
antigen128|Q7A0H9|CP002114.3|mhcii|seq1972	antigen128|Q7A0H9|CP002114.3|mhcii|seq476
antigen128|Q7A0H9|CP002114.3|mhcii|seq1972	antigen128|Q7A0H9|CP002114.3|mhcii|seq477
antigen128|Q7A0H9|CP002114.3|mhcii|seq1972	antigen128|Q7A0H9|CP002114.3|mhcii|seq1406
antigen128|Q7A0H9|CP002114.3|mhcii|seq1972	antigen128|Q7A0H9|CP002114.3|mhcii|seq1405
antigen128|Q7A0H9|CP002114.3|mhcii|seq1972	antigen128|Q7A0H9|CP002114.3|mhcii|seq1407
antigen128|Q7A0H9|CP002114.3|mhcii|seq1972	antigen128|Q7A0H9|CP002114.3|mhcii|seq1408
antigen128|Q7A0H9|CP002114.3|mhcii|seq981	antigen128|Q7A0H9|CP002114.3|mhcii|seq981
antigen128|Q7A0H9|CP002114.3|mhcii|seq981	antigen128|Q7A0H9|CP002114.3|mhcii|seq621
antigen128|Q7A0H9|CP002114.3|mhcii|seq981	antigen128|Q7A0H9|CP002114.3|mhcii|seq2101
antigen128|Q7A0H9|CP002114.3|mhcii|seq981	antigen128|Q7A0H9|CP002114.3|mhcii|seq620
antigen128|Q7A0H9|CP002114.3|mhcii|seq981	antigen128|Q7A0H9|CP002114.3|mhcii|seq2100
antigen128|Q7A0H9|CP002114.3|mhcii|seq981	antigen128|Q7A0H9|CP002114.3|mhcii|seq622
antigen128|Q7A0H9|CP002114.3|mhcii|seq981	antigen128|Q7A0H9|CP002114.3|mhcii|seq2102
antigen128|Q7A0H9|CP002114.3|mhcii|seq981	antigen128|Q7A0H9|CP002114.3|mhcii|seq623
antigen128|Q7A0H9|CP002114.3|mhcii|seq981	antigen128|Q7A0H9|CP002114.3|mhcii|seq2103
antigen128|Q7A0H9|CP002114.3|mhcii|seq981	antigen128|Q7A0H9|CP002114.3|mhcii|seq980
antigen128|Q7A0H9|CP002114.3|mhcii|seq981	antigen128|Q7A0H9|CP002114.3|mhcii|seq410
antigen128|Q7A0H9|CP002114.3|mhcii|seq1653	antigen128|Q7A0H9|CP002114.3|mhcii|seq1653
antigen128|Q7A0H9|CP002114.3|mhcii|seq1653	antigen128|Q7A0H9|CP002114.3|mhcii|seq1251
antigen128|Q7A0H9|CP002114.3|mhcii|seq1653	antigen128|Q7A0H9|CP002114.3|mhcii|seq1250
antigen128|Q7A0H9|CP002114.3|mhcii|seq1653	antigen128|Q7A0H9|CP002114.3|mhcii|seq1652
antigen128|Q7A0H9|CP002114.3|mhcii|seq1653	antigen128|Q7A0H9|CP002114.3|mhcii|seq2263
antigen128|Q7A0H9|CP002114.3|mhcii|seq1653	antigen128|Q7A0H9|CP002114.3|mhcii|seq2264
antigen128|Q7A0H9|CP002114.3|mhcii|seq1941	antigen128|Q7A0H9|CP002114.3|mhcii|seq1941
antigen128|Q7A0H9|CP002114.3|mhcii|seq1941	antigen128|Q7A0H9|CP002114.3|mhcii|seq2252
antigen128|Q7A0H9|CP002114.3|mhcii|seq1941	antigen128|Q7A0H9|CP002114.3|mhcii|seq1942
antigen128|Q7A0H9|CP002114.3|mhcii|seq1941	antigen128|Q7A0H9|CP002114.3|mhcii|seq2253
antigen128|Q7A0H9|CP002114.3|mhcii|seq1941	antigen128|Q7A0H9|CP002114.3|mhcii|seq1943
antigen128|Q7A0H9|CP002114.3|mhcii|seq1941	antigen128|Q7A0H9|CP002114.3|mhcii|seq2254
antigen128|Q7A0H9|CP002114.3|mhcii|seq1941	antigen128|Q7A0H9|CP002114.3|mhcii|seq2057
antigen128|Q7A0H9|CP002114.3|mhcii|seq1941	antigen128|Q7A0H9|CP002114.3|mhcii|seq2058
antigen128|Q7A0H9|CP002114.3|mhcii|seq1941	antigen128|Q7A0H9|CP002114.3|mhcii|seq2059
antigen128|Q7A0H9|CP002114.3|mhcii|seq1941	antigen128|Q7A0H9|CP002114.3|mhcii|seq2060
antigen128|Q7A0H9|CP002114.3|mhcii|seq1941	antigen128|Q7A0H9|CP002114.3|mhcii|seq2061
antigen128|Q7A0H9|CP002114.3|mhcii|seq1941	antigen128|Q7A0H9|CP002114.3|mhcii|seq2481
antigen128|Q7A0H9|CP002114.3|mhcii|seq1941	antigen128|Q7A0H9|CP002114.3|mhcii|seq2480
antigen128|Q7A0H9|CP002114.3|mhcii|seq1941	antigen128|Q7A0H9|CP002114.3|mhcii|seq2482
antigen128|Q7A0H9|CP002114.3|mhcii|seq1941	antigen128|Q7A0H9|CP002114.3|mhcii|seq2483
antigen128|Q7A0H9|CP002114.3|mhcii|seq1941	antigen128|Q7A0H9|CP002114.3|mhcii|seq2484
antigen128|Q7A0H9|CP002114.3|mhcii|seq1941	antigen128|Q7A0H9|CP002114.3|mhcii|seq1939
antigen128|Q7A0H9|CP002114.3|mhcii|seq1941	antigen128|Q7A0H9|CP002114.3|mhcii|seq2250
antigen128|Q7A0H9|CP002114.3|mhcii|seq1941	antigen128|Q7A0H9|CP002114.3|mhcii|seq1940
antigen128|Q7A0H9|CP002114.3|mhcii|seq1941	antigen128|Q7A0H9|CP002114.3|mhcii|seq2251
antigen128|Q7A0H9|CP002114.3|mhcii|seq1941	antigen128|Q7A0H9|CP002114.3|mhcii|seq1117
antigen128|Q7A0H9|CP002114.3|mhcii|seq1941	antigen128|Q7A0H9|CP002114.3|mhcii|seq2147
antigen128|Q7A0H9|CP002114.3|mhcii|seq1941	antigen128|Q7A0H9|CP002114.3|mhcii|seq1115
antigen128|Q7A0H9|CP002114.3|mhcii|seq1941	antigen128|Q7A0H9|CP002114.3|mhcii|seq2145
antigen128|Q7A0H9|CP002114.3|mhcii|seq1941	antigen128|Q7A0H9|CP002114.3|mhcii|seq1116
antigen128|Q7A0H9|CP002114.3|mhcii|seq1941	antigen128|Q7A0H9|CP002114.3|mhcii|seq2146
antigen128|Q7A0H9|CP002114.3|mhcii|seq1941	antigen128|Q7A0H9|CP002114.3|mhcii|seq1118
antigen128|Q7A0H9|CP002114.3|mhcii|seq1941	antigen128|Q7A0H9|CP002114.3|mhcii|seq2148
antigen128|Q7A0H9|CP002114.3|mhcii|seq2421	antigen128|Q7A0H9|CP002114.3|mhcii|seq2421
antigen128|Q7A0H9|CP002114.3|mhcii|seq2421	antigen128|Q7A0H9|CP002114.3|mhcii|seq1569
antigen128|Q7A0H9|CP002114.3|mhcii|seq2421	antigen128|Q7A0H9|CP002114.3|mhcii|seq2420
antigen128|Q7A0H9|CP002114.3|mhcii|seq2453	antigen128|Q7A0H9|CP002114.3|mhcii|seq2453
antigen128|Q7A0H9|CP002114.3|mhcii|seq2453	antigen128|Q7A0H9|CP002114.3|mhcii|seq2454
antigen128|Q7A0H9|CP002114.3|mhcii|seq2453	antigen128|Q7A0H9|CP002114.3|mhcii|seq2455
antigen128|Q7A0H9|CP002114.3|mhcii|seq2453	antigen128|Q7A0H9|CP002114.3|mhcii|seq2456
antigen128|Q7A0H9|CP002114.3|mhcii|seq2453	antigen128|Q7A0H9|CP002114.3|mhcii|seq1673
antigen128|Q7A0H9|CP002114.3|mhcii|seq2453	antigen128|Q7A0H9|CP002114.3|mhcii|seq1671
antigen128|Q7A0H9|CP002114.3|mhcii|seq2453	antigen128|Q7A0H9|CP002114.3|mhcii|seq1672
antigen128|Q7A0H9|CP002114.3|mhcii|seq2453	antigen128|Q7A0H9|CP002114.3|mhcii|seq1674
antigen128|Q7A0H9|CP002114.3|mhcii|seq2453	antigen128|Q7A0H9|CP002114.3|mhcii|seq879
antigen128|Q7A0H9|CP002114.3|mhcii|seq2453	antigen128|Q7A0H9|CP002114.3|mhcii|seq876
antigen128|Q7A0H9|CP002114.3|mhcii|seq2453	antigen128|Q7A0H9|CP002114.3|mhcii|seq877
antigen128|Q7A0H9|CP002114.3|mhcii|seq2453	antigen128|Q7A0H9|CP002114.3|mhcii|seq878
antigen128|Q7A0H9|CP002114.3|mhcii|seq2453	antigen128|Q7A0H9|CP002114.3|mhcii|seq1683
antigen128|Q7A0H9|CP002114.3|mhcii|seq2453	antigen128|Q7A0H9|CP002114.3|mhcii|seq2451
