antigen184|A7X1D2|CP000253.1|mhcii|seq1	antigen184|A7X1D2|CP000253.1|mhcii|seq1
antigen184|A7X1D2|CP000253.1|mhcii|seq1163	antigen184|A7X1D2|CP000253.1|mhcii|seq722
antigen184|A7X1D2|CP000253.1|mhcii|seq1163	antigen184|A7X1D2|CP000253.1|mhcii|seq1948
antigen184|A7X1D2|CP000253.1|mhcii|seq1163	antigen184|A7X1D2|CP000253.1|mhcii|seq723
antigen184|A7X1D2|CP000253.1|mhcii|seq1163	antigen184|A7X1D2|CP000253.1|mhcii|seq1949
antigen184|A7X1D2|CP000253.1|mhcii|seq1163	antigen184|A7X1D2|CP000253.1|mhcii|seq724
antigen184|A7X1D2|CP000253.1|mhcii|seq1163	antigen184|A7X1D2|CP000253.1|mhcii|seq1950
antigen184|A7X1D2|CP000253.1|mhcii|seq1163	antigen184|A7X1D2|CP000253.1|mhcii|seq600
antigen184|A7X1D2|CP000253.1|mhcii|seq1163	antigen184|A7X1D2|CP000253.1|mhcii|seq599
antigen184|A7X1D2|CP000253.1|mhcii|seq1163	antigen184|A7X1D2|CP000253.1|mhcii|seq598
antigen184|A7X1D2|CP000253.1|mhcii|seq1931	antigen184|A7X1D2|CP000253.1|mhcii|seq1931
antigen184|A7X1D2|CP000253.1|mhcii|seq364	antigen184|A7X1D2|CP000253.1|mhcii|seq364
antigen184|A7X1D2|CP000253.1|mhcii|seq364	antigen184|A7X1D2|CP000253.1|mhcii|seq1903
antigen184|A7X1D2|CP000253.1|mhcii|seq364	antigen184|A7X1D2|CP000253.1|mhcii|seq363
antigen184|A7X1D2|CP000253.1|mhcii|seq364	antigen184|A7X1D2|CP000253.1|mhcii|seq2205
antigen184|A7X1D2|CP000253.1|mhcii|seq748	antigen184|A7X1D2|CP000253.1|mhcii|seq748
antigen184|A7X1D2|CP000253.1|mhcii|seq748	antigen184|A7X1D2|CP000253.1|mhcii|seq1974
antigen184|A7X1D2|CP000253.1|mhcii|seq748	antigen184|A7X1D2|CP000253.1|mhcii|seq2460
antigen184|A7X1D2|CP000253.1|mhcii|seq748	antigen184|A7X1D2|CP000253.1|mhcii|seq2455
antigen184|A7X1D2|CP000253.1|mhcii|seq748	antigen184|A7X1D2|CP000253.1|mhcii|seq2456
antigen184|A7X1D2|CP000253.1|mhcii|seq748	antigen184|A7X1D2|CP000253.1|mhcii|seq2457
antigen184|A7X1D2|CP000253.1|mhcii|seq748	antigen184|A7X1D2|CP000253.1|mhcii|seq2458
antigen184|A7X1D2|CP000253.1|mhcii|seq748	antigen184|A7X1D2|CP000253.1|mhcii|seq2459
antigen184|A7X1D2|CP000253.1|mhcii|seq908	antigen184|A7X1D2|CP000253.1|mhcii|seq908
antigen184|A7X1D2|CP000253.1|mhcii|seq908	antigen184|A7X1D2|CP000253.1|mhcii|seq57
antigen184|A7X1D2|CP000253.1|mhcii|seq908	antigen184|A7X1D2|CP000253.1|mhcii|seq905
antigen184|A7X1D2|CP000253.1|mhcii|seq908	antigen184|A7X1D2|CP000253.1|mhcii|seq906
antigen184|A7X1D2|CP000253.1|mhcii|seq908	antigen184|A7X1D2|CP000253.1|mhcii|seq55
antigen184|A7X1D2|CP000253.1|mhcii|seq908	antigen184|A7X1D2|CP000253.1|mhcii|seq907
antigen184|A7X1D2|CP000253.1|mhcii|seq908	antigen184|A7X1D2|CP000253.1|mhcii|seq56
antigen184|A7X1D2|CP000253.1|mhcii|seq908	antigen184|A7X1D2|CP000253.1|mhcii|seq909
antigen184|A7X1D2|CP000253.1|mhcii|seq908	antigen184|A7X1D2|CP000253.1|mhcii|seq58
antigen184|A7X1D2|CP000253.1|mhcii|seq908	antigen184|A7X1D2|CP000253.1|mhcii|seq910
antigen184|A7X1D2|CP000253.1|mhcii|seq908	antigen184|A7X1D2|CP000253.1|mhcii|seq59
antigen184|A7X1D2|CP000253.1|mhcii|seq908	antigen184|A7X1D2|CP000253.1|mhcii|seq470
antigen184|A7X1D2|CP000253.1|mhcii|seq908	antigen184|A7X1D2|CP000253.1|mhcii|seq471
antigen184|A7X1D2|CP000253.1|mhcii|seq908	antigen184|A7X1D2|CP000253.1|mhcii|seq472
antigen184|A7X1D2|CP000253.1|mhcii|seq908	antigen184|A7X1D2|CP000253.1|mhcii|seq473
antigen184|A7X1D2|CP000253.1|mhcii|seq908	antigen184|A7X1D2|CP000253.1|mhcii|seq1677
antigen184|A7X1D2|CP000253.1|mhcii|seq908	antigen184|A7X1D2|CP000253.1|mhcii|seq1681
antigen184|A7X1D2|CP000253.1|mhcii|seq908	antigen184|A7X1D2|CP000253.1|mhcii|seq1678
antigen184|A7X1D2|CP000253.1|mhcii|seq908	antigen184|A7X1D2|CP000253.1|mhcii|seq911
antigen184|A7X1D2|CP000253.1|mhcii|seq908	antigen184|A7X1D2|CP000253.1|mhcii|seq60
antigen184|A7X1D2|CP000253.1|mhcii|seq908	antigen184|A7X1D2|CP000253.1|mhcii|seq1679
antigen184|A7X1D2|CP000253.1|mhcii|seq908	antigen184|A7X1D2|CP000253.1|mhcii|seq912
antigen184|A7X1D2|CP000253.1|mhcii|seq908	antigen184|A7X1D2|CP000253.1|mhcii|seq1680
antigen184|A7X1D2|CP000253.1|mhcii|seq908	antigen184|A7X1D2|CP000253.1|mhcii|seq1682
antigen184|A7X1D2|CP000253.1|mhcii|seq908	antigen184|A7X1D2|CP000253.1|mhcii|seq1619
antigen184|A7X1D2|CP000253.1|mhcii|seq908	antigen184|A7X1D2|CP000253.1|mhcii|seq2044
antigen184|A7X1D2|CP000253.1|mhcii|seq908	antigen184|A7X1D2|CP000253.1|mhcii|seq1683
antigen184|A7X1D2|CP000253.1|mhcii|seq908	antigen184|A7X1D2|CP000253.1|mhcii|seq1620
antigen184|A7X1D2|CP000253.1|mhcii|seq908	antigen184|A7X1D2|CP000253.1|mhcii|seq2045
antigen184|A7X1D2|CP000253.1|mhcii|seq908	antigen184|A7X1D2|CP000253.1|mhcii|seq1684
antigen184|A7X1D2|CP000253.1|mhcii|seq908	antigen184|A7X1D2|CP000253.1|mhcii|seq1621
antigen184|A7X1D2|CP000253.1|mhcii|seq908	antigen184|A7X1D2|CP000253.1|mhcii|seq2046
antigen184|A7X1D2|CP000253.1|mhcii|seq908	antigen184|A7X1D2|CP000253.1|mhcii|seq1622
antigen184|A7X1D2|CP000253.1|mhcii|seq908	antigen184|A7X1D2|CP000253.1|mhcii|seq2047
antigen184|A7X1D2|CP000253.1|mhcii|seq908	antigen184|A7X1D2|CP000253.1|mhcii|seq475
antigen184|A7X1D2|CP000253.1|mhcii|seq908	antigen184|A7X1D2|CP000253.1|mhcii|seq476
antigen184|A7X1D2|CP000253.1|mhcii|seq908	antigen184|A7X1D2|CP000253.1|mhcii|seq1618
antigen184|A7X1D2|CP000253.1|mhcii|seq908	antigen184|A7X1D2|CP000253.1|mhcii|seq2043
antigen184|A7X1D2|CP000253.1|mhcii|seq908	antigen184|A7X1D2|CP000253.1|mhcii|seq1616
antigen184|A7X1D2|CP000253.1|mhcii|seq908	antigen184|A7X1D2|CP000253.1|mhcii|seq1617
antigen184|A7X1D2|CP000253.1|mhcii|seq908	antigen184|A7X1D2|CP000253.1|mhcii|seq469
antigen184|A7X1D2|CP000253.1|mhcii|seq908	antigen184|A7X1D2|CP000253.1|mhcii|seq468
antigen184|A7X1D2|CP000253.1|mhcii|seq908	antigen184|A7X1D2|CP000253.1|mhcii|seq2041
antigen184|A7X1D2|CP000253.1|mhcii|seq908	antigen184|A7X1D2|CP000253.1|mhcii|seq2040
antigen184|A7X1D2|CP000253.1|mhcii|seq908	antigen184|A7X1D2|CP000253.1|mhcii|seq2042
antigen184|A7X1D2|CP000253.1|mhcii|seq908	antigen184|A7X1D2|CP000253.1|mhcii|seq474
antigen184|A7X1D2|CP000253.1|mhcii|seq972	antigen184|A7X1D2|CP000253.1|mhcii|seq972
antigen184|A7X1D2|CP000253.1|mhcii|seq1196	antigen184|A7X1D2|CP000253.1|mhcii|seq1196
antigen184|A7X1D2|CP000253.1|mhcii|seq1196	antigen184|A7X1D2|CP000253.1|mhcii|seq1089
antigen184|A7X1D2|CP000253.1|mhcii|seq1196	antigen184|A7X1D2|CP000253.1|mhcii|seq1090
antigen184|A7X1D2|CP000253.1|mhcii|seq1196	antigen184|A7X1D2|CP000253.1|mhcii|seq1091
antigen184|A7X1D2|CP000253.1|mhcii|seq1196	antigen184|A7X1D2|CP000253.1|mhcii|seq1092
antigen184|A7X1D2|CP000253.1|mhcii|seq1196	antigen184|A7X1D2|CP000253.1|mhcii|seq1988
antigen184|A7X1D2|CP000253.1|mhcii|seq1196	antigen184|A7X1D2|CP000253.1|mhcii|seq1193
antigen184|A7X1D2|CP000253.1|mhcii|seq1196	antigen184|A7X1D2|CP000253.1|mhcii|seq1194
antigen184|A7X1D2|CP000253.1|mhcii|seq1196	antigen184|A7X1D2|CP000253.1|mhcii|seq555
antigen184|A7X1D2|CP000253.1|mhcii|seq1196	antigen184|A7X1D2|CP000253.1|mhcii|seq1195
antigen184|A7X1D2|CP000253.1|mhcii|seq1196	antigen184|A7X1D2|CP000253.1|mhcii|seq556
antigen184|A7X1D2|CP000253.1|mhcii|seq1196	antigen184|A7X1D2|CP000253.1|mhcii|seq2092
antigen184|A7X1D2|CP000253.1|mhcii|seq1196	antigen184|A7X1D2|CP000253.1|mhcii|seq1986
antigen184|A7X1D2|CP000253.1|mhcii|seq1196	antigen184|A7X1D2|CP000253.1|mhcii|seq924
antigen184|A7X1D2|CP000253.1|mhcii|seq1196	antigen184|A7X1D2|CP000253.1|mhcii|seq557
antigen184|A7X1D2|CP000253.1|mhcii|seq1196	antigen184|A7X1D2|CP000253.1|mhcii|seq1197
antigen184|A7X1D2|CP000253.1|mhcii|seq1196	antigen184|A7X1D2|CP000253.1|mhcii|seq2093
antigen184|A7X1D2|CP000253.1|mhcii|seq1196	antigen184|A7X1D2|CP000253.1|mhcii|seq1987
antigen184|A7X1D2|CP000253.1|mhcii|seq1196	antigen184|A7X1D2|CP000253.1|mhcii|seq925
antigen184|A7X1D2|CP000253.1|mhcii|seq1196	antigen184|A7X1D2|CP000253.1|mhcii|seq558
antigen184|A7X1D2|CP000253.1|mhcii|seq1196	antigen184|A7X1D2|CP000253.1|mhcii|seq176
antigen184|A7X1D2|CP000253.1|mhcii|seq1196	antigen184|A7X1D2|CP000253.1|mhcii|seq177
antigen184|A7X1D2|CP000253.1|mhcii|seq1196	antigen184|A7X1D2|CP000253.1|mhcii|seq178
antigen184|A7X1D2|CP000253.1|mhcii|seq1196	antigen184|A7X1D2|CP000253.1|mhcii|seq179
antigen184|A7X1D2|CP000253.1|mhcii|seq1196	antigen184|A7X1D2|CP000253.1|mhcii|seq180
antigen184|A7X1D2|CP000253.1|mhcii|seq1196	antigen184|A7X1D2|CP000253.1|mhcii|seq181
antigen184|A7X1D2|CP000253.1|mhcii|seq1196	antigen184|A7X1D2|CP000253.1|mhcii|seq926
antigen184|A7X1D2|CP000253.1|mhcii|seq1196	antigen184|A7X1D2|CP000253.1|mhcii|seq927
antigen184|A7X1D2|CP000253.1|mhcii|seq1196	antigen184|A7X1D2|CP000253.1|mhcii|seq1088
antigen184|A7X1D2|CP000253.1|mhcii|seq1676	antigen184|A7X1D2|CP000253.1|mhcii|seq1676
antigen184|A7X1D2|CP000253.1|mhcii|seq2220	antigen184|A7X1D2|CP000253.1|mhcii|seq2220
antigen184|A7X1D2|CP000253.1|mhcii|seq2220	antigen184|A7X1D2|CP000253.1|mhcii|seq2251
antigen184|A7X1D2|CP000253.1|mhcii|seq2220	antigen184|A7X1D2|CP000253.1|mhcii|seq2250
antigen184|A7X1D2|CP000253.1|mhcii|seq2476	antigen184|A7X1D2|CP000253.1|mhcii|seq2476
antigen184|A7X1D2|CP000253.1|mhcii|seq2508	antigen184|A7X1D2|CP000253.1|mhcii|seq2508
antigen184|A7X1D2|CP000253.1|mhcii|seq2508	antigen184|A7X1D2|CP000253.1|mhcii|seq2506
antigen184|A7X1D2|CP000253.1|mhcii|seq2508	antigen184|A7X1D2|CP000253.1|mhcii|seq2507
antigen184|A7X1D2|CP000253.1|mhcii|seq2508	antigen184|A7X1D2|CP000253.1|mhcii|seq725
antigen184|A7X1D2|CP000253.1|mhcii|seq2508	antigen184|A7X1D2|CP000253.1|mhcii|seq1951
antigen184|A7X1D2|CP000253.1|mhcii|seq2508	antigen184|A7X1D2|CP000253.1|mhcii|seq22
antigen184|A7X1D2|CP000253.1|mhcii|seq2508	antigen184|A7X1D2|CP000253.1|mhcii|seq828
antigen184|A7X1D2|CP000253.1|mhcii|seq2508	antigen184|A7X1D2|CP000253.1|mhcii|seq25
antigen184|A7X1D2|CP000253.1|mhcii|seq2508	antigen184|A7X1D2|CP000253.1|mhcii|seq686
antigen184|A7X1D2|CP000253.1|mhcii|seq2508	antigen184|A7X1D2|CP000253.1|mhcii|seq687
antigen184|A7X1D2|CP000253.1|mhcii|seq2508	antigen184|A7X1D2|CP000253.1|mhcii|seq826
antigen184|A7X1D2|CP000253.1|mhcii|seq2508	antigen184|A7X1D2|CP000253.1|mhcii|seq23
antigen184|A7X1D2|CP000253.1|mhcii|seq2508	antigen184|A7X1D2|CP000253.1|mhcii|seq827
antigen184|A7X1D2|CP000253.1|mhcii|seq2508	antigen184|A7X1D2|CP000253.1|mhcii|seq24
antigen184|A7X1D2|CP000253.1|mhcii|seq2508	antigen184|A7X1D2|CP000253.1|mhcii|seq2492
antigen184|A7X1D2|CP000253.1|mhcii|seq2508	antigen184|A7X1D2|CP000253.1|mhcii|seq2282
antigen184|A7X1D2|CP000253.1|mhcii|seq2508	antigen184|A7X1D2|CP000253.1|mhcii|seq2491
antigen184|A7X1D2|CP000253.1|mhcii|seq2508	antigen184|A7X1D2|CP000253.1|mhcii|seq2281
antigen184|A7X1D2|CP000253.1|mhcii|seq2508	antigen184|A7X1D2|CP000253.1|mhcii|seq2493
antigen184|A7X1D2|CP000253.1|mhcii|seq2508	antigen184|A7X1D2|CP000253.1|mhcii|seq2283
antigen184|A7X1D2|CP000253.1|mhcii|seq173	antigen184|A7X1D2|CP000253.1|mhcii|seq173
antigen184|A7X1D2|CP000253.1|mhcii|seq173	antigen184|A7X1D2|CP000253.1|mhcii|seq172
antigen184|A7X1D2|CP000253.1|mhcii|seq173	antigen184|A7X1D2|CP000253.1|mhcii|seq174
antigen184|A7X1D2|CP000253.1|mhcii|seq173	antigen184|A7X1D2|CP000253.1|mhcii|seq175
antigen184|A7X1D2|CP000253.1|mhcii|seq173	antigen184|A7X1D2|CP000253.1|mhcii|seq1084
antigen184|A7X1D2|CP000253.1|mhcii|seq173	antigen184|A7X1D2|CP000253.1|mhcii|seq1085
antigen184|A7X1D2|CP000253.1|mhcii|seq173	antigen184|A7X1D2|CP000253.1|mhcii|seq1190
antigen184|A7X1D2|CP000253.1|mhcii|seq173	antigen184|A7X1D2|CP000253.1|mhcii|seq1189
antigen184|A7X1D2|CP000253.1|mhcii|seq429	antigen184|A7X1D2|CP000253.1|mhcii|seq429
antigen184|A7X1D2|CP000253.1|mhcii|seq429	antigen184|A7X1D2|CP000253.1|mhcii|seq426
antigen184|A7X1D2|CP000253.1|mhcii|seq429	antigen184|A7X1D2|CP000253.1|mhcii|seq427
antigen184|A7X1D2|CP000253.1|mhcii|seq429	antigen184|A7X1D2|CP000253.1|mhcii|seq2315
antigen184|A7X1D2|CP000253.1|mhcii|seq429	antigen184|A7X1D2|CP000253.1|mhcii|seq428
antigen184|A7X1D2|CP000253.1|mhcii|seq429	antigen184|A7X1D2|CP000253.1|mhcii|seq2316
antigen184|A7X1D2|CP000253.1|mhcii|seq429	antigen184|A7X1D2|CP000253.1|mhcii|seq397
antigen184|A7X1D2|CP000253.1|mhcii|seq429	antigen184|A7X1D2|CP000253.1|mhcii|seq2317
antigen184|A7X1D2|CP000253.1|mhcii|seq429	antigen184|A7X1D2|CP000253.1|mhcii|seq398
antigen184|A7X1D2|CP000253.1|mhcii|seq429	antigen184|A7X1D2|CP000253.1|mhcii|seq430
antigen184|A7X1D2|CP000253.1|mhcii|seq429	antigen184|A7X1D2|CP000253.1|mhcii|seq399
antigen184|A7X1D2|CP000253.1|mhcii|seq429	antigen184|A7X1D2|CP000253.1|mhcii|seq431
antigen184|A7X1D2|CP000253.1|mhcii|seq429	antigen184|A7X1D2|CP000253.1|mhcii|seq208
antigen184|A7X1D2|CP000253.1|mhcii|seq429	antigen184|A7X1D2|CP000253.1|mhcii|seq400
antigen184|A7X1D2|CP000253.1|mhcii|seq429	antigen184|A7X1D2|CP000253.1|mhcii|seq209
antigen184|A7X1D2|CP000253.1|mhcii|seq429	antigen184|A7X1D2|CP000253.1|mhcii|seq401
antigen184|A7X1D2|CP000253.1|mhcii|seq429	antigen184|A7X1D2|CP000253.1|mhcii|seq539
antigen184|A7X1D2|CP000253.1|mhcii|seq429	antigen184|A7X1D2|CP000253.1|mhcii|seq540
antigen184|A7X1D2|CP000253.1|mhcii|seq429	antigen184|A7X1D2|CP000253.1|mhcii|seq221
antigen184|A7X1D2|CP000253.1|mhcii|seq429	antigen184|A7X1D2|CP000253.1|mhcii|seq541
antigen184|A7X1D2|CP000253.1|mhcii|seq429	antigen184|A7X1D2|CP000253.1|mhcii|seq222
antigen184|A7X1D2|CP000253.1|mhcii|seq429	antigen184|A7X1D2|CP000253.1|mhcii|seq223
antigen184|A7X1D2|CP000253.1|mhcii|seq429	antigen184|A7X1D2|CP000253.1|mhcii|seq224
antigen184|A7X1D2|CP000253.1|mhcii|seq429	antigen184|A7X1D2|CP000253.1|mhcii|seq526
antigen184|A7X1D2|CP000253.1|mhcii|seq429	antigen184|A7X1D2|CP000253.1|mhcii|seq2403
antigen184|A7X1D2|CP000253.1|mhcii|seq429	antigen184|A7X1D2|CP000253.1|mhcii|seq2404
antigen184|A7X1D2|CP000253.1|mhcii|seq429	antigen184|A7X1D2|CP000253.1|mhcii|seq2405
antigen184|A7X1D2|CP000253.1|mhcii|seq429	antigen184|A7X1D2|CP000253.1|mhcii|seq523
antigen184|A7X1D2|CP000253.1|mhcii|seq429	antigen184|A7X1D2|CP000253.1|mhcii|seq524
antigen184|A7X1D2|CP000253.1|mhcii|seq429	antigen184|A7X1D2|CP000253.1|mhcii|seq525
antigen184|A7X1D2|CP000253.1|mhcii|seq429	antigen184|A7X1D2|CP000253.1|mhcii|seq527
antigen184|A7X1D2|CP000253.1|mhcii|seq429	antigen184|A7X1D2|CP000253.1|mhcii|seq528
antigen184|A7X1D2|CP000253.1|mhcii|seq813	antigen184|A7X1D2|CP000253.1|mhcii|seq813
antigen184|A7X1D2|CP000253.1|mhcii|seq813	antigen184|A7X1D2|CP000253.1|mhcii|seq582
antigen184|A7X1D2|CP000253.1|mhcii|seq813	antigen184|A7X1D2|CP000253.1|mhcii|seq811
antigen184|A7X1D2|CP000253.1|mhcii|seq813	antigen184|A7X1D2|CP000253.1|mhcii|seq812
antigen184|A7X1D2|CP000253.1|mhcii|seq813	antigen184|A7X1D2|CP000253.1|mhcii|seq815
antigen184|A7X1D2|CP000253.1|mhcii|seq813	antigen184|A7X1D2|CP000253.1|mhcii|seq279
antigen184|A7X1D2|CP000253.1|mhcii|seq813	antigen184|A7X1D2|CP000253.1|mhcii|seq2120
antigen184|A7X1D2|CP000253.1|mhcii|seq813	antigen184|A7X1D2|CP000253.1|mhcii|seq280
antigen184|A7X1D2|CP000253.1|mhcii|seq813	antigen184|A7X1D2|CP000253.1|mhcii|seq2121
antigen184|A7X1D2|CP000253.1|mhcii|seq813	antigen184|A7X1D2|CP000253.1|mhcii|seq282
antigen184|A7X1D2|CP000253.1|mhcii|seq813	antigen184|A7X1D2|CP000253.1|mhcii|seq2123
antigen184|A7X1D2|CP000253.1|mhcii|seq813	antigen184|A7X1D2|CP000253.1|mhcii|seq581
antigen184|A7X1D2|CP000253.1|mhcii|seq813	antigen184|A7X1D2|CP000253.1|mhcii|seq710
antigen184|A7X1D2|CP000253.1|mhcii|seq813	antigen184|A7X1D2|CP000253.1|mhcii|seq1070
antigen184|A7X1D2|CP000253.1|mhcii|seq813	antigen184|A7X1D2|CP000253.1|mhcii|seq1069
antigen184|A7X1D2|CP000253.1|mhcii|seq813	antigen184|A7X1D2|CP000253.1|mhcii|seq278
antigen184|A7X1D2|CP000253.1|mhcii|seq813	antigen184|A7X1D2|CP000253.1|mhcii|seq2119
antigen184|A7X1D2|CP000253.1|mhcii|seq813	antigen184|A7X1D2|CP000253.1|mhcii|seq277
antigen184|A7X1D2|CP000253.1|mhcii|seq813	antigen184|A7X1D2|CP000253.1|mhcii|seq2118
antigen184|A7X1D2|CP000253.1|mhcii|seq813	antigen184|A7X1D2|CP000253.1|mhcii|seq281
antigen184|A7X1D2|CP000253.1|mhcii|seq813	antigen184|A7X1D2|CP000253.1|mhcii|seq2122
antigen184|A7X1D2|CP000253.1|mhcii|seq1325	antigen184|A7X1D2|CP000253.1|mhcii|seq1325
antigen184|A7X1D2|CP000253.1|mhcii|seq1325	antigen184|A7X1D2|CP000253.1|mhcii|seq1324
antigen184|A7X1D2|CP000253.1|mhcii|seq2541	antigen184|A7X1D2|CP000253.1|mhcii|seq2541
antigen184|A7X1D2|CP000253.1|mhcii|seq2541	antigen184|A7X1D2|CP000253.1|mhcii|seq1862
antigen184|A7X1D2|CP000253.1|mhcii|seq2541	antigen184|A7X1D2|CP000253.1|mhcii|seq135
antigen184|A7X1D2|CP000253.1|mhcii|seq2541	antigen184|A7X1D2|CP000253.1|mhcii|seq1863
antigen184|A7X1D2|CP000253.1|mhcii|seq2541	antigen184|A7X1D2|CP000253.1|mhcii|seq136
antigen184|A7X1D2|CP000253.1|mhcii|seq2541	antigen184|A7X1D2|CP000253.1|mhcii|seq1864
antigen184|A7X1D2|CP000253.1|mhcii|seq2541	antigen184|A7X1D2|CP000253.1|mhcii|seq2538
antigen184|A7X1D2|CP000253.1|mhcii|seq2541	antigen184|A7X1D2|CP000253.1|mhcii|seq2539
antigen184|A7X1D2|CP000253.1|mhcii|seq2541	antigen184|A7X1D2|CP000253.1|mhcii|seq2540
antigen184|A7X1D2|CP000253.1|mhcii|seq2541	antigen184|A7X1D2|CP000253.1|mhcii|seq2542
antigen184|A7X1D2|CP000253.1|mhcii|seq2541	antigen184|A7X1D2|CP000253.1|mhcii|seq2543
antigen184|A7X1D2|CP000253.1|mhcii|seq2541	antigen184|A7X1D2|CP000253.1|mhcii|seq2544
antigen184|A7X1D2|CP000253.1|mhcii|seq2541	antigen184|A7X1D2|CP000253.1|mhcii|seq2268
antigen184|A7X1D2|CP000253.1|mhcii|seq2541	antigen184|A7X1D2|CP000253.1|mhcii|seq2252
antigen184|A7X1D2|CP000253.1|mhcii|seq2541	antigen184|A7X1D2|CP000253.1|mhcii|seq2221
antigen184|A7X1D2|CP000253.1|mhcii|seq2541	antigen184|A7X1D2|CP000253.1|mhcii|seq2077
antigen184|A7X1D2|CP000253.1|mhcii|seq2541	antigen184|A7X1D2|CP000253.1|mhcii|seq2269
antigen184|A7X1D2|CP000253.1|mhcii|seq2541	antigen184|A7X1D2|CP000253.1|mhcii|seq2253
antigen184|A7X1D2|CP000253.1|mhcii|seq2541	antigen184|A7X1D2|CP000253.1|mhcii|seq2222
antigen184|A7X1D2|CP000253.1|mhcii|seq2541	antigen184|A7X1D2|CP000253.1|mhcii|seq1917
antigen184|A7X1D2|CP000253.1|mhcii|seq2541	antigen184|A7X1D2|CP000253.1|mhcii|seq2078
antigen184|A7X1D2|CP000253.1|mhcii|seq2541	antigen184|A7X1D2|CP000253.1|mhcii|seq2270
antigen184|A7X1D2|CP000253.1|mhcii|seq2541	antigen184|A7X1D2|CP000253.1|mhcii|seq2254
antigen184|A7X1D2|CP000253.1|mhcii|seq2541	antigen184|A7X1D2|CP000253.1|mhcii|seq2223
antigen184|A7X1D2|CP000253.1|mhcii|seq2541	antigen184|A7X1D2|CP000253.1|mhcii|seq1918
antigen184|A7X1D2|CP000253.1|mhcii|seq2541	antigen184|A7X1D2|CP000253.1|mhcii|seq2271
antigen184|A7X1D2|CP000253.1|mhcii|seq2541	antigen184|A7X1D2|CP000253.1|mhcii|seq2255
antigen184|A7X1D2|CP000253.1|mhcii|seq2541	antigen184|A7X1D2|CP000253.1|mhcii|seq2224
antigen184|A7X1D2|CP000253.1|mhcii|seq2541	antigen184|A7X1D2|CP000253.1|mhcii|seq1919
antigen184|A7X1D2|CP000253.1|mhcii|seq238	antigen184|A7X1D2|CP000253.1|mhcii|seq238
antigen184|A7X1D2|CP000253.1|mhcii|seq238	antigen184|A7X1D2|CP000253.1|mhcii|seq9
antigen184|A7X1D2|CP000253.1|mhcii|seq238	antigen184|A7X1D2|CP000253.1|mhcii|seq235
antigen184|A7X1D2|CP000253.1|mhcii|seq238	antigen184|A7X1D2|CP000253.1|mhcii|seq6
antigen184|A7X1D2|CP000253.1|mhcii|seq238	antigen184|A7X1D2|CP000253.1|mhcii|seq236
antigen184|A7X1D2|CP000253.1|mhcii|seq238	antigen184|A7X1D2|CP000253.1|mhcii|seq7
antigen184|A7X1D2|CP000253.1|mhcii|seq238	antigen184|A7X1D2|CP000253.1|mhcii|seq237
antigen184|A7X1D2|CP000253.1|mhcii|seq238	antigen184|A7X1D2|CP000253.1|mhcii|seq8
antigen184|A7X1D2|CP000253.1|mhcii|seq238	antigen184|A7X1D2|CP000253.1|mhcii|seq239
antigen184|A7X1D2|CP000253.1|mhcii|seq238	antigen184|A7X1D2|CP000253.1|mhcii|seq10
antigen184|A7X1D2|CP000253.1|mhcii|seq238	antigen184|A7X1D2|CP000253.1|mhcii|seq240
antigen184|A7X1D2|CP000253.1|mhcii|seq238	antigen184|A7X1D2|CP000253.1|mhcii|seq11
antigen184|A7X1D2|CP000253.1|mhcii|seq238	antigen184|A7X1D2|CP000253.1|mhcii|seq241
antigen184|A7X1D2|CP000253.1|mhcii|seq238	antigen184|A7X1D2|CP000253.1|mhcii|seq12
antigen184|A7X1D2|CP000253.1|mhcii|seq238	antigen184|A7X1D2|CP000253.1|mhcii|seq242
antigen184|A7X1D2|CP000253.1|mhcii|seq238	antigen184|A7X1D2|CP000253.1|mhcii|seq13
antigen184|A7X1D2|CP000253.1|mhcii|seq238	antigen184|A7X1D2|CP000253.1|mhcii|seq1134
antigen184|A7X1D2|CP000253.1|mhcii|seq238	antigen184|A7X1D2|CP000253.1|mhcii|seq1131
antigen184|A7X1D2|CP000253.1|mhcii|seq238	antigen184|A7X1D2|CP000253.1|mhcii|seq1132
antigen184|A7X1D2|CP000253.1|mhcii|seq238	antigen184|A7X1D2|CP000253.1|mhcii|seq1133
antigen184|A7X1D2|CP000253.1|mhcii|seq238	antigen184|A7X1D2|CP000253.1|mhcii|seq1135
antigen184|A7X1D2|CP000253.1|mhcii|seq238	antigen184|A7X1D2|CP000253.1|mhcii|seq1136
antigen184|A7X1D2|CP000253.1|mhcii|seq238	antigen184|A7X1D2|CP000253.1|mhcii|seq1137
antigen184|A7X1D2|CP000253.1|mhcii|seq238	antigen184|A7X1D2|CP000253.1|mhcii|seq1138
antigen184|A7X1D2|CP000253.1|mhcii|seq238	antigen184|A7X1D2|CP000253.1|mhcii|seq1551
antigen184|A7X1D2|CP000253.1|mhcii|seq238	antigen184|A7X1D2|CP000253.1|mhcii|seq2216
antigen184|A7X1D2|CP000253.1|mhcii|seq238	antigen184|A7X1D2|CP000253.1|mhcii|seq1547
antigen184|A7X1D2|CP000253.1|mhcii|seq238	antigen184|A7X1D2|CP000253.1|mhcii|seq2212
antigen184|A7X1D2|CP000253.1|mhcii|seq238	antigen184|A7X1D2|CP000253.1|mhcii|seq1548
antigen184|A7X1D2|CP000253.1|mhcii|seq238	antigen184|A7X1D2|CP000253.1|mhcii|seq2213
