antigen36|Q6GAB5|BX571857.1|mhcii|seq1	antigen36|Q6GAB5|BX571857.1|mhcii|seq1
antigen36|Q6GAB5|BX571857.1|mhcii|seq2894	antigen36|Q6GAB5|BX571857.1|mhcii|seq2967
antigen36|Q6GAB5|BX571857.1|mhcii|seq2894	antigen36|Q6GAB5|BX571857.1|mhcii|seq1752
antigen36|Q6GAB5|BX571857.1|mhcii|seq2894	antigen36|Q6GAB5|BX571857.1|mhcii|seq2605
antigen36|Q6GAB5|BX571857.1|mhcii|seq2894	antigen36|Q6GAB5|BX571857.1|mhcii|seq2893
antigen36|Q6GAB5|BX571857.1|mhcii|seq2894	antigen36|Q6GAB5|BX571857.1|mhcii|seq2968
antigen36|Q6GAB5|BX571857.1|mhcii|seq2894	antigen36|Q6GAB5|BX571857.1|mhcii|seq1753
antigen36|Q6GAB5|BX571857.1|mhcii|seq2894	antigen36|Q6GAB5|BX571857.1|mhcii|seq2606
antigen36|Q6GAB5|BX571857.1|mhcii|seq2894	antigen36|Q6GAB5|BX571857.1|mhcii|seq2607
antigen36|Q6GAB5|BX571857.1|mhcii|seq2894	antigen36|Q6GAB5|BX571857.1|mhcii|seq2895
antigen36|Q6GAB5|BX571857.1|mhcii|seq2894	antigen36|Q6GAB5|BX571857.1|mhcii|seq2970
antigen36|Q6GAB5|BX571857.1|mhcii|seq2894	antigen36|Q6GAB5|BX571857.1|mhcii|seq1755
antigen36|Q6GAB5|BX571857.1|mhcii|seq2894	antigen36|Q6GAB5|BX571857.1|mhcii|seq2608
antigen36|Q6GAB5|BX571857.1|mhcii|seq2894	antigen36|Q6GAB5|BX571857.1|mhcii|seq851
antigen36|Q6GAB5|BX571857.1|mhcii|seq2894	antigen36|Q6GAB5|BX571857.1|mhcii|seq852
antigen36|Q6GAB5|BX571857.1|mhcii|seq2894	antigen36|Q6GAB5|BX571857.1|mhcii|seq853
antigen36|Q6GAB5|BX571857.1|mhcii|seq2894	antigen36|Q6GAB5|BX571857.1|mhcii|seq1589
antigen36|Q6GAB5|BX571857.1|mhcii|seq2894	antigen36|Q6GAB5|BX571857.1|mhcii|seq854
antigen36|Q6GAB5|BX571857.1|mhcii|seq2894	antigen36|Q6GAB5|BX571857.1|mhcii|seq1590
antigen36|Q6GAB5|BX571857.1|mhcii|seq2894	antigen36|Q6GAB5|BX571857.1|mhcii|seq855
antigen36|Q6GAB5|BX571857.1|mhcii|seq2894	antigen36|Q6GAB5|BX571857.1|mhcii|seq1591
antigen36|Q6GAB5|BX571857.1|mhcii|seq2894	antigen36|Q6GAB5|BX571857.1|mhcii|seq1592
antigen36|Q6GAB5|BX571857.1|mhcii|seq2894	antigen36|Q6GAB5|BX571857.1|mhcii|seq1593
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq3310
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq206
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq3075
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq3076
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq3077
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq3078
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq2023
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq3079
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq2024
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq3080
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq2025
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq2026
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq3306
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq202
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq2027
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq3307
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq203
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq3308
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq204
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq3309
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq205
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq867
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq2805
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq865
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq2803
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq1185
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq866
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq2804
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq1602
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq1603
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq3171
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq868
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq2806
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq1604
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq3172
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq869
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq2807
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq1605
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq3173
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq1606
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq3174
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq1607
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq3175
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq554
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq586
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq555
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq587
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq556
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq588
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq2028
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq557
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq589
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq2029
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq590
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq2030
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq591
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq2031
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq3311
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq207
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq592
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq3312
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq208
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq3313
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq209
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq3314
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq210
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq3315
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq1182
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq863
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq2801
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq1183
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq864
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq2802
antigen36|Q6GAB5|BX571857.1|mhcii|seq3310	antigen36|Q6GAB5|BX571857.1|mhcii|seq1184
antigen36|Q6GAB5|BX571857.1|mhcii|seq271	antigen36|Q6GAB5|BX571857.1|mhcii|seq271
antigen36|Q6GAB5|BX571857.1|mhcii|seq1807	antigen36|Q6GAB5|BX571857.1|mhcii|seq1807
antigen36|Q6GAB5|BX571857.1|mhcii|seq3151	antigen36|Q6GAB5|BX571857.1|mhcii|seq3151
antigen36|Q6GAB5|BX571857.1|mhcii|seq3183	antigen36|Q6GAB5|BX571857.1|mhcii|seq3183
antigen36|Q6GAB5|BX571857.1|mhcii|seq3183	antigen36|Q6GAB5|BX571857.1|mhcii|seq3182
antigen36|Q6GAB5|BX571857.1|mhcii|seq3183	antigen36|Q6GAB5|BX571857.1|mhcii|seq3184
antigen36|Q6GAB5|BX571857.1|mhcii|seq3183	antigen36|Q6GAB5|BX571857.1|mhcii|seq3185
antigen36|Q6GAB5|BX571857.1|mhcii|seq3183	antigen36|Q6GAB5|BX571857.1|mhcii|seq3181
antigen36|Q6GAB5|BX571857.1|mhcii|seq3183	antigen36|Q6GAB5|BX571857.1|mhcii|seq979
antigen36|Q6GAB5|BX571857.1|mhcii|seq3183	antigen36|Q6GAB5|BX571857.1|mhcii|seq980
antigen36|Q6GAB5|BX571857.1|mhcii|seq3183	antigen36|Q6GAB5|BX571857.1|mhcii|seq981
antigen36|Q6GAB5|BX571857.1|mhcii|seq3183	antigen36|Q6GAB5|BX571857.1|mhcii|seq982
antigen36|Q6GAB5|BX571857.1|mhcii|seq3183	antigen36|Q6GAB5|BX571857.1|mhcii|seq1208
antigen36|Q6GAB5|BX571857.1|mhcii|seq3183	antigen36|Q6GAB5|BX571857.1|mhcii|seq1207
antigen36|Q6GAB5|BX571857.1|mhcii|seq3183	antigen36|Q6GAB5|BX571857.1|mhcii|seq1209
antigen36|Q6GAB5|BX571857.1|mhcii|seq3183	antigen36|Q6GAB5|BX571857.1|mhcii|seq1210
antigen36|Q6GAB5|BX571857.1|mhcii|seq3183	antigen36|Q6GAB5|BX571857.1|mhcii|seq798
antigen36|Q6GAB5|BX571857.1|mhcii|seq3183	antigen36|Q6GAB5|BX571857.1|mhcii|seq799
antigen36|Q6GAB5|BX571857.1|mhcii|seq3183	antigen36|Q6GAB5|BX571857.1|mhcii|seq800
antigen36|Q6GAB5|BX571857.1|mhcii|seq3183	antigen36|Q6GAB5|BX571857.1|mhcii|seq1376
antigen36|Q6GAB5|BX571857.1|mhcii|seq3183	antigen36|Q6GAB5|BX571857.1|mhcii|seq2830
antigen36|Q6GAB5|BX571857.1|mhcii|seq3183	antigen36|Q6GAB5|BX571857.1|mhcii|seq3409
antigen36|Q6GAB5|BX571857.1|mhcii|seq3183	antigen36|Q6GAB5|BX571857.1|mhcii|seq3410
antigen36|Q6GAB5|BX571857.1|mhcii|seq3183	antigen36|Q6GAB5|BX571857.1|mhcii|seq1373
antigen36|Q6GAB5|BX571857.1|mhcii|seq3183	antigen36|Q6GAB5|BX571857.1|mhcii|seq2827
antigen36|Q6GAB5|BX571857.1|mhcii|seq3183	antigen36|Q6GAB5|BX571857.1|mhcii|seq1374
antigen36|Q6GAB5|BX571857.1|mhcii|seq3183	antigen36|Q6GAB5|BX571857.1|mhcii|seq2828
antigen36|Q6GAB5|BX571857.1|mhcii|seq3183	antigen36|Q6GAB5|BX571857.1|mhcii|seq1375
antigen36|Q6GAB5|BX571857.1|mhcii|seq3183	antigen36|Q6GAB5|BX571857.1|mhcii|seq2829
antigen36|Q6GAB5|BX571857.1|mhcii|seq624	antigen36|Q6GAB5|BX571857.1|mhcii|seq624
antigen36|Q6GAB5|BX571857.1|mhcii|seq1648	antigen36|Q6GAB5|BX571857.1|mhcii|seq1648
antigen36|Q6GAB5|BX571857.1|mhcii|seq1648	antigen36|Q6GAB5|BX571857.1|mhcii|seq1645
antigen36|Q6GAB5|BX571857.1|mhcii|seq1648	antigen36|Q6GAB5|BX571857.1|mhcii|seq3085
antigen36|Q6GAB5|BX571857.1|mhcii|seq1648	antigen36|Q6GAB5|BX571857.1|mhcii|seq3245
antigen36|Q6GAB5|BX571857.1|mhcii|seq1648	antigen36|Q6GAB5|BX571857.1|mhcii|seq334
antigen36|Q6GAB5|BX571857.1|mhcii|seq1648	antigen36|Q6GAB5|BX571857.1|mhcii|seq1646
antigen36|Q6GAB5|BX571857.1|mhcii|seq1648	antigen36|Q6GAB5|BX571857.1|mhcii|seq3086
antigen36|Q6GAB5|BX571857.1|mhcii|seq1648	antigen36|Q6GAB5|BX571857.1|mhcii|seq3246
antigen36|Q6GAB5|BX571857.1|mhcii|seq1648	antigen36|Q6GAB5|BX571857.1|mhcii|seq335
antigen36|Q6GAB5|BX571857.1|mhcii|seq1648	antigen36|Q6GAB5|BX571857.1|mhcii|seq1423
antigen36|Q6GAB5|BX571857.1|mhcii|seq1648	antigen36|Q6GAB5|BX571857.1|mhcii|seq1647
antigen36|Q6GAB5|BX571857.1|mhcii|seq1648	antigen36|Q6GAB5|BX571857.1|mhcii|seq3087
antigen36|Q6GAB5|BX571857.1|mhcii|seq1648	antigen36|Q6GAB5|BX571857.1|mhcii|seq188
antigen36|Q6GAB5|BX571857.1|mhcii|seq1648	antigen36|Q6GAB5|BX571857.1|mhcii|seq3247
antigen36|Q6GAB5|BX571857.1|mhcii|seq1648	antigen36|Q6GAB5|BX571857.1|mhcii|seq336
antigen36|Q6GAB5|BX571857.1|mhcii|seq1648	antigen36|Q6GAB5|BX571857.1|mhcii|seq1424
antigen36|Q6GAB5|BX571857.1|mhcii|seq1648	antigen36|Q6GAB5|BX571857.1|mhcii|seq3088
antigen36|Q6GAB5|BX571857.1|mhcii|seq1648	antigen36|Q6GAB5|BX571857.1|mhcii|seq189
antigen36|Q6GAB5|BX571857.1|mhcii|seq1648	antigen36|Q6GAB5|BX571857.1|mhcii|seq3248
antigen36|Q6GAB5|BX571857.1|mhcii|seq1648	antigen36|Q6GAB5|BX571857.1|mhcii|seq337
antigen36|Q6GAB5|BX571857.1|mhcii|seq1648	antigen36|Q6GAB5|BX571857.1|mhcii|seq1425
antigen36|Q6GAB5|BX571857.1|mhcii|seq1648	antigen36|Q6GAB5|BX571857.1|mhcii|seq1649
antigen36|Q6GAB5|BX571857.1|mhcii|seq1648	antigen36|Q6GAB5|BX571857.1|mhcii|seq3249
antigen36|Q6GAB5|BX571857.1|mhcii|seq1648	antigen36|Q6GAB5|BX571857.1|mhcii|seq1650
antigen36|Q6GAB5|BX571857.1|mhcii|seq1648	antigen36|Q6GAB5|BX571857.1|mhcii|seq3250
antigen36|Q6GAB5|BX571857.1|mhcii|seq1648	antigen36|Q6GAB5|BX571857.1|mhcii|seq1651
antigen36|Q6GAB5|BX571857.1|mhcii|seq1648	antigen36|Q6GAB5|BX571857.1|mhcii|seq3251
antigen36|Q6GAB5|BX571857.1|mhcii|seq1648	antigen36|Q6GAB5|BX571857.1|mhcii|seq1652
antigen36|Q6GAB5|BX571857.1|mhcii|seq1648	antigen36|Q6GAB5|BX571857.1|mhcii|seq629
antigen36|Q6GAB5|BX571857.1|mhcii|seq1648	antigen36|Q6GAB5|BX571857.1|mhcii|seq630
antigen36|Q6GAB5|BX571857.1|mhcii|seq1648	antigen36|Q6GAB5|BX571857.1|mhcii|seq631
antigen36|Q6GAB5|BX571857.1|mhcii|seq1648	antigen36|Q6GAB5|BX571857.1|mhcii|seq184
antigen36|Q6GAB5|BX571857.1|mhcii|seq1648	antigen36|Q6GAB5|BX571857.1|mhcii|seq632
antigen36|Q6GAB5|BX571857.1|mhcii|seq1648	antigen36|Q6GAB5|BX571857.1|mhcii|seq185
antigen36|Q6GAB5|BX571857.1|mhcii|seq1648	antigen36|Q6GAB5|BX571857.1|mhcii|seq186
antigen36|Q6GAB5|BX571857.1|mhcii|seq1648	antigen36|Q6GAB5|BX571857.1|mhcii|seq187
antigen36|Q6GAB5|BX571857.1|mhcii|seq2032	antigen36|Q6GAB5|BX571857.1|mhcii|seq2032
antigen36|Q6GAB5|BX571857.1|mhcii|seq753	antigen36|Q6GAB5|BX571857.1|mhcii|seq753
antigen36|Q6GAB5|BX571857.1|mhcii|seq753	antigen36|Q6GAB5|BX571857.1|mhcii|seq2751
antigen36|Q6GAB5|BX571857.1|mhcii|seq753	antigen36|Q6GAB5|BX571857.1|mhcii|seq754
antigen36|Q6GAB5|BX571857.1|mhcii|seq753	antigen36|Q6GAB5|BX571857.1|mhcii|seq2752
antigen36|Q6GAB5|BX571857.1|mhcii|seq753	antigen36|Q6GAB5|BX571857.1|mhcii|seq755
antigen36|Q6GAB5|BX571857.1|mhcii|seq753	antigen36|Q6GAB5|BX571857.1|mhcii|seq2753
antigen36|Q6GAB5|BX571857.1|mhcii|seq1009	antigen36|Q6GAB5|BX571857.1|mhcii|seq1009
antigen36|Q6GAB5|BX571857.1|mhcii|seq1009	antigen36|Q6GAB5|BX571857.1|mhcii|seq2917
antigen36|Q6GAB5|BX571857.1|mhcii|seq1009	antigen36|Q6GAB5|BX571857.1|mhcii|seq526
antigen36|Q6GAB5|BX571857.1|mhcii|seq1009	antigen36|Q6GAB5|BX571857.1|mhcii|seq527
antigen36|Q6GAB5|BX571857.1|mhcii|seq1009	antigen36|Q6GAB5|BX571857.1|mhcii|seq1008
antigen36|Q6GAB5|BX571857.1|mhcii|seq1009	antigen36|Q6GAB5|BX571857.1|mhcii|seq2916
antigen36|Q6GAB5|BX571857.1|mhcii|seq1777	antigen36|Q6GAB5|BX571857.1|mhcii|seq1777
antigen36|Q6GAB5|BX571857.1|mhcii|seq1905	antigen36|Q6GAB5|BX571857.1|mhcii|seq1905
antigen36|Q6GAB5|BX571857.1|mhcii|seq1905	antigen36|Q6GAB5|BX571857.1|mhcii|seq2115
antigen36|Q6GAB5|BX571857.1|mhcii|seq1905	antigen36|Q6GAB5|BX571857.1|mhcii|seq896
antigen36|Q6GAB5|BX571857.1|mhcii|seq2961	antigen36|Q6GAB5|BX571857.1|mhcii|seq2961
antigen36|Q6GAB5|BX571857.1|mhcii|seq2961	antigen36|Q6GAB5|BX571857.1|mhcii|seq2886
antigen36|Q6GAB5|BX571857.1|mhcii|seq3441	antigen36|Q6GAB5|BX571857.1|mhcii|seq3441
antigen36|Q6GAB5|BX571857.1|mhcii|seq3441	antigen36|Q6GAB5|BX571857.1|mhcii|seq3438
antigen36|Q6GAB5|BX571857.1|mhcii|seq3441	antigen36|Q6GAB5|BX571857.1|mhcii|seq3439
antigen36|Q6GAB5|BX571857.1|mhcii|seq3441	antigen36|Q6GAB5|BX571857.1|mhcii|seq3440
antigen36|Q6GAB5|BX571857.1|mhcii|seq3441	antigen36|Q6GAB5|BX571857.1|mhcii|seq3442
antigen36|Q6GAB5|BX571857.1|mhcii|seq3441	antigen36|Q6GAB5|BX571857.1|mhcii|seq3443
antigen36|Q6GAB5|BX571857.1|mhcii|seq466	antigen36|Q6GAB5|BX571857.1|mhcii|seq466
antigen36|Q6GAB5|BX571857.1|mhcii|seq466	antigen36|Q6GAB5|BX571857.1|mhcii|seq467
antigen36|Q6GAB5|BX571857.1|mhcii|seq978	antigen36|Q6GAB5|BX571857.1|mhcii|seq978
antigen36|Q6GAB5|BX571857.1|mhcii|seq978	antigen36|Q6GAB5|BX571857.1|mhcii|seq3407
antigen36|Q6GAB5|BX571857.1|mhcii|seq978	antigen36|Q6GAB5|BX571857.1|mhcii|seq3406
antigen36|Q6GAB5|BX571857.1|mhcii|seq978	antigen36|Q6GAB5|BX571857.1|mhcii|seq3408
antigen36|Q6GAB5|BX571857.1|mhcii|seq1074	antigen36|Q6GAB5|BX571857.1|mhcii|seq1074
antigen36|Q6GAB5|BX571857.1|mhcii|seq1074	antigen36|Q6GAB5|BX571857.1|mhcii|seq3211
antigen36|Q6GAB5|BX571857.1|mhcii|seq1074	antigen36|Q6GAB5|BX571857.1|mhcii|seq3212
antigen36|Q6GAB5|BX571857.1|mhcii|seq1074	antigen36|Q6GAB5|BX571857.1|mhcii|seq2063
antigen36|Q6GAB5|BX571857.1|mhcii|seq1074	antigen36|Q6GAB5|BX571857.1|mhcii|seq2062
antigen36|Q6GAB5|BX571857.1|mhcii|seq1074	antigen36|Q6GAB5|BX571857.1|mhcii|seq2064
antigen36|Q6GAB5|BX571857.1|mhcii|seq1074	antigen36|Q6GAB5|BX571857.1|mhcii|seq1072
antigen36|Q6GAB5|BX571857.1|mhcii|seq1074	antigen36|Q6GAB5|BX571857.1|mhcii|seq1328
antigen36|Q6GAB5|BX571857.1|mhcii|seq1074	antigen36|Q6GAB5|BX571857.1|mhcii|seq1327
antigen36|Q6GAB5|BX571857.1|mhcii|seq1074	antigen36|Q6GAB5|BX571857.1|mhcii|seq2645
antigen36|Q6GAB5|BX571857.1|mhcii|seq1074	antigen36|Q6GAB5|BX571857.1|mhcii|seq2646
antigen36|Q6GAB5|BX571857.1|mhcii|seq1074	antigen36|Q6GAB5|BX571857.1|mhcii|seq1073
antigen36|Q6GAB5|BX571857.1|mhcii|seq1074	antigen36|Q6GAB5|BX571857.1|mhcii|seq531
antigen36|Q6GAB5|BX571857.1|mhcii|seq1074	antigen36|Q6GAB5|BX571857.1|mhcii|seq1350
antigen36|Q6GAB5|BX571857.1|mhcii|seq1074	antigen36|Q6GAB5|BX571857.1|mhcii|seq3213
antigen36|Q6GAB5|BX571857.1|mhcii|seq1074	antigen36|Q6GAB5|BX571857.1|mhcii|seq528
antigen36|Q6GAB5|BX571857.1|mhcii|seq1074	antigen36|Q6GAB5|BX571857.1|mhcii|seq529
antigen36|Q6GAB5|BX571857.1|mhcii|seq1074	antigen36|Q6GAB5|BX571857.1|mhcii|seq2065
antigen36|Q6GAB5|BX571857.1|mhcii|seq1074	antigen36|Q6GAB5|BX571857.1|mhcii|seq530
antigen36|Q6GAB5|BX571857.1|mhcii|seq1074	antigen36|Q6GAB5|BX571857.1|mhcii|seq2066
antigen36|Q6GAB5|BX571857.1|mhcii|seq1074	antigen36|Q6GAB5|BX571857.1|mhcii|seq1075
antigen36|Q6GAB5|BX571857.1|mhcii|seq1074	antigen36|Q6GAB5|BX571857.1|mhcii|seq2067
antigen36|Q6GAB5|BX571857.1|mhcii|seq1074	antigen36|Q6GAB5|BX571857.1|mhcii|seq532
antigen36|Q6GAB5|BX571857.1|mhcii|seq1074	antigen36|Q6GAB5|BX571857.1|mhcii|seq1076
antigen36|Q6GAB5|BX571857.1|mhcii|seq1074	antigen36|Q6GAB5|BX571857.1|mhcii|seq2068
antigen36|Q6GAB5|BX571857.1|mhcii|seq1074	antigen36|Q6GAB5|BX571857.1|mhcii|seq533
antigen36|Q6GAB5|BX571857.1|mhcii|seq1074	antigen36|Q6GAB5|BX571857.1|mhcii|seq534
antigen36|Q6GAB5|BX571857.1|mhcii|seq1074	antigen36|Q6GAB5|BX571857.1|mhcii|seq1014
antigen36|Q6GAB5|BX571857.1|mhcii|seq1074	antigen36|Q6GAB5|BX571857.1|mhcii|seq2922
antigen36|Q6GAB5|BX571857.1|mhcii|seq1074	antigen36|Q6GAB5|BX571857.1|mhcii|seq1015
antigen36|Q6GAB5|BX571857.1|mhcii|seq1074	antigen36|Q6GAB5|BX571857.1|mhcii|seq2923
antigen36|Q6GAB5|BX571857.1|mhcii|seq1074	antigen36|Q6GAB5|BX571857.1|mhcii|seq1016
antigen36|Q6GAB5|BX571857.1|mhcii|seq1074	antigen36|Q6GAB5|BX571857.1|mhcii|seq1013
antigen36|Q6GAB5|BX571857.1|mhcii|seq1074	antigen36|Q6GAB5|BX571857.1|mhcii|seq2921
antigen36|Q6GAB5|BX571857.1|mhcii|seq1554	antigen36|Q6GAB5|BX571857.1|mhcii|seq1554
antigen36|Q6GAB5|BX571857.1|mhcii|seq1554	antigen36|Q6GAB5|BX571857.1|mhcii|seq2381
antigen36|Q6GAB5|BX571857.1|mhcii|seq1554	antigen36|Q6GAB5|BX571857.1|mhcii|seq2379
antigen36|Q6GAB5|BX571857.1|mhcii|seq1554	antigen36|Q6GAB5|BX571857.1|mhcii|seq2380
antigen36|Q6GAB5|BX571857.1|mhcii|seq1554	antigen36|Q6GAB5|BX571857.1|mhcii|seq2382
antigen36|Q6GAB5|BX571857.1|mhcii|seq1554	antigen36|Q6GAB5|BX571857.1|mhcii|seq1552
