antigen115|Q7A7G0|BX571856.1|mhcii|seq196	antigen115|Q7A7G0|BX571856.1|mhcii|seq196
antigen115|Q7A7G0|BX571856.1|mhcii|seq557	antigen115|Q7A7G0|BX571856.1|mhcii|seq2467
antigen115|Q7A7G0|BX571856.1|mhcii|seq557	antigen115|Q7A7G0|BX571856.1|mhcii|seq2635
antigen115|Q7A7G0|BX571856.1|mhcii|seq557	antigen115|Q7A7G0|BX571856.1|mhcii|seq2636
antigen115|Q7A7G0|BX571856.1|mhcii|seq557	antigen115|Q7A7G0|BX571856.1|mhcii|seq2637
antigen115|Q7A7G0|BX571856.1|mhcii|seq557	antigen115|Q7A7G0|BX571856.1|mhcii|seq2640
antigen115|Q7A7G0|BX571856.1|mhcii|seq557	antigen115|Q7A7G0|BX571856.1|mhcii|seq1777
antigen115|Q7A7G0|BX571856.1|mhcii|seq557	antigen115|Q7A7G0|BX571856.1|mhcii|seq1778
antigen115|Q7A7G0|BX571856.1|mhcii|seq557	antigen115|Q7A7G0|BX571856.1|mhcii|seq1779
antigen115|Q7A7G0|BX571856.1|mhcii|seq557	antigen115|Q7A7G0|BX571856.1|mhcii|seq1780
antigen115|Q7A7G0|BX571856.1|mhcii|seq557	antigen115|Q7A7G0|BX571856.1|mhcii|seq1782
antigen115|Q7A7G0|BX571856.1|mhcii|seq557	antigen115|Q7A7G0|BX571856.1|mhcii|seq1783
antigen115|Q7A7G0|BX571856.1|mhcii|seq557	antigen115|Q7A7G0|BX571856.1|mhcii|seq1784
antigen115|Q7A7G0|BX571856.1|mhcii|seq557	antigen115|Q7A7G0|BX571856.1|mhcii|seq1785
antigen115|Q7A7G0|BX571856.1|mhcii|seq1037	antigen115|Q7A7G0|BX571856.1|mhcii|seq1037
antigen115|Q7A7G0|BX571856.1|mhcii|seq1037	antigen115|Q7A7G0|BX571856.1|mhcii|seq1038
antigen115|Q7A7G0|BX571856.1|mhcii|seq1037	antigen115|Q7A7G0|BX571856.1|mhcii|seq1039
antigen115|Q7A7G0|BX571856.1|mhcii|seq1037	antigen115|Q7A7G0|BX571856.1|mhcii|seq1544
antigen115|Q7A7G0|BX571856.1|mhcii|seq1037	antigen115|Q7A7G0|BX571856.1|mhcii|seq1545
antigen115|Q7A7G0|BX571856.1|mhcii|seq1037	antigen115|Q7A7G0|BX571856.1|mhcii|seq650
antigen115|Q7A7G0|BX571856.1|mhcii|seq1037	antigen115|Q7A7G0|BX571856.1|mhcii|seq649
antigen115|Q7A7G0|BX571856.1|mhcii|seq1037	antigen115|Q7A7G0|BX571856.1|mhcii|seq651
antigen115|Q7A7G0|BX571856.1|mhcii|seq1037	antigen115|Q7A7G0|BX571856.1|mhcii|seq652
antigen115|Q7A7G0|BX571856.1|mhcii|seq1037	antigen115|Q7A7G0|BX571856.1|mhcii|seq653
antigen115|Q7A7G0|BX571856.1|mhcii|seq1037	antigen115|Q7A7G0|BX571856.1|mhcii|seq1546
antigen115|Q7A7G0|BX571856.1|mhcii|seq1037	antigen115|Q7A7G0|BX571856.1|mhcii|seq1547
antigen115|Q7A7G0|BX571856.1|mhcii|seq1037	antigen115|Q7A7G0|BX571856.1|mhcii|seq1548
antigen115|Q7A7G0|BX571856.1|mhcii|seq1037	antigen115|Q7A7G0|BX571856.1|mhcii|seq1549
antigen115|Q7A7G0|BX571856.1|mhcii|seq1037	antigen115|Q7A7G0|BX571856.1|mhcii|seq1035
antigen115|Q7A7G0|BX571856.1|mhcii|seq1037	antigen115|Q7A7G0|BX571856.1|mhcii|seq1036
antigen115|Q7A7G0|BX571856.1|mhcii|seq1037	antigen115|Q7A7G0|BX571856.1|mhcii|seq110
antigen115|Q7A7G0|BX571856.1|mhcii|seq1037	antigen115|Q7A7G0|BX571856.1|mhcii|seq107
antigen115|Q7A7G0|BX571856.1|mhcii|seq1037	antigen115|Q7A7G0|BX571856.1|mhcii|seq108
antigen115|Q7A7G0|BX571856.1|mhcii|seq1037	antigen115|Q7A7G0|BX571856.1|mhcii|seq109
antigen115|Q7A7G0|BX571856.1|mhcii|seq1037	antigen115|Q7A7G0|BX571856.1|mhcii|seq111
antigen115|Q7A7G0|BX571856.1|mhcii|seq1037	antigen115|Q7A7G0|BX571856.1|mhcii|seq112
antigen115|Q7A7G0|BX571856.1|mhcii|seq1037	antigen115|Q7A7G0|BX571856.1|mhcii|seq113
antigen115|Q7A7G0|BX571856.1|mhcii|seq1037	antigen115|Q7A7G0|BX571856.1|mhcii|seq977
antigen115|Q7A7G0|BX571856.1|mhcii|seq1037	antigen115|Q7A7G0|BX571856.1|mhcii|seq978
antigen115|Q7A7G0|BX571856.1|mhcii|seq1037	antigen115|Q7A7G0|BX571856.1|mhcii|seq2354
antigen115|Q7A7G0|BX571856.1|mhcii|seq1037	antigen115|Q7A7G0|BX571856.1|mhcii|seq979
antigen115|Q7A7G0|BX571856.1|mhcii|seq1037	antigen115|Q7A7G0|BX571856.1|mhcii|seq980
antigen115|Q7A7G0|BX571856.1|mhcii|seq1037	antigen115|Q7A7G0|BX571856.1|mhcii|seq981
antigen115|Q7A7G0|BX571856.1|mhcii|seq1037	antigen115|Q7A7G0|BX571856.1|mhcii|seq982
antigen115|Q7A7G0|BX571856.1|mhcii|seq1037	antigen115|Q7A7G0|BX571856.1|mhcii|seq2355
antigen115|Q7A7G0|BX571856.1|mhcii|seq1037	antigen115|Q7A7G0|BX571856.1|mhcii|seq2356
antigen115|Q7A7G0|BX571856.1|mhcii|seq1037	antigen115|Q7A7G0|BX571856.1|mhcii|seq2357
antigen115|Q7A7G0|BX571856.1|mhcii|seq1037	antigen115|Q7A7G0|BX571856.1|mhcii|seq2358
antigen115|Q7A7G0|BX571856.1|mhcii|seq1965	antigen115|Q7A7G0|BX571856.1|mhcii|seq1965
antigen115|Q7A7G0|BX571856.1|mhcii|seq1965	antigen115|Q7A7G0|BX571856.1|mhcii|seq2819
antigen115|Q7A7G0|BX571856.1|mhcii|seq1965	antigen115|Q7A7G0|BX571856.1|mhcii|seq2820
antigen115|Q7A7G0|BX571856.1|mhcii|seq1965	antigen115|Q7A7G0|BX571856.1|mhcii|seq2821
antigen115|Q7A7G0|BX571856.1|mhcii|seq1965	antigen115|Q7A7G0|BX571856.1|mhcii|seq359
antigen115|Q7A7G0|BX571856.1|mhcii|seq1965	antigen115|Q7A7G0|BX571856.1|mhcii|seq360
antigen115|Q7A7G0|BX571856.1|mhcii|seq1965	antigen115|Q7A7G0|BX571856.1|mhcii|seq361
antigen115|Q7A7G0|BX571856.1|mhcii|seq1965	antigen115|Q7A7G0|BX571856.1|mhcii|seq362
antigen115|Q7A7G0|BX571856.1|mhcii|seq1965	antigen115|Q7A7G0|BX571856.1|mhcii|seq1962
antigen115|Q7A7G0|BX571856.1|mhcii|seq1965	antigen115|Q7A7G0|BX571856.1|mhcii|seq363
antigen115|Q7A7G0|BX571856.1|mhcii|seq1965	antigen115|Q7A7G0|BX571856.1|mhcii|seq1963
antigen115|Q7A7G0|BX571856.1|mhcii|seq1965	antigen115|Q7A7G0|BX571856.1|mhcii|seq1964
antigen115|Q7A7G0|BX571856.1|mhcii|seq1965	antigen115|Q7A7G0|BX571856.1|mhcii|seq2476
antigen115|Q7A7G0|BX571856.1|mhcii|seq1965	antigen115|Q7A7G0|BX571856.1|mhcii|seq2477
antigen115|Q7A7G0|BX571856.1|mhcii|seq1965	antigen115|Q7A7G0|BX571856.1|mhcii|seq1966
antigen115|Q7A7G0|BX571856.1|mhcii|seq1965	antigen115|Q7A7G0|BX571856.1|mhcii|seq2478
antigen115|Q7A7G0|BX571856.1|mhcii|seq1965	antigen115|Q7A7G0|BX571856.1|mhcii|seq1967
antigen115|Q7A7G0|BX571856.1|mhcii|seq1965	antigen115|Q7A7G0|BX571856.1|mhcii|seq2479
antigen115|Q7A7G0|BX571856.1|mhcii|seq1965	antigen115|Q7A7G0|BX571856.1|mhcii|seq1968
antigen115|Q7A7G0|BX571856.1|mhcii|seq1965	antigen115|Q7A7G0|BX571856.1|mhcii|seq2480
antigen115|Q7A7G0|BX571856.1|mhcii|seq1965	antigen115|Q7A7G0|BX571856.1|mhcii|seq2129
antigen115|Q7A7G0|BX571856.1|mhcii|seq1965	antigen115|Q7A7G0|BX571856.1|mhcii|seq2481
antigen115|Q7A7G0|BX571856.1|mhcii|seq1965	antigen115|Q7A7G0|BX571856.1|mhcii|seq2130
antigen115|Q7A7G0|BX571856.1|mhcii|seq1965	antigen115|Q7A7G0|BX571856.1|mhcii|seq2131
antigen115|Q7A7G0|BX571856.1|mhcii|seq1965	antigen115|Q7A7G0|BX571856.1|mhcii|seq2132
antigen115|Q7A7G0|BX571856.1|mhcii|seq1965	antigen115|Q7A7G0|BX571856.1|mhcii|seq2133
antigen115|Q7A7G0|BX571856.1|mhcii|seq1965	antigen115|Q7A7G0|BX571856.1|mhcii|seq3290
antigen115|Q7A7G0|BX571856.1|mhcii|seq1965	antigen115|Q7A7G0|BX571856.1|mhcii|seq3291
antigen115|Q7A7G0|BX571856.1|mhcii|seq1965	antigen115|Q7A7G0|BX571856.1|mhcii|seq2556
antigen115|Q7A7G0|BX571856.1|mhcii|seq1965	antigen115|Q7A7G0|BX571856.1|mhcii|seq3292
antigen115|Q7A7G0|BX571856.1|mhcii|seq1965	antigen115|Q7A7G0|BX571856.1|mhcii|seq2557
antigen115|Q7A7G0|BX571856.1|mhcii|seq1965	antigen115|Q7A7G0|BX571856.1|mhcii|seq3293
antigen115|Q7A7G0|BX571856.1|mhcii|seq1965	antigen115|Q7A7G0|BX571856.1|mhcii|seq364
antigen115|Q7A7G0|BX571856.1|mhcii|seq1965	antigen115|Q7A7G0|BX571856.1|mhcii|seq2822
antigen115|Q7A7G0|BX571856.1|mhcii|seq1965	antigen115|Q7A7G0|BX571856.1|mhcii|seq2823
antigen115|Q7A7G0|BX571856.1|mhcii|seq1965	antigen115|Q7A7G0|BX571856.1|mhcii|seq2824
antigen115|Q7A7G0|BX571856.1|mhcii|seq1965	antigen115|Q7A7G0|BX571856.1|mhcii|seq365
antigen115|Q7A7G0|BX571856.1|mhcii|seq1965	antigen115|Q7A7G0|BX571856.1|mhcii|seq366
antigen115|Q7A7G0|BX571856.1|mhcii|seq1965	antigen115|Q7A7G0|BX571856.1|mhcii|seq1969
antigen115|Q7A7G0|BX571856.1|mhcii|seq1965	antigen115|Q7A7G0|BX571856.1|mhcii|seq2482
antigen115|Q7A7G0|BX571856.1|mhcii|seq1965	antigen115|Q7A7G0|BX571856.1|mhcii|seq2134
antigen115|Q7A7G0|BX571856.1|mhcii|seq1965	antigen115|Q7A7G0|BX571856.1|mhcii|seq2558
antigen115|Q7A7G0|BX571856.1|mhcii|seq1965	antigen115|Q7A7G0|BX571856.1|mhcii|seq2559
antigen115|Q7A7G0|BX571856.1|mhcii|seq3181	antigen115|Q7A7G0|BX571856.1|mhcii|seq3181
antigen115|Q7A7G0|BX571856.1|mhcii|seq3181	antigen115|Q7A7G0|BX571856.1|mhcii|seq2690
antigen115|Q7A7G0|BX571856.1|mhcii|seq3181	antigen115|Q7A7G0|BX571856.1|mhcii|seq2691
antigen115|Q7A7G0|BX571856.1|mhcii|seq3181	antigen115|Q7A7G0|BX571856.1|mhcii|seq3182
antigen115|Q7A7G0|BX571856.1|mhcii|seq3181	antigen115|Q7A7G0|BX571856.1|mhcii|seq2692
antigen115|Q7A7G0|BX571856.1|mhcii|seq3181	antigen115|Q7A7G0|BX571856.1|mhcii|seq3183
antigen115|Q7A7G0|BX571856.1|mhcii|seq3181	antigen115|Q7A7G0|BX571856.1|mhcii|seq3180
antigen115|Q7A7G0|BX571856.1|mhcii|seq206	antigen115|Q7A7G0|BX571856.1|mhcii|seq206
antigen115|Q7A7G0|BX571856.1|mhcii|seq206	antigen115|Q7A7G0|BX571856.1|mhcii|seq1313
antigen115|Q7A7G0|BX571856.1|mhcii|seq206	antigen115|Q7A7G0|BX571856.1|mhcii|seq3265
antigen115|Q7A7G0|BX571856.1|mhcii|seq206	antigen115|Q7A7G0|BX571856.1|mhcii|seq1314
antigen115|Q7A7G0|BX571856.1|mhcii|seq206	antigen115|Q7A7G0|BX571856.1|mhcii|seq1315
antigen115|Q7A7G0|BX571856.1|mhcii|seq206	antigen115|Q7A7G0|BX571856.1|mhcii|seq1316
antigen115|Q7A7G0|BX571856.1|mhcii|seq206	antigen115|Q7A7G0|BX571856.1|mhcii|seq202
antigen115|Q7A7G0|BX571856.1|mhcii|seq206	antigen115|Q7A7G0|BX571856.1|mhcii|seq203
antigen115|Q7A7G0|BX571856.1|mhcii|seq206	antigen115|Q7A7G0|BX571856.1|mhcii|seq204
antigen115|Q7A7G0|BX571856.1|mhcii|seq206	antigen115|Q7A7G0|BX571856.1|mhcii|seq205
antigen115|Q7A7G0|BX571856.1|mhcii|seq206	antigen115|Q7A7G0|BX571856.1|mhcii|seq685
antigen115|Q7A7G0|BX571856.1|mhcii|seq206	antigen115|Q7A7G0|BX571856.1|mhcii|seq142
antigen115|Q7A7G0|BX571856.1|mhcii|seq206	antigen115|Q7A7G0|BX571856.1|mhcii|seq686
antigen115|Q7A7G0|BX571856.1|mhcii|seq206	antigen115|Q7A7G0|BX571856.1|mhcii|seq143
antigen115|Q7A7G0|BX571856.1|mhcii|seq206	antigen115|Q7A7G0|BX571856.1|mhcii|seq207
antigen115|Q7A7G0|BX571856.1|mhcii|seq206	antigen115|Q7A7G0|BX571856.1|mhcii|seq687
antigen115|Q7A7G0|BX571856.1|mhcii|seq206	antigen115|Q7A7G0|BX571856.1|mhcii|seq144
antigen115|Q7A7G0|BX571856.1|mhcii|seq206	antigen115|Q7A7G0|BX571856.1|mhcii|seq688
antigen115|Q7A7G0|BX571856.1|mhcii|seq206	antigen115|Q7A7G0|BX571856.1|mhcii|seq689
antigen115|Q7A7G0|BX571856.1|mhcii|seq206	antigen115|Q7A7G0|BX571856.1|mhcii|seq1938
antigen115|Q7A7G0|BX571856.1|mhcii|seq206	antigen115|Q7A7G0|BX571856.1|mhcii|seq1939
antigen115|Q7A7G0|BX571856.1|mhcii|seq206	antigen115|Q7A7G0|BX571856.1|mhcii|seq1940
antigen115|Q7A7G0|BX571856.1|mhcii|seq206	antigen115|Q7A7G0|BX571856.1|mhcii|seq1941
antigen115|Q7A7G0|BX571856.1|mhcii|seq206	antigen115|Q7A7G0|BX571856.1|mhcii|seq1942
antigen115|Q7A7G0|BX571856.1|mhcii|seq206	antigen115|Q7A7G0|BX571856.1|mhcii|seq1399
antigen115|Q7A7G0|BX571856.1|mhcii|seq206	antigen115|Q7A7G0|BX571856.1|mhcii|seq1943
antigen115|Q7A7G0|BX571856.1|mhcii|seq206	antigen115|Q7A7G0|BX571856.1|mhcii|seq1400
antigen115|Q7A7G0|BX571856.1|mhcii|seq206	antigen115|Q7A7G0|BX571856.1|mhcii|seq2104
antigen115|Q7A7G0|BX571856.1|mhcii|seq206	antigen115|Q7A7G0|BX571856.1|mhcii|seq1401
antigen115|Q7A7G0|BX571856.1|mhcii|seq206	antigen115|Q7A7G0|BX571856.1|mhcii|seq2105
antigen115|Q7A7G0|BX571856.1|mhcii|seq206	antigen115|Q7A7G0|BX571856.1|mhcii|seq2106
antigen115|Q7A7G0|BX571856.1|mhcii|seq206	antigen115|Q7A7G0|BX571856.1|mhcii|seq2107
antigen115|Q7A7G0|BX571856.1|mhcii|seq206	antigen115|Q7A7G0|BX571856.1|mhcii|seq2108
antigen115|Q7A7G0|BX571856.1|mhcii|seq206	antigen115|Q7A7G0|BX571856.1|mhcii|seq2109
antigen115|Q7A7G0|BX571856.1|mhcii|seq206	antigen115|Q7A7G0|BX571856.1|mhcii|seq3262
antigen115|Q7A7G0|BX571856.1|mhcii|seq206	antigen115|Q7A7G0|BX571856.1|mhcii|seq3263
antigen115|Q7A7G0|BX571856.1|mhcii|seq206	antigen115|Q7A7G0|BX571856.1|mhcii|seq1312
antigen115|Q7A7G0|BX571856.1|mhcii|seq206	antigen115|Q7A7G0|BX571856.1|mhcii|seq3264
antigen115|Q7A7G0|BX571856.1|mhcii|seq1102	antigen115|Q7A7G0|BX571856.1|mhcii|seq1102
antigen115|Q7A7G0|BX571856.1|mhcii|seq1102	antigen115|Q7A7G0|BX571856.1|mhcii|seq2085
antigen115|Q7A7G0|BX571856.1|mhcii|seq1102	antigen115|Q7A7G0|BX571856.1|mhcii|seq1830
antigen115|Q7A7G0|BX571856.1|mhcii|seq1102	antigen115|Q7A7G0|BX571856.1|mhcii|seq2086
antigen115|Q7A7G0|BX571856.1|mhcii|seq1102	antigen115|Q7A7G0|BX571856.1|mhcii|seq1831
antigen115|Q7A7G0|BX571856.1|mhcii|seq1102	antigen115|Q7A7G0|BX571856.1|mhcii|seq2087
antigen115|Q7A7G0|BX571856.1|mhcii|seq1102	antigen115|Q7A7G0|BX571856.1|mhcii|seq1832
antigen115|Q7A7G0|BX571856.1|mhcii|seq1102	antigen115|Q7A7G0|BX571856.1|mhcii|seq2088
antigen115|Q7A7G0|BX571856.1|mhcii|seq1102	antigen115|Q7A7G0|BX571856.1|mhcii|seq1833
antigen115|Q7A7G0|BX571856.1|mhcii|seq1102	antigen115|Q7A7G0|BX571856.1|mhcii|seq2089
antigen115|Q7A7G0|BX571856.1|mhcii|seq1102	antigen115|Q7A7G0|BX571856.1|mhcii|seq2090
antigen115|Q7A7G0|BX571856.1|mhcii|seq1102	antigen115|Q7A7G0|BX571856.1|mhcii|seq1099
antigen115|Q7A7G0|BX571856.1|mhcii|seq1102	antigen115|Q7A7G0|BX571856.1|mhcii|seq1100
antigen115|Q7A7G0|BX571856.1|mhcii|seq1102	antigen115|Q7A7G0|BX571856.1|mhcii|seq1101
antigen115|Q7A7G0|BX571856.1|mhcii|seq1102	antigen115|Q7A7G0|BX571856.1|mhcii|seq3470
antigen115|Q7A7G0|BX571856.1|mhcii|seq1102	antigen115|Q7A7G0|BX571856.1|mhcii|seq1103
antigen115|Q7A7G0|BX571856.1|mhcii|seq1102	antigen115|Q7A7G0|BX571856.1|mhcii|seq3471
antigen115|Q7A7G0|BX571856.1|mhcii|seq1102	antigen115|Q7A7G0|BX571856.1|mhcii|seq1104
antigen115|Q7A7G0|BX571856.1|mhcii|seq1102	antigen115|Q7A7G0|BX571856.1|mhcii|seq2224
antigen115|Q7A7G0|BX571856.1|mhcii|seq1102	antigen115|Q7A7G0|BX571856.1|mhcii|seq3472
antigen115|Q7A7G0|BX571856.1|mhcii|seq1102	antigen115|Q7A7G0|BX571856.1|mhcii|seq1105
antigen115|Q7A7G0|BX571856.1|mhcii|seq1102	antigen115|Q7A7G0|BX571856.1|mhcii|seq2225
antigen115|Q7A7G0|BX571856.1|mhcii|seq1102	antigen115|Q7A7G0|BX571856.1|mhcii|seq3473
antigen115|Q7A7G0|BX571856.1|mhcii|seq1102	antigen115|Q7A7G0|BX571856.1|mhcii|seq1106
antigen115|Q7A7G0|BX571856.1|mhcii|seq1102	antigen115|Q7A7G0|BX571856.1|mhcii|seq2226
antigen115|Q7A7G0|BX571856.1|mhcii|seq1102	antigen115|Q7A7G0|BX571856.1|mhcii|seq3474
antigen115|Q7A7G0|BX571856.1|mhcii|seq1102	antigen115|Q7A7G0|BX571856.1|mhcii|seq2227
antigen115|Q7A7G0|BX571856.1|mhcii|seq1102	antigen115|Q7A7G0|BX571856.1|mhcii|seq3475
antigen115|Q7A7G0|BX571856.1|mhcii|seq1102	antigen115|Q7A7G0|BX571856.1|mhcii|seq2228
antigen115|Q7A7G0|BX571856.1|mhcii|seq1102	antigen115|Q7A7G0|BX571856.1|mhcii|seq3476
antigen115|Q7A7G0|BX571856.1|mhcii|seq1102	antigen115|Q7A7G0|BX571856.1|mhcii|seq2229
antigen115|Q7A7G0|BX571856.1|mhcii|seq1102	antigen115|Q7A7G0|BX571856.1|mhcii|seq2230
antigen115|Q7A7G0|BX571856.1|mhcii|seq1678	antigen115|Q7A7G0|BX571856.1|mhcii|seq1678
antigen115|Q7A7G0|BX571856.1|mhcii|seq2542	antigen115|Q7A7G0|BX571856.1|mhcii|seq2542
antigen115|Q7A7G0|BX571856.1|mhcii|seq2542	antigen115|Q7A7G0|BX571856.1|mhcii|seq2540
antigen115|Q7A7G0|BX571856.1|mhcii|seq2542	antigen115|Q7A7G0|BX571856.1|mhcii|seq2541
antigen115|Q7A7G0|BX571856.1|mhcii|seq2542	antigen115|Q7A7G0|BX571856.1|mhcii|seq1223
antigen115|Q7A7G0|BX571856.1|mhcii|seq2542	antigen115|Q7A7G0|BX571856.1|mhcii|seq1219
antigen115|Q7A7G0|BX571856.1|mhcii|seq2542	antigen115|Q7A7G0|BX571856.1|mhcii|seq1220
antigen115|Q7A7G0|BX571856.1|mhcii|seq2542	antigen115|Q7A7G0|BX571856.1|mhcii|seq1221
antigen115|Q7A7G0|BX571856.1|mhcii|seq2542	antigen115|Q7A7G0|BX571856.1|mhcii|seq1222
antigen115|Q7A7G0|BX571856.1|mhcii|seq2542	antigen115|Q7A7G0|BX571856.1|mhcii|seq3463
antigen115|Q7A7G0|BX571856.1|mhcii|seq2542	antigen115|Q7A7G0|BX571856.1|mhcii|seq591
antigen115|Q7A7G0|BX571856.1|mhcii|seq2542	antigen115|Q7A7G0|BX571856.1|mhcii|seq1584
antigen115|Q7A7G0|BX571856.1|mhcii|seq2542	antigen115|Q7A7G0|BX571856.1|mhcii|seq2613
antigen115|Q7A7G0|BX571856.1|mhcii|seq2542	antigen115|Q7A7G0|BX571856.1|mhcii|seq2272
antigen115|Q7A7G0|BX571856.1|mhcii|seq3438	antigen115|Q7A7G0|BX571856.1|mhcii|seq3438
antigen115|Q7A7G0|BX571856.1|mhcii|seq3438	antigen115|Q7A7G0|BX571856.1|mhcii|seq3045
antigen115|Q7A7G0|BX571856.1|mhcii|seq3438	antigen115|Q7A7G0|BX571856.1|mhcii|seq3436
antigen115|Q7A7G0|BX571856.1|mhcii|seq3438	antigen115|Q7A7G0|BX571856.1|mhcii|seq3437
antigen115|Q7A7G0|BX571856.1|mhcii|seq3438	antigen115|Q7A7G0|BX571856.1|mhcii|seq78
antigen115|Q7A7G0|BX571856.1|mhcii|seq3438	antigen115|Q7A7G0|BX571856.1|mhcii|seq76
antigen115|Q7A7G0|BX571856.1|mhcii|seq3438	antigen115|Q7A7G0|BX571856.1|mhcii|seq77
antigen115|Q7A7G0|BX571856.1|mhcii|seq3438	antigen115|Q7A7G0|BX571856.1|mhcii|seq79
antigen115|Q7A7G0|BX571856.1|mhcii|seq3438	antigen115|Q7A7G0|BX571856.1|mhcii|seq2191
antigen115|Q7A7G0|BX571856.1|mhcii|seq3438	antigen115|Q7A7G0|BX571856.1|mhcii|seq2189
antigen115|Q7A7G0|BX571856.1|mhcii|seq3438	antigen115|Q7A7G0|BX571856.1|mhcii|seq2190
antigen115|Q7A7G0|BX571856.1|mhcii|seq3438	antigen115|Q7A7G0|BX571856.1|mhcii|seq2192
antigen115|Q7A7G0|BX571856.1|mhcii|seq3438	antigen115|Q7A7G0|BX571856.1|mhcii|seq80
antigen115|Q7A7G0|BX571856.1|mhcii|seq3438	antigen115|Q7A7G0|BX571856.1|mhcii|seq2193
antigen115|Q7A7G0|BX571856.1|mhcii|seq3438	antigen115|Q7A7G0|BX571856.1|mhcii|seq81
antigen115|Q7A7G0|BX571856.1|mhcii|seq3438	antigen115|Q7A7G0|BX571856.1|mhcii|seq1365
antigen115|Q7A7G0|BX571856.1|mhcii|seq3438	antigen115|Q7A7G0|BX571856.1|mhcii|seq3301
antigen115|Q7A7G0|BX571856.1|mhcii|seq3438	antigen115|Q7A7G0|BX571856.1|mhcii|seq3046
antigen115|Q7A7G0|BX571856.1|mhcii|seq3438	antigen115|Q7A7G0|BX571856.1|mhcii|seq3439
antigen115|Q7A7G0|BX571856.1|mhcii|seq3438	antigen115|Q7A7G0|BX571856.1|mhcii|seq1364
antigen115|Q7A7G0|BX571856.1|mhcii|seq975	antigen115|Q7A7G0|BX571856.1|mhcii|seq975
antigen115|Q7A7G0|BX571856.1|mhcii|seq975	antigen115|Q7A7G0|BX571856.1|mhcii|seq976
antigen115|Q7A7G0|BX571856.1|mhcii|seq1743	antigen115|Q7A7G0|BX571856.1|mhcii|seq1743
antigen115|Q7A7G0|BX571856.1|mhcii|seq1743	antigen115|Q7A7G0|BX571856.1|mhcii|seq2534
antigen115|Q7A7G0|BX571856.1|mhcii|seq1743	antigen115|Q7A7G0|BX571856.1|mhcii|seq1742
antigen115|Q7A7G0|BX571856.1|mhcii|seq16	antigen115|Q7A7G0|BX571856.1|mhcii|seq16
antigen115|Q7A7G0|BX571856.1|mhcii|seq16	antigen115|Q7A7G0|BX571856.1|mhcii|seq17
antigen115|Q7A7G0|BX571856.1|mhcii|seq176	antigen115|Q7A7G0|BX571856.1|mhcii|seq176
antigen115|Q7A7G0|BX571856.1|mhcii|seq176	antigen115|Q7A7G0|BX571856.1|mhcii|seq174
antigen115|Q7A7G0|BX571856.1|mhcii|seq176	antigen115|Q7A7G0|BX571856.1|mhcii|seq529
antigen115|Q7A7G0|BX571856.1|mhcii|seq176	antigen115|Q7A7G0|BX571856.1|mhcii|seq530
antigen115|Q7A7G0|BX571856.1|mhcii|seq176	antigen115|Q7A7G0|BX571856.1|mhcii|seq179
antigen115|Q7A7G0|BX571856.1|mhcii|seq176	antigen115|Q7A7G0|BX571856.1|mhcii|seq531
antigen115|Q7A7G0|BX571856.1|mhcii|seq176	antigen115|Q7A7G0|BX571856.1|mhcii|seq534
antigen115|Q7A7G0|BX571856.1|mhcii|seq176	antigen115|Q7A7G0|BX571856.1|mhcii|seq535
antigen115|Q7A7G0|BX571856.1|mhcii|seq176	antigen115|Q7A7G0|BX571856.1|mhcii|seq536
antigen115|Q7A7G0|BX571856.1|mhcii|seq176	antigen115|Q7A7G0|BX571856.1|mhcii|seq2623
antigen115|Q7A7G0|BX571856.1|mhcii|seq176	antigen115|Q7A7G0|BX571856.1|mhcii|seq2149
antigen115|Q7A7G0|BX571856.1|mhcii|seq176	antigen115|Q7A7G0|BX571856.1|mhcii|seq1766
antigen115|Q7A7G0|BX571856.1|mhcii|seq176	antigen115|Q7A7G0|BX571856.1|mhcii|seq3457
antigen115|Q7A7G0|BX571856.1|mhcii|seq176	antigen115|Q7A7G0|BX571856.1|mhcii|seq1762
antigen115|Q7A7G0|BX571856.1|mhcii|seq176	antigen115|Q7A7G0|BX571856.1|mhcii|seq3458
antigen115|Q7A7G0|BX571856.1|mhcii|seq176	antigen115|Q7A7G0|BX571856.1|mhcii|seq1763
antigen115|Q7A7G0|BX571856.1|mhcii|seq176	antigen115|Q7A7G0|BX571856.1|mhcii|seq3459
antigen115|Q7A7G0|BX571856.1|mhcii|seq176	antigen115|Q7A7G0|BX571856.1|mhcii|seq1764
antigen115|Q7A7G0|BX571856.1|mhcii|seq176	antigen115|Q7A7G0|BX571856.1|mhcii|seq3460
antigen115|Q7A7G0|BX571856.1|mhcii|seq176	antigen115|Q7A7G0|BX571856.1|mhcii|seq1765
antigen115|Q7A7G0|BX571856.1|mhcii|seq176	antigen115|Q7A7G0|BX571856.1|mhcii|seq3461
antigen115|Q7A7G0|BX571856.1|mhcii|seq176	antigen115|Q7A7G0|BX571856.1|mhcii|seq3462
antigen115|Q7A7G0|BX571856.1|mhcii|seq176	antigen115|Q7A7G0|BX571856.1|mhcii|seq1767
antigen115|Q7A7G0|BX571856.1|mhcii|seq176	antigen115|Q7A7G0|BX571856.1|mhcii|seq1768
antigen115|Q7A7G0|BX571856.1|mhcii|seq176	antigen115|Q7A7G0|BX571856.1|mhcii|seq1769
antigen115|Q7A7G0|BX571856.1|mhcii|seq176	antigen115|Q7A7G0|BX571856.1|mhcii|seq1578
