antigen14|A5IRD0|HE681097.1|mhcii|seq1	antigen14|A5IRD0|HE681097.1|mhcii|seq1
antigen14|A5IRD0|HE681097.1|mhcii|seq2474	antigen14|A5IRD0|HE681097.1|mhcii|seq5239
antigen14|A5IRD0|HE681097.1|mhcii|seq2474	antigen14|A5IRD0|HE681097.1|mhcii|seq2296
antigen14|A5IRD0|HE681097.1|mhcii|seq2474	antigen14|A5IRD0|HE681097.1|mhcii|seq2297
antigen14|A5IRD0|HE681097.1|mhcii|seq2474	antigen14|A5IRD0|HE681097.1|mhcii|seq5241
antigen14|A5IRD0|HE681097.1|mhcii|seq2474	antigen14|A5IRD0|HE681097.1|mhcii|seq5240
antigen14|A5IRD0|HE681097.1|mhcii|seq2474	antigen14|A5IRD0|HE681097.1|mhcii|seq5086
antigen14|A5IRD0|HE681097.1|mhcii|seq2474	antigen14|A5IRD0|HE681097.1|mhcii|seq5087
antigen14|A5IRD0|HE681097.1|mhcii|seq2474	antigen14|A5IRD0|HE681097.1|mhcii|seq5088
antigen14|A5IRD0|HE681097.1|mhcii|seq2474	antigen14|A5IRD0|HE681097.1|mhcii|seq4730
antigen14|A5IRD0|HE681097.1|mhcii|seq2826	antigen14|A5IRD0|HE681097.1|mhcii|seq2826
antigen14|A5IRD0|HE681097.1|mhcii|seq2826	antigen14|A5IRD0|HE681097.1|mhcii|seq2822
antigen14|A5IRD0|HE681097.1|mhcii|seq2826	antigen14|A5IRD0|HE681097.1|mhcii|seq2823
antigen14|A5IRD0|HE681097.1|mhcii|seq2826	antigen14|A5IRD0|HE681097.1|mhcii|seq904
antigen14|A5IRD0|HE681097.1|mhcii|seq2826	antigen14|A5IRD0|HE681097.1|mhcii|seq2824
antigen14|A5IRD0|HE681097.1|mhcii|seq2826	antigen14|A5IRD0|HE681097.1|mhcii|seq2825
antigen14|A5IRD0|HE681097.1|mhcii|seq2826	antigen14|A5IRD0|HE681097.1|mhcii|seq2827
antigen14|A5IRD0|HE681097.1|mhcii|seq2826	antigen14|A5IRD0|HE681097.1|mhcii|seq1358
antigen14|A5IRD0|HE681097.1|mhcii|seq2826	antigen14|A5IRD0|HE681097.1|mhcii|seq1359
antigen14|A5IRD0|HE681097.1|mhcii|seq2826	antigen14|A5IRD0|HE681097.1|mhcii|seq1360
antigen14|A5IRD0|HE681097.1|mhcii|seq2826	antigen14|A5IRD0|HE681097.1|mhcii|seq1361
antigen14|A5IRD0|HE681097.1|mhcii|seq2826	antigen14|A5IRD0|HE681097.1|mhcii|seq1362
antigen14|A5IRD0|HE681097.1|mhcii|seq2826	antigen14|A5IRD0|HE681097.1|mhcii|seq1363
antigen14|A5IRD0|HE681097.1|mhcii|seq2826	antigen14|A5IRD0|HE681097.1|mhcii|seq1492
antigen14|A5IRD0|HE681097.1|mhcii|seq2826	antigen14|A5IRD0|HE681097.1|mhcii|seq1493
antigen14|A5IRD0|HE681097.1|mhcii|seq2826	antigen14|A5IRD0|HE681097.1|mhcii|seq1494
antigen14|A5IRD0|HE681097.1|mhcii|seq2826	antigen14|A5IRD0|HE681097.1|mhcii|seq3894
antigen14|A5IRD0|HE681097.1|mhcii|seq2826	antigen14|A5IRD0|HE681097.1|mhcii|seq4825
antigen14|A5IRD0|HE681097.1|mhcii|seq2826	antigen14|A5IRD0|HE681097.1|mhcii|seq1495
antigen14|A5IRD0|HE681097.1|mhcii|seq2826	antigen14|A5IRD0|HE681097.1|mhcii|seq2007
antigen14|A5IRD0|HE681097.1|mhcii|seq2826	antigen14|A5IRD0|HE681097.1|mhcii|seq3895
antigen14|A5IRD0|HE681097.1|mhcii|seq2826	antigen14|A5IRD0|HE681097.1|mhcii|seq4826
antigen14|A5IRD0|HE681097.1|mhcii|seq2826	antigen14|A5IRD0|HE681097.1|mhcii|seq1496
antigen14|A5IRD0|HE681097.1|mhcii|seq2826	antigen14|A5IRD0|HE681097.1|mhcii|seq1912
antigen14|A5IRD0|HE681097.1|mhcii|seq2826	antigen14|A5IRD0|HE681097.1|mhcii|seq2008
antigen14|A5IRD0|HE681097.1|mhcii|seq2826	antigen14|A5IRD0|HE681097.1|mhcii|seq3896
antigen14|A5IRD0|HE681097.1|mhcii|seq2826	antigen14|A5IRD0|HE681097.1|mhcii|seq4827
antigen14|A5IRD0|HE681097.1|mhcii|seq2826	antigen14|A5IRD0|HE681097.1|mhcii|seq1913
antigen14|A5IRD0|HE681097.1|mhcii|seq2826	antigen14|A5IRD0|HE681097.1|mhcii|seq2009
antigen14|A5IRD0|HE681097.1|mhcii|seq2826	antigen14|A5IRD0|HE681097.1|mhcii|seq3897
antigen14|A5IRD0|HE681097.1|mhcii|seq2826	antigen14|A5IRD0|HE681097.1|mhcii|seq1914
antigen14|A5IRD0|HE681097.1|mhcii|seq2826	antigen14|A5IRD0|HE681097.1|mhcii|seq2010
antigen14|A5IRD0|HE681097.1|mhcii|seq2826	antigen14|A5IRD0|HE681097.1|mhcii|seq2011
antigen14|A5IRD0|HE681097.1|mhcii|seq2826	antigen14|A5IRD0|HE681097.1|mhcii|seq2779
antigen14|A5IRD0|HE681097.1|mhcii|seq2826	antigen14|A5IRD0|HE681097.1|mhcii|seq2012
antigen14|A5IRD0|HE681097.1|mhcii|seq2826	antigen14|A5IRD0|HE681097.1|mhcii|seq2780
antigen14|A5IRD0|HE681097.1|mhcii|seq2826	antigen14|A5IRD0|HE681097.1|mhcii|seq2781
antigen14|A5IRD0|HE681097.1|mhcii|seq2826	antigen14|A5IRD0|HE681097.1|mhcii|seq2782
antigen14|A5IRD0|HE681097.1|mhcii|seq2826	antigen14|A5IRD0|HE681097.1|mhcii|seq2783
antigen14|A5IRD0|HE681097.1|mhcii|seq2826	antigen14|A5IRD0|HE681097.1|mhcii|seq2784
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq3146
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq3141
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq3142
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq3143
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq3144
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq3145
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq1194
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq1195
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq2635
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq1196
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq2636
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq3628
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq1197
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq3629
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq1198
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq3630
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq1199
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq2511
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq3631
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq4975
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq240
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq2512
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq3632
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq4976
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq2513
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq3633
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq4977
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq2514
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq4978
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq2515
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq4979
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq2516
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq4980
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq4663
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq4664
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq57
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq281
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq4665
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq58
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq282
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq4666
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq59
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq283
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq4667
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq60
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq284
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq4668
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq285
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq733
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq734
antigen14|A5IRD0|HE681097.1|mhcii|seq3146	antigen14|A5IRD0|HE681097.1|mhcii|seq735
antigen14|A5IRD0|HE681097.1|mhcii|seq3338	antigen14|A5IRD0|HE681097.1|mhcii|seq3338
antigen14|A5IRD0|HE681097.1|mhcii|seq3338	antigen14|A5IRD0|HE681097.1|mhcii|seq4842
antigen14|A5IRD0|HE681097.1|mhcii|seq3338	antigen14|A5IRD0|HE681097.1|mhcii|seq547
antigen14|A5IRD0|HE681097.1|mhcii|seq3338	antigen14|A5IRD0|HE681097.1|mhcii|seq4331
antigen14|A5IRD0|HE681097.1|mhcii|seq3338	antigen14|A5IRD0|HE681097.1|mhcii|seq3339
antigen14|A5IRD0|HE681097.1|mhcii|seq3338	antigen14|A5IRD0|HE681097.1|mhcii|seq3340
antigen14|A5IRD0|HE681097.1|mhcii|seq3338	antigen14|A5IRD0|HE681097.1|mhcii|seq4848
antigen14|A5IRD0|HE681097.1|mhcii|seq3338	antigen14|A5IRD0|HE681097.1|mhcii|seq553
antigen14|A5IRD0|HE681097.1|mhcii|seq3338	antigen14|A5IRD0|HE681097.1|mhcii|seq4337
antigen14|A5IRD0|HE681097.1|mhcii|seq3338	antigen14|A5IRD0|HE681097.1|mhcii|seq4841
antigen14|A5IRD0|HE681097.1|mhcii|seq3338	antigen14|A5IRD0|HE681097.1|mhcii|seq546
antigen14|A5IRD0|HE681097.1|mhcii|seq3338	antigen14|A5IRD0|HE681097.1|mhcii|seq4330
antigen14|A5IRD0|HE681097.1|mhcii|seq3434	antigen14|A5IRD0|HE681097.1|mhcii|seq3434
antigen14|A5IRD0|HE681097.1|mhcii|seq3434	antigen14|A5IRD0|HE681097.1|mhcii|seq3432
antigen14|A5IRD0|HE681097.1|mhcii|seq3434	antigen14|A5IRD0|HE681097.1|mhcii|seq3433
antigen14|A5IRD0|HE681097.1|mhcii|seq3434	antigen14|A5IRD0|HE681097.1|mhcii|seq3435
antigen14|A5IRD0|HE681097.1|mhcii|seq3434	antigen14|A5IRD0|HE681097.1|mhcii|seq5481
antigen14|A5IRD0|HE681097.1|mhcii|seq3434	antigen14|A5IRD0|HE681097.1|mhcii|seq5478
antigen14|A5IRD0|HE681097.1|mhcii|seq3434	antigen14|A5IRD0|HE681097.1|mhcii|seq5479
antigen14|A5IRD0|HE681097.1|mhcii|seq3434	antigen14|A5IRD0|HE681097.1|mhcii|seq5480
antigen14|A5IRD0|HE681097.1|mhcii|seq3434	antigen14|A5IRD0|HE681097.1|mhcii|seq5482
antigen14|A5IRD0|HE681097.1|mhcii|seq3434	antigen14|A5IRD0|HE681097.1|mhcii|seq5483
antigen14|A5IRD0|HE681097.1|mhcii|seq3434	antigen14|A5IRD0|HE681097.1|mhcii|seq3436
antigen14|A5IRD0|HE681097.1|mhcii|seq3434	antigen14|A5IRD0|HE681097.1|mhcii|seq5484
antigen14|A5IRD0|HE681097.1|mhcii|seq3434	antigen14|A5IRD0|HE681097.1|mhcii|seq3437
antigen14|A5IRD0|HE681097.1|mhcii|seq3434	antigen14|A5IRD0|HE681097.1|mhcii|seq3438
antigen14|A5IRD0|HE681097.1|mhcii|seq3434	antigen14|A5IRD0|HE681097.1|mhcii|seq3439
antigen14|A5IRD0|HE681097.1|mhcii|seq3434	antigen14|A5IRD0|HE681097.1|mhcii|seq2165
antigen14|A5IRD0|HE681097.1|mhcii|seq3434	antigen14|A5IRD0|HE681097.1|mhcii|seq2523
antigen14|A5IRD0|HE681097.1|mhcii|seq3434	antigen14|A5IRD0|HE681097.1|mhcii|seq4436
antigen14|A5IRD0|HE681097.1|mhcii|seq3434	antigen14|A5IRD0|HE681097.1|mhcii|seq2524
antigen14|A5IRD0|HE681097.1|mhcii|seq3434	antigen14|A5IRD0|HE681097.1|mhcii|seq4437
antigen14|A5IRD0|HE681097.1|mhcii|seq3434	antigen14|A5IRD0|HE681097.1|mhcii|seq2525
antigen14|A5IRD0|HE681097.1|mhcii|seq3434	antigen14|A5IRD0|HE681097.1|mhcii|seq2519
antigen14|A5IRD0|HE681097.1|mhcii|seq3434	antigen14|A5IRD0|HE681097.1|mhcii|seq4432
antigen14|A5IRD0|HE681097.1|mhcii|seq3434	antigen14|A5IRD0|HE681097.1|mhcii|seq2517
antigen14|A5IRD0|HE681097.1|mhcii|seq3434	antigen14|A5IRD0|HE681097.1|mhcii|seq2518
antigen14|A5IRD0|HE681097.1|mhcii|seq3434	antigen14|A5IRD0|HE681097.1|mhcii|seq4431
antigen14|A5IRD0|HE681097.1|mhcii|seq3434	antigen14|A5IRD0|HE681097.1|mhcii|seq2520
antigen14|A5IRD0|HE681097.1|mhcii|seq3434	antigen14|A5IRD0|HE681097.1|mhcii|seq4433
antigen14|A5IRD0|HE681097.1|mhcii|seq3434	antigen14|A5IRD0|HE681097.1|mhcii|seq2521
antigen14|A5IRD0|HE681097.1|mhcii|seq3434	antigen14|A5IRD0|HE681097.1|mhcii|seq4434
antigen14|A5IRD0|HE681097.1|mhcii|seq3434	antigen14|A5IRD0|HE681097.1|mhcii|seq2522
antigen14|A5IRD0|HE681097.1|mhcii|seq3434	antigen14|A5IRD0|HE681097.1|mhcii|seq4435
antigen14|A5IRD0|HE681097.1|mhcii|seq3434	antigen14|A5IRD0|HE681097.1|mhcii|seq5431
antigen14|A5IRD0|HE681097.1|mhcii|seq3434	antigen14|A5IRD0|HE681097.1|mhcii|seq5432
antigen14|A5IRD0|HE681097.1|mhcii|seq3434	antigen14|A5IRD0|HE681097.1|mhcii|seq5433
antigen14|A5IRD0|HE681097.1|mhcii|seq3434	antigen14|A5IRD0|HE681097.1|mhcii|seq5435
antigen14|A5IRD0|HE681097.1|mhcii|seq3434	antigen14|A5IRD0|HE681097.1|mhcii|seq5434
antigen14|A5IRD0|HE681097.1|mhcii|seq3434	antigen14|A5IRD0|HE681097.1|mhcii|seq5436
antigen14|A5IRD0|HE681097.1|mhcii|seq3434	antigen14|A5IRD0|HE681097.1|mhcii|seq5437
antigen14|A5IRD0|HE681097.1|mhcii|seq3530	antigen14|A5IRD0|HE681097.1|mhcii|seq3530
antigen14|A5IRD0|HE681097.1|mhcii|seq3850	antigen14|A5IRD0|HE681097.1|mhcii|seq3850
antigen14|A5IRD0|HE681097.1|mhcii|seq3850	antigen14|A5IRD0|HE681097.1|mhcii|seq3847
antigen14|A5IRD0|HE681097.1|mhcii|seq3850	antigen14|A5IRD0|HE681097.1|mhcii|seq3848
antigen14|A5IRD0|HE681097.1|mhcii|seq3850	antigen14|A5IRD0|HE681097.1|mhcii|seq3849
antigen14|A5IRD0|HE681097.1|mhcii|seq3850	antigen14|A5IRD0|HE681097.1|mhcii|seq3851
antigen14|A5IRD0|HE681097.1|mhcii|seq3850	antigen14|A5IRD0|HE681097.1|mhcii|seq4267
antigen14|A5IRD0|HE681097.1|mhcii|seq3850	antigen14|A5IRD0|HE681097.1|mhcii|seq3852
antigen14|A5IRD0|HE681097.1|mhcii|seq3850	antigen14|A5IRD0|HE681097.1|mhcii|seq4268
antigen14|A5IRD0|HE681097.1|mhcii|seq3850	antigen14|A5IRD0|HE681097.1|mhcii|seq4269
antigen14|A5IRD0|HE681097.1|mhcii|seq3850	antigen14|A5IRD0|HE681097.1|mhcii|seq4270
antigen14|A5IRD0|HE681097.1|mhcii|seq3850	antigen14|A5IRD0|HE681097.1|mhcii|seq4271
antigen14|A5IRD0|HE681097.1|mhcii|seq3850	antigen14|A5IRD0|HE681097.1|mhcii|seq4272
antigen14|A5IRD0|HE681097.1|mhcii|seq4234	antigen14|A5IRD0|HE681097.1|mhcii|seq4234
antigen14|A5IRD0|HE681097.1|mhcii|seq5386	antigen14|A5IRD0|HE681097.1|mhcii|seq5386
antigen14|A5IRD0|HE681097.1|mhcii|seq43	antigen14|A5IRD0|HE681097.1|mhcii|seq43
antigen14|A5IRD0|HE681097.1|mhcii|seq43	antigen14|A5IRD0|HE681097.1|mhcii|seq2632
antigen14|A5IRD0|HE681097.1|mhcii|seq43	antigen14|A5IRD0|HE681097.1|mhcii|seq237
antigen14|A5IRD0|HE681097.1|mhcii|seq43	antigen14|A5IRD0|HE681097.1|mhcii|seq39
antigen14|A5IRD0|HE681097.1|mhcii|seq43	antigen14|A5IRD0|HE681097.1|mhcii|seq2628
antigen14|A5IRD0|HE681097.1|mhcii|seq43	antigen14|A5IRD0|HE681097.1|mhcii|seq233
antigen14|A5IRD0|HE681097.1|mhcii|seq43	antigen14|A5IRD0|HE681097.1|mhcii|seq44
antigen14|A5IRD0|HE681097.1|mhcii|seq43	antigen14|A5IRD0|HE681097.1|mhcii|seq2633
antigen14|A5IRD0|HE681097.1|mhcii|seq43	antigen14|A5IRD0|HE681097.1|mhcii|seq238
antigen14|A5IRD0|HE681097.1|mhcii|seq43	antigen14|A5IRD0|HE681097.1|mhcii|seq45
antigen14|A5IRD0|HE681097.1|mhcii|seq43	antigen14|A5IRD0|HE681097.1|mhcii|seq2634
antigen14|A5IRD0|HE681097.1|mhcii|seq43	antigen14|A5IRD0|HE681097.1|mhcii|seq239
antigen14|A5IRD0|HE681097.1|mhcii|seq1515	antigen14|A5IRD0|HE681097.1|mhcii|seq1515
antigen14|A5IRD0|HE681097.1|mhcii|seq1515	antigen14|A5IRD0|HE681097.1|mhcii|seq1516
antigen14|A5IRD0|HE681097.1|mhcii|seq1515	antigen14|A5IRD0|HE681097.1|mhcii|seq1842
antigen14|A5IRD0|HE681097.1|mhcii|seq1515	antigen14|A5IRD0|HE681097.1|mhcii|seq154
antigen14|A5IRD0|HE681097.1|mhcii|seq1515	antigen14|A5IRD0|HE681097.1|mhcii|seq1840
antigen14|A5IRD0|HE681097.1|mhcii|seq1515	antigen14|A5IRD0|HE681097.1|mhcii|seq152
antigen14|A5IRD0|HE681097.1|mhcii|seq1515	antigen14|A5IRD0|HE681097.1|mhcii|seq1841
antigen14|A5IRD0|HE681097.1|mhcii|seq1515	antigen14|A5IRD0|HE681097.1|mhcii|seq153
antigen14|A5IRD0|HE681097.1|mhcii|seq1515	antigen14|A5IRD0|HE681097.1|mhcii|seq1843
antigen14|A5IRD0|HE681097.1|mhcii|seq1515	antigen14|A5IRD0|HE681097.1|mhcii|seq155
antigen14|A5IRD0|HE681097.1|mhcii|seq1515	antigen14|A5IRD0|HE681097.1|mhcii|seq1844
antigen14|A5IRD0|HE681097.1|mhcii|seq1515	antigen14|A5IRD0|HE681097.1|mhcii|seq156
antigen14|A5IRD0|HE681097.1|mhcii|seq1611	antigen14|A5IRD0|HE681097.1|mhcii|seq1611
antigen14|A5IRD0|HE681097.1|mhcii|seq1611	antigen14|A5IRD0|HE681097.1|mhcii|seq1608
antigen14|A5IRD0|HE681097.1|mhcii|seq1611	antigen14|A5IRD0|HE681097.1|mhcii|seq1609
antigen14|A5IRD0|HE681097.1|mhcii|seq1611	antigen14|A5IRD0|HE681097.1|mhcii|seq1610
antigen14|A5IRD0|HE681097.1|mhcii|seq1611	antigen14|A5IRD0|HE681097.1|mhcii|seq1612
antigen14|A5IRD0|HE681097.1|mhcii|seq1611	antigen14|A5IRD0|HE681097.1|mhcii|seq1613
antigen14|A5IRD0|HE681097.1|mhcii|seq1611	antigen14|A5IRD0|HE681097.1|mhcii|seq1614
antigen14|A5IRD0|HE681097.1|mhcii|seq1611	antigen14|A5IRD0|HE681097.1|mhcii|seq5378
antigen14|A5IRD0|HE681097.1|mhcii|seq1611	antigen14|A5IRD0|HE681097.1|mhcii|seq5377
antigen14|A5IRD0|HE681097.1|mhcii|seq1611	antigen14|A5IRD0|HE681097.1|mhcii|seq5379
antigen14|A5IRD0|HE681097.1|mhcii|seq1611	antigen14|A5IRD0|HE681097.1|mhcii|seq4286
antigen14|A5IRD0|HE681097.1|mhcii|seq1611	antigen14|A5IRD0|HE681097.1|mhcii|seq4287
antigen14|A5IRD0|HE681097.1|mhcii|seq1611	antigen14|A5IRD0|HE681097.1|mhcii|seq3272
antigen14|A5IRD0|HE681097.1|mhcii|seq1611	antigen14|A5IRD0|HE681097.1|mhcii|seq3269
antigen14|A5IRD0|HE681097.1|mhcii|seq1611	antigen14|A5IRD0|HE681097.1|mhcii|seq3270
antigen14|A5IRD0|HE681097.1|mhcii|seq1611	antigen14|A5IRD0|HE681097.1|mhcii|seq3271
antigen14|A5IRD0|HE681097.1|mhcii|seq1611	antigen14|A5IRD0|HE681097.1|mhcii|seq3273
antigen14|A5IRD0|HE681097.1|mhcii|seq1611	antigen14|A5IRD0|HE681097.1|mhcii|seq3274
antigen14|A5IRD0|HE681097.1|mhcii|seq1611	antigen14|A5IRD0|HE681097.1|mhcii|seq3275
antigen14|A5IRD0|HE681097.1|mhcii|seq1611	antigen14|A5IRD0|HE681097.1|mhcii|seq4014
antigen14|A5IRD0|HE681097.1|mhcii|seq1611	antigen14|A5IRD0|HE681097.1|mhcii|seq4011
antigen14|A5IRD0|HE681097.1|mhcii|seq1611	antigen14|A5IRD0|HE681097.1|mhcii|seq4012
antigen14|A5IRD0|HE681097.1|mhcii|seq1611	antigen14|A5IRD0|HE681097.1|mhcii|seq4013
antigen14|A5IRD0|HE681097.1|mhcii|seq1611	antigen14|A5IRD0|HE681097.1|mhcii|seq4015
antigen14|A5IRD0|HE681097.1|mhcii|seq1611	antigen14|A5IRD0|HE681097.1|mhcii|seq4016
antigen14|A5IRD0|HE681097.1|mhcii|seq1611	antigen14|A5IRD0|HE681097.1|mhcii|seq4017
antigen14|A5IRD0|HE681097.1|mhcii|seq1611	antigen14|A5IRD0|HE681097.1|mhcii|seq4341
antigen14|A5IRD0|HE681097.1|mhcii|seq1611	antigen14|A5IRD0|HE681097.1|mhcii|seq4342
antigen14|A5IRD0|HE681097.1|mhcii|seq2091	antigen14|A5IRD0|HE681097.1|mhcii|seq2091
antigen14|A5IRD0|HE681097.1|mhcii|seq2091	antigen14|A5IRD0|HE681097.1|mhcii|seq2914
antigen14|A5IRD0|HE681097.1|mhcii|seq2091	antigen14|A5IRD0|HE681097.1|mhcii|seq4467
antigen14|A5IRD0|HE681097.1|mhcii|seq2091	antigen14|A5IRD0|HE681097.1|mhcii|seq2915
antigen14|A5IRD0|HE681097.1|mhcii|seq2091	antigen14|A5IRD0|HE681097.1|mhcii|seq2916
antigen14|A5IRD0|HE681097.1|mhcii|seq2091	antigen14|A5IRD0|HE681097.1|mhcii|seq2917
antigen14|A5IRD0|HE681097.1|mhcii|seq2091	antigen14|A5IRD0|HE681097.1|mhcii|seq2918
antigen14|A5IRD0|HE681097.1|mhcii|seq2091	antigen14|A5IRD0|HE681097.1|mhcii|seq3654
antigen14|A5IRD0|HE681097.1|mhcii|seq2091	antigen14|A5IRD0|HE681097.1|mhcii|seq2087
antigen14|A5IRD0|HE681097.1|mhcii|seq2091	antigen14|A5IRD0|HE681097.1|mhcii|seq2919
antigen14|A5IRD0|HE681097.1|mhcii|seq2091	antigen14|A5IRD0|HE681097.1|mhcii|seq3655
antigen14|A5IRD0|HE681097.1|mhcii|seq2091	antigen14|A5IRD0|HE681097.1|mhcii|seq2088
antigen14|A5IRD0|HE681097.1|mhcii|seq2091	antigen14|A5IRD0|HE681097.1|mhcii|seq2920
antigen14|A5IRD0|HE681097.1|mhcii|seq2091	antigen14|A5IRD0|HE681097.1|mhcii|seq3656
antigen14|A5IRD0|HE681097.1|mhcii|seq2091	antigen14|A5IRD0|HE681097.1|mhcii|seq2089
antigen14|A5IRD0|HE681097.1|mhcii|seq2091	antigen14|A5IRD0|HE681097.1|mhcii|seq3657
antigen14|A5IRD0|HE681097.1|mhcii|seq2091	antigen14|A5IRD0|HE681097.1|mhcii|seq2090
antigen14|A5IRD0|HE681097.1|mhcii|seq2091	antigen14|A5IRD0|HE681097.1|mhcii|seq3658
antigen14|A5IRD0|HE681097.1|mhcii|seq2091	antigen14|A5IRD0|HE681097.1|mhcii|seq5226
antigen14|A5IRD0|HE681097.1|mhcii|seq2091	antigen14|A5IRD0|HE681097.1|mhcii|seq3659
antigen14|A5IRD0|HE681097.1|mhcii|seq2091	antigen14|A5IRD0|HE681097.1|mhcii|seq5227
antigen14|A5IRD0|HE681097.1|mhcii|seq2091	antigen14|A5IRD0|HE681097.1|mhcii|seq2092
antigen14|A5IRD0|HE681097.1|mhcii|seq2091	antigen14|A5IRD0|HE681097.1|mhcii|seq3660
