antigen98|A5IVY0|BA000018.3|mhcii|seq1	antigen98|A5IVY0|BA000018.3|mhcii|seq1
antigen98|A5IVY0|BA000018.3|mhcii|seq6508	antigen98|A5IVY0|BA000018.3|mhcii|seq3003
antigen98|A5IVY0|BA000018.3|mhcii|seq6604	antigen98|A5IVY0|BA000018.3|mhcii|seq6604
antigen98|A5IVY0|BA000018.3|mhcii|seq77	antigen98|A5IVY0|BA000018.3|mhcii|seq77
antigen98|A5IVY0|BA000018.3|mhcii|seq77	antigen98|A5IVY0|BA000018.3|mhcii|seq76
antigen98|A5IVY0|BA000018.3|mhcii|seq77	antigen98|A5IVY0|BA000018.3|mhcii|seq666
antigen98|A5IVY0|BA000018.3|mhcii|seq77	antigen98|A5IVY0|BA000018.3|mhcii|seq3582
antigen98|A5IVY0|BA000018.3|mhcii|seq621	antigen98|A5IVY0|BA000018.3|mhcii|seq621
antigen98|A5IVY0|BA000018.3|mhcii|seq1517	antigen98|A5IVY0|BA000018.3|mhcii|seq1517
antigen98|A5IVY0|BA000018.3|mhcii|seq1517	antigen98|A5IVY0|BA000018.3|mhcii|seq1514
antigen98|A5IVY0|BA000018.3|mhcii|seq1517	antigen98|A5IVY0|BA000018.3|mhcii|seq1515
antigen98|A5IVY0|BA000018.3|mhcii|seq1517	antigen98|A5IVY0|BA000018.3|mhcii|seq1516
antigen98|A5IVY0|BA000018.3|mhcii|seq1517	antigen98|A5IVY0|BA000018.3|mhcii|seq1518
antigen98|A5IVY0|BA000018.3|mhcii|seq1517	antigen98|A5IVY0|BA000018.3|mhcii|seq4142
antigen98|A5IVY0|BA000018.3|mhcii|seq1517	antigen98|A5IVY0|BA000018.3|mhcii|seq369
antigen98|A5IVY0|BA000018.3|mhcii|seq1517	antigen98|A5IVY0|BA000018.3|mhcii|seq1519
antigen98|A5IVY0|BA000018.3|mhcii|seq1517	antigen98|A5IVY0|BA000018.3|mhcii|seq1520
antigen98|A5IVY0|BA000018.3|mhcii|seq1517	antigen98|A5IVY0|BA000018.3|mhcii|seq2772
antigen98|A5IVY0|BA000018.3|mhcii|seq1517	antigen98|A5IVY0|BA000018.3|mhcii|seq2773
antigen98|A5IVY0|BA000018.3|mhcii|seq1517	antigen98|A5IVY0|BA000018.3|mhcii|seq2774
antigen98|A5IVY0|BA000018.3|mhcii|seq1517	antigen98|A5IVY0|BA000018.3|mhcii|seq2775
antigen98|A5IVY0|BA000018.3|mhcii|seq1517	antigen98|A5IVY0|BA000018.3|mhcii|seq2776
antigen98|A5IVY0|BA000018.3|mhcii|seq1517	antigen98|A5IVY0|BA000018.3|mhcii|seq3896
antigen98|A5IVY0|BA000018.3|mhcii|seq1517	antigen98|A5IVY0|BA000018.3|mhcii|seq5819
antigen98|A5IVY0|BA000018.3|mhcii|seq1517	antigen98|A5IVY0|BA000018.3|mhcii|seq3897
antigen98|A5IVY0|BA000018.3|mhcii|seq1517	antigen98|A5IVY0|BA000018.3|mhcii|seq5820
antigen98|A5IVY0|BA000018.3|mhcii|seq1517	antigen98|A5IVY0|BA000018.3|mhcii|seq2777
antigen98|A5IVY0|BA000018.3|mhcii|seq1517	antigen98|A5IVY0|BA000018.3|mhcii|seq4143
antigen98|A5IVY0|BA000018.3|mhcii|seq1517	antigen98|A5IVY0|BA000018.3|mhcii|seq1523
antigen98|A5IVY0|BA000018.3|mhcii|seq1517	antigen98|A5IVY0|BA000018.3|mhcii|seq2778
antigen98|A5IVY0|BA000018.3|mhcii|seq1517	antigen98|A5IVY0|BA000018.3|mhcii|seq3899
antigen98|A5IVY0|BA000018.3|mhcii|seq1517	antigen98|A5IVY0|BA000018.3|mhcii|seq5822
antigen98|A5IVY0|BA000018.3|mhcii|seq1517	antigen98|A5IVY0|BA000018.3|mhcii|seq2780
antigen98|A5IVY0|BA000018.3|mhcii|seq1517	antigen98|A5IVY0|BA000018.3|mhcii|seq3900
antigen98|A5IVY0|BA000018.3|mhcii|seq1517	antigen98|A5IVY0|BA000018.3|mhcii|seq5823
antigen98|A5IVY0|BA000018.3|mhcii|seq1517	antigen98|A5IVY0|BA000018.3|mhcii|seq2781
antigen98|A5IVY0|BA000018.3|mhcii|seq1517	antigen98|A5IVY0|BA000018.3|mhcii|seq3898
antigen98|A5IVY0|BA000018.3|mhcii|seq1517	antigen98|A5IVY0|BA000018.3|mhcii|seq5821
antigen98|A5IVY0|BA000018.3|mhcii|seq2125	antigen98|A5IVY0|BA000018.3|mhcii|seq2125
antigen98|A5IVY0|BA000018.3|mhcii|seq2125	antigen98|A5IVY0|BA000018.3|mhcii|seq2124
antigen98|A5IVY0|BA000018.3|mhcii|seq2125	antigen98|A5IVY0|BA000018.3|mhcii|seq3490
antigen98|A5IVY0|BA000018.3|mhcii|seq2125	antigen98|A5IVY0|BA000018.3|mhcii|seq3491
antigen98|A5IVY0|BA000018.3|mhcii|seq3213	antigen98|A5IVY0|BA000018.3|mhcii|seq3213
antigen98|A5IVY0|BA000018.3|mhcii|seq3213	antigen98|A5IVY0|BA000018.3|mhcii|seq931
antigen98|A5IVY0|BA000018.3|mhcii|seq3213	antigen98|A5IVY0|BA000018.3|mhcii|seq929
antigen98|A5IVY0|BA000018.3|mhcii|seq3213	antigen98|A5IVY0|BA000018.3|mhcii|seq935
antigen98|A5IVY0|BA000018.3|mhcii|seq3213	antigen98|A5IVY0|BA000018.3|mhcii|seq2434
antigen98|A5IVY0|BA000018.3|mhcii|seq3213	antigen98|A5IVY0|BA000018.3|mhcii|seq2435
antigen98|A5IVY0|BA000018.3|mhcii|seq3213	antigen98|A5IVY0|BA000018.3|mhcii|seq932
antigen98|A5IVY0|BA000018.3|mhcii|seq3213	antigen98|A5IVY0|BA000018.3|mhcii|seq2436
antigen98|A5IVY0|BA000018.3|mhcii|seq3213	antigen98|A5IVY0|BA000018.3|mhcii|seq933
antigen98|A5IVY0|BA000018.3|mhcii|seq3213	antigen98|A5IVY0|BA000018.3|mhcii|seq2437
antigen98|A5IVY0|BA000018.3|mhcii|seq3213	antigen98|A5IVY0|BA000018.3|mhcii|seq934
antigen98|A5IVY0|BA000018.3|mhcii|seq3213	antigen98|A5IVY0|BA000018.3|mhcii|seq2438
antigen98|A5IVY0|BA000018.3|mhcii|seq3213	antigen98|A5IVY0|BA000018.3|mhcii|seq2439
antigen98|A5IVY0|BA000018.3|mhcii|seq3213	antigen98|A5IVY0|BA000018.3|mhcii|seq840
antigen98|A5IVY0|BA000018.3|mhcii|seq3213	antigen98|A5IVY0|BA000018.3|mhcii|seq841
antigen98|A5IVY0|BA000018.3|mhcii|seq3213	antigen98|A5IVY0|BA000018.3|mhcii|seq842
antigen98|A5IVY0|BA000018.3|mhcii|seq3213	antigen98|A5IVY0|BA000018.3|mhcii|seq843
antigen98|A5IVY0|BA000018.3|mhcii|seq3213	antigen98|A5IVY0|BA000018.3|mhcii|seq3275
antigen98|A5IVY0|BA000018.3|mhcii|seq3213	antigen98|A5IVY0|BA000018.3|mhcii|seq844
antigen98|A5IVY0|BA000018.3|mhcii|seq3213	antigen98|A5IVY0|BA000018.3|mhcii|seq3276
antigen98|A5IVY0|BA000018.3|mhcii|seq3213	antigen98|A5IVY0|BA000018.3|mhcii|seq845
antigen98|A5IVY0|BA000018.3|mhcii|seq3213	antigen98|A5IVY0|BA000018.3|mhcii|seq3277
antigen98|A5IVY0|BA000018.3|mhcii|seq3213	antigen98|A5IVY0|BA000018.3|mhcii|seq3278
antigen98|A5IVY0|BA000018.3|mhcii|seq3213	antigen98|A5IVY0|BA000018.3|mhcii|seq6094
antigen98|A5IVY0|BA000018.3|mhcii|seq3213	antigen98|A5IVY0|BA000018.3|mhcii|seq3279
antigen98|A5IVY0|BA000018.3|mhcii|seq3213	antigen98|A5IVY0|BA000018.3|mhcii|seq6095
antigen98|A5IVY0|BA000018.3|mhcii|seq3213	antigen98|A5IVY0|BA000018.3|mhcii|seq6096
antigen98|A5IVY0|BA000018.3|mhcii|seq3213	antigen98|A5IVY0|BA000018.3|mhcii|seq6097
antigen98|A5IVY0|BA000018.3|mhcii|seq3213	antigen98|A5IVY0|BA000018.3|mhcii|seq6098
antigen98|A5IVY0|BA000018.3|mhcii|seq3213	antigen98|A5IVY0|BA000018.3|mhcii|seq6099
antigen98|A5IVY0|BA000018.3|mhcii|seq3213	antigen98|A5IVY0|BA000018.3|mhcii|seq1140
antigen98|A5IVY0|BA000018.3|mhcii|seq3213	antigen98|A5IVY0|BA000018.3|mhcii|seq1141
antigen98|A5IVY0|BA000018.3|mhcii|seq3213	antigen98|A5IVY0|BA000018.3|mhcii|seq1142
antigen98|A5IVY0|BA000018.3|mhcii|seq3213	antigen98|A5IVY0|BA000018.3|mhcii|seq1143
antigen98|A5IVY0|BA000018.3|mhcii|seq3213	antigen98|A5IVY0|BA000018.3|mhcii|seq1144
antigen98|A5IVY0|BA000018.3|mhcii|seq3213	antigen98|A5IVY0|BA000018.3|mhcii|seq1145
antigen98|A5IVY0|BA000018.3|mhcii|seq3213	antigen98|A5IVY0|BA000018.3|mhcii|seq928
antigen98|A5IVY0|BA000018.3|mhcii|seq3341	antigen98|A5IVY0|BA000018.3|mhcii|seq3341
antigen98|A5IVY0|BA000018.3|mhcii|seq3341	antigen98|A5IVY0|BA000018.3|mhcii|seq3340
antigen98|A5IVY0|BA000018.3|mhcii|seq3341	antigen98|A5IVY0|BA000018.3|mhcii|seq2394
antigen98|A5IVY0|BA000018.3|mhcii|seq3821	antigen98|A5IVY0|BA000018.3|mhcii|seq3821
antigen98|A5IVY0|BA000018.3|mhcii|seq3821	antigen98|A5IVY0|BA000018.3|mhcii|seq3820
antigen98|A5IVY0|BA000018.3|mhcii|seq3821	antigen98|A5IVY0|BA000018.3|mhcii|seq3581
antigen98|A5IVY0|BA000018.3|mhcii|seq3821	antigen98|A5IVY0|BA000018.3|mhcii|seq3822
antigen98|A5IVY0|BA000018.3|mhcii|seq3821	antigen98|A5IVY0|BA000018.3|mhcii|seq3580
antigen98|A5IVY0|BA000018.3|mhcii|seq4621	antigen98|A5IVY0|BA000018.3|mhcii|seq4621
antigen98|A5IVY0|BA000018.3|mhcii|seq4621	antigen98|A5IVY0|BA000018.3|mhcii|seq3144
antigen98|A5IVY0|BA000018.3|mhcii|seq4621	antigen98|A5IVY0|BA000018.3|mhcii|seq4617
antigen98|A5IVY0|BA000018.3|mhcii|seq4621	antigen98|A5IVY0|BA000018.3|mhcii|seq4618
antigen98|A5IVY0|BA000018.3|mhcii|seq4621	antigen98|A5IVY0|BA000018.3|mhcii|seq6154
antigen98|A5IVY0|BA000018.3|mhcii|seq4621	antigen98|A5IVY0|BA000018.3|mhcii|seq4619
antigen98|A5IVY0|BA000018.3|mhcii|seq4621	antigen98|A5IVY0|BA000018.3|mhcii|seq6155
antigen98|A5IVY0|BA000018.3|mhcii|seq4621	antigen98|A5IVY0|BA000018.3|mhcii|seq4620
antigen98|A5IVY0|BA000018.3|mhcii|seq4621	antigen98|A5IVY0|BA000018.3|mhcii|seq6156
antigen98|A5IVY0|BA000018.3|mhcii|seq4621	antigen98|A5IVY0|BA000018.3|mhcii|seq6478
antigen98|A5IVY0|BA000018.3|mhcii|seq4621	antigen98|A5IVY0|BA000018.3|mhcii|seq6479
antigen98|A5IVY0|BA000018.3|mhcii|seq4621	antigen98|A5IVY0|BA000018.3|mhcii|seq6480
antigen98|A5IVY0|BA000018.3|mhcii|seq4621	antigen98|A5IVY0|BA000018.3|mhcii|seq6481
antigen98|A5IVY0|BA000018.3|mhcii|seq4621	antigen98|A5IVY0|BA000018.3|mhcii|seq1906
antigen98|A5IVY0|BA000018.3|mhcii|seq4621	antigen98|A5IVY0|BA000018.3|mhcii|seq2482
antigen98|A5IVY0|BA000018.3|mhcii|seq4621	antigen98|A5IVY0|BA000018.3|mhcii|seq1907
antigen98|A5IVY0|BA000018.3|mhcii|seq4621	antigen98|A5IVY0|BA000018.3|mhcii|seq2483
antigen98|A5IVY0|BA000018.3|mhcii|seq4621	antigen98|A5IVY0|BA000018.3|mhcii|seq2388
antigen98|A5IVY0|BA000018.3|mhcii|seq4621	antigen98|A5IVY0|BA000018.3|mhcii|seq2484
antigen98|A5IVY0|BA000018.3|mhcii|seq4621	antigen98|A5IVY0|BA000018.3|mhcii|seq5140
antigen98|A5IVY0|BA000018.3|mhcii|seq4621	antigen98|A5IVY0|BA000018.3|mhcii|seq2389
antigen98|A5IVY0|BA000018.3|mhcii|seq4621	antigen98|A5IVY0|BA000018.3|mhcii|seq2869
antigen98|A5IVY0|BA000018.3|mhcii|seq4621	antigen98|A5IVY0|BA000018.3|mhcii|seq5141
antigen98|A5IVY0|BA000018.3|mhcii|seq4621	antigen98|A5IVY0|BA000018.3|mhcii|seq2390
antigen98|A5IVY0|BA000018.3|mhcii|seq4621	antigen98|A5IVY0|BA000018.3|mhcii|seq2870
antigen98|A5IVY0|BA000018.3|mhcii|seq4621	antigen98|A5IVY0|BA000018.3|mhcii|seq2391
antigen98|A5IVY0|BA000018.3|mhcii|seq4621	antigen98|A5IVY0|BA000018.3|mhcii|seq2871
antigen98|A5IVY0|BA000018.3|mhcii|seq4621	antigen98|A5IVY0|BA000018.3|mhcii|seq6423
antigen98|A5IVY0|BA000018.3|mhcii|seq4621	antigen98|A5IVY0|BA000018.3|mhcii|seq2392
antigen98|A5IVY0|BA000018.3|mhcii|seq4621	antigen98|A5IVY0|BA000018.3|mhcii|seq2872
antigen98|A5IVY0|BA000018.3|mhcii|seq4621	antigen98|A5IVY0|BA000018.3|mhcii|seq2873
antigen98|A5IVY0|BA000018.3|mhcii|seq4621	antigen98|A5IVY0|BA000018.3|mhcii|seq2874
antigen98|A5IVY0|BA000018.3|mhcii|seq4621	antigen98|A5IVY0|BA000018.3|mhcii|seq1404
antigen98|A5IVY0|BA000018.3|mhcii|seq4621	antigen98|A5IVY0|BA000018.3|mhcii|seq1405
antigen98|A5IVY0|BA000018.3|mhcii|seq4621	antigen98|A5IVY0|BA000018.3|mhcii|seq1406
antigen98|A5IVY0|BA000018.3|mhcii|seq4621	antigen98|A5IVY0|BA000018.3|mhcii|seq1407
antigen98|A5IVY0|BA000018.3|mhcii|seq5005	antigen98|A5IVY0|BA000018.3|mhcii|seq5005
antigen98|A5IVY0|BA000018.3|mhcii|seq5005	antigen98|A5IVY0|BA000018.3|mhcii|seq3695
antigen98|A5IVY0|BA000018.3|mhcii|seq5517	antigen98|A5IVY0|BA000018.3|mhcii|seq5517
antigen98|A5IVY0|BA000018.3|mhcii|seq1102	antigen98|A5IVY0|BA000018.3|mhcii|seq1102
antigen98|A5IVY0|BA000018.3|mhcii|seq1102	antigen98|A5IVY0|BA000018.3|mhcii|seq1103
antigen98|A5IVY0|BA000018.3|mhcii|seq1102	antigen98|A5IVY0|BA000018.3|mhcii|seq1104
antigen98|A5IVY0|BA000018.3|mhcii|seq1102	antigen98|A5IVY0|BA000018.3|mhcii|seq1105
antigen98|A5IVY0|BA000018.3|mhcii|seq1102	antigen98|A5IVY0|BA000018.3|mhcii|seq4226
antigen98|A5IVY0|BA000018.3|mhcii|seq1102	antigen98|A5IVY0|BA000018.3|mhcii|seq378
antigen98|A5IVY0|BA000018.3|mhcii|seq1102	antigen98|A5IVY0|BA000018.3|mhcii|seq4225
antigen98|A5IVY0|BA000018.3|mhcii|seq1102	antigen98|A5IVY0|BA000018.3|mhcii|seq377
antigen98|A5IVY0|BA000018.3|mhcii|seq1102	antigen98|A5IVY0|BA000018.3|mhcii|seq5322
antigen98|A5IVY0|BA000018.3|mhcii|seq1102	antigen98|A5IVY0|BA000018.3|mhcii|seq1101
antigen98|A5IVY0|BA000018.3|mhcii|seq1454	antigen98|A5IVY0|BA000018.3|mhcii|seq1454
antigen98|A5IVY0|BA000018.3|mhcii|seq1454	antigen98|A5IVY0|BA000018.3|mhcii|seq5309
antigen98|A5IVY0|BA000018.3|mhcii|seq1454	antigen98|A5IVY0|BA000018.3|mhcii|seq5352
antigen98|A5IVY0|BA000018.3|mhcii|seq1454	antigen98|A5IVY0|BA000018.3|mhcii|seq2261
antigen98|A5IVY0|BA000018.3|mhcii|seq1454	antigen98|A5IVY0|BA000018.3|mhcii|seq1453
antigen98|A5IVY0|BA000018.3|mhcii|seq1454	antigen98|A5IVY0|BA000018.3|mhcii|seq5308
antigen98|A5IVY0|BA000018.3|mhcii|seq1454	antigen98|A5IVY0|BA000018.3|mhcii|seq2259
antigen98|A5IVY0|BA000018.3|mhcii|seq1454	antigen98|A5IVY0|BA000018.3|mhcii|seq2260
antigen98|A5IVY0|BA000018.3|mhcii|seq1454	antigen98|A5IVY0|BA000018.3|mhcii|seq5307
antigen98|A5IVY0|BA000018.3|mhcii|seq2606	antigen98|A5IVY0|BA000018.3|mhcii|seq2606
antigen98|A5IVY0|BA000018.3|mhcii|seq2606	antigen98|A5IVY0|BA000018.3|mhcii|seq106
antigen98|A5IVY0|BA000018.3|mhcii|seq2606	antigen98|A5IVY0|BA000018.3|mhcii|seq2605
antigen98|A5IVY0|BA000018.3|mhcii|seq3150	antigen98|A5IVY0|BA000018.3|mhcii|seq3150
antigen98|A5IVY0|BA000018.3|mhcii|seq3150	antigen98|A5IVY0|BA000018.3|mhcii|seq6501
antigen98|A5IVY0|BA000018.3|mhcii|seq3150	antigen98|A5IVY0|BA000018.3|mhcii|seq6502
antigen98|A5IVY0|BA000018.3|mhcii|seq3150	antigen98|A5IVY0|BA000018.3|mhcii|seq5735
antigen98|A5IVY0|BA000018.3|mhcii|seq3150	antigen98|A5IVY0|BA000018.3|mhcii|seq6503
antigen98|A5IVY0|BA000018.3|mhcii|seq3150	antigen98|A5IVY0|BA000018.3|mhcii|seq6504
antigen98|A5IVY0|BA000018.3|mhcii|seq3150	antigen98|A5IVY0|BA000018.3|mhcii|seq5161
antigen98|A5IVY0|BA000018.3|mhcii|seq3150	antigen98|A5IVY0|BA000018.3|mhcii|seq6505
antigen98|A5IVY0|BA000018.3|mhcii|seq3150	antigen98|A5IVY0|BA000018.3|mhcii|seq2250
antigen98|A5IVY0|BA000018.3|mhcii|seq3150	antigen98|A5IVY0|BA000018.3|mhcii|seq5162
antigen98|A5IVY0|BA000018.3|mhcii|seq3150	antigen98|A5IVY0|BA000018.3|mhcii|seq6506
antigen98|A5IVY0|BA000018.3|mhcii|seq3150	antigen98|A5IVY0|BA000018.3|mhcii|seq2251
antigen98|A5IVY0|BA000018.3|mhcii|seq3150	antigen98|A5IVY0|BA000018.3|mhcii|seq3147
antigen98|A5IVY0|BA000018.3|mhcii|seq3150	antigen98|A5IVY0|BA000018.3|mhcii|seq5163
antigen98|A5IVY0|BA000018.3|mhcii|seq3150	antigen98|A5IVY0|BA000018.3|mhcii|seq2252
antigen98|A5IVY0|BA000018.3|mhcii|seq3150	antigen98|A5IVY0|BA000018.3|mhcii|seq3148
antigen98|A5IVY0|BA000018.3|mhcii|seq3150	antigen98|A5IVY0|BA000018.3|mhcii|seq5164
antigen98|A5IVY0|BA000018.3|mhcii|seq3150	antigen98|A5IVY0|BA000018.3|mhcii|seq3149
antigen98|A5IVY0|BA000018.3|mhcii|seq3150	antigen98|A5IVY0|BA000018.3|mhcii|seq4493
antigen98|A5IVY0|BA000018.3|mhcii|seq3150	antigen98|A5IVY0|BA000018.3|mhcii|seq5165
antigen98|A5IVY0|BA000018.3|mhcii|seq3150	antigen98|A5IVY0|BA000018.3|mhcii|seq4494
antigen98|A5IVY0|BA000018.3|mhcii|seq3150	antigen98|A5IVY0|BA000018.3|mhcii|seq3151
antigen98|A5IVY0|BA000018.3|mhcii|seq3150	antigen98|A5IVY0|BA000018.3|mhcii|seq3152
antigen98|A5IVY0|BA000018.3|mhcii|seq3150	antigen98|A5IVY0|BA000018.3|mhcii|seq3153
antigen98|A5IVY0|BA000018.3|mhcii|seq3150	antigen98|A5IVY0|BA000018.3|mhcii|seq2997
antigen98|A5IVY0|BA000018.3|mhcii|seq3150	antigen98|A5IVY0|BA000018.3|mhcii|seq2998
antigen98|A5IVY0|BA000018.3|mhcii|seq3150	antigen98|A5IVY0|BA000018.3|mhcii|seq2999
antigen98|A5IVY0|BA000018.3|mhcii|seq3150	antigen98|A5IVY0|BA000018.3|mhcii|seq3000
antigen98|A5IVY0|BA000018.3|mhcii|seq3310	antigen98|A5IVY0|BA000018.3|mhcii|seq3310
antigen98|A5IVY0|BA000018.3|mhcii|seq3790	antigen98|A5IVY0|BA000018.3|mhcii|seq3790
antigen98|A5IVY0|BA000018.3|mhcii|seq3854	antigen98|A5IVY0|BA000018.3|mhcii|seq3854
antigen98|A5IVY0|BA000018.3|mhcii|seq3854	antigen98|A5IVY0|BA000018.3|mhcii|seq3851
antigen98|A5IVY0|BA000018.3|mhcii|seq3854	antigen98|A5IVY0|BA000018.3|mhcii|seq3852
antigen98|A5IVY0|BA000018.3|mhcii|seq3854	antigen98|A5IVY0|BA000018.3|mhcii|seq3853
antigen98|A5IVY0|BA000018.3|mhcii|seq3854	antigen98|A5IVY0|BA000018.3|mhcii|seq3855
antigen98|A5IVY0|BA000018.3|mhcii|seq3854	antigen98|A5IVY0|BA000018.3|mhcii|seq6191
antigen98|A5IVY0|BA000018.3|mhcii|seq3854	antigen98|A5IVY0|BA000018.3|mhcii|seq3856
antigen98|A5IVY0|BA000018.3|mhcii|seq3854	antigen98|A5IVY0|BA000018.3|mhcii|seq6192
antigen98|A5IVY0|BA000018.3|mhcii|seq3854	antigen98|A5IVY0|BA000018.3|mhcii|seq6193
antigen98|A5IVY0|BA000018.3|mhcii|seq3854	antigen98|A5IVY0|BA000018.3|mhcii|seq5175
antigen98|A5IVY0|BA000018.3|mhcii|seq3854	antigen98|A5IVY0|BA000018.3|mhcii|seq5491
antigen98|A5IVY0|BA000018.3|mhcii|seq3854	antigen98|A5IVY0|BA000018.3|mhcii|seq2296
antigen98|A5IVY0|BA000018.3|mhcii|seq3854	antigen98|A5IVY0|BA000018.3|mhcii|seq2456
antigen98|A5IVY0|BA000018.3|mhcii|seq3854	antigen98|A5IVY0|BA000018.3|mhcii|seq5176
antigen98|A5IVY0|BA000018.3|mhcii|seq3854	antigen98|A5IVY0|BA000018.3|mhcii|seq5492
antigen98|A5IVY0|BA000018.3|mhcii|seq3854	antigen98|A5IVY0|BA000018.3|mhcii|seq2457
antigen98|A5IVY0|BA000018.3|mhcii|seq3854	antigen98|A5IVY0|BA000018.3|mhcii|seq5177
antigen98|A5IVY0|BA000018.3|mhcii|seq3854	antigen98|A5IVY0|BA000018.3|mhcii|seq5493
antigen98|A5IVY0|BA000018.3|mhcii|seq3854	antigen98|A5IVY0|BA000018.3|mhcii|seq5178
antigen98|A5IVY0|BA000018.3|mhcii|seq3854	antigen98|A5IVY0|BA000018.3|mhcii|seq5494
antigen98|A5IVY0|BA000018.3|mhcii|seq3854	antigen98|A5IVY0|BA000018.3|mhcii|seq4062
antigen98|A5IVY0|BA000018.3|mhcii|seq3854	antigen98|A5IVY0|BA000018.3|mhcii|seq4063
antigen98|A5IVY0|BA000018.3|mhcii|seq3854	antigen98|A5IVY0|BA000018.3|mhcii|seq4064
antigen98|A5IVY0|BA000018.3|mhcii|seq3854	antigen98|A5IVY0|BA000018.3|mhcii|seq6195
antigen98|A5IVY0|BA000018.3|mhcii|seq3854	antigen98|A5IVY0|BA000018.3|mhcii|seq4065
antigen98|A5IVY0|BA000018.3|mhcii|seq3854	antigen98|A5IVY0|BA000018.3|mhcii|seq4066
antigen98|A5IVY0|BA000018.3|mhcii|seq3854	antigen98|A5IVY0|BA000018.3|mhcii|seq6194
antigen98|A5IVY0|BA000018.3|mhcii|seq3854	antigen98|A5IVY0|BA000018.3|mhcii|seq6196
antigen98|A5IVY0|BA000018.3|mhcii|seq3854	antigen98|A5IVY0|BA000018.3|mhcii|seq1335
antigen98|A5IVY0|BA000018.3|mhcii|seq3854	antigen98|A5IVY0|BA000018.3|mhcii|seq1336
antigen98|A5IVY0|BA000018.3|mhcii|seq3854	antigen98|A5IVY0|BA000018.3|mhcii|seq1337
antigen98|A5IVY0|BA000018.3|mhcii|seq3854	antigen98|A5IVY0|BA000018.3|mhcii|seq1338
antigen98|A5IVY0|BA000018.3|mhcii|seq3854	antigen98|A5IVY0|BA000018.3|mhcii|seq2458
antigen98|A5IVY0|BA000018.3|mhcii|seq3854	antigen98|A5IVY0|BA000018.3|mhcii|seq1339
antigen98|A5IVY0|BA000018.3|mhcii|seq3854	antigen98|A5IVY0|BA000018.3|mhcii|seq2459
antigen98|A5IVY0|BA000018.3|mhcii|seq3854	antigen98|A5IVY0|BA000018.3|mhcii|seq2460
antigen98|A5IVY0|BA000018.3|mhcii|seq3854	antigen98|A5IVY0|BA000018.3|mhcii|seq2461
antigen98|A5IVY0|BA000018.3|mhcii|seq3854	antigen98|A5IVY0|BA000018.3|mhcii|seq5179
antigen98|A5IVY0|BA000018.3|mhcii|seq3854	antigen98|A5IVY0|BA000018.3|mhcii|seq5495
antigen98|A5IVY0|BA000018.3|mhcii|seq3854	antigen98|A5IVY0|BA000018.3|mhcii|seq4061
antigen98|A5IVY0|BA000018.3|mhcii|seq3918	antigen98|A5IVY0|BA000018.3|mhcii|seq3918
antigen98|A5IVY0|BA000018.3|mhcii|seq4270	antigen98|A5IVY0|BA000018.3|mhcii|seq4270
antigen98|A5IVY0|BA000018.3|mhcii|seq4270	antigen98|A5IVY0|BA000018.3|mhcii|seq4271
antigen98|A5IVY0|BA000018.3|mhcii|seq4622	antigen98|A5IVY0|BA000018.3|mhcii|seq4622
antigen98|A5IVY0|BA000018.3|mhcii|seq4622	antigen98|A5IVY0|BA000018.3|mhcii|seq4623
antigen98|A5IVY0|BA000018.3|mhcii|seq4878	antigen98|A5IVY0|BA000018.3|mhcii|seq4878
antigen98|A5IVY0|BA000018.3|mhcii|seq4878	antigen98|A5IVY0|BA000018.3|mhcii|seq488
antigen98|A5IVY0|BA000018.3|mhcii|seq4878	antigen98|A5IVY0|BA000018.3|mhcii|seq487
antigen98|A5IVY0|BA000018.3|mhcii|seq4878	antigen98|A5IVY0|BA000018.3|mhcii|seq4877
antigen98|A5IVY0|BA000018.3|mhcii|seq4878	antigen98|A5IVY0|BA000018.3|mhcii|seq3220
antigen98|A5IVY0|BA000018.3|mhcii|seq4878	antigen98|A5IVY0|BA000018.3|mhcii|seq3221
antigen98|A5IVY0|BA000018.3|mhcii|seq4878	antigen98|A5IVY0|BA000018.3|mhcii|seq3222
antigen98|A5IVY0|BA000018.3|mhcii|seq4878	antigen98|A5IVY0|BA000018.3|mhcii|seq3223
antigen98|A5IVY0|BA000018.3|mhcii|seq5262	antigen98|A5IVY0|BA000018.3|mhcii|seq5262
antigen98|A5IVY0|BA000018.3|mhcii|seq5742	antigen98|A5IVY0|BA000018.3|mhcii|seq5742
antigen98|A5IVY0|BA000018.3|mhcii|seq6190	antigen98|A5IVY0|BA000018.3|mhcii|seq6190
antigen98|A5IVY0|BA000018.3|mhcii|seq6638	antigen98|A5IVY0|BA000018.3|mhcii|seq6638
antigen98|A5IVY0|BA000018.3|mhcii|seq6638	antigen98|A5IVY0|BA000018.3|mhcii|seq6002
antigen98|A5IVY0|BA000018.3|mhcii|seq6638	antigen98|A5IVY0|BA000018.3|mhcii|seq6635
antigen98|A5IVY0|BA000018.3|mhcii|seq6638	antigen98|A5IVY0|BA000018.3|mhcii|seq5999
antigen98|A5IVY0|BA000018.3|mhcii|seq6638	antigen98|A5IVY0|BA000018.3|mhcii|seq6636
antigen98|A5IVY0|BA000018.3|mhcii|seq6638	antigen98|A5IVY0|BA000018.3|mhcii|seq6000
antigen98|A5IVY0|BA000018.3|mhcii|seq6638	antigen98|A5IVY0|BA000018.3|mhcii|seq6637
