antigen95|Q7A7B2|BX571857.1|mhcii|seq2851	antigen95|Q7A7B2|BX571857.1|mhcii|seq2851
antigen95|Q7A7B2|BX571857.1|mhcii|seq1662	antigen95|Q7A7B2|BX571857.1|mhcii|seq1160
antigen95|Q7A7B2|BX571857.1|mhcii|seq1662	antigen95|Q7A7B2|BX571857.1|mhcii|seq1768
antigen95|Q7A7B2|BX571857.1|mhcii|seq1662	antigen95|Q7A7B2|BX571857.1|mhcii|seq1663
antigen95|Q7A7B2|BX571857.1|mhcii|seq1662	antigen95|Q7A7B2|BX571857.1|mhcii|seq2701
antigen95|Q7A7B2|BX571857.1|mhcii|seq1790	antigen95|Q7A7B2|BX571857.1|mhcii|seq1790
antigen95|Q7A7B2|BX571857.1|mhcii|seq1790	antigen95|Q7A7B2|BX571857.1|mhcii|seq1185
antigen95|Q7A7B2|BX571857.1|mhcii|seq1790	antigen95|Q7A7B2|BX571857.1|mhcii|seq1936
antigen95|Q7A7B2|BX571857.1|mhcii|seq1790	antigen95|Q7A7B2|BX571857.1|mhcii|seq2737
antigen95|Q7A7B2|BX571857.1|mhcii|seq1790	antigen95|Q7A7B2|BX571857.1|mhcii|seq1937
antigen95|Q7A7B2|BX571857.1|mhcii|seq1790	antigen95|Q7A7B2|BX571857.1|mhcii|seq2738
antigen95|Q7A7B2|BX571857.1|mhcii|seq1790	antigen95|Q7A7B2|BX571857.1|mhcii|seq1938
antigen95|Q7A7B2|BX571857.1|mhcii|seq1790	antigen95|Q7A7B2|BX571857.1|mhcii|seq2739
antigen95|Q7A7B2|BX571857.1|mhcii|seq1790	antigen95|Q7A7B2|BX571857.1|mhcii|seq1939
antigen95|Q7A7B2|BX571857.1|mhcii|seq1790	antigen95|Q7A7B2|BX571857.1|mhcii|seq2740
antigen95|Q7A7B2|BX571857.1|mhcii|seq1790	antigen95|Q7A7B2|BX571857.1|mhcii|seq1940
antigen95|Q7A7B2|BX571857.1|mhcii|seq1790	antigen95|Q7A7B2|BX571857.1|mhcii|seq2741
antigen95|Q7A7B2|BX571857.1|mhcii|seq1790	antigen95|Q7A7B2|BX571857.1|mhcii|seq983
antigen95|Q7A7B2|BX571857.1|mhcii|seq1790	antigen95|Q7A7B2|BX571857.1|mhcii|seq2664
antigen95|Q7A7B2|BX571857.1|mhcii|seq1790	antigen95|Q7A7B2|BX571857.1|mhcii|seq984
antigen95|Q7A7B2|BX571857.1|mhcii|seq1790	antigen95|Q7A7B2|BX571857.1|mhcii|seq2665
antigen95|Q7A7B2|BX571857.1|mhcii|seq1790	antigen95|Q7A7B2|BX571857.1|mhcii|seq985
antigen95|Q7A7B2|BX571857.1|mhcii|seq1790	antigen95|Q7A7B2|BX571857.1|mhcii|seq2666
antigen95|Q7A7B2|BX571857.1|mhcii|seq1790	antigen95|Q7A7B2|BX571857.1|mhcii|seq922
antigen95|Q7A7B2|BX571857.1|mhcii|seq1790	antigen95|Q7A7B2|BX571857.1|mhcii|seq986
antigen95|Q7A7B2|BX571857.1|mhcii|seq1790	antigen95|Q7A7B2|BX571857.1|mhcii|seq2667
antigen95|Q7A7B2|BX571857.1|mhcii|seq1790	antigen95|Q7A7B2|BX571857.1|mhcii|seq1786
antigen95|Q7A7B2|BX571857.1|mhcii|seq1790	antigen95|Q7A7B2|BX571857.1|mhcii|seq667
antigen95|Q7A7B2|BX571857.1|mhcii|seq1790	antigen95|Q7A7B2|BX571857.1|mhcii|seq923
antigen95|Q7A7B2|BX571857.1|mhcii|seq1790	antigen95|Q7A7B2|BX571857.1|mhcii|seq987
antigen95|Q7A7B2|BX571857.1|mhcii|seq1790	antigen95|Q7A7B2|BX571857.1|mhcii|seq2668
antigen95|Q7A7B2|BX571857.1|mhcii|seq1790	antigen95|Q7A7B2|BX571857.1|mhcii|seq1787
antigen95|Q7A7B2|BX571857.1|mhcii|seq1790	antigen95|Q7A7B2|BX571857.1|mhcii|seq668
antigen95|Q7A7B2|BX571857.1|mhcii|seq1790	antigen95|Q7A7B2|BX571857.1|mhcii|seq924
antigen95|Q7A7B2|BX571857.1|mhcii|seq1790	antigen95|Q7A7B2|BX571857.1|mhcii|seq988
antigen95|Q7A7B2|BX571857.1|mhcii|seq1790	antigen95|Q7A7B2|BX571857.1|mhcii|seq2669
antigen95|Q7A7B2|BX571857.1|mhcii|seq1790	antigen95|Q7A7B2|BX571857.1|mhcii|seq1788
antigen95|Q7A7B2|BX571857.1|mhcii|seq1790	antigen95|Q7A7B2|BX571857.1|mhcii|seq669
antigen95|Q7A7B2|BX571857.1|mhcii|seq1790	antigen95|Q7A7B2|BX571857.1|mhcii|seq925
antigen95|Q7A7B2|BX571857.1|mhcii|seq1790	antigen95|Q7A7B2|BX571857.1|mhcii|seq989
antigen95|Q7A7B2|BX571857.1|mhcii|seq1790	antigen95|Q7A7B2|BX571857.1|mhcii|seq2670
antigen95|Q7A7B2|BX571857.1|mhcii|seq1790	antigen95|Q7A7B2|BX571857.1|mhcii|seq1789
antigen95|Q7A7B2|BX571857.1|mhcii|seq1790	antigen95|Q7A7B2|BX571857.1|mhcii|seq670
antigen95|Q7A7B2|BX571857.1|mhcii|seq1790	antigen95|Q7A7B2|BX571857.1|mhcii|seq1182
antigen95|Q7A7B2|BX571857.1|mhcii|seq1790	antigen95|Q7A7B2|BX571857.1|mhcii|seq1183
antigen95|Q7A7B2|BX571857.1|mhcii|seq1790	antigen95|Q7A7B2|BX571857.1|mhcii|seq1791
antigen95|Q7A7B2|BX571857.1|mhcii|seq1790	antigen95|Q7A7B2|BX571857.1|mhcii|seq1184
antigen95|Q7A7B2|BX571857.1|mhcii|seq1790	antigen95|Q7A7B2|BX571857.1|mhcii|seq1792
antigen95|Q7A7B2|BX571857.1|mhcii|seq255	antigen95|Q7A7B2|BX571857.1|mhcii|seq255
antigen95|Q7A7B2|BX571857.1|mhcii|seq255	antigen95|Q7A7B2|BX571857.1|mhcii|seq257
antigen95|Q7A7B2|BX571857.1|mhcii|seq255	antigen95|Q7A7B2|BX571857.1|mhcii|seq2114
antigen95|Q7A7B2|BX571857.1|mhcii|seq255	antigen95|Q7A7B2|BX571857.1|mhcii|seq2115
antigen95|Q7A7B2|BX571857.1|mhcii|seq255	antigen95|Q7A7B2|BX571857.1|mhcii|seq2116
antigen95|Q7A7B2|BX571857.1|mhcii|seq255	antigen95|Q7A7B2|BX571857.1|mhcii|seq2117
antigen95|Q7A7B2|BX571857.1|mhcii|seq255	antigen95|Q7A7B2|BX571857.1|mhcii|seq2119
antigen95|Q7A7B2|BX571857.1|mhcii|seq255	antigen95|Q7A7B2|BX571857.1|mhcii|seq1104
antigen95|Q7A7B2|BX571857.1|mhcii|seq255	antigen95|Q7A7B2|BX571857.1|mhcii|seq1105
antigen95|Q7A7B2|BX571857.1|mhcii|seq255	antigen95|Q7A7B2|BX571857.1|mhcii|seq252
antigen95|Q7A7B2|BX571857.1|mhcii|seq255	antigen95|Q7A7B2|BX571857.1|mhcii|seq253
antigen95|Q7A7B2|BX571857.1|mhcii|seq255	antigen95|Q7A7B2|BX571857.1|mhcii|seq254
antigen95|Q7A7B2|BX571857.1|mhcii|seq255	antigen95|Q7A7B2|BX571857.1|mhcii|seq1150
antigen95|Q7A7B2|BX571857.1|mhcii|seq255	antigen95|Q7A7B2|BX571857.1|mhcii|seq256
antigen95|Q7A7B2|BX571857.1|mhcii|seq1675	antigen95|Q7A7B2|BX571857.1|mhcii|seq1675
antigen95|Q7A7B2|BX571857.1|mhcii|seq1675	antigen95|Q7A7B2|BX571857.1|mhcii|seq55
antigen95|Q7A7B2|BX571857.1|mhcii|seq204	antigen95|Q7A7B2|BX571857.1|mhcii|seq204
antigen95|Q7A7B2|BX571857.1|mhcii|seq204	antigen95|Q7A7B2|BX571857.1|mhcii|seq2972
antigen95|Q7A7B2|BX571857.1|mhcii|seq204	antigen95|Q7A7B2|BX571857.1|mhcii|seq2971
antigen95|Q7A7B2|BX571857.1|mhcii|seq204	antigen95|Q7A7B2|BX571857.1|mhcii|seq2975
antigen95|Q7A7B2|BX571857.1|mhcii|seq428	antigen95|Q7A7B2|BX571857.1|mhcii|seq428
antigen95|Q7A7B2|BX571857.1|mhcii|seq428	antigen95|Q7A7B2|BX571857.1|mhcii|seq3257
antigen95|Q7A7B2|BX571857.1|mhcii|seq428	antigen95|Q7A7B2|BX571857.1|mhcii|seq221
antigen95|Q7A7B2|BX571857.1|mhcii|seq428	antigen95|Q7A7B2|BX571857.1|mhcii|seq3256
antigen95|Q7A7B2|BX571857.1|mhcii|seq428	antigen95|Q7A7B2|BX571857.1|mhcii|seq3258
antigen95|Q7A7B2|BX571857.1|mhcii|seq428	antigen95|Q7A7B2|BX571857.1|mhcii|seq222
antigen95|Q7A7B2|BX571857.1|mhcii|seq684	antigen95|Q7A7B2|BX571857.1|mhcii|seq684
antigen95|Q7A7B2|BX571857.1|mhcii|seq684	antigen95|Q7A7B2|BX571857.1|mhcii|seq685
antigen95|Q7A7B2|BX571857.1|mhcii|seq844	antigen95|Q7A7B2|BX571857.1|mhcii|seq844
antigen95|Q7A7B2|BX571857.1|mhcii|seq844	antigen95|Q7A7B2|BX571857.1|mhcii|seq842
antigen95|Q7A7B2|BX571857.1|mhcii|seq844	antigen95|Q7A7B2|BX571857.1|mhcii|seq843
antigen95|Q7A7B2|BX571857.1|mhcii|seq844	antigen95|Q7A7B2|BX571857.1|mhcii|seq1522
antigen95|Q7A7B2|BX571857.1|mhcii|seq844	antigen95|Q7A7B2|BX571857.1|mhcii|seq1523
antigen95|Q7A7B2|BX571857.1|mhcii|seq1068	antigen95|Q7A7B2|BX571857.1|mhcii|seq1068
antigen95|Q7A7B2|BX571857.1|mhcii|seq1068	antigen95|Q7A7B2|BX571857.1|mhcii|seq1067
antigen95|Q7A7B2|BX571857.1|mhcii|seq1068	antigen95|Q7A7B2|BX571857.1|mhcii|seq1418
antigen95|Q7A7B2|BX571857.1|mhcii|seq1068	antigen95|Q7A7B2|BX571857.1|mhcii|seq1417
antigen95|Q7A7B2|BX571857.1|mhcii|seq1068	antigen95|Q7A7B2|BX571857.1|mhcii|seq2361
antigen95|Q7A7B2|BX571857.1|mhcii|seq1068	antigen95|Q7A7B2|BX571857.1|mhcii|seq134
antigen95|Q7A7B2|BX571857.1|mhcii|seq1068	antigen95|Q7A7B2|BX571857.1|mhcii|seq603
antigen95|Q7A7B2|BX571857.1|mhcii|seq1068	antigen95|Q7A7B2|BX571857.1|mhcii|seq3
antigen95|Q7A7B2|BX571857.1|mhcii|seq1068	antigen95|Q7A7B2|BX571857.1|mhcii|seq604
antigen95|Q7A7B2|BX571857.1|mhcii|seq1068	antigen95|Q7A7B2|BX571857.1|mhcii|seq4
antigen95|Q7A7B2|BX571857.1|mhcii|seq1068	antigen95|Q7A7B2|BX571857.1|mhcii|seq3166
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq1836
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq80
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq2273
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq1922
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq2274
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq1923
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq2275
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq1924
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq2276
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq1925
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq2277
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq2087
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq2948
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq1832
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq76
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq2088
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq2949
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq1833
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq77
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq2089
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq2950
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq1834
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq78
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq2090
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq2951
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq1195
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq1835
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq79
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq2091
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq2952
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq1196
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq2092
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq2953
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq1197
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq1837
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq81
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq1198
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq1838
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq82
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq1199
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq1839
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq83
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq1200
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq1201
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq566
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq567
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq568
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq569
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq570
antigen95|Q7A7B2|BX571857.1|mhcii|seq1836	antigen95|Q7A7B2|BX571857.1|mhcii|seq571
antigen95|Q7A7B2|BX571857.1|mhcii|seq2284	antigen95|Q7A7B2|BX571857.1|mhcii|seq2284
antigen95|Q7A7B2|BX571857.1|mhcii|seq2284	antigen95|Q7A7B2|BX571857.1|mhcii|seq2282
antigen95|Q7A7B2|BX571857.1|mhcii|seq2284	antigen95|Q7A7B2|BX571857.1|mhcii|seq2283
antigen95|Q7A7B2|BX571857.1|mhcii|seq2284	antigen95|Q7A7B2|BX571857.1|mhcii|seq1965
antigen95|Q7A7B2|BX571857.1|mhcii|seq2284	antigen95|Q7A7B2|BX571857.1|mhcii|seq1962
antigen95|Q7A7B2|BX571857.1|mhcii|seq2284	antigen95|Q7A7B2|BX571857.1|mhcii|seq1963
antigen95|Q7A7B2|BX571857.1|mhcii|seq2284	antigen95|Q7A7B2|BX571857.1|mhcii|seq1964
antigen95|Q7A7B2|BX571857.1|mhcii|seq2284	antigen95|Q7A7B2|BX571857.1|mhcii|seq2285
antigen95|Q7A7B2|BX571857.1|mhcii|seq2284	antigen95|Q7A7B2|BX571857.1|mhcii|seq1966
antigen95|Q7A7B2|BX571857.1|mhcii|seq2284	antigen95|Q7A7B2|BX571857.1|mhcii|seq1998
antigen95|Q7A7B2|BX571857.1|mhcii|seq2284	antigen95|Q7A7B2|BX571857.1|mhcii|seq2286
antigen95|Q7A7B2|BX571857.1|mhcii|seq2284	antigen95|Q7A7B2|BX571857.1|mhcii|seq2542
antigen95|Q7A7B2|BX571857.1|mhcii|seq2284	antigen95|Q7A7B2|BX571857.1|mhcii|seq2287
antigen95|Q7A7B2|BX571857.1|mhcii|seq2284	antigen95|Q7A7B2|BX571857.1|mhcii|seq2543
antigen95|Q7A7B2|BX571857.1|mhcii|seq2284	antigen95|Q7A7B2|BX571857.1|mhcii|seq2128
antigen95|Q7A7B2|BX571857.1|mhcii|seq2284	antigen95|Q7A7B2|BX571857.1|mhcii|seq2288
antigen95|Q7A7B2|BX571857.1|mhcii|seq2284	antigen95|Q7A7B2|BX571857.1|mhcii|seq2544
antigen95|Q7A7B2|BX571857.1|mhcii|seq2284	antigen95|Q7A7B2|BX571857.1|mhcii|seq2129
antigen95|Q7A7B2|BX571857.1|mhcii|seq2284	antigen95|Q7A7B2|BX571857.1|mhcii|seq2130
antigen95|Q7A7B2|BX571857.1|mhcii|seq2284	antigen95|Q7A7B2|BX571857.1|mhcii|seq2131
antigen95|Q7A7B2|BX571857.1|mhcii|seq2284	antigen95|Q7A7B2|BX571857.1|mhcii|seq3095
antigen95|Q7A7B2|BX571857.1|mhcii|seq2284	antigen95|Q7A7B2|BX571857.1|mhcii|seq3096
antigen95|Q7A7B2|BX571857.1|mhcii|seq2284	antigen95|Q7A7B2|BX571857.1|mhcii|seq3097
antigen95|Q7A7B2|BX571857.1|mhcii|seq2284	antigen95|Q7A7B2|BX571857.1|mhcii|seq2126
antigen95|Q7A7B2|BX571857.1|mhcii|seq2284	antigen95|Q7A7B2|BX571857.1|mhcii|seq2127
antigen95|Q7A7B2|BX571857.1|mhcii|seq2284	antigen95|Q7A7B2|BX571857.1|mhcii|seq54
antigen95|Q7A7B2|BX571857.1|mhcii|seq2412	antigen95|Q7A7B2|BX571857.1|mhcii|seq2412
antigen95|Q7A7B2|BX571857.1|mhcii|seq2412	antigen95|Q7A7B2|BX571857.1|mhcii|seq1902
antigen95|Q7A7B2|BX571857.1|mhcii|seq2412	antigen95|Q7A7B2|BX571857.1|mhcii|seq1901
antigen95|Q7A7B2|BX571857.1|mhcii|seq2412	antigen95|Q7A7B2|BX571857.1|mhcii|seq1903
antigen95|Q7A7B2|BX571857.1|mhcii|seq2476	antigen95|Q7A7B2|BX571857.1|mhcii|seq2476
antigen95|Q7A7B2|BX571857.1|mhcii|seq3052	antigen95|Q7A7B2|BX571857.1|mhcii|seq3052
antigen95|Q7A7B2|BX571857.1|mhcii|seq3052	antigen95|Q7A7B2|BX571857.1|mhcii|seq211
antigen95|Q7A7B2|BX571857.1|mhcii|seq3052	antigen95|Q7A7B2|BX571857.1|mhcii|seq2978
antigen95|Q7A7B2|BX571857.1|mhcii|seq3052	antigen95|Q7A7B2|BX571857.1|mhcii|seq2979
antigen95|Q7A7B2|BX571857.1|mhcii|seq3052	antigen95|Q7A7B2|BX571857.1|mhcii|seq392
antigen95|Q7A7B2|BX571857.1|mhcii|seq3052	antigen95|Q7A7B2|BX571857.1|mhcii|seq3049
antigen95|Q7A7B2|BX571857.1|mhcii|seq3052	antigen95|Q7A7B2|BX571857.1|mhcii|seq208
antigen95|Q7A7B2|BX571857.1|mhcii|seq3052	antigen95|Q7A7B2|BX571857.1|mhcii|seq3050
antigen95|Q7A7B2|BX571857.1|mhcii|seq3052	antigen95|Q7A7B2|BX571857.1|mhcii|seq209
antigen95|Q7A7B2|BX571857.1|mhcii|seq3052	antigen95|Q7A7B2|BX571857.1|mhcii|seq3051
antigen95|Q7A7B2|BX571857.1|mhcii|seq3052	antigen95|Q7A7B2|BX571857.1|mhcii|seq210
antigen95|Q7A7B2|BX571857.1|mhcii|seq3052	antigen95|Q7A7B2|BX571857.1|mhcii|seq3053
antigen95|Q7A7B2|BX571857.1|mhcii|seq3052	antigen95|Q7A7B2|BX571857.1|mhcii|seq212
antigen95|Q7A7B2|BX571857.1|mhcii|seq3052	antigen95|Q7A7B2|BX571857.1|mhcii|seq3054
antigen95|Q7A7B2|BX571857.1|mhcii|seq3052	antigen95|Q7A7B2|BX571857.1|mhcii|seq273
antigen95|Q7A7B2|BX571857.1|mhcii|seq3052	antigen95|Q7A7B2|BX571857.1|mhcii|seq274
antigen95|Q7A7B2|BX571857.1|mhcii|seq3052	antigen95|Q7A7B2|BX571857.1|mhcii|seq1618
antigen95|Q7A7B2|BX571857.1|mhcii|seq3052	antigen95|Q7A7B2|BX571857.1|mhcii|seq1619
antigen95|Q7A7B2|BX571857.1|mhcii|seq3052	antigen95|Q7A7B2|BX571857.1|mhcii|seq1620
antigen95|Q7A7B2|BX571857.1|mhcii|seq3052	antigen95|Q7A7B2|BX571857.1|mhcii|seq1621
antigen95|Q7A7B2|BX571857.1|mhcii|seq3052	antigen95|Q7A7B2|BX571857.1|mhcii|seq1622
antigen95|Q7A7B2|BX571857.1|mhcii|seq3052	antigen95|Q7A7B2|BX571857.1|mhcii|seq1175
antigen95|Q7A7B2|BX571857.1|mhcii|seq3052	antigen95|Q7A7B2|BX571857.1|mhcii|seq1623
antigen95|Q7A7B2|BX571857.1|mhcii|seq3052	antigen95|Q7A7B2|BX571857.1|mhcii|seq1176
antigen95|Q7A7B2|BX571857.1|mhcii|seq3052	antigen95|Q7A7B2|BX571857.1|mhcii|seq1177
antigen95|Q7A7B2|BX571857.1|mhcii|seq3052	antigen95|Q7A7B2|BX571857.1|mhcii|seq1178
antigen95|Q7A7B2|BX571857.1|mhcii|seq3052	antigen95|Q7A7B2|BX571857.1|mhcii|seq1179
antigen95|Q7A7B2|BX571857.1|mhcii|seq3052	antigen95|Q7A7B2|BX571857.1|mhcii|seq982
antigen95|Q7A7B2|BX571857.1|mhcii|seq3052	antigen95|Q7A7B2|BX571857.1|mhcii|seq2663
antigen95|Q7A7B2|BX571857.1|mhcii|seq3052	antigen95|Q7A7B2|BX571857.1|mhcii|seq1180
antigen95|Q7A7B2|BX571857.1|mhcii|seq3052	antigen95|Q7A7B2|BX571857.1|mhcii|seq1181
antigen95|Q7A7B2|BX571857.1|mhcii|seq269	antigen95|Q7A7B2|BX571857.1|mhcii|seq269
antigen95|Q7A7B2|BX571857.1|mhcii|seq269	antigen95|Q7A7B2|BX571857.1|mhcii|seq2977
antigen95|Q7A7B2|BX571857.1|mhcii|seq269	antigen95|Q7A7B2|BX571857.1|mhcii|seq386
antigen95|Q7A7B2|BX571857.1|mhcii|seq269	antigen95|Q7A7B2|BX571857.1|mhcii|seq387
antigen95|Q7A7B2|BX571857.1|mhcii|seq269	antigen95|Q7A7B2|BX571857.1|mhcii|seq266
antigen95|Q7A7B2|BX571857.1|mhcii|seq269	antigen95|Q7A7B2|BX571857.1|mhcii|seq267
antigen95|Q7A7B2|BX571857.1|mhcii|seq269	antigen95|Q7A7B2|BX571857.1|mhcii|seq907
antigen95|Q7A7B2|BX571857.1|mhcii|seq269	antigen95|Q7A7B2|BX571857.1|mhcii|seq268
antigen95|Q7A7B2|BX571857.1|mhcii|seq269	antigen95|Q7A7B2|BX571857.1|mhcii|seq911
antigen95|Q7A7B2|BX571857.1|mhcii|seq269	antigen95|Q7A7B2|BX571857.1|mhcii|seq272
antigen95|Q7A7B2|BX571857.1|mhcii|seq269	antigen95|Q7A7B2|BX571857.1|mhcii|seq2973
antigen95|Q7A7B2|BX571857.1|mhcii|seq269	antigen95|Q7A7B2|BX571857.1|mhcii|seq2974
antigen95|Q7A7B2|BX571857.1|mhcii|seq269	antigen95|Q7A7B2|BX571857.1|mhcii|seq2451
antigen95|Q7A7B2|BX571857.1|mhcii|seq269	antigen95|Q7A7B2|BX571857.1|mhcii|seq388
antigen95|Q7A7B2|BX571857.1|mhcii|seq269	antigen95|Q7A7B2|BX571857.1|mhcii|seq389
antigen95|Q7A7B2|BX571857.1|mhcii|seq269	antigen95|Q7A7B2|BX571857.1|mhcii|seq390
antigen95|Q7A7B2|BX571857.1|mhcii|seq269	antigen95|Q7A7B2|BX571857.1|mhcii|seq391
antigen95|Q7A7B2|BX571857.1|mhcii|seq269	antigen95|Q7A7B2|BX571857.1|mhcii|seq908
antigen95|Q7A7B2|BX571857.1|mhcii|seq269	antigen95|Q7A7B2|BX571857.1|mhcii|seq909
antigen95|Q7A7B2|BX571857.1|mhcii|seq269	antigen95|Q7A7B2|BX571857.1|mhcii|seq270
antigen95|Q7A7B2|BX571857.1|mhcii|seq269	antigen95|Q7A7B2|BX571857.1|mhcii|seq910
antigen95|Q7A7B2|BX571857.1|mhcii|seq269	antigen95|Q7A7B2|BX571857.1|mhcii|seq271
antigen95|Q7A7B2|BX571857.1|mhcii|seq269	antigen95|Q7A7B2|BX571857.1|mhcii|seq2447
antigen95|Q7A7B2|BX571857.1|mhcii|seq269	antigen95|Q7A7B2|BX571857.1|mhcii|seq2448
antigen95|Q7A7B2|BX571857.1|mhcii|seq269	antigen95|Q7A7B2|BX571857.1|mhcii|seq817
antigen95|Q7A7B2|BX571857.1|mhcii|seq269	antigen95|Q7A7B2|BX571857.1|mhcii|seq2449
antigen95|Q7A7B2|BX571857.1|mhcii|seq269	antigen95|Q7A7B2|BX571857.1|mhcii|seq818
antigen95|Q7A7B2|BX571857.1|mhcii|seq269	antigen95|Q7A7B2|BX571857.1|mhcii|seq850
antigen95|Q7A7B2|BX571857.1|mhcii|seq269	antigen95|Q7A7B2|BX571857.1|mhcii|seq2450
antigen95|Q7A7B2|BX571857.1|mhcii|seq269	antigen95|Q7A7B2|BX571857.1|mhcii|seq819
antigen95|Q7A7B2|BX571857.1|mhcii|seq269	antigen95|Q7A7B2|BX571857.1|mhcii|seq2483
