antigen121|Q99U50|CP000253.1|mhcii|seq1	antigen121|Q99U50|CP000253.1|mhcii|seq1
antigen121|Q99U50|CP000253.1|mhcii|seq714	antigen121|Q99U50|CP000253.1|mhcii|seq4031
antigen121|Q99U50|CP000253.1|mhcii|seq714	antigen121|Q99U50|CP000253.1|mhcii|seq476
antigen121|Q99U50|CP000253.1|mhcii|seq714	antigen121|Q99U50|CP000253.1|mhcii|seq2464
antigen121|Q99U50|CP000253.1|mhcii|seq714	antigen121|Q99U50|CP000253.1|mhcii|seq4032
antigen121|Q99U50|CP000253.1|mhcii|seq714	antigen121|Q99U50|CP000253.1|mhcii|seq477
antigen121|Q99U50|CP000253.1|mhcii|seq810	antigen121|Q99U50|CP000253.1|mhcii|seq810
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq1610
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq2145
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq1268
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq2159
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq2160
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq3713
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq3714
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq1860
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq1606
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq1607
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq1608
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq1609
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq1611
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq1612
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq1613
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq1615
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq1614
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq368
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq3428
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq1418
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq3532
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq369
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq3429
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq1419
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq3533
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq370
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq3430
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq1420
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq3534
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq371
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq3431
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq1421
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq3535
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq372
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq3432
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq1422
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq3536
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq373
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq3433
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq1423
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq3537
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq374
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq3434
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq1424
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq3538
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq501
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq502
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq503
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq504
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq505
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq506
antigen121|Q99U50|CP000253.1|mhcii|seq1610	antigen121|Q99U50|CP000253.1|mhcii|seq3712
antigen121|Q99U50|CP000253.1|mhcii|seq2410	antigen121|Q99U50|CP000253.1|mhcii|seq2410
antigen121|Q99U50|CP000253.1|mhcii|seq2410	antigen121|Q99U50|CP000253.1|mhcii|seq516
antigen121|Q99U50|CP000253.1|mhcii|seq2410	antigen121|Q99U50|CP000253.1|mhcii|seq517
antigen121|Q99U50|CP000253.1|mhcii|seq2410	antigen121|Q99U50|CP000253.1|mhcii|seq1509
antigen121|Q99U50|CP000253.1|mhcii|seq2410	antigen121|Q99U50|CP000253.1|mhcii|seq518
antigen121|Q99U50|CP000253.1|mhcii|seq2410	antigen121|Q99U50|CP000253.1|mhcii|seq1510
antigen121|Q99U50|CP000253.1|mhcii|seq2410	antigen121|Q99U50|CP000253.1|mhcii|seq2406
antigen121|Q99U50|CP000253.1|mhcii|seq2410	antigen121|Q99U50|CP000253.1|mhcii|seq519
antigen121|Q99U50|CP000253.1|mhcii|seq2410	antigen121|Q99U50|CP000253.1|mhcii|seq1511
antigen121|Q99U50|CP000253.1|mhcii|seq2410	antigen121|Q99U50|CP000253.1|mhcii|seq2407
antigen121|Q99U50|CP000253.1|mhcii|seq2410	antigen121|Q99U50|CP000253.1|mhcii|seq1512
antigen121|Q99U50|CP000253.1|mhcii|seq2410	antigen121|Q99U50|CP000253.1|mhcii|seq2408
antigen121|Q99U50|CP000253.1|mhcii|seq2410	antigen121|Q99U50|CP000253.1|mhcii|seq1513
antigen121|Q99U50|CP000253.1|mhcii|seq2410	antigen121|Q99U50|CP000253.1|mhcii|seq2409
antigen121|Q99U50|CP000253.1|mhcii|seq2410	antigen121|Q99U50|CP000253.1|mhcii|seq2411
antigen121|Q99U50|CP000253.1|mhcii|seq2410	antigen121|Q99U50|CP000253.1|mhcii|seq2412
antigen121|Q99U50|CP000253.1|mhcii|seq2410	antigen121|Q99U50|CP000253.1|mhcii|seq1712
antigen121|Q99U50|CP000253.1|mhcii|seq2410	antigen121|Q99U50|CP000253.1|mhcii|seq1713
antigen121|Q99U50|CP000253.1|mhcii|seq2410	antigen121|Q99U50|CP000253.1|mhcii|seq1714
antigen121|Q99U50|CP000253.1|mhcii|seq2410	antigen121|Q99U50|CP000253.1|mhcii|seq2962
antigen121|Q99U50|CP000253.1|mhcii|seq2410	antigen121|Q99U50|CP000253.1|mhcii|seq3639
antigen121|Q99U50|CP000253.1|mhcii|seq2410	antigen121|Q99U50|CP000253.1|mhcii|seq1715
antigen121|Q99U50|CP000253.1|mhcii|seq2410	antigen121|Q99U50|CP000253.1|mhcii|seq2963
antigen121|Q99U50|CP000253.1|mhcii|seq2410	antigen121|Q99U50|CP000253.1|mhcii|seq1716
antigen121|Q99U50|CP000253.1|mhcii|seq2410	antigen121|Q99U50|CP000253.1|mhcii|seq2964
antigen121|Q99U50|CP000253.1|mhcii|seq2410	antigen121|Q99U50|CP000253.1|mhcii|seq1717
antigen121|Q99U50|CP000253.1|mhcii|seq2410	antigen121|Q99U50|CP000253.1|mhcii|seq2965
antigen121|Q99U50|CP000253.1|mhcii|seq2410	antigen121|Q99U50|CP000253.1|mhcii|seq2966
antigen121|Q99U50|CP000253.1|mhcii|seq2410	antigen121|Q99U50|CP000253.1|mhcii|seq2967
antigen121|Q99U50|CP000253.1|mhcii|seq2410	antigen121|Q99U50|CP000253.1|mhcii|seq2968
antigen121|Q99U50|CP000253.1|mhcii|seq2410	antigen121|Q99U50|CP000253.1|mhcii|seq3645
antigen121|Q99U50|CP000253.1|mhcii|seq2410	antigen121|Q99U50|CP000253.1|mhcii|seq3640
antigen121|Q99U50|CP000253.1|mhcii|seq2410	antigen121|Q99U50|CP000253.1|mhcii|seq3641
antigen121|Q99U50|CP000253.1|mhcii|seq2410	antigen121|Q99U50|CP000253.1|mhcii|seq3642
antigen121|Q99U50|CP000253.1|mhcii|seq2410	antigen121|Q99U50|CP000253.1|mhcii|seq3643
antigen121|Q99U50|CP000253.1|mhcii|seq2410	antigen121|Q99U50|CP000253.1|mhcii|seq3644
antigen121|Q99U50|CP000253.1|mhcii|seq2410	antigen121|Q99U50|CP000253.1|mhcii|seq921
antigen121|Q99U50|CP000253.1|mhcii|seq2442	antigen121|Q99U50|CP000253.1|mhcii|seq2442
antigen121|Q99U50|CP000253.1|mhcii|seq2442	antigen121|Q99U50|CP000253.1|mhcii|seq241
antigen121|Q99U50|CP000253.1|mhcii|seq2730	antigen121|Q99U50|CP000253.1|mhcii|seq2730
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq3786
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq3906
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq441
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq3905
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq440
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq3907
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq442
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq3908
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq443
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq3909
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq1959
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq3589
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq1960
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq3590
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq1961
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq3591
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq1962
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq3592
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq1963
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq3593
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq3788
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq2541
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq3789
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq2542
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq2543
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq3904
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq439
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq2598
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq2599
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq3783
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq2600
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq3784
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq2537
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq2601
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq3785
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq2538
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq2602
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq2603
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq2539
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq3787
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq2540
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq1343
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq1345
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq1346
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq1340
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq1341
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq1342
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq1344
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq3167
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq3903
antigen121|Q99U50|CP000253.1|mhcii|seq3786	antigen121|Q99U50|CP000253.1|mhcii|seq438
antigen121|Q99U50|CP000253.1|mhcii|seq3946	antigen121|Q99U50|CP000253.1|mhcii|seq3946
antigen121|Q99U50|CP000253.1|mhcii|seq363	antigen121|Q99U50|CP000253.1|mhcii|seq363
antigen121|Q99U50|CP000253.1|mhcii|seq939	antigen121|Q99U50|CP000253.1|mhcii|seq939
antigen121|Q99U50|CP000253.1|mhcii|seq939	antigen121|Q99U50|CP000253.1|mhcii|seq3251
antigen121|Q99U50|CP000253.1|mhcii|seq939	antigen121|Q99U50|CP000253.1|mhcii|seq1121
antigen121|Q99U50|CP000253.1|mhcii|seq939	antigen121|Q99U50|CP000253.1|mhcii|seq2662
antigen121|Q99U50|CP000253.1|mhcii|seq939	antigen121|Q99U50|CP000253.1|mhcii|seq935
antigen121|Q99U50|CP000253.1|mhcii|seq939	antigen121|Q99U50|CP000253.1|mhcii|seq3247
antigen121|Q99U50|CP000253.1|mhcii|seq939	antigen121|Q99U50|CP000253.1|mhcii|seq2663
antigen121|Q99U50|CP000253.1|mhcii|seq939	antigen121|Q99U50|CP000253.1|mhcii|seq3687
antigen121|Q99U50|CP000253.1|mhcii|seq939	antigen121|Q99U50|CP000253.1|mhcii|seq936
antigen121|Q99U50|CP000253.1|mhcii|seq939	antigen121|Q99U50|CP000253.1|mhcii|seq3248
antigen121|Q99U50|CP000253.1|mhcii|seq939	antigen121|Q99U50|CP000253.1|mhcii|seq3688
antigen121|Q99U50|CP000253.1|mhcii|seq939	antigen121|Q99U50|CP000253.1|mhcii|seq937
antigen121|Q99U50|CP000253.1|mhcii|seq939	antigen121|Q99U50|CP000253.1|mhcii|seq3249
antigen121|Q99U50|CP000253.1|mhcii|seq939	antigen121|Q99U50|CP000253.1|mhcii|seq938
antigen121|Q99U50|CP000253.1|mhcii|seq939	antigen121|Q99U50|CP000253.1|mhcii|seq3250
antigen121|Q99U50|CP000253.1|mhcii|seq939	antigen121|Q99U50|CP000253.1|mhcii|seq336
antigen121|Q99U50|CP000253.1|mhcii|seq939	antigen121|Q99U50|CP000253.1|mhcii|seq2659
antigen121|Q99U50|CP000253.1|mhcii|seq939	antigen121|Q99U50|CP000253.1|mhcii|seq3351
antigen121|Q99U50|CP000253.1|mhcii|seq939	antigen121|Q99U50|CP000253.1|mhcii|seq337
antigen121|Q99U50|CP000253.1|mhcii|seq939	antigen121|Q99U50|CP000253.1|mhcii|seq2660
antigen121|Q99U50|CP000253.1|mhcii|seq939	antigen121|Q99U50|CP000253.1|mhcii|seq3352
antigen121|Q99U50|CP000253.1|mhcii|seq939	antigen121|Q99U50|CP000253.1|mhcii|seq338
antigen121|Q99U50|CP000253.1|mhcii|seq939	antigen121|Q99U50|CP000253.1|mhcii|seq2661
antigen121|Q99U50|CP000253.1|mhcii|seq939	antigen121|Q99U50|CP000253.1|mhcii|seq3353
antigen121|Q99U50|CP000253.1|mhcii|seq939	antigen121|Q99U50|CP000253.1|mhcii|seq2842
antigen121|Q99U50|CP000253.1|mhcii|seq939	antigen121|Q99U50|CP000253.1|mhcii|seq3354
antigen121|Q99U50|CP000253.1|mhcii|seq939	antigen121|Q99U50|CP000253.1|mhcii|seq2843
antigen121|Q99U50|CP000253.1|mhcii|seq939	antigen121|Q99U50|CP000253.1|mhcii|seq1120
antigen121|Q99U50|CP000253.1|mhcii|seq1131	antigen121|Q99U50|CP000253.1|mhcii|seq1131
antigen121|Q99U50|CP000253.1|mhcii|seq1131	antigen121|Q99U50|CP000253.1|mhcii|seq1132
antigen121|Q99U50|CP000253.1|mhcii|seq1131	antigen121|Q99U50|CP000253.1|mhcii|seq1133
antigen121|Q99U50|CP000253.1|mhcii|seq1131	antigen121|Q99U50|CP000253.1|mhcii|seq2618
antigen121|Q99U50|CP000253.1|mhcii|seq1131	antigen121|Q99U50|CP000253.1|mhcii|seq2616
antigen121|Q99U50|CP000253.1|mhcii|seq1131	antigen121|Q99U50|CP000253.1|mhcii|seq2617
antigen121|Q99U50|CP000253.1|mhcii|seq1131	antigen121|Q99U50|CP000253.1|mhcii|seq3999
antigen121|Q99U50|CP000253.1|mhcii|seq1131	antigen121|Q99U50|CP000253.1|mhcii|seq3804
antigen121|Q99U50|CP000253.1|mhcii|seq1131	antigen121|Q99U50|CP000253.1|mhcii|seq429
antigen121|Q99U50|CP000253.1|mhcii|seq1131	antigen121|Q99U50|CP000253.1|mhcii|seq3803
antigen121|Q99U50|CP000253.1|mhcii|seq1131	antigen121|Q99U50|CP000253.1|mhcii|seq428
antigen121|Q99U50|CP000253.1|mhcii|seq1131	antigen121|Q99U50|CP000253.1|mhcii|seq1918
antigen121|Q99U50|CP000253.1|mhcii|seq1131	antigen121|Q99U50|CP000253.1|mhcii|seq1921
antigen121|Q99U50|CP000253.1|mhcii|seq1131	antigen121|Q99U50|CP000253.1|mhcii|seq1922
antigen121|Q99U50|CP000253.1|mhcii|seq1131	antigen121|Q99U50|CP000253.1|mhcii|seq1915
antigen121|Q99U50|CP000253.1|mhcii|seq1131	antigen121|Q99U50|CP000253.1|mhcii|seq1916
antigen121|Q99U50|CP000253.1|mhcii|seq1131	antigen121|Q99U50|CP000253.1|mhcii|seq1917
antigen121|Q99U50|CP000253.1|mhcii|seq1131	antigen121|Q99U50|CP000253.1|mhcii|seq1919
antigen121|Q99U50|CP000253.1|mhcii|seq1131	antigen121|Q99U50|CP000253.1|mhcii|seq1920
antigen121|Q99U50|CP000253.1|mhcii|seq1323	antigen121|Q99U50|CP000253.1|mhcii|seq1323
antigen121|Q99U50|CP000253.1|mhcii|seq1323	antigen121|Q99U50|CP000253.1|mhcii|seq91
antigen121|Q99U50|CP000253.1|mhcii|seq1867	antigen121|Q99U50|CP000253.1|mhcii|seq1867
antigen121|Q99U50|CP000253.1|mhcii|seq2123	antigen121|Q99U50|CP000253.1|mhcii|seq2123
antigen121|Q99U50|CP000253.1|mhcii|seq2123	antigen121|Q99U50|CP000253.1|mhcii|seq3333
antigen121|Q99U50|CP000253.1|mhcii|seq2123	antigen121|Q99U50|CP000253.1|mhcii|seq2124
antigen121|Q99U50|CP000253.1|mhcii|seq2123	antigen121|Q99U50|CP000253.1|mhcii|seq3334
antigen121|Q99U50|CP000253.1|mhcii|seq2123	antigen121|Q99U50|CP000253.1|mhcii|seq2122
antigen121|Q99U50|CP000253.1|mhcii|seq2123	antigen121|Q99U50|CP000253.1|mhcii|seq3332
antigen121|Q99U50|CP000253.1|mhcii|seq2123	antigen121|Q99U50|CP000253.1|mhcii|seq2734
antigen121|Q99U50|CP000253.1|mhcii|seq2123	antigen121|Q99U50|CP000253.1|mhcii|seq2568
antigen121|Q99U50|CP000253.1|mhcii|seq2123	antigen121|Q99U50|CP000253.1|mhcii|seq2731
antigen121|Q99U50|CP000253.1|mhcii|seq2123	antigen121|Q99U50|CP000253.1|mhcii|seq2732
antigen121|Q99U50|CP000253.1|mhcii|seq2123	antigen121|Q99U50|CP000253.1|mhcii|seq2733
antigen121|Q99U50|CP000253.1|mhcii|seq2123	antigen121|Q99U50|CP000253.1|mhcii|seq920
antigen121|Q99U50|CP000253.1|mhcii|seq2123	antigen121|Q99U50|CP000253.1|mhcii|seq1778
antigen121|Q99U50|CP000253.1|mhcii|seq2123	antigen121|Q99U50|CP000253.1|mhcii|seq1777
antigen121|Q99U50|CP000253.1|mhcii|seq2347	antigen121|Q99U50|CP000253.1|mhcii|seq2347
antigen121|Q99U50|CP000253.1|mhcii|seq2347	antigen121|Q99U50|CP000253.1|mhcii|seq2346
antigen121|Q99U50|CP000253.1|mhcii|seq2347	antigen121|Q99U50|CP000253.1|mhcii|seq2348
antigen121|Q99U50|CP000253.1|mhcii|seq2347	antigen121|Q99U50|CP000253.1|mhcii|seq2125
antigen121|Q99U50|CP000253.1|mhcii|seq2347	antigen121|Q99U50|CP000253.1|mhcii|seq3335
antigen121|Q99U50|CP000253.1|mhcii|seq2347	antigen121|Q99U50|CP000253.1|mhcii|seq2349
antigen121|Q99U50|CP000253.1|mhcii|seq2347	antigen121|Q99U50|CP000253.1|mhcii|seq2350
antigen121|Q99U50|CP000253.1|mhcii|seq2347	antigen121|Q99U50|CP000253.1|mhcii|seq1779
antigen121|Q99U50|CP000253.1|mhcii|seq2347	antigen121|Q99U50|CP000253.1|mhcii|seq1780
antigen121|Q99U50|CP000253.1|mhcii|seq2347	antigen121|Q99U50|CP000253.1|mhcii|seq1230
antigen121|Q99U50|CP000253.1|mhcii|seq2699	antigen121|Q99U50|CP000253.1|mhcii|seq2699
antigen121|Q99U50|CP000253.1|mhcii|seq2699	antigen121|Q99U50|CP000253.1|mhcii|seq2694
antigen121|Q99U50|CP000253.1|mhcii|seq2699	antigen121|Q99U50|CP000253.1|mhcii|seq2695
antigen121|Q99U50|CP000253.1|mhcii|seq2699	antigen121|Q99U50|CP000253.1|mhcii|seq1640
antigen121|Q99U50|CP000253.1|mhcii|seq2699	antigen121|Q99U50|CP000253.1|mhcii|seq2696
antigen121|Q99U50|CP000253.1|mhcii|seq2699	antigen121|Q99U50|CP000253.1|mhcii|seq1641
antigen121|Q99U50|CP000253.1|mhcii|seq2699	antigen121|Q99U50|CP000253.1|mhcii|seq2697
antigen121|Q99U50|CP000253.1|mhcii|seq2699	antigen121|Q99U50|CP000253.1|mhcii|seq1642
antigen121|Q99U50|CP000253.1|mhcii|seq2699	antigen121|Q99U50|CP000253.1|mhcii|seq2698
antigen121|Q99U50|CP000253.1|mhcii|seq2699	antigen121|Q99U50|CP000253.1|mhcii|seq971
antigen121|Q99U50|CP000253.1|mhcii|seq2699	antigen121|Q99U50|CP000253.1|mhcii|seq1643
antigen121|Q99U50|CP000253.1|mhcii|seq2699	antigen121|Q99U50|CP000253.1|mhcii|seq2059
antigen121|Q99U50|CP000253.1|mhcii|seq2699	antigen121|Q99U50|CP000253.1|mhcii|seq3371
antigen121|Q99U50|CP000253.1|mhcii|seq2699	antigen121|Q99U50|CP000253.1|mhcii|seq972
antigen121|Q99U50|CP000253.1|mhcii|seq2699	antigen121|Q99U50|CP000253.1|mhcii|seq2060
antigen121|Q99U50|CP000253.1|mhcii|seq2699	antigen121|Q99U50|CP000253.1|mhcii|seq3372
antigen121|Q99U50|CP000253.1|mhcii|seq2699	antigen121|Q99U50|CP000253.1|mhcii|seq973
antigen121|Q99U50|CP000253.1|mhcii|seq2699	antigen121|Q99U50|CP000253.1|mhcii|seq2061
antigen121|Q99U50|CP000253.1|mhcii|seq2699	antigen121|Q99U50|CP000253.1|mhcii|seq3373
antigen121|Q99U50|CP000253.1|mhcii|seq2699	antigen121|Q99U50|CP000253.1|mhcii|seq654
antigen121|Q99U50|CP000253.1|mhcii|seq2699	antigen121|Q99U50|CP000253.1|mhcii|seq974
antigen121|Q99U50|CP000253.1|mhcii|seq2699	antigen121|Q99U50|CP000253.1|mhcii|seq3374
antigen121|Q99U50|CP000253.1|mhcii|seq2699	antigen121|Q99U50|CP000253.1|mhcii|seq655
antigen121|Q99U50|CP000253.1|mhcii|seq2699	antigen121|Q99U50|CP000253.1|mhcii|seq3375
antigen121|Q99U50|CP000253.1|mhcii|seq2699	antigen121|Q99U50|CP000253.1|mhcii|seq656
