antigen111|A5ISH9|CP000253.1|mhcii|seq1	antigen111|A5ISH9|CP000253.1|mhcii|seq1
antigen111|A5ISH9|CP000253.1|mhcii|seq4334	antigen111|A5ISH9|CP000253.1|mhcii|seq7087
antigen111|A5ISH9|CP000253.1|mhcii|seq4334	antigen111|A5ISH9|CP000253.1|mhcii|seq4336
antigen111|A5ISH9|CP000253.1|mhcii|seq4334	antigen111|A5ISH9|CP000253.1|mhcii|seq7088
antigen111|A5ISH9|CP000253.1|mhcii|seq4334	antigen111|A5ISH9|CP000253.1|mhcii|seq7089
antigen111|A5ISH9|CP000253.1|mhcii|seq4334	antigen111|A5ISH9|CP000253.1|mhcii|seq4213
antigen111|A5ISH9|CP000253.1|mhcii|seq4334	antigen111|A5ISH9|CP000253.1|mhcii|seq2070
antigen111|A5ISH9|CP000253.1|mhcii|seq4334	antigen111|A5ISH9|CP000253.1|mhcii|seq4214
antigen111|A5ISH9|CP000253.1|mhcii|seq4334	antigen111|A5ISH9|CP000253.1|mhcii|seq2071
antigen111|A5ISH9|CP000253.1|mhcii|seq4334	antigen111|A5ISH9|CP000253.1|mhcii|seq4215
antigen111|A5ISH9|CP000253.1|mhcii|seq4334	antigen111|A5ISH9|CP000253.1|mhcii|seq4216
antigen111|A5ISH9|CP000253.1|mhcii|seq4334	antigen111|A5ISH9|CP000253.1|mhcii|seq349
antigen111|A5ISH9|CP000253.1|mhcii|seq4334	antigen111|A5ISH9|CP000253.1|mhcii|seq6168
antigen111|A5ISH9|CP000253.1|mhcii|seq4334	antigen111|A5ISH9|CP000253.1|mhcii|seq6812
antigen111|A5ISH9|CP000253.1|mhcii|seq4334	antigen111|A5ISH9|CP000253.1|mhcii|seq350
antigen111|A5ISH9|CP000253.1|mhcii|seq4334	antigen111|A5ISH9|CP000253.1|mhcii|seq6169
antigen111|A5ISH9|CP000253.1|mhcii|seq4334	antigen111|A5ISH9|CP000253.1|mhcii|seq6813
antigen111|A5ISH9|CP000253.1|mhcii|seq4334	antigen111|A5ISH9|CP000253.1|mhcii|seq351
antigen111|A5ISH9|CP000253.1|mhcii|seq4334	antigen111|A5ISH9|CP000253.1|mhcii|seq6170
antigen111|A5ISH9|CP000253.1|mhcii|seq4334	antigen111|A5ISH9|CP000253.1|mhcii|seq6814
antigen111|A5ISH9|CP000253.1|mhcii|seq4334	antigen111|A5ISH9|CP000253.1|mhcii|seq352
antigen111|A5ISH9|CP000253.1|mhcii|seq4334	antigen111|A5ISH9|CP000253.1|mhcii|seq6171
antigen111|A5ISH9|CP000253.1|mhcii|seq4334	antigen111|A5ISH9|CP000253.1|mhcii|seq6815
antigen111|A5ISH9|CP000253.1|mhcii|seq4558	antigen111|A5ISH9|CP000253.1|mhcii|seq4558
antigen111|A5ISH9|CP000253.1|mhcii|seq4558	antigen111|A5ISH9|CP000253.1|mhcii|seq4559
antigen111|A5ISH9|CP000253.1|mhcii|seq4814	antigen111|A5ISH9|CP000253.1|mhcii|seq4814
antigen111|A5ISH9|CP000253.1|mhcii|seq4814	antigen111|A5ISH9|CP000253.1|mhcii|seq3686
antigen111|A5ISH9|CP000253.1|mhcii|seq4814	antigen111|A5ISH9|CP000253.1|mhcii|seq4813
antigen111|A5ISH9|CP000253.1|mhcii|seq5550	antigen111|A5ISH9|CP000253.1|mhcii|seq5550
antigen111|A5ISH9|CP000253.1|mhcii|seq5550	antigen111|A5ISH9|CP000253.1|mhcii|seq1351
antigen111|A5ISH9|CP000253.1|mhcii|seq5550	antigen111|A5ISH9|CP000253.1|mhcii|seq4679
antigen111|A5ISH9|CP000253.1|mhcii|seq5550	antigen111|A5ISH9|CP000253.1|mhcii|seq1352
antigen111|A5ISH9|CP000253.1|mhcii|seq5550	antigen111|A5ISH9|CP000253.1|mhcii|seq4360
antigen111|A5ISH9|CP000253.1|mhcii|seq5550	antigen111|A5ISH9|CP000253.1|mhcii|seq5548
antigen111|A5ISH9|CP000253.1|mhcii|seq5550	antigen111|A5ISH9|CP000253.1|mhcii|seq5549
antigen111|A5ISH9|CP000253.1|mhcii|seq5550	antigen111|A5ISH9|CP000253.1|mhcii|seq6917
antigen111|A5ISH9|CP000253.1|mhcii|seq5550	antigen111|A5ISH9|CP000253.1|mhcii|seq6916
antigen111|A5ISH9|CP000253.1|mhcii|seq5550	antigen111|A5ISH9|CP000253.1|mhcii|seq6918
antigen111|A5ISH9|CP000253.1|mhcii|seq5550	antigen111|A5ISH9|CP000253.1|mhcii|seq4680
antigen111|A5ISH9|CP000253.1|mhcii|seq5550	antigen111|A5ISH9|CP000253.1|mhcii|seq4678
antigen111|A5ISH9|CP000253.1|mhcii|seq5678	antigen111|A5ISH9|CP000253.1|mhcii|seq5678
antigen111|A5ISH9|CP000253.1|mhcii|seq5678	antigen111|A5ISH9|CP000253.1|mhcii|seq327
antigen111|A5ISH9|CP000253.1|mhcii|seq5678	antigen111|A5ISH9|CP000253.1|mhcii|seq7522
antigen111|A5ISH9|CP000253.1|mhcii|seq5678	antigen111|A5ISH9|CP000253.1|mhcii|seq7523
antigen111|A5ISH9|CP000253.1|mhcii|seq5678	antigen111|A5ISH9|CP000253.1|mhcii|seq7524
antigen111|A5ISH9|CP000253.1|mhcii|seq5678	antigen111|A5ISH9|CP000253.1|mhcii|seq7525
antigen111|A5ISH9|CP000253.1|mhcii|seq5678	antigen111|A5ISH9|CP000253.1|mhcii|seq7526
antigen111|A5ISH9|CP000253.1|mhcii|seq5678	antigen111|A5ISH9|CP000253.1|mhcii|seq7527
antigen111|A5ISH9|CP000253.1|mhcii|seq5678	antigen111|A5ISH9|CP000253.1|mhcii|seq2856
antigen111|A5ISH9|CP000253.1|mhcii|seq5678	antigen111|A5ISH9|CP000253.1|mhcii|seq7528
antigen111|A5ISH9|CP000253.1|mhcii|seq5678	antigen111|A5ISH9|CP000253.1|mhcii|seq2857
antigen111|A5ISH9|CP000253.1|mhcii|seq5678	antigen111|A5ISH9|CP000253.1|mhcii|seq7529
antigen111|A5ISH9|CP000253.1|mhcii|seq5678	antigen111|A5ISH9|CP000253.1|mhcii|seq2858
antigen111|A5ISH9|CP000253.1|mhcii|seq5678	antigen111|A5ISH9|CP000253.1|mhcii|seq5674
antigen111|A5ISH9|CP000253.1|mhcii|seq5678	antigen111|A5ISH9|CP000253.1|mhcii|seq323
antigen111|A5ISH9|CP000253.1|mhcii|seq5678	antigen111|A5ISH9|CP000253.1|mhcii|seq2859
antigen111|A5ISH9|CP000253.1|mhcii|seq5678	antigen111|A5ISH9|CP000253.1|mhcii|seq5675
antigen111|A5ISH9|CP000253.1|mhcii|seq5678	antigen111|A5ISH9|CP000253.1|mhcii|seq324
antigen111|A5ISH9|CP000253.1|mhcii|seq5678	antigen111|A5ISH9|CP000253.1|mhcii|seq2860
antigen111|A5ISH9|CP000253.1|mhcii|seq5678	antigen111|A5ISH9|CP000253.1|mhcii|seq5676
antigen111|A5ISH9|CP000253.1|mhcii|seq5678	antigen111|A5ISH9|CP000253.1|mhcii|seq325
antigen111|A5ISH9|CP000253.1|mhcii|seq5678	antigen111|A5ISH9|CP000253.1|mhcii|seq5677
antigen111|A5ISH9|CP000253.1|mhcii|seq5678	antigen111|A5ISH9|CP000253.1|mhcii|seq326
antigen111|A5ISH9|CP000253.1|mhcii|seq5678	antigen111|A5ISH9|CP000253.1|mhcii|seq5614
antigen111|A5ISH9|CP000253.1|mhcii|seq5678	antigen111|A5ISH9|CP000253.1|mhcii|seq6083
antigen111|A5ISH9|CP000253.1|mhcii|seq5678	antigen111|A5ISH9|CP000253.1|mhcii|seq5615
antigen111|A5ISH9|CP000253.1|mhcii|seq5678	antigen111|A5ISH9|CP000253.1|mhcii|seq6084
antigen111|A5ISH9|CP000253.1|mhcii|seq5678	antigen111|A5ISH9|CP000253.1|mhcii|seq5679
antigen111|A5ISH9|CP000253.1|mhcii|seq5678	antigen111|A5ISH9|CP000253.1|mhcii|seq328
antigen111|A5ISH9|CP000253.1|mhcii|seq5678	antigen111|A5ISH9|CP000253.1|mhcii|seq5680
antigen111|A5ISH9|CP000253.1|mhcii|seq5678	antigen111|A5ISH9|CP000253.1|mhcii|seq329
antigen111|A5ISH9|CP000253.1|mhcii|seq5678	antigen111|A5ISH9|CP000253.1|mhcii|seq5681
antigen111|A5ISH9|CP000253.1|mhcii|seq5678	antigen111|A5ISH9|CP000253.1|mhcii|seq330
antigen111|A5ISH9|CP000253.1|mhcii|seq5678	antigen111|A5ISH9|CP000253.1|mhcii|seq5682
antigen111|A5ISH9|CP000253.1|mhcii|seq6094	antigen111|A5ISH9|CP000253.1|mhcii|seq6094
antigen111|A5ISH9|CP000253.1|mhcii|seq6094	antigen111|A5ISH9|CP000253.1|mhcii|seq2154
antigen111|A5ISH9|CP000253.1|mhcii|seq6094	antigen111|A5ISH9|CP000253.1|mhcii|seq5820
antigen111|A5ISH9|CP000253.1|mhcii|seq6094	antigen111|A5ISH9|CP000253.1|mhcii|seq6093
antigen111|A5ISH9|CP000253.1|mhcii|seq6094	antigen111|A5ISH9|CP000253.1|mhcii|seq2153
antigen111|A5ISH9|CP000253.1|mhcii|seq6094	antigen111|A5ISH9|CP000253.1|mhcii|seq5819
antigen111|A5ISH9|CP000253.1|mhcii|seq6094	antigen111|A5ISH9|CP000253.1|mhcii|seq6095
antigen111|A5ISH9|CP000253.1|mhcii|seq6094	antigen111|A5ISH9|CP000253.1|mhcii|seq2155
antigen111|A5ISH9|CP000253.1|mhcii|seq6094	antigen111|A5ISH9|CP000253.1|mhcii|seq5821
antigen111|A5ISH9|CP000253.1|mhcii|seq6094	antigen111|A5ISH9|CP000253.1|mhcii|seq6096
antigen111|A5ISH9|CP000253.1|mhcii|seq6094	antigen111|A5ISH9|CP000253.1|mhcii|seq2156
antigen111|A5ISH9|CP000253.1|mhcii|seq6094	antigen111|A5ISH9|CP000253.1|mhcii|seq5822
antigen111|A5ISH9|CP000253.1|mhcii|seq6766	antigen111|A5ISH9|CP000253.1|mhcii|seq6766
antigen111|A5ISH9|CP000253.1|mhcii|seq7406	antigen111|A5ISH9|CP000253.1|mhcii|seq7406
antigen111|A5ISH9|CP000253.1|mhcii|seq7406	antigen111|A5ISH9|CP000253.1|mhcii|seq6717
antigen111|A5ISH9|CP000253.1|mhcii|seq7406	antigen111|A5ISH9|CP000253.1|mhcii|seq4913
antigen111|A5ISH9|CP000253.1|mhcii|seq7406	antigen111|A5ISH9|CP000253.1|mhcii|seq4914
antigen111|A5ISH9|CP000253.1|mhcii|seq7406	antigen111|A5ISH9|CP000253.1|mhcii|seq4915
antigen111|A5ISH9|CP000253.1|mhcii|seq7406	antigen111|A5ISH9|CP000253.1|mhcii|seq4186
antigen111|A5ISH9|CP000253.1|mhcii|seq271	antigen111|A5ISH9|CP000253.1|mhcii|seq271
antigen111|A5ISH9|CP000253.1|mhcii|seq271	antigen111|A5ISH9|CP000253.1|mhcii|seq272
antigen111|A5ISH9|CP000253.1|mhcii|seq1007	antigen111|A5ISH9|CP000253.1|mhcii|seq1007
antigen111|A5ISH9|CP000253.1|mhcii|seq1007	antigen111|A5ISH9|CP000253.1|mhcii|seq961
antigen111|A5ISH9|CP000253.1|mhcii|seq1007	antigen111|A5ISH9|CP000253.1|mhcii|seq4033
antigen111|A5ISH9|CP000253.1|mhcii|seq1007	antigen111|A5ISH9|CP000253.1|mhcii|seq962
antigen111|A5ISH9|CP000253.1|mhcii|seq1007	antigen111|A5ISH9|CP000253.1|mhcii|seq4034
antigen111|A5ISH9|CP000253.1|mhcii|seq1007	antigen111|A5ISH9|CP000253.1|mhcii|seq4035
antigen111|A5ISH9|CP000253.1|mhcii|seq1007	antigen111|A5ISH9|CP000253.1|mhcii|seq4579
antigen111|A5ISH9|CP000253.1|mhcii|seq1007	antigen111|A5ISH9|CP000253.1|mhcii|seq4036
antigen111|A5ISH9|CP000253.1|mhcii|seq1007	antigen111|A5ISH9|CP000253.1|mhcii|seq4580
antigen111|A5ISH9|CP000253.1|mhcii|seq1007	antigen111|A5ISH9|CP000253.1|mhcii|seq4581
antigen111|A5ISH9|CP000253.1|mhcii|seq1007	antigen111|A5ISH9|CP000253.1|mhcii|seq4582
antigen111|A5ISH9|CP000253.1|mhcii|seq1007	antigen111|A5ISH9|CP000253.1|mhcii|seq6799
antigen111|A5ISH9|CP000253.1|mhcii|seq1007	antigen111|A5ISH9|CP000253.1|mhcii|seq1008
antigen111|A5ISH9|CP000253.1|mhcii|seq1007	antigen111|A5ISH9|CP000253.1|mhcii|seq6800
antigen111|A5ISH9|CP000253.1|mhcii|seq1007	antigen111|A5ISH9|CP000253.1|mhcii|seq6801
antigen111|A5ISH9|CP000253.1|mhcii|seq1007	antigen111|A5ISH9|CP000253.1|mhcii|seq6802
antigen111|A5ISH9|CP000253.1|mhcii|seq1007	antigen111|A5ISH9|CP000253.1|mhcii|seq6803
antigen111|A5ISH9|CP000253.1|mhcii|seq1007	antigen111|A5ISH9|CP000253.1|mhcii|seq1719
antigen111|A5ISH9|CP000253.1|mhcii|seq1007	antigen111|A5ISH9|CP000253.1|mhcii|seq7448
antigen111|A5ISH9|CP000253.1|mhcii|seq1007	antigen111|A5ISH9|CP000253.1|mhcii|seq7449
antigen111|A5ISH9|CP000253.1|mhcii|seq1007	antigen111|A5ISH9|CP000253.1|mhcii|seq7450
antigen111|A5ISH9|CP000253.1|mhcii|seq1007	antigen111|A5ISH9|CP000253.1|mhcii|seq5148
antigen111|A5ISH9|CP000253.1|mhcii|seq1007	antigen111|A5ISH9|CP000253.1|mhcii|seq5149
antigen111|A5ISH9|CP000253.1|mhcii|seq1007	antigen111|A5ISH9|CP000253.1|mhcii|seq4030
antigen111|A5ISH9|CP000253.1|mhcii|seq1007	antigen111|A5ISH9|CP000253.1|mhcii|seq5150
antigen111|A5ISH9|CP000253.1|mhcii|seq1007	antigen111|A5ISH9|CP000253.1|mhcii|seq4031
antigen111|A5ISH9|CP000253.1|mhcii|seq1007	antigen111|A5ISH9|CP000253.1|mhcii|seq5151
antigen111|A5ISH9|CP000253.1|mhcii|seq1007	antigen111|A5ISH9|CP000253.1|mhcii|seq4032
antigen111|A5ISH9|CP000253.1|mhcii|seq1007	antigen111|A5ISH9|CP000253.1|mhcii|seq1005
antigen111|A5ISH9|CP000253.1|mhcii|seq1007	antigen111|A5ISH9|CP000253.1|mhcii|seq1006
antigen111|A5ISH9|CP000253.1|mhcii|seq1007	antigen111|A5ISH9|CP000253.1|mhcii|seq527
antigen111|A5ISH9|CP000253.1|mhcii|seq1007	antigen111|A5ISH9|CP000253.1|mhcii|seq1095
antigen111|A5ISH9|CP000253.1|mhcii|seq1007	antigen111|A5ISH9|CP000253.1|mhcii|seq526
antigen111|A5ISH9|CP000253.1|mhcii|seq1007	antigen111|A5ISH9|CP000253.1|mhcii|seq960
antigen111|A5ISH9|CP000253.1|mhcii|seq1231	antigen111|A5ISH9|CP000253.1|mhcii|seq1231
antigen111|A5ISH9|CP000253.1|mhcii|seq1231	antigen111|A5ISH9|CP000253.1|mhcii|seq1230
antigen111|A5ISH9|CP000253.1|mhcii|seq1231	antigen111|A5ISH9|CP000253.1|mhcii|seq7190
antigen111|A5ISH9|CP000253.1|mhcii|seq1231	antigen111|A5ISH9|CP000253.1|mhcii|seq1232
antigen111|A5ISH9|CP000253.1|mhcii|seq1231	antigen111|A5ISH9|CP000253.1|mhcii|seq5761
antigen111|A5ISH9|CP000253.1|mhcii|seq1231	antigen111|A5ISH9|CP000253.1|mhcii|seq1233
antigen111|A5ISH9|CP000253.1|mhcii|seq1231	antigen111|A5ISH9|CP000253.1|mhcii|seq5762
antigen111|A5ISH9|CP000253.1|mhcii|seq1231	antigen111|A5ISH9|CP000253.1|mhcii|seq7187
antigen111|A5ISH9|CP000253.1|mhcii|seq1231	antigen111|A5ISH9|CP000253.1|mhcii|seq7188
antigen111|A5ISH9|CP000253.1|mhcii|seq1231	antigen111|A5ISH9|CP000253.1|mhcii|seq7189
antigen111|A5ISH9|CP000253.1|mhcii|seq1231	antigen111|A5ISH9|CP000253.1|mhcii|seq7191
antigen111|A5ISH9|CP000253.1|mhcii|seq1231	antigen111|A5ISH9|CP000253.1|mhcii|seq7192
antigen111|A5ISH9|CP000253.1|mhcii|seq1231	antigen111|A5ISH9|CP000253.1|mhcii|seq3737
antigen111|A5ISH9|CP000253.1|mhcii|seq1231	antigen111|A5ISH9|CP000253.1|mhcii|seq3738
antigen111|A5ISH9|CP000253.1|mhcii|seq1231	antigen111|A5ISH9|CP000253.1|mhcii|seq4698
antigen111|A5ISH9|CP000253.1|mhcii|seq1231	antigen111|A5ISH9|CP000253.1|mhcii|seq4699
antigen111|A5ISH9|CP000253.1|mhcii|seq1231	antigen111|A5ISH9|CP000253.1|mhcii|seq3772
antigen111|A5ISH9|CP000253.1|mhcii|seq1231	antigen111|A5ISH9|CP000253.1|mhcii|seq3773
antigen111|A5ISH9|CP000253.1|mhcii|seq1231	antigen111|A5ISH9|CP000253.1|mhcii|seq5759
antigen111|A5ISH9|CP000253.1|mhcii|seq1231	antigen111|A5ISH9|CP000253.1|mhcii|seq5760
antigen111|A5ISH9|CP000253.1|mhcii|seq1231	antigen111|A5ISH9|CP000253.1|mhcii|seq3736
antigen111|A5ISH9|CP000253.1|mhcii|seq2639	antigen111|A5ISH9|CP000253.1|mhcii|seq2639
antigen111|A5ISH9|CP000253.1|mhcii|seq2639	antigen111|A5ISH9|CP000253.1|mhcii|seq2640
antigen111|A5ISH9|CP000253.1|mhcii|seq2639	antigen111|A5ISH9|CP000253.1|mhcii|seq2641
antigen111|A5ISH9|CP000253.1|mhcii|seq2639	antigen111|A5ISH9|CP000253.1|mhcii|seq2642
antigen111|A5ISH9|CP000253.1|mhcii|seq2639	antigen111|A5ISH9|CP000253.1|mhcii|seq5444
antigen111|A5ISH9|CP000253.1|mhcii|seq2639	antigen111|A5ISH9|CP000253.1|mhcii|seq2638
antigen111|A5ISH9|CP000253.1|mhcii|seq2639	antigen111|A5ISH9|CP000253.1|mhcii|seq5594
antigen111|A5ISH9|CP000253.1|mhcii|seq2639	antigen111|A5ISH9|CP000253.1|mhcii|seq5593
antigen111|A5ISH9|CP000253.1|mhcii|seq2639	antigen111|A5ISH9|CP000253.1|mhcii|seq5595
antigen111|A5ISH9|CP000253.1|mhcii|seq2639	antigen111|A5ISH9|CP000253.1|mhcii|seq5596
antigen111|A5ISH9|CP000253.1|mhcii|seq6031	antigen111|A5ISH9|CP000253.1|mhcii|seq6031
antigen111|A5ISH9|CP000253.1|mhcii|seq6287	antigen111|A5ISH9|CP000253.1|mhcii|seq6287
antigen111|A5ISH9|CP000253.1|mhcii|seq6287	antigen111|A5ISH9|CP000253.1|mhcii|seq6286
antigen111|A5ISH9|CP000253.1|mhcii|seq6287	antigen111|A5ISH9|CP000253.1|mhcii|seq6288
antigen111|A5ISH9|CP000253.1|mhcii|seq6287	antigen111|A5ISH9|CP000253.1|mhcii|seq825
antigen111|A5ISH9|CP000253.1|mhcii|seq6287	antigen111|A5ISH9|CP000253.1|mhcii|seq826
antigen111|A5ISH9|CP000253.1|mhcii|seq496	antigen111|A5ISH9|CP000253.1|mhcii|seq496
antigen111|A5ISH9|CP000253.1|mhcii|seq752	antigen111|A5ISH9|CP000253.1|mhcii|seq752
antigen111|A5ISH9|CP000253.1|mhcii|seq752	antigen111|A5ISH9|CP000253.1|mhcii|seq3108
antigen111|A5ISH9|CP000253.1|mhcii|seq752	antigen111|A5ISH9|CP000253.1|mhcii|seq750
antigen111|A5ISH9|CP000253.1|mhcii|seq752	antigen111|A5ISH9|CP000253.1|mhcii|seq751
antigen111|A5ISH9|CP000253.1|mhcii|seq752	antigen111|A5ISH9|CP000253.1|mhcii|seq753
antigen111|A5ISH9|CP000253.1|mhcii|seq752	antigen111|A5ISH9|CP000253.1|mhcii|seq3107
antigen111|A5ISH9|CP000253.1|mhcii|seq752	antigen111|A5ISH9|CP000253.1|mhcii|seq4239
antigen111|A5ISH9|CP000253.1|mhcii|seq752	antigen111|A5ISH9|CP000253.1|mhcii|seq4238
antigen111|A5ISH9|CP000253.1|mhcii|seq752	antigen111|A5ISH9|CP000253.1|mhcii|seq501
antigen111|A5ISH9|CP000253.1|mhcii|seq752	antigen111|A5ISH9|CP000253.1|mhcii|seq3109
antigen111|A5ISH9|CP000253.1|mhcii|seq752	antigen111|A5ISH9|CP000253.1|mhcii|seq3110
antigen111|A5ISH9|CP000253.1|mhcii|seq752	antigen111|A5ISH9|CP000253.1|mhcii|seq3111
antigen111|A5ISH9|CP000253.1|mhcii|seq752	antigen111|A5ISH9|CP000253.1|mhcii|seq3335
antigen111|A5ISH9|CP000253.1|mhcii|seq752	antigen111|A5ISH9|CP000253.1|mhcii|seq3112
antigen111|A5ISH9|CP000253.1|mhcii|seq752	antigen111|A5ISH9|CP000253.1|mhcii|seq3336
antigen111|A5ISH9|CP000253.1|mhcii|seq752	antigen111|A5ISH9|CP000253.1|mhcii|seq3113
antigen111|A5ISH9|CP000253.1|mhcii|seq752	antigen111|A5ISH9|CP000253.1|mhcii|seq3337
antigen111|A5ISH9|CP000253.1|mhcii|seq752	antigen111|A5ISH9|CP000253.1|mhcii|seq3338
antigen111|A5ISH9|CP000253.1|mhcii|seq752	antigen111|A5ISH9|CP000253.1|mhcii|seq3339
antigen111|A5ISH9|CP000253.1|mhcii|seq752	antigen111|A5ISH9|CP000253.1|mhcii|seq3340
antigen111|A5ISH9|CP000253.1|mhcii|seq752	antigen111|A5ISH9|CP000253.1|mhcii|seq4240
antigen111|A5ISH9|CP000253.1|mhcii|seq752	antigen111|A5ISH9|CP000253.1|mhcii|seq4241
antigen111|A5ISH9|CP000253.1|mhcii|seq752	antigen111|A5ISH9|CP000253.1|mhcii|seq498
antigen111|A5ISH9|CP000253.1|mhcii|seq752	antigen111|A5ISH9|CP000253.1|mhcii|seq754
antigen111|A5ISH9|CP000253.1|mhcii|seq752	antigen111|A5ISH9|CP000253.1|mhcii|seq4242
antigen111|A5ISH9|CP000253.1|mhcii|seq752	antigen111|A5ISH9|CP000253.1|mhcii|seq499
antigen111|A5ISH9|CP000253.1|mhcii|seq752	antigen111|A5ISH9|CP000253.1|mhcii|seq755
antigen111|A5ISH9|CP000253.1|mhcii|seq752	antigen111|A5ISH9|CP000253.1|mhcii|seq4243
antigen111|A5ISH9|CP000253.1|mhcii|seq752	antigen111|A5ISH9|CP000253.1|mhcii|seq500
antigen111|A5ISH9|CP000253.1|mhcii|seq752	antigen111|A5ISH9|CP000253.1|mhcii|seq756
antigen111|A5ISH9|CP000253.1|mhcii|seq752	antigen111|A5ISH9|CP000253.1|mhcii|seq757
antigen111|A5ISH9|CP000253.1|mhcii|seq752	antigen111|A5ISH9|CP000253.1|mhcii|seq502
antigen111|A5ISH9|CP000253.1|mhcii|seq752	antigen111|A5ISH9|CP000253.1|mhcii|seq503
antigen111|A5ISH9|CP000253.1|mhcii|seq752	antigen111|A5ISH9|CP000253.1|mhcii|seq504
antigen111|A5ISH9|CP000253.1|mhcii|seq752	antigen111|A5ISH9|CP000253.1|mhcii|seq2523
antigen111|A5ISH9|CP000253.1|mhcii|seq5072	antigen111|A5ISH9|CP000253.1|mhcii|seq5072
antigen111|A5ISH9|CP000253.1|mhcii|seq5072	antigen111|A5ISH9|CP000253.1|mhcii|seq1642
antigen111|A5ISH9|CP000253.1|mhcii|seq5072	antigen111|A5ISH9|CP000253.1|mhcii|seq609
antigen111|A5ISH9|CP000253.1|mhcii|seq5072	antigen111|A5ISH9|CP000253.1|mhcii|seq1643
antigen111|A5ISH9|CP000253.1|mhcii|seq5072	antigen111|A5ISH9|CP000253.1|mhcii|seq5069
antigen111|A5ISH9|CP000253.1|mhcii|seq5072	antigen111|A5ISH9|CP000253.1|mhcii|seq5070
antigen111|A5ISH9|CP000253.1|mhcii|seq5072	antigen111|A5ISH9|CP000253.1|mhcii|seq5071
antigen111|A5ISH9|CP000253.1|mhcii|seq5072	antigen111|A5ISH9|CP000253.1|mhcii|seq5583
antigen111|A5ISH9|CP000253.1|mhcii|seq5072	antigen111|A5ISH9|CP000253.1|mhcii|seq5580
antigen111|A5ISH9|CP000253.1|mhcii|seq5072	antigen111|A5ISH9|CP000253.1|mhcii|seq5581
antigen111|A5ISH9|CP000253.1|mhcii|seq5072	antigen111|A5ISH9|CP000253.1|mhcii|seq5582
antigen111|A5ISH9|CP000253.1|mhcii|seq5072	antigen111|A5ISH9|CP000253.1|mhcii|seq5584
antigen111|A5ISH9|CP000253.1|mhcii|seq5072	antigen111|A5ISH9|CP000253.1|mhcii|seq5585
antigen111|A5ISH9|CP000253.1|mhcii|seq5072	antigen111|A5ISH9|CP000253.1|mhcii|seq5586
antigen111|A5ISH9|CP000253.1|mhcii|seq5072	antigen111|A5ISH9|CP000253.1|mhcii|seq3408
antigen111|A5ISH9|CP000253.1|mhcii|seq5072	antigen111|A5ISH9|CP000253.1|mhcii|seq6453
antigen111|A5ISH9|CP000253.1|mhcii|seq5072	antigen111|A5ISH9|CP000253.1|mhcii|seq4272
antigen111|A5ISH9|CP000253.1|mhcii|seq5072	antigen111|A5ISH9|CP000253.1|mhcii|seq4269
antigen111|A5ISH9|CP000253.1|mhcii|seq5072	antigen111|A5ISH9|CP000253.1|mhcii|seq4270
antigen111|A5ISH9|CP000253.1|mhcii|seq5072	antigen111|A5ISH9|CP000253.1|mhcii|seq4271
antigen111|A5ISH9|CP000253.1|mhcii|seq5072	antigen111|A5ISH9|CP000253.1|mhcii|seq4273
antigen111|A5ISH9|CP000253.1|mhcii|seq5072	antigen111|A5ISH9|CP000253.1|mhcii|seq4274
antigen111|A5ISH9|CP000253.1|mhcii|seq5072	antigen111|A5ISH9|CP000253.1|mhcii|seq4275
antigen111|A5ISH9|CP000253.1|mhcii|seq5072	antigen111|A5ISH9|CP000253.1|mhcii|seq5073
antigen111|A5ISH9|CP000253.1|mhcii|seq5072	antigen111|A5ISH9|CP000253.1|mhcii|seq6452
antigen111|A5ISH9|CP000253.1|mhcii|seq5072	antigen111|A5ISH9|CP000253.1|mhcii|seq3228
antigen111|A5ISH9|CP000253.1|mhcii|seq5072	antigen111|A5ISH9|CP000253.1|mhcii|seq3229
antigen111|A5ISH9|CP000253.1|mhcii|seq5072	antigen111|A5ISH9|CP000253.1|mhcii|seq3230
antigen111|A5ISH9|CP000253.1|mhcii|seq5072	antigen111|A5ISH9|CP000253.1|mhcii|seq3231
antigen111|A5ISH9|CP000253.1|mhcii|seq6736	antigen111|A5ISH9|CP000253.1|mhcii|seq6736
antigen111|A5ISH9|CP000253.1|mhcii|seq369	antigen111|A5ISH9|CP000253.1|mhcii|seq369
antigen111|A5ISH9|CP000253.1|mhcii|seq369	antigen111|A5ISH9|CP000253.1|mhcii|seq6218
antigen111|A5ISH9|CP000253.1|mhcii|seq369	antigen111|A5ISH9|CP000253.1|mhcii|seq7357
antigen111|A5ISH9|CP000253.1|mhcii|seq369	antigen111|A5ISH9|CP000253.1|mhcii|seq6219
antigen111|A5ISH9|CP000253.1|mhcii|seq4753	antigen111|A5ISH9|CP000253.1|mhcii|seq4753
antigen111|A5ISH9|CP000253.1|mhcii|seq4753	antigen111|A5ISH9|CP000253.1|mhcii|seq4754
antigen111|A5ISH9|CP000253.1|mhcii|seq5233	antigen111|A5ISH9|CP000253.1|mhcii|seq5233
antigen111|A5ISH9|CP000253.1|mhcii|seq5233	antigen111|A5ISH9|CP000253.1|mhcii|seq5234
antigen111|A5ISH9|CP000253.1|mhcii|seq5233	antigen111|A5ISH9|CP000253.1|mhcii|seq4604
antigen111|A5ISH9|CP000253.1|mhcii|seq5233	antigen111|A5ISH9|CP000253.1|mhcii|seq4603
