antigen150|O50581|HE681097.1|mhcii|seq1	antigen150|O50581|HE681097.1|mhcii|seq1
antigen150|O50581|HE681097.1|mhcii|seq949	antigen150|O50581|HE681097.1|mhcii|seq949
antigen150|O50581|HE681097.1|mhcii|seq949	antigen150|O50581|HE681097.1|mhcii|seq165
antigen150|O50581|HE681097.1|mhcii|seq949	antigen150|O50581|HE681097.1|mhcii|seq1000
antigen150|O50581|HE681097.1|mhcii|seq949	antigen150|O50581|HE681097.1|mhcii|seq997
antigen150|O50581|HE681097.1|mhcii|seq949	antigen150|O50581|HE681097.1|mhcii|seq166
antigen150|O50581|HE681097.1|mhcii|seq949	antigen150|O50581|HE681097.1|mhcii|seq998
antigen150|O50581|HE681097.1|mhcii|seq949	antigen150|O50581|HE681097.1|mhcii|seq167
antigen150|O50581|HE681097.1|mhcii|seq949	antigen150|O50581|HE681097.1|mhcii|seq999
antigen150|O50581|HE681097.1|mhcii|seq949	antigen150|O50581|HE681097.1|mhcii|seq1001
antigen150|O50581|HE681097.1|mhcii|seq949	antigen150|O50581|HE681097.1|mhcii|seq1327
antigen150|O50581|HE681097.1|mhcii|seq949	antigen150|O50581|HE681097.1|mhcii|seq1328
antigen150|O50581|HE681097.1|mhcii|seq949	antigen150|O50581|HE681097.1|mhcii|seq1361
antigen150|O50581|HE681097.1|mhcii|seq949	antigen150|O50581|HE681097.1|mhcii|seq1362
antigen150|O50581|HE681097.1|mhcii|seq949	antigen150|O50581|HE681097.1|mhcii|seq1363
antigen150|O50581|HE681097.1|mhcii|seq949	antigen150|O50581|HE681097.1|mhcii|seq501
antigen150|O50581|HE681097.1|mhcii|seq949	antigen150|O50581|HE681097.1|mhcii|seq1700
antigen150|O50581|HE681097.1|mhcii|seq949	antigen150|O50581|HE681097.1|mhcii|seq502
antigen150|O50581|HE681097.1|mhcii|seq949	antigen150|O50581|HE681097.1|mhcii|seq1701
antigen150|O50581|HE681097.1|mhcii|seq949	antigen150|O50581|HE681097.1|mhcii|seq950
antigen150|O50581|HE681097.1|mhcii|seq949	antigen150|O50581|HE681097.1|mhcii|seq503
antigen150|O50581|HE681097.1|mhcii|seq949	antigen150|O50581|HE681097.1|mhcii|seq1702
antigen150|O50581|HE681097.1|mhcii|seq949	antigen150|O50581|HE681097.1|mhcii|seq951
antigen150|O50581|HE681097.1|mhcii|seq949	antigen150|O50581|HE681097.1|mhcii|seq504
antigen150|O50581|HE681097.1|mhcii|seq949	antigen150|O50581|HE681097.1|mhcii|seq1703
antigen150|O50581|HE681097.1|mhcii|seq949	antigen150|O50581|HE681097.1|mhcii|seq948
antigen150|O50581|HE681097.1|mhcii|seq1206	antigen150|O50581|HE681097.1|mhcii|seq1206
antigen150|O50581|HE681097.1|mhcii|seq23	antigen150|O50581|HE681097.1|mhcii|seq23
antigen150|O50581|HE681097.1|mhcii|seq23	antigen150|O50581|HE681097.1|mhcii|seq200
antigen150|O50581|HE681097.1|mhcii|seq23	antigen150|O50581|HE681097.1|mhcii|seq1192
antigen150|O50581|HE681097.1|mhcii|seq23	antigen150|O50581|HE681097.1|mhcii|seq201
antigen150|O50581|HE681097.1|mhcii|seq23	antigen150|O50581|HE681097.1|mhcii|seq1193
antigen150|O50581|HE681097.1|mhcii|seq23	antigen150|O50581|HE681097.1|mhcii|seq202
antigen150|O50581|HE681097.1|mhcii|seq23	antigen150|O50581|HE681097.1|mhcii|seq203
antigen150|O50581|HE681097.1|mhcii|seq23	antigen150|O50581|HE681097.1|mhcii|seq204
antigen150|O50581|HE681097.1|mhcii|seq23	antigen150|O50581|HE681097.1|mhcii|seq205
antigen150|O50581|HE681097.1|mhcii|seq23	antigen150|O50581|HE681097.1|mhcii|seq20
antigen150|O50581|HE681097.1|mhcii|seq23	antigen150|O50581|HE681097.1|mhcii|seq21
antigen150|O50581|HE681097.1|mhcii|seq23	antigen150|O50581|HE681097.1|mhcii|seq821
antigen150|O50581|HE681097.1|mhcii|seq23	antigen150|O50581|HE681097.1|mhcii|seq22
antigen150|O50581|HE681097.1|mhcii|seq23	antigen150|O50581|HE681097.1|mhcii|seq822
antigen150|O50581|HE681097.1|mhcii|seq23	antigen150|O50581|HE681097.1|mhcii|seq823
antigen150|O50581|HE681097.1|mhcii|seq23	antigen150|O50581|HE681097.1|mhcii|seq24
antigen150|O50581|HE681097.1|mhcii|seq23	antigen150|O50581|HE681097.1|mhcii|seq472
antigen150|O50581|HE681097.1|mhcii|seq23	antigen150|O50581|HE681097.1|mhcii|seq824
antigen150|O50581|HE681097.1|mhcii|seq23	antigen150|O50581|HE681097.1|mhcii|seq25
antigen150|O50581|HE681097.1|mhcii|seq23	antigen150|O50581|HE681097.1|mhcii|seq473
antigen150|O50581|HE681097.1|mhcii|seq23	antigen150|O50581|HE681097.1|mhcii|seq697
antigen150|O50581|HE681097.1|mhcii|seq23	antigen150|O50581|HE681097.1|mhcii|seq825
antigen150|O50581|HE681097.1|mhcii|seq23	antigen150|O50581|HE681097.1|mhcii|seq474
antigen150|O50581|HE681097.1|mhcii|seq23	antigen150|O50581|HE681097.1|mhcii|seq698
antigen150|O50581|HE681097.1|mhcii|seq23	antigen150|O50581|HE681097.1|mhcii|seq826
antigen150|O50581|HE681097.1|mhcii|seq23	antigen150|O50581|HE681097.1|mhcii|seq922
antigen150|O50581|HE681097.1|mhcii|seq23	antigen150|O50581|HE681097.1|mhcii|seq475
antigen150|O50581|HE681097.1|mhcii|seq23	antigen150|O50581|HE681097.1|mhcii|seq699
antigen150|O50581|HE681097.1|mhcii|seq23	antigen150|O50581|HE681097.1|mhcii|seq923
antigen150|O50581|HE681097.1|mhcii|seq23	antigen150|O50581|HE681097.1|mhcii|seq476
antigen150|O50581|HE681097.1|mhcii|seq23	antigen150|O50581|HE681097.1|mhcii|seq700
antigen150|O50581|HE681097.1|mhcii|seq23	antigen150|O50581|HE681097.1|mhcii|seq924
antigen150|O50581|HE681097.1|mhcii|seq23	antigen150|O50581|HE681097.1|mhcii|seq701
antigen150|O50581|HE681097.1|mhcii|seq23	antigen150|O50581|HE681097.1|mhcii|seq925
antigen150|O50581|HE681097.1|mhcii|seq663	antigen150|O50581|HE681097.1|mhcii|seq663
antigen150|O50581|HE681097.1|mhcii|seq663	antigen150|O50581|HE681097.1|mhcii|seq1402
antigen150|O50581|HE681097.1|mhcii|seq663	antigen150|O50581|HE681097.1|mhcii|seq1401
antigen150|O50581|HE681097.1|mhcii|seq1047	antigen150|O50581|HE681097.1|mhcii|seq1047
antigen150|O50581|HE681097.1|mhcii|seq1047	antigen150|O50581|HE681097.1|mhcii|seq1253
antigen150|O50581|HE681097.1|mhcii|seq1047	antigen150|O50581|HE681097.1|mhcii|seq456
antigen150|O50581|HE681097.1|mhcii|seq1047	antigen150|O50581|HE681097.1|mhcii|seq457
antigen150|O50581|HE681097.1|mhcii|seq1047	antigen150|O50581|HE681097.1|mhcii|seq1450
antigen150|O50581|HE681097.1|mhcii|seq1047	antigen150|O50581|HE681097.1|mhcii|seq1451
antigen150|O50581|HE681097.1|mhcii|seq1047	antigen150|O50581|HE681097.1|mhcii|seq1452
antigen150|O50581|HE681097.1|mhcii|seq1047	antigen150|O50581|HE681097.1|mhcii|seq1453
antigen150|O50581|HE681097.1|mhcii|seq1047	antigen150|O50581|HE681097.1|mhcii|seq1454
antigen150|O50581|HE681097.1|mhcii|seq1047	antigen150|O50581|HE681097.1|mhcii|seq1455
antigen150|O50581|HE681097.1|mhcii|seq1047	antigen150|O50581|HE681097.1|mhcii|seq240
antigen150|O50581|HE681097.1|mhcii|seq1047	antigen150|O50581|HE681097.1|mhcii|seq241
antigen150|O50581|HE681097.1|mhcii|seq1047	antigen150|O50581|HE681097.1|mhcii|seq242
antigen150|O50581|HE681097.1|mhcii|seq1047	antigen150|O50581|HE681097.1|mhcii|seq243
antigen150|O50581|HE681097.1|mhcii|seq1047	antigen150|O50581|HE681097.1|mhcii|seq244
antigen150|O50581|HE681097.1|mhcii|seq1047	antigen150|O50581|HE681097.1|mhcii|seq1044
antigen150|O50581|HE681097.1|mhcii|seq1047	antigen150|O50581|HE681097.1|mhcii|seq1045
antigen150|O50581|HE681097.1|mhcii|seq1047	antigen150|O50581|HE681097.1|mhcii|seq1046
antigen150|O50581|HE681097.1|mhcii|seq1047	antigen150|O50581|HE681097.1|mhcii|seq1015
antigen150|O50581|HE681097.1|mhcii|seq1047	antigen150|O50581|HE681097.1|mhcii|seq1016
antigen150|O50581|HE681097.1|mhcii|seq1047	antigen150|O50581|HE681097.1|mhcii|seq1048
antigen150|O50581|HE681097.1|mhcii|seq1047	antigen150|O50581|HE681097.1|mhcii|seq1017
antigen150|O50581|HE681097.1|mhcii|seq1047	antigen150|O50581|HE681097.1|mhcii|seq1049
antigen150|O50581|HE681097.1|mhcii|seq1047	antigen150|O50581|HE681097.1|mhcii|seq1018
antigen150|O50581|HE681097.1|mhcii|seq1047	antigen150|O50581|HE681097.1|mhcii|seq731
antigen150|O50581|HE681097.1|mhcii|seq1047	antigen150|O50581|HE681097.1|mhcii|seq1019
antigen150|O50581|HE681097.1|mhcii|seq1847	antigen150|O50581|HE681097.1|mhcii|seq1847
antigen150|O50581|HE681097.1|mhcii|seq1847	antigen150|O50581|HE681097.1|mhcii|seq342
antigen150|O50581|HE681097.1|mhcii|seq1847	antigen150|O50581|HE681097.1|mhcii|seq1846
antigen150|O50581|HE681097.1|mhcii|seq1847	antigen150|O50581|HE681097.1|mhcii|seq344
antigen150|O50581|HE681097.1|mhcii|seq1847	antigen150|O50581|HE681097.1|mhcii|seq343
antigen150|O50581|HE681097.1|mhcii|seq1847	antigen150|O50581|HE681097.1|mhcii|seq1850
antigen150|O50581|HE681097.1|mhcii|seq1847	antigen150|O50581|HE681097.1|mhcii|seq664
antigen150|O50581|HE681097.1|mhcii|seq1847	antigen150|O50581|HE681097.1|mhcii|seq1848
antigen150|O50581|HE681097.1|mhcii|seq1847	antigen150|O50581|HE681097.1|mhcii|seq345
antigen150|O50581|HE681097.1|mhcii|seq1847	antigen150|O50581|HE681097.1|mhcii|seq665
antigen150|O50581|HE681097.1|mhcii|seq1847	antigen150|O50581|HE681097.1|mhcii|seq1849
antigen150|O50581|HE681097.1|mhcii|seq1847	antigen150|O50581|HE681097.1|mhcii|seq346
antigen150|O50581|HE681097.1|mhcii|seq1847	antigen150|O50581|HE681097.1|mhcii|seq666
antigen150|O50581|HE681097.1|mhcii|seq1847	antigen150|O50581|HE681097.1|mhcii|seq667
antigen150|O50581|HE681097.1|mhcii|seq1847	antigen150|O50581|HE681097.1|mhcii|seq1403
antigen150|O50581|HE681097.1|mhcii|seq1847	antigen150|O50581|HE681097.1|mhcii|seq1404
antigen150|O50581|HE681097.1|mhcii|seq1847	antigen150|O50581|HE681097.1|mhcii|seq1405
antigen150|O50581|HE681097.1|mhcii|seq1847	antigen150|O50581|HE681097.1|mhcii|seq892
antigen150|O50581|HE681097.1|mhcii|seq1847	antigen150|O50581|HE681097.1|mhcii|seq1218
antigen150|O50581|HE681097.1|mhcii|seq1847	antigen150|O50581|HE681097.1|mhcii|seq1219
antigen150|O50581|HE681097.1|mhcii|seq1847	antigen150|O50581|HE681097.1|mhcii|seq110
antigen150|O50581|HE681097.1|mhcii|seq1847	antigen150|O50581|HE681097.1|mhcii|seq1672
antigen150|O50581|HE681097.1|mhcii|seq1847	antigen150|O50581|HE681097.1|mhcii|seq111
antigen150|O50581|HE681097.1|mhcii|seq1847	antigen150|O50581|HE681097.1|mhcii|seq1673
antigen150|O50581|HE681097.1|mhcii|seq1847	antigen150|O50581|HE681097.1|mhcii|seq889
antigen150|O50581|HE681097.1|mhcii|seq1847	antigen150|O50581|HE681097.1|mhcii|seq890
antigen150|O50581|HE681097.1|mhcii|seq1847	antigen150|O50581|HE681097.1|mhcii|seq891
antigen150|O50581|HE681097.1|mhcii|seq1847	antigen150|O50581|HE681097.1|mhcii|seq893
antigen150|O50581|HE681097.1|mhcii|seq1847	antigen150|O50581|HE681097.1|mhcii|seq1216
antigen150|O50581|HE681097.1|mhcii|seq1847	antigen150|O50581|HE681097.1|mhcii|seq1217
antigen150|O50581|HE681097.1|mhcii|seq1847	antigen150|O50581|HE681097.1|mhcii|seq1215
antigen150|O50581|HE681097.1|mhcii|seq312	antigen150|O50581|HE681097.1|mhcii|seq312
antigen150|O50581|HE681097.1|mhcii|seq312	antigen150|O50581|HE681097.1|mhcii|seq313
antigen150|O50581|HE681097.1|mhcii|seq1464	antigen150|O50581|HE681097.1|mhcii|seq1464
antigen150|O50581|HE681097.1|mhcii|seq1464	antigen150|O50581|HE681097.1|mhcii|seq1465
antigen150|O50581|HE681097.1|mhcii|seq1464	antigen150|O50581|HE681097.1|mhcii|seq1466
antigen150|O50581|HE681097.1|mhcii|seq1464	antigen150|O50581|HE681097.1|mhcii|seq358
antigen150|O50581|HE681097.1|mhcii|seq1464	antigen150|O50581|HE681097.1|mhcii|seq357
antigen150|O50581|HE681097.1|mhcii|seq1464	antigen150|O50581|HE681097.1|mhcii|seq965
antigen150|O50581|HE681097.1|mhcii|seq1464	antigen150|O50581|HE681097.1|mhcii|seq1729
antigen150|O50581|HE681097.1|mhcii|seq1464	antigen150|O50581|HE681097.1|mhcii|seq966
antigen150|O50581|HE681097.1|mhcii|seq1464	antigen150|O50581|HE681097.1|mhcii|seq1730
antigen150|O50581|HE681097.1|mhcii|seq1464	antigen150|O50581|HE681097.1|mhcii|seq359
antigen150|O50581|HE681097.1|mhcii|seq1464	antigen150|O50581|HE681097.1|mhcii|seq967
antigen150|O50581|HE681097.1|mhcii|seq1464	antigen150|O50581|HE681097.1|mhcii|seq1731
antigen150|O50581|HE681097.1|mhcii|seq1464	antigen150|O50581|HE681097.1|mhcii|seq360
antigen150|O50581|HE681097.1|mhcii|seq1464	antigen150|O50581|HE681097.1|mhcii|seq361
antigen150|O50581|HE681097.1|mhcii|seq1464	antigen150|O50581|HE681097.1|mhcii|seq907
antigen150|O50581|HE681097.1|mhcii|seq1464	antigen150|O50581|HE681097.1|mhcii|seq1462
antigen150|O50581|HE681097.1|mhcii|seq1464	antigen150|O50581|HE681097.1|mhcii|seq1463
antigen150|O50581|HE681097.1|mhcii|seq1464	antigen150|O50581|HE681097.1|mhcii|seq618
antigen150|O50581|HE681097.1|mhcii|seq1464	antigen150|O50581|HE681097.1|mhcii|seq622
antigen150|O50581|HE681097.1|mhcii|seq1464	antigen150|O50581|HE681097.1|mhcii|seq771
antigen150|O50581|HE681097.1|mhcii|seq1464	antigen150|O50581|HE681097.1|mhcii|seq772
antigen150|O50581|HE681097.1|mhcii|seq1464	antigen150|O50581|HE681097.1|mhcii|seq649
antigen150|O50581|HE681097.1|mhcii|seq1464	antigen150|O50581|HE681097.1|mhcii|seq650
antigen150|O50581|HE681097.1|mhcii|seq1464	antigen150|O50581|HE681097.1|mhcii|seq619
antigen150|O50581|HE681097.1|mhcii|seq1464	antigen150|O50581|HE681097.1|mhcii|seq651
antigen150|O50581|HE681097.1|mhcii|seq1464	antigen150|O50581|HE681097.1|mhcii|seq620
antigen150|O50581|HE681097.1|mhcii|seq1464	antigen150|O50581|HE681097.1|mhcii|seq621
antigen150|O50581|HE681097.1|mhcii|seq1464	antigen150|O50581|HE681097.1|mhcii|seq623
antigen150|O50581|HE681097.1|mhcii|seq1464	antigen150|O50581|HE681097.1|mhcii|seq624
antigen150|O50581|HE681097.1|mhcii|seq1464	antigen150|O50581|HE681097.1|mhcii|seq283
antigen150|O50581|HE681097.1|mhcii|seq1464	antigen150|O50581|HE681097.1|mhcii|seq284
antigen150|O50581|HE681097.1|mhcii|seq1464	antigen150|O50581|HE681097.1|mhcii|seq285
antigen150|O50581|HE681097.1|mhcii|seq1464	antigen150|O50581|HE681097.1|mhcii|seq286
antigen150|O50581|HE681097.1|mhcii|seq1464	antigen150|O50581|HE681097.1|mhcii|seq282
antigen150|O50581|HE681097.1|mhcii|seq1816	antigen150|O50581|HE681097.1|mhcii|seq1816
antigen150|O50581|HE681097.1|mhcii|seq793	antigen150|O50581|HE681097.1|mhcii|seq793
antigen150|O50581|HE681097.1|mhcii|seq793	antigen150|O50581|HE681097.1|mhcii|seq1364
antigen150|O50581|HE681097.1|mhcii|seq1625	antigen150|O50581|HE681097.1|mhcii|seq1625
antigen150|O50581|HE681097.1|mhcii|seq2009	antigen150|O50581|HE681097.1|mhcii|seq2009
antigen150|O50581|HE681097.1|mhcii|seq2009	antigen150|O50581|HE681097.1|mhcii|seq2008
antigen150|O50581|HE681097.1|mhcii|seq602	antigen150|O50581|HE681097.1|mhcii|seq602
antigen150|O50581|HE681097.1|mhcii|seq602	antigen150|O50581|HE681097.1|mhcii|seq426
antigen150|O50581|HE681097.1|mhcii|seq602	antigen150|O50581|HE681097.1|mhcii|seq427
antigen150|O50581|HE681097.1|mhcii|seq602	antigen150|O50581|HE681097.1|mhcii|seq428
antigen150|O50581|HE681097.1|mhcii|seq602	antigen150|O50581|HE681097.1|mhcii|seq749
antigen150|O50581|HE681097.1|mhcii|seq602	antigen150|O50581|HE681097.1|mhcii|seq750
antigen150|O50581|HE681097.1|mhcii|seq602	antigen150|O50581|HE681097.1|mhcii|seq751
antigen150|O50581|HE681097.1|mhcii|seq602	antigen150|O50581|HE681097.1|mhcii|seq467
antigen150|O50581|HE681097.1|mhcii|seq602	antigen150|O50581|HE681097.1|mhcii|seq597
antigen150|O50581|HE681097.1|mhcii|seq602	antigen150|O50581|HE681097.1|mhcii|seq598
antigen150|O50581|HE681097.1|mhcii|seq602	antigen150|O50581|HE681097.1|mhcii|seq599
antigen150|O50581|HE681097.1|mhcii|seq602	antigen150|O50581|HE681097.1|mhcii|seq88
antigen150|O50581|HE681097.1|mhcii|seq602	antigen150|O50581|HE681097.1|mhcii|seq600
antigen150|O50581|HE681097.1|mhcii|seq602	antigen150|O50581|HE681097.1|mhcii|seq89
antigen150|O50581|HE681097.1|mhcii|seq602	antigen150|O50581|HE681097.1|mhcii|seq601
antigen150|O50581|HE681097.1|mhcii|seq602	antigen150|O50581|HE681097.1|mhcii|seq90
antigen150|O50581|HE681097.1|mhcii|seq602	antigen150|O50581|HE681097.1|mhcii|seq1306
antigen150|O50581|HE681097.1|mhcii|seq602	antigen150|O50581|HE681097.1|mhcii|seq1307
antigen150|O50581|HE681097.1|mhcii|seq602	antigen150|O50581|HE681097.1|mhcii|seq1308
antigen150|O50581|HE681097.1|mhcii|seq1434	antigen150|O50581|HE681097.1|mhcii|seq1434
antigen150|O50581|HE681097.1|mhcii|seq1434	antigen150|O50581|HE681097.1|mhcii|seq1432
antigen150|O50581|HE681097.1|mhcii|seq1434	antigen150|O50581|HE681097.1|mhcii|seq1433
antigen150|O50581|HE681097.1|mhcii|seq1434	antigen150|O50581|HE681097.1|mhcii|seq1435
antigen150|O50581|HE681097.1|mhcii|seq1434	antigen150|O50581|HE681097.1|mhcii|seq773
antigen150|O50581|HE681097.1|mhcii|seq1434	antigen150|O50581|HE681097.1|mhcii|seq135
antigen150|O50581|HE681097.1|mhcii|seq1434	antigen150|O50581|HE681097.1|mhcii|seq136
antigen150|O50581|HE681097.1|mhcii|seq1434	antigen150|O50581|HE681097.1|mhcii|seq652
antigen150|O50581|HE681097.1|mhcii|seq1434	antigen150|O50581|HE681097.1|mhcii|seq1056
antigen150|O50581|HE681097.1|mhcii|seq635	antigen150|O50581|HE681097.1|mhcii|seq635
antigen150|O50581|HE681097.1|mhcii|seq635	antigen150|O50581|HE681097.1|mhcii|seq634
antigen150|O50581|HE681097.1|mhcii|seq635	antigen150|O50581|HE681097.1|mhcii|seq845
antigen150|O50581|HE681097.1|mhcii|seq635	antigen150|O50581|HE681097.1|mhcii|seq843
antigen150|O50581|HE681097.1|mhcii|seq635	antigen150|O50581|HE681097.1|mhcii|seq844
antigen150|O50581|HE681097.1|mhcii|seq635	antigen150|O50581|HE681097.1|mhcii|seq402
antigen150|O50581|HE681097.1|mhcii|seq635	antigen150|O50581|HE681097.1|mhcii|seq403
antigen150|O50581|HE681097.1|mhcii|seq635	antigen150|O50581|HE681097.1|mhcii|seq633
antigen150|O50581|HE681097.1|mhcii|seq635	antigen150|O50581|HE681097.1|mhcii|seq1951
antigen150|O50581|HE681097.1|mhcii|seq1275	antigen150|O50581|HE681097.1|mhcii|seq1275
antigen150|O50581|HE681097.1|mhcii|seq1275	antigen150|O50581|HE681097.1|mhcii|seq1660
antigen150|O50581|HE681097.1|mhcii|seq1275	antigen150|O50581|HE681097.1|mhcii|seq1276
antigen150|O50581|HE681097.1|mhcii|seq1275	antigen150|O50581|HE681097.1|mhcii|seq1661
antigen150|O50581|HE681097.1|mhcii|seq1275	antigen150|O50581|HE681097.1|mhcii|seq1277
antigen150|O50581|HE681097.1|mhcii|seq1275	antigen150|O50581|HE681097.1|mhcii|seq1662
antigen150|O50581|HE681097.1|mhcii|seq1371	antigen150|O50581|HE681097.1|mhcii|seq1371
antigen150|O50581|HE681097.1|mhcii|seq1595	antigen150|O50581|HE681097.1|mhcii|seq1595
antigen150|O50581|HE681097.1|mhcii|seq1659	antigen150|O50581|HE681097.1|mhcii|seq1659
antigen150|O50581|HE681097.1|mhcii|seq1788	antigen150|O50581|HE681097.1|mhcii|seq1788
antigen150|O50581|HE681097.1|mhcii|seq1788	antigen150|O50581|HE681097.1|mhcii|seq1786
antigen150|O50581|HE681097.1|mhcii|seq1788	antigen150|O50581|HE681097.1|mhcii|seq1095
antigen150|O50581|HE681097.1|mhcii|seq1788	antigen150|O50581|HE681097.1|mhcii|seq1997
antigen150|O50581|HE681097.1|mhcii|seq1788	antigen150|O50581|HE681097.1|mhcii|seq1998
antigen150|O50581|HE681097.1|mhcii|seq1788	antigen150|O50581|HE681097.1|mhcii|seq1999
antigen150|O50581|HE681097.1|mhcii|seq1788	antigen150|O50581|HE681097.1|mhcii|seq1742
antigen150|O50581|HE681097.1|mhcii|seq1788	antigen150|O50581|HE681097.1|mhcii|seq1741
antigen150|O50581|HE681097.1|mhcii|seq1788	antigen150|O50581|HE681097.1|mhcii|seq1787
antigen150|O50581|HE681097.1|mhcii|seq2108	antigen150|O50581|HE681097.1|mhcii|seq2108
antigen150|O50581|HE681097.1|mhcii|seq2108	antigen150|O50581|HE681097.1|mhcii|seq1161
antigen150|O50581|HE681097.1|mhcii|seq2108	antigen150|O50581|HE681097.1|mhcii|seq1162
antigen150|O50581|HE681097.1|mhcii|seq2108	antigen150|O50581|HE681097.1|mhcii|seq1163
antigen150|O50581|HE681097.1|mhcii|seq2108	antigen150|O50581|HE681097.1|mhcii|seq1164
antigen150|O50581|HE681097.1|mhcii|seq2108	antigen150|O50581|HE681097.1|mhcii|seq1165
antigen150|O50581|HE681097.1|mhcii|seq2108	antigen150|O50581|HE681097.1|mhcii|seq2031
antigen150|O50581|HE681097.1|mhcii|seq2108	antigen150|O50581|HE681097.1|mhcii|seq1584
antigen150|O50581|HE681097.1|mhcii|seq2108	antigen150|O50581|HE681097.1|mhcii|seq34
antigen150|O50581|HE681097.1|mhcii|seq2108	antigen150|O50581|HE681097.1|mhcii|seq1758
antigen150|O50581|HE681097.1|mhcii|seq2108	antigen150|O50581|HE681097.1|mhcii|seq1312
antigen150|O50581|HE681097.1|mhcii|seq2108	antigen150|O50581|HE681097.1|mhcii|seq2032
antigen150|O50581|HE681097.1|mhcii|seq2108	antigen150|O50581|HE681097.1|mhcii|seq1585
antigen150|O50581|HE681097.1|mhcii|seq2108	antigen150|O50581|HE681097.1|mhcii|seq1313
antigen150|O50581|HE681097.1|mhcii|seq2108	antigen150|O50581|HE681097.1|mhcii|seq35
antigen150|O50581|HE681097.1|mhcii|seq2108	antigen150|O50581|HE681097.1|mhcii|seq1759
antigen150|O50581|HE681097.1|mhcii|seq2108	antigen150|O50581|HE681097.1|mhcii|seq2033
antigen150|O50581|HE681097.1|mhcii|seq2108	antigen150|O50581|HE681097.1|mhcii|seq1586
antigen150|O50581|HE681097.1|mhcii|seq2108	antigen150|O50581|HE681097.1|mhcii|seq1314
antigen150|O50581|HE681097.1|mhcii|seq2108	antigen150|O50581|HE681097.1|mhcii|seq36
antigen150|O50581|HE681097.1|mhcii|seq2108	antigen150|O50581|HE681097.1|mhcii|seq1760
antigen150|O50581|HE681097.1|mhcii|seq2108	antigen150|O50581|HE681097.1|mhcii|seq1970
antigen150|O50581|HE681097.1|mhcii|seq2108	antigen150|O50581|HE681097.1|mhcii|seq2034
antigen150|O50581|HE681097.1|mhcii|seq2108	antigen150|O50581|HE681097.1|mhcii|seq1587
antigen150|O50581|HE681097.1|mhcii|seq2108	antigen150|O50581|HE681097.1|mhcii|seq1761
antigen150|O50581|HE681097.1|mhcii|seq2108	antigen150|O50581|HE681097.1|mhcii|seq1315
antigen150|O50581|HE681097.1|mhcii|seq2108	antigen150|O50581|HE681097.1|mhcii|seq37
antigen150|O50581|HE681097.1|mhcii|seq2108	antigen150|O50581|HE681097.1|mhcii|seq1971
antigen150|O50581|HE681097.1|mhcii|seq2108	antigen150|O50581|HE681097.1|mhcii|seq2035
antigen150|O50581|HE681097.1|mhcii|seq2108	antigen150|O50581|HE681097.1|mhcii|seq1588
antigen150|O50581|HE681097.1|mhcii|seq2108	antigen150|O50581|HE681097.1|mhcii|seq1762
antigen150|O50581|HE681097.1|mhcii|seq2108	antigen150|O50581|HE681097.1|mhcii|seq1316
antigen150|O50581|HE681097.1|mhcii|seq2108	antigen150|O50581|HE681097.1|mhcii|seq38
antigen150|O50581|HE681097.1|mhcii|seq2108	antigen150|O50581|HE681097.1|mhcii|seq1972
antigen150|O50581|HE681097.1|mhcii|seq2108	antigen150|O50581|HE681097.1|mhcii|seq1973
antigen150|O50581|HE681097.1|mhcii|seq2108	antigen150|O50581|HE681097.1|mhcii|seq1974
antigen150|O50581|HE681097.1|mhcii|seq2108	antigen150|O50581|HE681097.1|mhcii|seq2105
antigen150|O50581|HE681097.1|mhcii|seq2108	antigen150|O50581|HE681097.1|mhcii|seq2106
antigen150|O50581|HE681097.1|mhcii|seq2108	antigen150|O50581|HE681097.1|mhcii|seq2107
antigen150|O50581|HE681097.1|mhcii|seq2108	antigen150|O50581|HE681097.1|mhcii|seq2109
antigen150|O50581|HE681097.1|mhcii|seq61	antigen150|O50581|HE681097.1|mhcii|seq61
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq189
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq193
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq185
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq186
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq187
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq188
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq190
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq191
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq192
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq2051
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq1827
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq2049
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq1825
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq2050
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq1826
