antigen198|Q9ZEH3|CP002114.3|mhcii|seq1	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1612	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6697
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1612	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6698
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1612	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6699
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1612	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6700
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1612	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6701
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1612	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6702
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1612	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6703
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1612	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4465
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1612	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4733
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1612	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4734
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1612	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4479
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1612	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4735
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1612	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4480
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1612	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4736
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1868	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1868
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1868	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1867
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1868	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4804
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1868	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4802
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1868	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4803
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1868	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7846
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1868	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7847
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1868	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1164
antigen198|Q9ZEH3|CP002114.3|mhcii|seq2188	antigen198|Q9ZEH3|CP002114.3|mhcii|seq2188
antigen198|Q9ZEH3|CP002114.3|mhcii|seq3756	antigen198|Q9ZEH3|CP002114.3|mhcii|seq3756
antigen198|Q9ZEH3|CP002114.3|mhcii|seq3756	antigen198|Q9ZEH3|CP002114.3|mhcii|seq3757
antigen198|Q9ZEH3|CP002114.3|mhcii|seq3756	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6406
antigen198|Q9ZEH3|CP002114.3|mhcii|seq3756	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6407
antigen198|Q9ZEH3|CP002114.3|mhcii|seq3756	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6121
antigen198|Q9ZEH3|CP002114.3|mhcii|seq3756	antigen198|Q9ZEH3|CP002114.3|mhcii|seq3754
antigen198|Q9ZEH3|CP002114.3|mhcii|seq3756	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6122
antigen198|Q9ZEH3|CP002114.3|mhcii|seq3756	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6123
antigen198|Q9ZEH3|CP002114.3|mhcii|seq3756	antigen198|Q9ZEH3|CP002114.3|mhcii|seq3755
antigen198|Q9ZEH3|CP002114.3|mhcii|seq3756	antigen198|Q9ZEH3|CP002114.3|mhcii|seq946
antigen198|Q9ZEH3|CP002114.3|mhcii|seq3756	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8343
antigen198|Q9ZEH3|CP002114.3|mhcii|seq3756	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8341
antigen198|Q9ZEH3|CP002114.3|mhcii|seq3756	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8342
antigen198|Q9ZEH3|CP002114.3|mhcii|seq3756	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8344
antigen198|Q9ZEH3|CP002114.3|mhcii|seq3756	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8345
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4044	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4044
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4044	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4041
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4044	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4042
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4044	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4043
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4044	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4045
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4044	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4046
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4044	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4047
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1857
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1858
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1859
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1891
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1889
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7344
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1890
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1892
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1893
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1894
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1895
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1887
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7342
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1888
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7343
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1860
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1861
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4552
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1193
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1188
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1189
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1190
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1191
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1192
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5069
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7437
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5070
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7438
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5071
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7439
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7440
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7345
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7346
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7347
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7348
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7349
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7350
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq3034
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq3035
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq3036
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq3260
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq3037
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq3261
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq3038
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq3262
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq3039
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq3263
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq3264
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4553
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1738
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4554
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1739
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4555
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1740
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1741
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4557
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5197
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1742
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4558
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5198
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1743
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5199
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1744
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5200
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5201
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5202
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq692
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq693
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq694
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq695
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1019
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1020
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1021
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4556	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1022
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4684	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4684
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4684	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4682
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4684	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4683
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4684	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4685
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4684	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6049
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4684	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6050
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4684	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6051
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4684	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6052
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4684	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6048
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4684	antigen198|Q9ZEH3|CP002114.3|mhcii|seq930
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4684	antigen198|Q9ZEH3|CP002114.3|mhcii|seq929
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4684	antigen198|Q9ZEH3|CP002114.3|mhcii|seq931
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4684	antigen198|Q9ZEH3|CP002114.3|mhcii|seq928
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4684	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7982
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4684	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7981
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4684	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7983
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4684	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7984
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4684	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5177
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4684	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5178
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4684	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5179
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4684	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5180
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4684	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5181
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4684	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6046
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4684	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6047
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5388	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5388
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5388	antigen198|Q9ZEH3|CP002114.3|mhcii|seq2343
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5388	antigen198|Q9ZEH3|CP002114.3|mhcii|seq2344
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5388	antigen198|Q9ZEH3|CP002114.3|mhcii|seq2345
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5388	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5385
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5388	antigen198|Q9ZEH3|CP002114.3|mhcii|seq2346
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5388	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5386
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5388	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5387
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5388	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5389
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5388	antigen198|Q9ZEH3|CP002114.3|mhcii|seq2770
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5388	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8562
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5388	antigen198|Q9ZEH3|CP002114.3|mhcii|seq2771
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5388	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8563
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5388	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4598
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5388	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7043
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5388	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4599
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5388	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7044
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5388	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4600
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5388	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7045
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5388	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4601
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5388	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7046
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5388	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4602
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5388	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7047
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5388	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5946
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5388	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5947
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5388	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5948
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5388	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5949
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5569
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1319
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1320
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1321
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5674
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5675
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5677
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5678
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4879
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5679
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4880
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5680
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8016
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4881
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8017
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4882
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8018
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5568
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5571
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5570
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5572
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8388
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8389
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1839
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1840
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1841
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1842
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4884
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq378
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq379
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq380
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5447
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq3586
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq3587
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5283
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq3588
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4612
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5444
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4613
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5445
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4614
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5446
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4615
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5448
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5449
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5673
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5450
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8013
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8014
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8015
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8178
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8179
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5676	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8180
