antigen76|Q5HGQ3|BA000018.3|mhcii|seq1346	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1346
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1429
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1681
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1430
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1682
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq759
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq697
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq698
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq699
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq700
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1415
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1026
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1411
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1412
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1413
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1414
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1416
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1417
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1418
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq427
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1419
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq428
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1420
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq429
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq430
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq431
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq432
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq433
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq753
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq754
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq307
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1203
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq308
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1204
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq309
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq693
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq310
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq694
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq311
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq695
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq312
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq313
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq314
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq315
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq696
antigen76|Q5HGQ3|BA000018.3|mhcii|seq982	antigen76|Q5HGQ3|BA000018.3|mhcii|seq982
antigen76|Q5HGQ3|BA000018.3|mhcii|seq982	antigen76|Q5HGQ3|BA000018.3|mhcii|seq353
antigen76|Q5HGQ3|BA000018.3|mhcii|seq982	antigen76|Q5HGQ3|BA000018.3|mhcii|seq354
antigen76|Q5HGQ3|BA000018.3|mhcii|seq982	antigen76|Q5HGQ3|BA000018.3|mhcii|seq355
antigen76|Q5HGQ3|BA000018.3|mhcii|seq982	antigen76|Q5HGQ3|BA000018.3|mhcii|seq292
antigen76|Q5HGQ3|BA000018.3|mhcii|seq982	antigen76|Q5HGQ3|BA000018.3|mhcii|seq356
antigen76|Q5HGQ3|BA000018.3|mhcii|seq982	antigen76|Q5HGQ3|BA000018.3|mhcii|seq293
antigen76|Q5HGQ3|BA000018.3|mhcii|seq982	antigen76|Q5HGQ3|BA000018.3|mhcii|seq294
antigen76|Q5HGQ3|BA000018.3|mhcii|seq982	antigen76|Q5HGQ3|BA000018.3|mhcii|seq295
antigen76|Q5HGQ3|BA000018.3|mhcii|seq982	antigen76|Q5HGQ3|BA000018.3|mhcii|seq903
antigen76|Q5HGQ3|BA000018.3|mhcii|seq982	antigen76|Q5HGQ3|BA000018.3|mhcii|seq296
antigen76|Q5HGQ3|BA000018.3|mhcii|seq982	antigen76|Q5HGQ3|BA000018.3|mhcii|seq904
antigen76|Q5HGQ3|BA000018.3|mhcii|seq982	antigen76|Q5HGQ3|BA000018.3|mhcii|seq905
antigen76|Q5HGQ3|BA000018.3|mhcii|seq982	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1321
antigen76|Q5HGQ3|BA000018.3|mhcii|seq982	antigen76|Q5HGQ3|BA000018.3|mhcii|seq906
antigen76|Q5HGQ3|BA000018.3|mhcii|seq982	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1322
antigen76|Q5HGQ3|BA000018.3|mhcii|seq982	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1323
antigen76|Q5HGQ3|BA000018.3|mhcii|seq982	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1324
antigen76|Q5HGQ3|BA000018.3|mhcii|seq982	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1741
antigen76|Q5HGQ3|BA000018.3|mhcii|seq982	antigen76|Q5HGQ3|BA000018.3|mhcii|seq558
antigen76|Q5HGQ3|BA000018.3|mhcii|seq982	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1742
antigen76|Q5HGQ3|BA000018.3|mhcii|seq982	antigen76|Q5HGQ3|BA000018.3|mhcii|seq559
antigen76|Q5HGQ3|BA000018.3|mhcii|seq982	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1743
antigen76|Q5HGQ3|BA000018.3|mhcii|seq982	antigen76|Q5HGQ3|BA000018.3|mhcii|seq560
antigen76|Q5HGQ3|BA000018.3|mhcii|seq982	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1744
antigen76|Q5HGQ3|BA000018.3|mhcii|seq982	antigen76|Q5HGQ3|BA000018.3|mhcii|seq561
antigen76|Q5HGQ3|BA000018.3|mhcii|seq982	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1745
antigen76|Q5HGQ3|BA000018.3|mhcii|seq982	antigen76|Q5HGQ3|BA000018.3|mhcii|seq978
antigen76|Q5HGQ3|BA000018.3|mhcii|seq982	antigen76|Q5HGQ3|BA000018.3|mhcii|seq979
antigen76|Q5HGQ3|BA000018.3|mhcii|seq982	antigen76|Q5HGQ3|BA000018.3|mhcii|seq980
antigen76|Q5HGQ3|BA000018.3|mhcii|seq982	antigen76|Q5HGQ3|BA000018.3|mhcii|seq981
antigen76|Q5HGQ3|BA000018.3|mhcii|seq982	antigen76|Q5HGQ3|BA000018.3|mhcii|seq154
antigen76|Q5HGQ3|BA000018.3|mhcii|seq982	antigen76|Q5HGQ3|BA000018.3|mhcii|seq155
antigen76|Q5HGQ3|BA000018.3|mhcii|seq982	antigen76|Q5HGQ3|BA000018.3|mhcii|seq156
antigen76|Q5HGQ3|BA000018.3|mhcii|seq982	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1724
antigen76|Q5HGQ3|BA000018.3|mhcii|seq982	antigen76|Q5HGQ3|BA000018.3|mhcii|seq157
antigen76|Q5HGQ3|BA000018.3|mhcii|seq982	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1725
antigen76|Q5HGQ3|BA000018.3|mhcii|seq982	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1726
antigen76|Q5HGQ3|BA000018.3|mhcii|seq982	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1727
antigen76|Q5HGQ3|BA000018.3|mhcii|seq982	antigen76|Q5HGQ3|BA000018.3|mhcii|seq352
antigen76|Q5HGQ3|BA000018.3|mhcii|seq982	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1728
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1526	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1526
antigen76|Q5HGQ3|BA000018.3|mhcii|seq407	antigen76|Q5HGQ3|BA000018.3|mhcii|seq407
antigen76|Q5HGQ3|BA000018.3|mhcii|seq599	antigen76|Q5HGQ3|BA000018.3|mhcii|seq599
antigen76|Q5HGQ3|BA000018.3|mhcii|seq599	antigen76|Q5HGQ3|BA000018.3|mhcii|seq598
antigen76|Q5HGQ3|BA000018.3|mhcii|seq599	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1877
antigen76|Q5HGQ3|BA000018.3|mhcii|seq599	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1876
antigen76|Q5HGQ3|BA000018.3|mhcii|seq599	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1878
antigen76|Q5HGQ3|BA000018.3|mhcii|seq599	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1879
antigen76|Q5HGQ3|BA000018.3|mhcii|seq599	antigen76|Q5HGQ3|BA000018.3|mhcii|seq600
antigen76|Q5HGQ3|BA000018.3|mhcii|seq599	antigen76|Q5HGQ3|BA000018.3|mhcii|seq601
antigen76|Q5HGQ3|BA000018.3|mhcii|seq599	antigen76|Q5HGQ3|BA000018.3|mhcii|seq410
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1271	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1271
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1687	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1687
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1687	antigen76|Q5HGQ3|BA000018.3|mhcii|seq62
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1687	antigen76|Q5HGQ3|BA000018.3|mhcii|seq65
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1687	antigen76|Q5HGQ3|BA000018.3|mhcii|seq61
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1687	antigen76|Q5HGQ3|BA000018.3|mhcii|seq64
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1687	antigen76|Q5HGQ3|BA000018.3|mhcii|seq812
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1687	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1602
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1687	antigen76|Q5HGQ3|BA000018.3|mhcii|seq809
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1687	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1599
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1687	antigen76|Q5HGQ3|BA000018.3|mhcii|seq810
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1687	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1600
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1687	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1066
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1687	antigen76|Q5HGQ3|BA000018.3|mhcii|seq811
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1687	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1601
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1687	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1067
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1687	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1068
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1687	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1069
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1687	antigen76|Q5HGQ3|BA000018.3|mhcii|seq210
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1687	antigen76|Q5HGQ3|BA000018.3|mhcii|seq211
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1687	antigen76|Q5HGQ3|BA000018.3|mhcii|seq212
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1687	antigen76|Q5HGQ3|BA000018.3|mhcii|seq213
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1687	antigen76|Q5HGQ3|BA000018.3|mhcii|seq63
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1687	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1248
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1687	antigen76|Q5HGQ3|BA000018.3|mhcii|seq9
antigen76|Q5HGQ3|BA000018.3|mhcii|seq568	antigen76|Q5HGQ3|BA000018.3|mhcii|seq568
antigen76|Q5HGQ3|BA000018.3|mhcii|seq793	antigen76|Q5HGQ3|BA000018.3|mhcii|seq793
antigen76|Q5HGQ3|BA000018.3|mhcii|seq825	antigen76|Q5HGQ3|BA000018.3|mhcii|seq825
antigen76|Q5HGQ3|BA000018.3|mhcii|seq825	antigen76|Q5HGQ3|BA000018.3|mhcii|seq823
antigen76|Q5HGQ3|BA000018.3|mhcii|seq825	antigen76|Q5HGQ3|BA000018.3|mhcii|seq824
antigen76|Q5HGQ3|BA000018.3|mhcii|seq825	antigen76|Q5HGQ3|BA000018.3|mhcii|seq826
antigen76|Q5HGQ3|BA000018.3|mhcii|seq825	antigen76|Q5HGQ3|BA000018.3|mhcii|seq827
antigen76|Q5HGQ3|BA000018.3|mhcii|seq857	antigen76|Q5HGQ3|BA000018.3|mhcii|seq857
antigen76|Q5HGQ3|BA000018.3|mhcii|seq857	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1617
antigen76|Q5HGQ3|BA000018.3|mhcii|seq857	antigen76|Q5HGQ3|BA000018.3|mhcii|seq198
antigen76|Q5HGQ3|BA000018.3|mhcii|seq857	antigen76|Q5HGQ3|BA000018.3|mhcii|seq195
antigen76|Q5HGQ3|BA000018.3|mhcii|seq857	antigen76|Q5HGQ3|BA000018.3|mhcii|seq196
antigen76|Q5HGQ3|BA000018.3|mhcii|seq857	antigen76|Q5HGQ3|BA000018.3|mhcii|seq197
antigen76|Q5HGQ3|BA000018.3|mhcii|seq857	antigen76|Q5HGQ3|BA000018.3|mhcii|seq854
antigen76|Q5HGQ3|BA000018.3|mhcii|seq857	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1614
antigen76|Q5HGQ3|BA000018.3|mhcii|seq857	antigen76|Q5HGQ3|BA000018.3|mhcii|seq855
antigen76|Q5HGQ3|BA000018.3|mhcii|seq857	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1615
antigen76|Q5HGQ3|BA000018.3|mhcii|seq857	antigen76|Q5HGQ3|BA000018.3|mhcii|seq856
antigen76|Q5HGQ3|BA000018.3|mhcii|seq857	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1616
antigen76|Q5HGQ3|BA000018.3|mhcii|seq857	antigen76|Q5HGQ3|BA000018.3|mhcii|seq569
antigen76|Q5HGQ3|BA000018.3|mhcii|seq857	antigen76|Q5HGQ3|BA000018.3|mhcii|seq570
antigen76|Q5HGQ3|BA000018.3|mhcii|seq857	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1515
antigen76|Q5HGQ3|BA000018.3|mhcii|seq857	antigen76|Q5HGQ3|BA000018.3|mhcii|seq674
antigen76|Q5HGQ3|BA000018.3|mhcii|seq857	antigen76|Q5HGQ3|BA000018.3|mhcii|seq675
antigen76|Q5HGQ3|BA000018.3|mhcii|seq857	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1124
antigen76|Q5HGQ3|BA000018.3|mhcii|seq857	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1125
antigen76|Q5HGQ3|BA000018.3|mhcii|seq857	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1126
antigen76|Q5HGQ3|BA000018.3|mhcii|seq857	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1512
antigen76|Q5HGQ3|BA000018.3|mhcii|seq857	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1513
antigen76|Q5HGQ3|BA000018.3|mhcii|seq857	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1514
antigen76|Q5HGQ3|BA000018.3|mhcii|seq857	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1516
antigen76|Q5HGQ3|BA000018.3|mhcii|seq857	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1518
antigen76|Q5HGQ3|BA000018.3|mhcii|seq857	antigen76|Q5HGQ3|BA000018.3|mhcii|seq734
antigen76|Q5HGQ3|BA000018.3|mhcii|seq857	antigen76|Q5HGQ3|BA000018.3|mhcii|seq572
antigen76|Q5HGQ3|BA000018.3|mhcii|seq857	antigen76|Q5HGQ3|BA000018.3|mhcii|seq571
antigen76|Q5HGQ3|BA000018.3|mhcii|seq857	antigen76|Q5HGQ3|BA000018.3|mhcii|seq992
antigen76|Q5HGQ3|BA000018.3|mhcii|seq857	antigen76|Q5HGQ3|BA000018.3|mhcii|seq619
antigen76|Q5HGQ3|BA000018.3|mhcii|seq921	antigen76|Q5HGQ3|BA000018.3|mhcii|seq921
antigen76|Q5HGQ3|BA000018.3|mhcii|seq921	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1146
antigen76|Q5HGQ3|BA000018.3|mhcii|seq921	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1276
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1177	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1177
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1177	antigen76|Q5HGQ3|BA000018.3|mhcii|seq801
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1177	antigen76|Q5HGQ3|BA000018.3|mhcii|seq803
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1177	antigen76|Q5HGQ3|BA000018.3|mhcii|seq873
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1177	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1633
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1177	antigen76|Q5HGQ3|BA000018.3|mhcii|seq874
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1177	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1634
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1177	antigen76|Q5HGQ3|BA000018.3|mhcii|seq875
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1177	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1635
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1177	antigen76|Q5HGQ3|BA000018.3|mhcii|seq876
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1177	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1636
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1177	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1040
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1177	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1665
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1177	antigen76|Q5HGQ3|BA000018.3|mhcii|seq81
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1177	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1041
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1177	antigen76|Q5HGQ3|BA000018.3|mhcii|seq82
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1177	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1173
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1177	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1174
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1177	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1175
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1177	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1176
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1177	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1178
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1177	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1179
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1177	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1180
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1177	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1181
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1177	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1277
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1177	antigen76|Q5HGQ3|BA000018.3|mhcii|seq798
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1177	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1182
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1177	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1278
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1177	antigen76|Q5HGQ3|BA000018.3|mhcii|seq799
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1177	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1279
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1177	antigen76|Q5HGQ3|BA000018.3|mhcii|seq800
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1241	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1241
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1241	antigen76|Q5HGQ3|BA000018.3|mhcii|seq2
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1241	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1242
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1241	antigen76|Q5HGQ3|BA000018.3|mhcii|seq3
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1241	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1243
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1241	antigen76|Q5HGQ3|BA000018.3|mhcii|seq4
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1529	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1529
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1529	antigen76|Q5HGQ3|BA000018.3|mhcii|seq165
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1529	antigen76|Q5HGQ3|BA000018.3|mhcii|seq164
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1529	antigen76|Q5HGQ3|BA000018.3|mhcii|seq166
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1529	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1018
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1529	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1019
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1529	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1853
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1529	antigen76|Q5HGQ3|BA000018.3|mhcii|seq470
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1529	antigen76|Q5HGQ3|BA000018.3|mhcii|seq842
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1529	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1572
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1529	antigen76|Q5HGQ3|BA000018.3|mhcii|seq843
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1529	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1573
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1529	antigen76|Q5HGQ3|BA000018.3|mhcii|seq844
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1529	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1574
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1529	antigen76|Q5HGQ3|BA000018.3|mhcii|seq468
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1529	antigen76|Q5HGQ3|BA000018.3|mhcii|seq469
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1529	antigen76|Q5HGQ3|BA000018.3|mhcii|seq471
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1529	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1527
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1529	antigen76|Q5HGQ3|BA000018.3|mhcii|seq472
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1529	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1528
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1529	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1852
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1657	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1657
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1694
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq589
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1765
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1766
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1767
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1768
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq586
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq587
